,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
189,T1,16/02/18,Konyaspor,Besiktas,1,1,D,0,1,A,7,13,4,8,19,16,3,8,3,6,0,0
190,T1,17/02/18,Antalyaspor,Kayserispor,2,1,H,0,0,D,14,4,9,2,12,12,5,5,3,1,0,0
191,T1,17/02/18,Fenerbahce,Alanyaspor,3,0,H,2,0,H,9,4,3,4,18,12,4,1,1,0,0,0
192,T1,17/02/18,Sivasspor,Osmanlispor,3,2,H,1,0,H,7,6,4,3,18,22,2,4,3,4,0,0
193,T1,18/02/18,Bursaspor,Yeni Malatyaspor,0,0,D,0,0,D,7,3,4,3,17,15,9,2,3,2,0,0
194,T1,18/02/18,Karabukspor,Akhisar Belediyespor,0,3,A,0,1,A,10,6,3,5,18,12,2,1,4,2,0,0
195,T1,18/02/18,Kasimpasa,Galatasaray,2,1,H,1,1,D,10,10,5,8,14,19,1,10,4,3,0,0
196,T1,18/02/18,Trabzonspor,Buyuksehyr,0,1,A,0,1,A,13,12,5,8,9,17,3,7,1,2,0,0
197,T1,19/02/18,Genclerbirligi,Goztep,3,0,H,1,0,H,14,1,10,1,17,19,2,2,1,1,0,1
198,T1,23/02/18,Akhisar Belediyespor,Konyaspor,3,0,H,1,0,H,8,7,5,2,16,12,0,3,3,2,0,0
199,T1,23/02/18,Galatasaray,Bursaspor,5,0,H,2,0,H,14,3,7,0,14,13,9,0,1,0,0,1
200,T1,24/02/18,Alanyaspor,Trabzonspor,1,2,A,1,0,H,12,8,7,4,18,15,5,7,6,4,0,0
201,T1,24/02/18,Kayserispor,Kasimpasa,3,2,H,1,1,D,12,10,5,2,9,6,7,2,2,3,0,1
202,T1,25/02/18,Besiktas,Fenerbahce,3,1,H,0,1,A,15,7,6,6,15,22,6,1,3,2,0,0
203,T1,25/02/18,Goztep,Sivasspor,1,0,H,1,0,H,6,4,3,3,20,12,7,1,5,1,0,0
204,T1,25/02/18,Osmanlispor,Antalyaspor,0,0,D,0,0,D,6,7,2,1,14,21,4,5,3,1,0,0
205,T1,25/02/18,Yeni Malatyaspor,Karabukspor,3,1,H,1,0,H,14,10,8,6,7,16,2,5,2,4,0,0
206,T1,26/02/18,Buyuksehyr,Genclerbirligi,1,1,D,1,0,H,6,7,4,2,16,13,7,5,3,0,0,0
207,T1,02/03/18,Bursaspor,Kayserispor,1,0,H,0,0,D,8,3,5,0,7,21,5,1,0,4,0,0
208,T1,03/03/18,Buyuksehyr,Goztep,2,0,H,1,0,H,17,8,10,3,11,14,10,4,0,3,0,0
209,T1,03/03/18,Karabukspor,Galatasaray,0,7,A,0,6,A,7,13,1,7,9,9,4,6,2,4,0,0
210,T1,03/03/18,Kasimpasa,Osmanlispor,1,1,D,1,1,D,4,9,2,4,20,12,9,3,3,5,0,0
211,T1,04/03/18,Antalyaspor,Sivasspor,1,4,A,0,1,A,16,6,7,5,10,11,6,2,3,3,0,0
212,T1,04/03/18,Fenerbahce,Akhisar Belediyespor,2,3,A,0,2,A,12,8,5,6,14,12,9,3,0,5,0,0
213,T1,04/03/18,Genclerbirligi,Alanyaspor,0,1,A,0,0,D,4,7,3,5,15,18,6,1,4,2,0,0
214,T1,04/03/18,Konyaspor,Yeni Malatyaspor,0,1,A,0,0,D,4,9,2,2,17,4,5,4,2,2,0,0
215,T1,05/03/18,Trabzonspor,Besiktas,0,2,A,0,0,D,9,9,2,4,16,16,2,2,1,2,0,0
216,T1,09/03/18,Alanyaspor,Buyuksehyr,4,1,H,1,0,H,11,7,7,6,17,12,0,1,2,4,1,1
