,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,T1,29/08/14,Balikesirspor,Akhisar Belediyespor,1.0,2.0,A,1.0,1.0,D
1,T1,29/08/14,Rizespor,Genclerbirligi,1.0,1.0,D,0.0,1.0,A
2,T1,30/08/14,Bursaspor,Galatasaray,0.0,2.0,A,0.0,0.0,D
3,T1,30/08/14,Buyuksehyr,Kasimpasa,1.0,1.0,D,1.0,1.0,D
4,T1,30/08/14,Eskisehirspor,Konyaspor,2.0,1.0,H,0.0,1.0,A
5,T1,30/08/14,Mersin Idman Yurdu,Besiktas,0.0,1.0,A,0.0,1.0,A
6,T1,31/08/14,Erciyesspor,Trabzonspor,0.0,0.0,D,0.0,0.0,D
7,T1,31/08/14,Fenerbahce,Karabukspor,3.0,2.0,H,1.0,1.0,D
8,T1,31/08/14,Sivasspor,Gaziantepspor,1.0,2.0,A,0.0,0.0,D
9,T1,13/09/14,Galatasaray,Eskisehirspor,0.0,0.0,D,0.0,0.0,D
10,T1,13/09/14,Genclerbirligi,Bursaspor,1.0,2.0,A,1.0,0.0,H
11,T1,13/09/14,Karabukspor,Buyuksehyr,0.0,0.0,D,0.0,0.0,D
12,T1,13/09/14,Konyaspor,Balikesirspor,2.0,0.0,H,1.0,0.0,H
13,T1,14/09/14,Gaziantepspor,Erciyesspor,2.0,2.0,D,0.0,2.0,A
14,T1,14/09/14,Kasimpasa,Mersin Idman Yurdu,2.0,2.0,D,0.0,2.0,A
15,T1,14/09/14,Trabzonspor,Fenerbahce,0.0,0.0,D,0.0,0.0,D
16,T1,15/09/14,Akhisar Belediyespor,Sivasspor,2.0,2.0,D,1.0,0.0,H
17,T1,15/09/14,Besiktas,Rizespor,1.0,1.0,D,0.0,0.0,D
18,T1,19/09/14,Eskisehirspor,Genclerbirligi,0.0,2.0,A,0.0,1.0,A
19,T1,20/09/14,Balikesirspor,Galatasaray,2.0,0.0,H,2.0,0.0,H
20,T1,20/09/14,Erciyesspor,Akhisar Belediyespor,1.0,2.0,A,1.0,0.0,H
21,T1,20/09/14,Mersin Idman Yurdu,Rizespor,2.0,0.0,H,1.0,0.0,H
22,T1,21/09/14,Fenerbahce,Gaziantepspor,1.0,0.0,H,0.0,0.0,D
23,T1,21/09/14,Kasimpasa,Karabukspor,2.0,1.0,H,1.0,1.0,D
24,T1,21/09/14,Sivasspor,Konyaspor,0.0,0.0,D,0.0,0.0,D
25,T1,22/09/14,Bursaspor,Besiktas,0.0,1.0,A,0.0,0.0,D
26,T1,22/09/14,Buyuksehyr,Trabzonspor,1.0,1.0,D,0.0,0.0,D
27,T1,26/09/14,Galatasaray,Sivasspor,2.0,1.0,H,2.0,0.0,H
28,T1,27/09/14,Besiktas,Eskisehirspor,1.0,1.0,D,1.0,0.0,H
