,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,T1,08/08/03,Samsunspor,Besiktas,1,3,A,1,0,H
1,T1,09/08/03,Bursaspor,Gaziantepspor,0,0,D,0,0,D
2,T1,09/08/03,Galatasaray,Diyarbakirspor,2,1,H,0,1,A
3,T1,09/08/03,Genclerbirligi,Elazigspor,2,3,A,1,2,A
4,T1,09/08/03,Konyaspor,Trabzonspor,3,3,D,2,0,H
5,T1,10/08/03,A. Sebatspor,Denizlispor,0,2,A,0,1,A
6,T1,10/08/03,Adanaspor,Malatyaspor,0,1,A,0,0,D
7,T1,10/08/03,Fenerbahce,Istanbulspor,0,3,A,0,2,A
8,T1,10/08/03,Rizespor,Ankaragucu,2,1,H,1,1,D
9,T1,15/08/03,Trabzonspor,Fenerbahce,0,1,A,0,1,A
10,T1,16/08/03,Ankaragucu,Samsunspor,4,2,H,1,2,A
11,T1,16/08/03,Besiktas,Bursaspor,1,0,H,1,0,H
12,T1,16/08/03,Denizlispor,Rizespor,1,1,D,0,0,D
13,T1,16/08/03,Istanbulspor,Adanaspor,1,0,H,1,0,H
14,T1,17/08/03,Diyarbakirspor,Genclerbirligi,3,2,H,1,1,D
15,T1,17/08/03,Elazigspor,Konyaspor,0,0,D,0,0,D
16,T1,17/08/03,Gaziantepspor,Galatasaray,1,2,A,0,0,D
17,T1,17/08/03,Malatyaspor,A. Sebatspor,3,1,H,1,0,H
18,T1,23/08/03,A. Sebatspor,Istanbulspor,1,3,A,0,0,D
19,T1,23/08/03,Adanaspor,Trabzonspor,0,1,A,0,0,D
20,T1,23/08/03,Bursaspor,Galatasaray,2,2,D,1,0,H
21,T1,23/08/03,Fenerbahce,Elazigspor,7,1,H,3,1,H
22,T1,23/08/03,Rizespor,Malatyaspor,2,1,H,0,1,A
23,T1,24/08/03,Besiktas,Ankaragucu,3,0,H,1,0,H
24,T1,24/08/03,Genclerbirligi,Gaziantepspor,1,0,H,1,0,H
25,T1,24/08/03,Konyaspor,Diyarbakirspor,3,1,H,1,1,D
26,T1,24/08/03,Samsunspor,Denizlispor,2,1,H,1,0,H
27,T1,29/08/03,Denizlispor,Besiktas,2,3,A,0,2,A
28,T1,30/08/03,Diyarbakirspor,Fenerbahce,1,2,A,0,0,D
29,T1,30/08/03,Elazigspor,Adanaspor,3,4,A,1,2,A
30,T1,30/08/03,Gaziantepspor,Konyaspor,3,1,H,1,1,D
31,T1,30/08/03,Malatyaspor,Samsunspor,5,0,H,3,0,H
32,T1,31/08/03,Ankaragucu,Bursaspor,2,0,H,1,0,H
33,T1,31/08/03,Galatasaray,Genclerbirligi,2,1,H,2,0,H
34,T1,31/08/03,Istanbulspor,Rizespor,3,0,H,1,0,H
35,T1,31/08/03,Trabzonspor,A. Sebatspor,2,1,H,1,0,H
36,T1,12/09/03,Besiktas,Malatyaspor,3,1,H,1,1,D
37,T1,13/09/03,Adanaspor,Diyarbakirspor,2,1,H,0,0,D
38,T1,13/09/03,Konyaspor,Galatasaray,1,0,H,0,0,D
39,T1,13/09/03,Rizespor,Trabzonspor,1,0,H,0,0,D
40,T1,13/09/03,Samsunspor,Istanbulspor,3,3,D,1,2,A
41,T1,14/09/03,A. Sebatspor,Elazigspor,3,1,H,1,1,D
42,T1,14/09/03,Ankaragucu,Denizlispor,1,1,D,1,0,H
43,T1,14/09/03,Bursaspor,Genclerbirligi,0,0,D,0,0,D
44,T1,14/09/03,Fenerbahce,Gaziantepspor,3,1,H,0,0,D
45,T1,19/09/03,Trabzonspor,Samsunspor,2,1,H,0,0,D
46,T1,20/09/03,Gaziantepspor,Adanaspor,1,0,H,1,0,H
47,T1,20/09/03,Genclerbirligi,Konyaspor,4,0,H,3,0,H
48,T1,20/09/03,Istanbulspor,Besiktas,1,1,D,0,1,A
49,T1,20/09/03,Malatyaspor,Ankaragucu,1,0,H,0,0,D
50,T1,21/09/03,Denizlispor,Bursaspor,4,0,H,2,0,H
51,T1,21/09/03,Diyarbakirspor,A. Sebatspor,1,0,H,1,0,H
52,T1,21/09/03,Elazigspor,Rizespor,1,1,D,0,1,A
53,T1,21/09/03,Galatasaray,Fenerbahce,2,2,D,1,1,D
54,T1,26/09/03,Adanaspor,Galatasaray,0,2,A,0,2,A
55,T1,27/09/03,Ankaragucu,Istanbulspor,2,1,H,0,1,A
56,T1,27/09/03,Bursaspor,Konyaspor,2,1,H,0,0,D
57,T1,27/09/03,Fenerbahce,Genclerbirligi,1,0,H,0,0,D
58,T1,27/09/03,Samsunspor,Elazigspor,2,0,H,1,0,H
59,T1,28/09/03,A. Sebatspor,Gaziantepspor,1,2,A,1,1,D
60,T1,28/09/03,Besiktas,Trabzonspor,5,0,H,2,0,H
61,T1,28/09/03,Denizlispor,Malatyaspor,1,0,H,0,0,D
62,T1,28/09/03,Rizespor,Diyarbakirspor,2,1,H,0,0,D
63,T1,03/10/03,Konyaspor,Fenerbahce,2,4,A,1,2,A
64,T1,04/10/03,Galatasaray,A. Sebatspor,4,3,H,1,0,H
65,T1,04/10/03,Genclerbirligi,Adanaspor,6,0,H,0,0,D
66,T1,04/10/03,Istanbulspor,Denizlispor,0,3,A,0,2,A
67,T1,04/10/03,Malatyaspor,Bursaspor,2,1,H,1,1,D
68,T1,05/10/03,Diyarbakirspor,Samsunspor,2,2,D,0,1,A
69,T1,05/10/03,Elazigspor,Besiktas,1,5,A,1,2,A
70,T1,05/10/03,Gaziantepspor,Rizespor,2,0,H,1,0,H
71,T1,05/10/03,Trabzonspor,Ankaragucu,3,0,H,1,0,H
72,T1,17/10/03,Rizespor,Galatasaray,0,1,A,0,1,A
73,T1,18/10/03,Adanaspor,Konyaspor,1,1,D,0,1,A
74,T1,18/10/03,Ankaragucu,Elazigspor,1,0,H,1,0,H
75,T1,18/10/03,Besiktas,Diyarbakirspor,1,0,H,1,0,H
76,T1,19/10/03,A. Sebatspor,Genclerbirligi,0,3,A,0,1,A
77,T1,19/10/03,Bursaspor,Fenerbahce,2,2,D,0,1,A
78,T1,19/10/03,Denizlispor,Trabzonspor,0,1,A,0,0,D
79,T1,19/10/03,Malatyaspor,Istanbulspor,2,1,H,0,0,D
80,T1,19/10/03,Samsunspor,Gaziantepspor,1,2,A,1,0,H
81,T1,24/10/03,Fenerbahce,Adanaspor,3,0,H,1,0,H
82,T1,25/10/03,Diyarbakirspor,Ankaragucu,1,1,D,1,0,H
83,T1,25/10/03,Elazigspor,Denizlispor,2,4,A,0,3,A
84,T1,25/10/03,Galatasaray,Samsunspor,1,0,H,0,0,D
85,T1,25/10/03,Trabzonspor,Malatyaspor,0,0,D,0,0,D
86,T1,26/10/03,Gaziantepspor,Besiktas,0,3,A,0,2,A
87,T1,26/10/03,Genclerbirligi,Rizespor,1,0,H,1,0,H
88,T1,26/10/03,Istanbulspor,Bursaspor,3,0,H,2,0,H
89,T1,26/10/03,Konyaspor,A. Sebatspor,0,0,D,0,0,D
90,T1,31/10/03,Besiktas,Galatasaray,0,0,D,0,0,D
91,T1,01/11/03,Ankaragucu,Gaziantepspor,1,4,A,1,2,A
92,T1,01/11/03,Denizlispor,Diyarbakirspor,1,2,A,1,1,D
93,T1,01/11/03,Istanbulspor,Trabzonspor,0,2,A,0,0,D
94,T1,01/11/03,Samsunspor,Genclerbirligi,2,1,H,0,1,A
95,T1,02/11/03,A. Sebatspor,Fenerbahce,1,1,D,1,1,D
96,T1,02/11/03,Bursaspor,Adanaspor,6,0,H,3,0,H
97,T1,02/11/03,Malatyaspor,Elazigspor,3,0,H,0,0,D
98,T1,02/11/03,Rizespor,Konyaspor,1,1,D,1,1,D
99,T1,07/11/03,Trabzonspor,Bursaspor,2,0,H,0,0,D
