,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,T1,06/08/04,Rizespor,Fenerbahce,2,2,D,0,2,A
1,T1,07/08/04,Denizlispor,Gaziantepspor,2,1,H,1,0,H
2,T1,07/08/04,Genclerbirligi,Sakaryaspor,1,0,H,1,0,H
3,T1,07/08/04,Kayserispor,Trabzonspor,0,3,A,0,1,A
4,T1,07/08/04,Malatyaspor,Besiktas,1,1,D,1,0,H
5,T1,08/08/04,A. Sebatspor,Ankaraspor,1,3,A,0,1,A
6,T1,08/08/04,Galatasaray,Konyaspor,3,1,H,2,1,H
7,T1,08/08/04,Istanbulspor,Diyarbakirspor,1,1,D,0,0,D
8,T1,08/08/04,Samsunspor,Ankaragucu,1,1,D,0,1,A
9,T1,13/08/04,Gaziantepspor,Galatasaray,1,0,H,0,0,D
10,T1,14/08/04,Ankaragucu,Istanbulspor,0,0,D,0,0,D
11,T1,14/08/04,Ankaraspor,Malatyaspor,1,3,A,1,2,A
12,T1,14/08/04,Diyarbakirspor,Kayserispor,2,1,H,1,0,H
13,T1,14/08/04,Fenerbahce,Samsunspor,2,1,H,0,0,D
14,T1,15/08/04,Genclerbirligi,Besiktas,1,1,D,0,0,D
15,T1,15/08/04,Konyaspor,Rizespor,0,0,D,0,0,D
16,T1,15/08/04,Sakaryaspor,Denizlispor,1,2,A,1,1,D
17,T1,15/08/04,Trabzonspor,A. Sebatspor,3,1,H,1,0,H
18,T1,21/08/04,Denizlispor,Besiktas,3,1,H,1,0,H
19,T1,21/08/04,Genclerbirligi,Ankaraspor,1,1,D,0,1,A
20,T1,21/08/04,Istanbulspor,Fenerbahce,0,3,A,0,0,D
21,T1,21/08/04,Malatyaspor,Trabzonspor,3,4,A,1,2,A
22,T1,21/08/04,Samsunspor,Konyaspor,1,1,D,1,0,H
23,T1,22/08/04,A. Sebatspor,Diyarbakirspor,2,2,D,2,2,D
24,T1,22/08/04,Galatasaray,Rizespor,2,1,H,2,1,H
25,T1,22/08/04,Gaziantepspor,Sakaryaspor,1,0,H,0,0,D
26,T1,22/08/04,Kayserispor,Ankaragucu,1,1,D,1,0,H
27,T1,28/08/04,Ankaraspor,Denizlispor,3,2,H,1,1,D
28,T1,28/08/04,Kayserispor,Fenerbahce,0,2,A,0,1,A
29,T1,28/08/04,Konyaspor,Istanbulspor,2,1,H,0,0,D
30,T1,28/08/04,Rizespor,Samsunspor,2,0,H,2,0,H
31,T1,28/08/04,Sakaryaspor,Galatasaray,1,2,A,1,1,D
32,T1,29/08/04,Ankaragucu,A. Sebatspor,2,1,H,1,1,D
33,T1,29/08/04,Besiktas,Gaziantepspor,3,4,A,0,2,A
34,T1,29/08/04,Diyarbakirspor,Malatyaspor,1,2,A,0,1,A
35,T1,29/08/04,Trabzonspor,Genclerbirligi,3,1,H,2,0,H
36,T1,11/09/04,A. Sebatspor,Fenerbahce,1,4,A,0,1,A
37,T1,11/09/04,Denizlispor,Trabzonspor,0,2,A,0,0,D
38,T1,11/09/04,Gaziantepspor,Ankaraspor,2,1,H,0,0,D
39,T1,11/09/04,Genclerbirligi,Diyarbakirspor,2,0,H,0,0,D
40,T1,12/09/04,Galatasaray,Samsunspor,3,1,H,0,1,A
41,T1,12/09/04,Istanbulspor,Rizespor,0,3,A,0,0,D
42,T1,12/09/04,Kayserispor,Konyaspor,2,2,D,1,0,H
43,T1,12/09/04,Malatyaspor,Ankaragucu,1,0,H,0,0,D
44,T1,12/09/04,Sakaryaspor,Besiktas,1,4,A,0,1,A
45,T1,17/09/04,Diyarbakirspor,Denizlispor,0,1,A,0,0,D
46,T1,18/09/04,Ankaraspor,Sakaryaspor,1,1,D,1,0,H
47,T1,18/09/04,Fenerbahce,Malatyaspor,3,1,H,1,1,D
48,T1,18/09/04,Konyaspor,A. Sebatspor,3,3,D,1,2,A
49,T1,18/09/04,Samsunspor,Istanbulspor,2,1,H,1,0,H
50,T1,19/09/04,Ankaragucu,Genclerbirligi,1,0,H,1,0,H
51,T1,19/09/04,Besiktas,Galatasaray,0,0,D,0,0,D
52,T1,19/09/04,Rizespor,Kayserispor,2,1,H,1,1,D
53,T1,19/09/04,Trabzonspor,Gaziantepspor,0,0,D,0,0,D
54,T1,24/09/04,Genclerbirligi,Fenerbahce,1,2,A,0,0,D
55,T1,25/09/04,A. Sebatspor,Rizespor,0,0,D,0,0,D
56,T1,25/09/04,Besiktas,Ankaraspor,2,3,A,0,1,A
