,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
22,T1,26/09/2020,14:00,Goztep,Gaziantep,2,2,D,0,1,A,13,9,4,4,19,10,2,4,3,1,0,0
23,T1,26/09/2020,14:00,Hatayspor,Kasimpasa,1,0,H,0,0,D,11,6,3,3,14,16,6,3,2,3,0,0
24,T1,26/09/2020,17:00,Trabzonspor,Yeni Malatyaspor,3,1,H,3,0,H,10,9,4,4,9,14,5,5,1,2,0,0
25,T1,27/09/2020,11:30,Rizespor,Alanyaspor,1,1,D,0,0,D,11,12,4,3,15,19,4,6,2,1,0,0
26,T1,27/09/2020,14:00,Konyaspor,Besiktas,4,1,H,1,0,H,10,10,4,2,12,17,3,4,4,4,0,0
27,T1,27/09/2020,14:00,Sivasspor,Ankaragucu,0,0,D,0,0,D,13,2,3,2,16,17,6,2,1,2,0,0
28,T1,27/09/2020,17:00,Galatasaray,Fenerbahce,0,0,D,0,0,D,9,15,5,1,16,14,5,9,7,4,0,0
29,T1,28/09/2020,18:00,Antalyaspor,Denizlispor,1,0,H,0,0,D,10,5,5,2,21,11,7,3,0,2,0,0
30,T1,02/10/2020,18:00,Ankaragucu,Kayserispor,0,1,A,0,1,A,14,12,5,3,7,15,7,2,1,2,0,0
31,T1,02/10/2020,18:00,Gaziantep,Trabzonspor,1,1,D,0,0,D,10,4,2,3,16,11,5,6,4,2,0,1
32,T1,03/10/2020,11:30,Yeni Malatyaspor,Antalyaspor,1,0,H,1,0,H,14,7,4,1,19,10,7,3,4,2,0,0
33,T1,03/10/2020,14:00,Buyuksehyr,Goztep,0,0,D,0,0,D,24,2,5,0,11,12,10,3,1,2,0,0
34,T1,03/10/2020,14:00,Erzurum BB,Rizespor,0,0,D,0,0,D,11,7,5,2,14,10,9,3,1,3,0,0
35,T1,03/10/2020,17:00,Fenerbahce,Karagumruk,2,1,H,1,0,H,8,13,4,3,15,10,3,7,2,2,1,0
36,T1,04/10/2020,11:30,Denizlispor,Konyaspor,0,0,D,0,0,D,6,11,2,5,13,11,6,6,1,0,0,0
37,T1,04/10/2020,14:00,Alanyaspor,Hatayspor,6,0,H,4,0,H,24,4,15,0,14,12,6,3,2,3,0,0
38,T1,04/10/2020,14:00,Besiktas,Genclerbirligi,0,1,A,0,1,A,13,10,4,4,9,12,6,5,2,2,0,0
39,T1,04/10/2020,17:00,Kasimpasa,Galatasaray,1,0,H,1,0,H,12,12,8,3,12,15,6,7,1,1,0,0
40,T1,17/10/2020,11:30,Rizespor,Ankaragucu,5,3,H,2,3,A,15,9,10,4,9,17,2,3,0,4,0,1
41,T1,17/10/2020,14:00,Kayserispor,Sivasspor,1,3,A,0,1,A,12,18,3,8,15,15,4,6,3,3,1,0
42,T1,17/10/2020,14:00,Konyaspor,Yeni Malatyaspor,1,1,D,0,0,D,19,9,8,3,15,14,4,4,4,2,0,0
43,T1,17/10/2020,17:00,Trabzonspor,Buyuksehyr,0,2,A,0,1,A,12,17,6,6,10,13,4,4,1,1,0,0
44,T1,18/10/2020,14:00,Antalyaspor,Gaziantep,1,1,D,1,0,H,13,15,3,5,20,15,2,7,5,5,2,2
45,T1,18/10/2020,14:00,Karagumruk,Kasimpasa,1,1,D,1,0,H,13,11,2,5,11,14,4,4,4,1,1,0
46,T1,18/10/2020,17:00,Goztep,Fenerbahce,2,3,A,1,2,A,8,19,5,8,10,21,4,7,3,4,0,0
47,T1,19/10/2020,18:00,Galatasaray,Alanyaspor,1,2,A,1,1,D,7,22,5,12,18,15,3,10,5,3,1,0
48,T1,19/10/2020,18:00,Genclerbirligi,Denizlispor,1,2,A,0,2,A,7,23,2,10,11,13,5,4,1,0,0,0
49,T1,23/10/2020,18:00,Kasimpasa,Goztep,0,0,D,0,0,D,14,3,4,0,17,12,7,5,1,1,0,0
50,T1,24/10/2020,14:00,Gaziantep,Konyaspor,1,0,H,0,0,D,10,11,4,4,17,12,6,4,3,5,0,0
51,T1,24/10/2020,17:00,Buyuksehyr,Antalyaspor,5,1,H,4,1,H,30,6,9,2,6,7,12,1,0,0,0,1
52,T1,24/10/2020,17:00,Erzurum BB,Galatasaray,1,2,A,1,1,D,4,13,2,4,14,11,3,3,0,4,0,1
53,T1,25/10/2020,10:30,Yeni Malatyaspor,Genclerbirligi,2,1,H,1,1,D,11,5,4,1,10,12,5,6,0,0,0,0
54,T1,25/10/2020,13:00,Alanyaspor,Karagumruk,2,0,H,1,0,H,19,7,8,4,12,14,4,4,1,1,0,0
55,T1,25/10/2020,16:00,Fenerbahce,Trabzonspor,3,1,H,0,1,A,20,12,6,5,17,12,10,2,2,1,0,0
56,T1,26/10/2020,17:00,Denizlispor,Besiktas,2,3,A,0,2,A,9,18,5,5,14,14,2,5,2,3,0,1
57,T1,26/10/2020,17:00,Sivasspor,Rizespor,0,2,A,0,1,A,9,4,2,3,18,11,5,0,2,2,0,0
58,T1,30/10/2020,17:00,Karagumruk,Erzurum BB,5,1,H,3,0,H,18,14,9,6,6,13,7,5,1,1,0,0
59,T1,30/10/2020,17:00,Trabzonspor,Kasimpasa,3,4,A,3,2,H,12,17,4,11,8,10,2,5,3,2,0,0
60,T1,31/10/2020,10:30,Genclerbirligi,Gaziantep,1,1,D,0,1,A,15,10,5,7,16,16,7,9,3,3,0,0
61,T1,31/10/2020,16:00,Galatasaray,Ankaragucu,1,0,H,1,0,H,13,7,3,1,10,14,7,3,1,3,0,0
62,T1,01/11/2020,10:30,Rizespor,Kayserispor,1,0,H,1,0,H,12,11,6,4,14,15,2,3,3,2,0,0
63,T1,01/11/2020,13:00,Konyaspor,Buyuksehyr,1,2,A,0,1,A,13,12,5,5,14,8,2,7,3,1,0,0
64,T1,01/11/2020,16:00,Besiktas,Yeni Malatyaspor,1,0,H,0,0,D,16,6,6,1,14,15,4,1,3,0,0,0
65,T1,02/11/2020,17:00,Antalyaspor,Fenerbahce,1,2,A,0,0,D,5,28,2,10,11,14,0,12,2,3,1,1
66,T1,02/11/2020,17:00,Hatayspor,Sivasspor,1,1,D,1,1,D,10,7,4,4,14,7,2,2,4,2,1,0
67,T1,06/11/2020,17:00,Gaziantep,Besiktas,3,1,H,1,0,H,8,9,6,3,22,8,5,2,2,1,0,1
68,T1,07/11/2020,10:30,Kasimpasa,Antalyaspor,2,2,D,1,0,H,16,11,4,4,19,14,3,7,3,0,0,0
69,T1,07/11/2020,13:00,Alanyaspor,Trabzonspor,1,1,D,0,0,D,9,7,4,5,17,13,8,8,2,3,0,0
70,T1,07/11/2020,13:00,Erzurum BB,Goztep,1,1,D,0,1,A,13,11,3,3,10,11,9,6,2,0,1,0
71,T1,07/11/2020,16:00,Fenerbahce,Konyaspor,0,2,A,0,0,D,13,12,2,5,15,14,13,4,2,3,0,0
72,T1,08/11/2020,10:30,Ankaragucu,Karagumruk,2,2,D,1,2,A,14,15,5,3,16,16,10,3,5,3,0,0
73,T1,08/11/2020,10:30,Yeni Malatyaspor,Denizlispor,2,0,H,2,0,H,9,22,7,3,20,13,2,9,1,2,0,0
74,T1,08/11/2020,13:00,Buyuksehyr,Genclerbirligi,2,1,H,0,1,A,22,6,5,2,7,10,17,3,0,3,0,1
75,T1,08/11/2020,13:00,Kayserispor,Hatayspor,0,1,A,0,0,D,11,15,3,6,11,12,3,6,4,2,1,0
76,T1,08/11/2020,16:00,Sivasspor,Galatasaray,1,2,A,0,1,A,10,8,6,3,18,14,7,2,5,3,0,0
77,T1,21/11/2020,10:30,Karagumruk,Sivasspor,1,1,D,0,1,A,19,9,5,3,15,16,5,5,4,3,0,0
78,T1,21/11/2020,13:00,Denizlispor,Gaziantep,0,1,A,0,1,A,13,11,4,5,9,16,6,3,2,3,0,0
79,T1,21/11/2020,13:00,Genclerbirligi,Fenerbahce,1,5,A,1,2,A,11,10,5,5,19,9,5,3,3,1,0,0
80,T1,21/11/2020,16:00,Besiktas,Buyuksehyr,3,2,H,2,0,H,20,19,8,7,12,17,4,8,3,5,0,1
81,T1,22/11/2020,10:30,Hatayspor,Rizespor,2,2,D,1,1,D,14,7,6,1,14,15,6,4,1,2,0,0
82,T1,22/11/2020,13:00,Goztep,Ankaragucu,3,1,H,1,0,H,10,14,4,7,17,11,7,6,2,2,0,0
83,T1,22/11/2020,13:00,Konyaspor,Kasimpasa,2,1,H,0,1,A,16,8,8,3,13,9,5,5,3,2,0,0
84,T1,22/11/2020,16:00,Antalyaspor,Alanyaspor,0,2,A,0,0,D,4,10,3,5,17,11,5,3,5,1,1,0
85,T1,22/11/2020,16:00,Trabzonspor,Erzurum BB,1,0,H,1,0,H,11,21,3,7,11,13,4,10,2,3,0,0
86,T1,23/11/2020,16:30,Galatasaray,Kayserispor,1,1,D,0,0,D,27,3,12,1,12,13,10,2,1,4,0,1
87,T1,27/11/2020,16:30,Ankaragucu,Trabzonspor,0,1,A,0,1,A,14,8,3,1,11,13,5,5,2,4,0,1
88,T1,28/11/2020,10:30,Gaziantep,Yeni Malatyaspor,2,2,D,1,0,H,6,11,5,5,17,13,3,7,6,3,1,0
89,T1,28/11/2020,13:00,Buyuksehyr,Denizlispor,3,3,D,2,0,H,18,12,7,7,11,12,6,4,2,1,0,0
90,T1,28/11/2020,16:00,Rizespor,Galatasaray,0,4,A,0,1,A,4,21,0,11,9,9,1,7,6,1,1,0
91,T1,29/11/2020,10:30,Erzurum BB,Antalyaspor,2,2,D,1,0,H,11,11,4,6,13,17,2,8,3,3,0,1
92,T1,29/11/2020,13:00,Alanyaspor,Konyaspor,1,0,H,1,0,H,18,10,8,3,12,14,3,4,3,5,0,0
93,T1,29/11/2020,13:00,Kasimpasa,Genclerbirligi,2,0,H,2,0,H,13,20,9,5,15,8,5,3,2,2,0,0
94,T1,29/11/2020,16:00,Fenerbahce,Besiktas,3,4,A,1,2,A,18,7,5,4,12,9,9,1,6,4,0,1
95,T1,30/11/2020,16:30,Kayserispor,Karagumruk,0,0,D,0,0,D,18,10,4,4,14,12,6,4,1,1,0,0
96,T1,30/11/2020,16:30,Sivasspor,Goztep,0,1,A,0,0,D,7,6,5,1,11,13,6,3,1,3,0,0
97,T1,04/12/2020,16:30,Besiktas,Kasimpasa,3,0,H,1,0,H,17,6,5,2,14,11,6,3,1,0,0,1
98,T1,05/12/2020,10:30,Genclerbirligi,Alanyaspor,2,1,H,1,0,H,14,16,5,6,14,9,4,9,4,2,0,0
99,T1,05/12/2020,10:30,Goztep,Kayserispor,1,1,D,0,0,D,6,12,2,5,13,12,6,4,2,2,0,0
100,T1,05/12/2020,13:00,Konyaspor,Erzurum BB,2,0,H,1,0,H,16,10,6,3,9,17,2,9,0,1,0,1
101,T1,05/12/2020,13:00,Yeni Malatyaspor,Buyuksehyr,1,1,D,0,1,A,10,11,3,5,17,11,4,2,3,2,0,0
102,T1,05/12/2020,16:00,Galatasaray,Hatayspor,3,0,H,1,0,H,12,11,4,1,10,17,7,5,3,2,0,1
103,T1,06/12/2020,10:30,Karagumruk,Rizespor,2,1,H,2,1,H,8,9,4,3,17,19,6,5,4,1,0,0
104,T1,06/12/2020,13:00,Antalyaspor,Ankaragucu,1,0,H,1,0,H,13,7,5,3,19,12,4,5,3,2,0,0
105,T1,06/12/2020,16:00,Denizlispor,Fenerbahce,0,2,A,0,2,A,18,10,7,2,17,11,11,4,3,4,0,1
106,T1,07/12/2020,16:30,Trabzonspor,Sivasspor,1,1,D,1,0,H,10,6,4,1,13,12,6,6,0,1,0,0
107,T1,09/12/2020,15:30,Goztep,Alanyaspor,1,0,H,0,0,D,9,17,5,4,15,17,4,6,2,3,0,0
108,T1,09/12/2020,16:30,Hatayspor,Erzurum BB,3,0,H,1,0,H,11,13,8,4,17,16,2,6,3,3,0,0
109,T1,11/12/2020,16:00,Kasimpasa,Denizlispor,3,2,H,2,1,H,16,13,5,4,16,12,3,7,2,2,0,0
110,T1,12/12/2020,10:30,Hatayspor,Karagumruk,3,1,H,1,0,H,7,13,5,3,17,9,1,4,1,7,0,2
111,T1,12/12/2020,13:00,Kayserispor,Trabzonspor,0,0,D,0,0,D,18,11,6,4,6,10,4,4,0,3,0,0
112,T1,12/12/2020,13:00,Rizespor,Goztep,3,2,H,1,0,H,13,12,7,5,18,16,3,4,3,5,0,0
113,T1,12/12/2020,16:00,Ankaragucu,Konyaspor,4,3,H,1,2,A,11,8,5,4,9,15,4,2,5,3,1,0
114,T1,12/12/2020,16:00,Fenerbahce,Yeni Malatyaspor,0,3,A,0,2,A,20,10,6,6,15,15,9,2,3,2,0,0
115,T1,13/12/2020,10:30,Erzurum BB,Genclerbirligi,0,1,A,0,0,D,14,11,4,5,16,14,6,8,2,1,0,0
116,T1,13/12/2020,16:00,Alanyaspor,Besiktas,2,1,H,1,0,H,20,10,6,3,13,17,6,4,5,3,1,0
117,T1,13/12/2020,16:00,Buyuksehyr,Gaziantep,1,2,A,0,1,A,19,9,6,3,14,8,4,4,2,1,0,0
118,T1,14/12/2020,16:00,Sivasspor,Antalyaspor,0,0,D,0,0,D,9,12,2,5,10,11,4,8,1,0,0,0
119,T1,15/12/2020,13:00,Ankaragucu,Hatayspor,2,0,H,0,0,D,11,9,5,4,5,10,3,4,3,3,0,1
120,T1,18/12/2020,16:00,Karagumruk,Galatasaray,2,1,H,0,0,D,7,15,4,1,11,22,5,8,7,4,1,1
121,T1,19/12/2020,10:30,Goztep,Hatayspor,0,1,A,0,0,D,8,13,2,3,18,14,2,3,3,2,0,0
122,T1,19/12/2020,13:00,Trabzonspor,Rizespor,2,1,H,0,1,A,18,4,8,1,11,19,9,3,1,4,0,0
123,T1,19/12/2020,13:00,Yeni Malatyaspor,Kasimpasa,2,0,H,1,0,H,15,10,5,4,21,13,2,3,3,2,0,0
124,T1,19/12/2020,16:00,Gaziantep,Fenerbahce,3,1,H,2,1,H,10,14,4,4,12,15,7,4,3,3,0,0
125,T1,20/12/2020,10:30,Genclerbirligi,Ankaragucu,1,1,D,0,0,D,9,16,3,5,12,18,4,5,3,1,1,0
126,T1,20/12/2020,13:00,Denizlispor,Alanyaspor,1,0,H,1,0,H,5,17,2,7,25,15,3,8,8,2,1,0
127,T1,20/12/2020,16:00,Besiktas,Erzurum BB,4,0,H,0,0,D,14,8,7,4,14,18,10,6,3,2,0,0
128,T1,21/12/2020,16:00,Antalyaspor,Kayserispor,2,0,H,2,0,H,9,5,4,2,10,13,4,2,4,1,0,0
129,T1,21/12/2020,16:00,Konyaspor,Sivasspor,0,1,A,0,0,D,3,10,1,4,10,12,2,3,0,1,0,0
130,T1,22/12/2020,13:00,Hatayspor,Trabzonspor,0,1,A,0,0,D,17,8,5,2,13,17,6,2,1,1,0,0
131,T1,22/12/2020,16:00,Galatasaray,Goztep,3,1,H,2,1,H,15,12,8,5,9,9,8,7,1,1,0,0
132,T1,23/12/2020,13:00,Alanyaspor,Yeni Malatyaspor,1,1,D,1,0,H,14,13,5,7,13,19,6,1,2,2,0,0
133,T1,23/12/2020,13:00,Erzurum BB,Denizlispor,1,2,A,0,1,A,13,11,6,5,8,14,12,4,3,2,0,0
134,T1,23/12/2020,16:00,Fenerbahce,Buyuksehyr,4,1,H,1,1,D,15,19,4,3,16,10,7,10,2,4,0,2
135,T1,23/12/2020,16:00,Kasimpasa,Gaziantep,0,4,A,0,2,A,12,9,5,4,17,19,5,6,2,2,0,0
136,T1,24/12/2020,13:00,Kayserispor,Konyaspor,1,2,A,1,0,H,10,16,4,8,16,16,6,1,5,2,1,0
137,T1,24/12/2020,13:00,Sivasspor,Genclerbirligi,3,1,H,1,0,H,18,10,8,4,9,13,9,6,1,2,0,0
138,T1,24/12/2020,16:00,Ankaragucu,Besiktas,0,1,A,0,0,D,8,7,1,3,16,18,2,1,1,0,0,0
139,T1,24/12/2020,16:00,Rizespor,Antalyaspor,2,1,H,1,0,H,11,12,4,7,14,8,2,4,3,2,0,0
140,T1,26/12/2020,13:00,Goztep,Karagumruk,1,1,D,1,0,H,10,21,2,5,16,8,6,8,1,1,0,0
141,T1,26/12/2020,16:00,Trabzonspor,Galatasaray,0,2,A,0,1,A,12,9,4,5,11,10,1,2,2,3,0,0
142,T1,27/12/2020,10:30,Gaziantep,Alanyaspor,3,1,H,2,1,H,6,15,4,5,20,10,2,5,5,4,0,0
143,T1,27/12/2020,13:00,Denizlispor,Ankaragucu,1,2,A,0,2,A,12,8,3,3,17,13,7,4,2,3,0,0
144,T1,27/12/2020,13:00,Yeni Malatyaspor,Erzurum BB,1,3,A,0,1,A,14,10,4,6,13,24,7,3,3,6,0,0
145,T1,27/12/2020,16:00,Buyuksehyr,Kasimpasa,2,2,D,1,1,D,19,11,9,7,12,12,6,4,1,4,0,1
146,T1,28/12/2020,13:00,Genclerbirligi,Kayserispor,3,2,H,1,1,D,14,11,5,4,12,16,5,2,2,2,0,0
147,T1,28/12/2020,13:00,Konyaspor,Rizespor,1,1,D,1,0,H,13,16,4,5,10,14,1,3,2,1,0,1
148,T1,28/12/2020,16:00,Besiktas,Sivasspor,3,0,H,1,0,H,13,8,5,2,20,15,1,5,1,3,0,1
149,T1,29/12/2020,16:00,Antalyaspor,Hatayspor,0,6,A,0,5,A,8,13,4,9,16,21,2,5,6,3,0,0
150,T1,02/01/2021,10:30,Erzurum BB,Gaziantep,1,1,D,0,0,D,5,12,1,4,14,15,2,5,4,4,0,0
151,T1,02/01/2021,10:30,Sivasspor,Denizlispor,2,2,D,2,1,H,7,14,5,5,11,12,1,6,1,3,0,0
152,T1,02/01/2021,13:00,Alanyaspor,Buyuksehyr,3,0,H,2,0,H,11,12,5,2,12,12,2,8,4,3,0,0
153,T1,02/01/2021,13:00,Ankaragucu,Yeni Malatyaspor,3,1,H,2,0,H,9,16,5,2,14,15,4,7,3,2,0,1
154,T1,02/01/2021,16:00,Galatasaray,Antalyaspor,0,0,D,0,0,D,15,5,6,1,9,11,6,8,2,4,1,0
155,T1,02/01/2021,16:00,Hatayspor,Konyaspor,2,1,H,1,1,D,12,14,4,2,12,13,4,8,2,3,0,0
156,T1,03/01/2021,10:30,Rizespor,Genclerbirligi,1,1,D,1,0,H,21,17,7,7,13,10,6,2,4,5,0,0
157,T1,03/01/2021,13:00,Karagumruk,Trabzonspor,1,2,A,0,0,D,12,14,3,4,11,15,5,8,2,4,0,0
158,T1,03/01/2021,16:00,Kayserispor,Besiktas,0,2,A,0,0,D,7,14,2,4,15,8,3,5,3,1,1,0
159,T1,04/01/2021,16:00,Kasimpasa,Fenerbahce,0,3,A,0,2,A,10,11,2,5,14,13,7,1,2,1,0,0
160,T1,05/01/2021,13:00,Gaziantep,Ankaragucu,2,0,H,0,0,D,15,7,9,3,15,12,9,4,2,1,0,0
161,T1,05/01/2021,13:00,Yeni Malatyaspor,Sivasspor,2,2,D,1,2,A,8,14,3,4,14,15,4,5,3,1,0,0
162,T1,05/01/2021,16:00,Konyaspor,Galatasaray,4,3,H,1,1,D,9,18,4,5,15,10,4,4,2,2,0,0
163,T1,06/01/2021,10:30,Denizlispor,Kayserispor,0,1,A,0,1,A,14,8,7,3,13,19,7,8,2,6,0,0
164,T1,06/01/2021,13:00,Buyuksehyr,Erzurum BB,1,0,H,1,0,H,14,7,6,2,15,14,4,2,1,1,0,0
165,T1,06/01/2021,13:00,Genclerbirligi,Hatayspor,3,1,H,1,1,D,21,7,8,3,18,11,6,2,5,2,0,1
166,T1,06/01/2021,13:00,Trabzonspor,Goztep,1,0,H,1,0,H,13,7,4,4,10,15,5,5,1,3,0,0
167,T1,06/01/2021,16:00,Antalyaspor,Karagumruk,3,1,H,2,1,H,11,10,5,3,17,12,3,2,1,3,0,1
168,T1,06/01/2021,16:00,Besiktas,Rizespor,6,0,H,2,0,H,17,9,10,3,15,11,2,4,2,0,0,0
169,T1,07/01/2021,16:00,Fenerbahce,Alanyaspor,2,1,H,1,0,H,14,17,5,8,20,13,2,9,4,4,0,0
170,T1,09/01/2021,10:30,Sivasspor,Gaziantep,2,1,H,1,1,D,21,10,7,2,10,10,8,7,5,3,0,1
171,T1,09/01/2021,13:00,Goztep,Antalyaspor,0,1,A,0,0,D,7,7,2,2,16,15,8,5,3,1,0,0
172,T1,09/01/2021,13:00,Kayserispor,Yeni Malatyaspor,1,0,H,1,0,H,8,12,4,3,18,12,2,5,1,4,0,0
173,T1,09/01/2021,16:00,Galatasaray,Genclerbirligi,6,0,H,4,0,H,16,5,9,2,8,18,5,4,0,3,0,0
174,T1,10/01/2021,10:30,Karagumruk,Konyaspor,2,1,H,0,0,D,9,8,4,2,10,10,4,5,3,2,0,0
175,T1,10/01/2021,13:00,Ankaragucu,Buyuksehyr,1,2,A,1,1,D,13,12,3,3,16,12,5,3,2,3,0,0
176,T1,10/01/2021,13:00,Rizespor,Denizlispor,1,1,D,0,1,A,21,11,7,5,20,24,11,5,2,5,0,0
177,T1,10/01/2021,16:00,Hatayspor,Besiktas,2,2,D,2,2,D,9,18,3,7,17,12,3,9,4,1,0,0
178,T1,11/01/2021,13:00,Erzurum BB,Fenerbahce,0,3,A,0,1,A,13,11,2,8,10,12,6,5,1,1,0,0
179,T1,11/01/2021,16:00,Alanyaspor,Kasimpasa,1,2,A,1,2,A,28,6,8,2,16,9,8,1,1,1,0,1
180,T1,15/01/2021,16:00,Genclerbirligi,Karagumruk,1,3,A,0,2,A,17,14,3,7,21,8,8,3,5,3,0,0
181,T1,16/01/2021,10:30,Konyaspor,Goztep,2,3,A,0,2,A,21,6,10,5,8,8,7,5,2,1,0,0
182,T1,16/01/2021,13:00,Buyuksehyr,Sivasspor,1,1,D,1,1,D,10,8,4,1,15,15,3,3,2,2,0,0
183,T1,16/01/2021,13:00,Gaziantep,Kayserispor,2,1,H,1,0,H,13,10,6,4,9,11,5,2,1,2,0,0
184,T1,16/01/2021,16:00,Antalyaspor,Trabzonspor,1,1,D,1,0,H,6,18,2,5,11,2,2,6,5,1,1,0
185,T1,17/01/2021,10:30,Denizlispor,Hatayspor,0,2,A,0,0,D,12,12,2,5,19,8,6,2,2,3,0,1
186,T1,17/01/2021,13:00,Yeni Malatyaspor,Rizespor,4,1,H,0,1,A,20,7,9,3,13,14,4,4,0,2,0,0
187,T1,17/01/2021,16:00,Besiktas,Galatasaray,2,0,H,0,0,D,14,9,3,2,12,16,10,7,2,2,0,1
188,T1,18/01/2021,16:00,Fenerbahce,Ankaragucu,3,1,H,2,0,H,17,13,8,3,22,18,4,4,2,1,0,0
189,T1,18/01/2021,16:00,Kasimpasa,Erzurum BB,1,2,A,0,1,A,12,13,4,6,18,21,3,2,5,4,1,0
190,T1,19/01/2021,13:00,Goztep,Genclerbirligi,4,0,H,3,0,H,12,5,6,2,9,10,2,1,1,2,0,0
191,T1,19/01/2021,13:00,Kayserispor,Buyuksehyr,2,0,H,1,0,H,14,18,6,1,12,8,4,4,1,0,0,0
192,T1,19/01/2021,16:00,Trabzonspor,Konyaspor,3,1,H,1,0,H,10,13,5,3,16,11,0,6,3,5,0,0
193,T1,20/01/2021,13:00,Hatayspor,Yeni Malatyaspor,1,2,A,0,0,D,12,14,5,5,15,11,3,4,3,3,0,0
194,T1,20/01/2021,13:00,Rizespor,Gaziantep,3,0,H,1,0,H,9,10,6,0,10,11,3,3,1,2,0,0
195,T1,20/01/2021,16:00,Galatasaray,Denizlispor,6,1,H,3,0,H,14,14,10,6,9,15,8,11,1,1,0,0
196,T1,21/01/2021,13:00,Erzurum BB,Alanyaspor,1,1,D,1,0,H,3,6,2,2,16,11,1,9,4,2,0,1
197,T1,21/01/2021,13:00,Karagumruk,Besiktas,1,4,A,0,1,A,10,18,3,7,8,13,4,7,2,0,0,0
198,T1,21/01/2021,16:00,Ankaragucu,Kasimpasa,1,0,H,1,0,H,15,11,5,4,13,20,0,7,5,5,0,0
199,T1,21/01/2021,16:00,Sivasspor,Fenerbahce,1,1,D,1,1,D,11,8,4,4,15,11,7,3,2,1,0,0
200,T1,23/01/2021,13:00,Genclerbirligi,Trabzonspor,1,2,A,0,1,A,13,14,2,8,10,13,5,5,2,2,0,0
201,T1,23/01/2021,16:00,Buyuksehyr,Rizespor,1,1,D,0,0,D,17,4,4,1,13,10,9,1,2,2,0,0
202,T1,24/01/2021,10:30,Konyaspor,Antalyaspor,0,0,D,0,0,D,8,6,0,3,8,12,6,2,1,1,0,0
203,T1,24/01/2021,13:00,Denizlispor,Karagumruk,1,2,A,0,1,A,17,11,5,3,16,12,4,1,3,3,0,0
204,T1,24/01/2021,13:00,Yeni Malatyaspor,Galatasaray,0,1,A,0,0,D,5,10,3,4,13,13,3,6,3,2,0,0
