,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
113,SC0,27/12/16,Hearts,Kilmarnock,4,0,H,2,0,H,C Thomson,18,4,9,1,6,17,7,4,0,2,0,0
114,SC0,28/12/16,Celtic,Ross County,2,0,H,2,0,H,N Walsh,18,4,8,2,9,9,11,7,0,2,0,0
115,SC0,28/12/16,Inverness C,Motherwell,1,2,A,0,0,D,B Cook,15,6,4,3,13,20,10,4,4,1,0,0
116,SC0,28/12/16,Partick,Dundee,2,0,H,2,0,H,A Muir,7,10,5,3,22,10,1,1,5,2,0,0
117,SC0,28/12/16,St Johnstone,Rangers,1,1,D,1,1,D,C Allan,6,18,2,4,16,7,5,5,3,3,0,0
118,SC0,30/12/16,Hearts,Aberdeen,0,1,A,0,0,D,W Collum,7,13,4,6,10,11,5,9,2,2,0,0
119,SC0,31/12/16,Dundee,St Johnstone,3,0,H,2,0,H,D Robertson,7,11,5,4,12,12,4,13,1,2,0,0
120,SC0,31/12/16,Hamilton,Motherwell,1,1,D,0,0,D,E Anderson,14,13,4,6,16,11,7,8,2,2,0,1
121,SC0,31/12/16,Partick,Kilmarnock,0,0,D,0,0,D,K Clancy,8,12,5,5,9,12,10,5,1,1,0,0
122,SC0,31/12/16,Rangers,Celtic,1,2,A,1,1,D,S McLean,10,23,6,10,14,15,4,11,3,3,0,0
123,SC0,31/12/16,Ross County,Inverness C,3,2,H,2,1,H,B Madden,14,12,8,5,8,15,6,10,1,2,0,0
124,SC0,25/01/17,Celtic,St Johnstone,1,0,H,0,0,D,A Dallas,25,4,9,1,9,12,7,8,1,2,0,0
125,SC0,27/01/17,Aberdeen,Dundee,3,0,H,2,0,H,K Clancy,14,4,9,1,14,10,9,3,1,1,0,0
126,SC0,28/01/17,Inverness C,Partick,0,0,D,0,0,D,S Finnie,8,10,2,4,15,11,3,2,2,0,0,0
127,SC0,28/01/17,Kilmarnock,Ross County,3,2,H,1,2,A,B Cook,10,6,6,3,5,6,7,1,2,2,0,0
128,SC0,28/01/17,Motherwell,Rangers,0,2,A,0,0,D,W Collum,9,19,3,9,10,8,3,13,0,2,1,1
129,SC0,28/01/17,St Johnstone,Hamilton,3,0,H,0,0,D,N Walsh,5,10,3,4,10,13,1,5,1,1,0,0
130,SC0,29/01/17,Celtic,Hearts,4,0,H,1,0,H,B Madden,16,5,6,1,6,16,10,1,0,1,0,0
131,SC0,31/01/17,Hamilton,Inverness C,3,0,H,1,0,H,E Anderson,10,9,3,5,10,15,5,4,3,2,0,0
132,SC0,31/01/17,Ross County,Motherwell,1,2,A,1,1,D,S McLean,11,9,4,2,9,15,4,3,1,2,0,0
133,SC0,01/02/17,Celtic,Aberdeen,1,0,H,0,0,D,J Beaton,7,5,1,2,9,13,4,0,1,3,0,0
134,SC0,01/02/17,Hearts,Rangers,4,1,H,1,1,D,K Clancy,16,7,7,3,11,14,3,5,2,1,0,0
135,SC0,01/02/17,Partick,St Johnstone,0,1,A,0,1,A,C Allan,12,5,6,1,13,10,4,3,1,2,1,0
136,SC0,04/02/17,Aberdeen,Partick,2,0,H,0,0,D,G Aitken,11,5,9,1,15,9,2,5,2,0,0,0
137,SC0,04/02/17,Hamilton,Kilmarnock,1,1,D,1,1,D,S McLean,6,6,1,2,13,13,5,3,2,2,0,0
138,SC0,04/02/17,Inverness C,Dundee,2,2,D,0,2,A,N Walsh,13,12,10,3,7,19,6,5,2,3,0,0
139,SC0,04/02/17,Motherwell,Hearts,0,3,A,0,0,D,A Dallas,4,18,1,7,16,10,1,5,3,3,1,0
140,SC0,04/02/17,Rangers,Ross County,1,1,D,0,1,A,D Robertson,22,9,6,3,14,14,15,1,3,2,0,0
141,SC0,05/02/17,St Johnstone,Celtic,2,5,A,2,1,H,C Thomson,5,17,1,12,11,9,5,6,2,1,0,0
142,SC0,11/02/17,Dundee,Kilmarnock,1,1,D,1,1,D,A Muir,11,9,5,4,11,12,8,10,2,3,0,0
143,SC0,15/02/17,Aberdeen,Motherwell,7,2,H,4,0,H,A Muir,22,4,12,2,9,8,6,4,2,1,0,0
144,SC0,18/02/17,Celtic,Motherwell,2,0,H,2,0,H,D Robertson,15,6,5,1,9,9,7,4,0,1,0,0
145,SC0,18/02/17,Hearts,Inverness C,1,1,D,0,1,A,B Madden,20,7,8,2,13,15,11,4,0,3,0,0
146,SC0,18/02/17,Partick,Hamilton,2,0,H,0,0,D,W Collum,8,7,4,1,16,10,2,4,1,3,0,0
147,SC0,18/02/17,Ross County,St Johnstone,1,2,A,0,1,A,J Beaton,10,12,3,7,8,13,4,11,1,0,0,0
148,SC0,19/02/17,Dundee,Rangers,2,1,H,2,0,H,C Thomson,10,8,4,5,13,11,5,10,1,1,0,0
149,SC0,19/02/17,Kilmarnock,Aberdeen,1,2,A,1,0,H,A Dallas,5,13,1,4,10,10,1,4,2,2,0,0
150,SC0,24/02/17,Inverness C,Rangers,2,1,H,1,0,H,S McLean,10,16,6,6,11,10,7,8,2,2,0,0
151,SC0,25/02/17,Aberdeen,Ross County,1,0,H,0,0,D,W Collum,18,8,8,3,17,12,4,3,1,1,0,0
152,SC0,25/02/17,Celtic,Hamilton,2,0,H,1,0,H,C Allan,10,5,3,1,8,11,4,1,0,4,0,0
153,SC0,25/02/17,Motherwell,Dundee,1,5,A,1,5,A,S Finnie,7,12,4,5,11,14,2,5,3,1,0,0
154,SC0,25/02/17,Partick,Hearts,2,0,H,1,0,H,N Walsh,7,10,4,1,18,13,2,3,3,1,0,1
155,SC0,25/02/17,St Johnstone,Kilmarnock,0,2,A,0,1,A,D Robertson,7,10,1,6,10,11,7,2,2,0,0,0
156,SC0,28/02/17,Hamilton,Aberdeen,1,0,H,1,0,H,S McLean,3,15,2,3,8,9,0,21,1,1,1,0
157,SC0,01/03/17,Dundee,Partick,0,1,A,0,1,A,J Beaton,8,6,3,3,7,13,3,2,0,2,0,0
158,SC0,01/03/17,Hearts,Ross County,0,1,A,0,0,D,A Muir,15,10,6,4,15,13,3,2,1,2,0,0
159,SC0,01/03/17,Inverness C,Celtic,0,4,A,0,1,A,A Dallas,3,21,2,9,13,14,1,6,1,0,0,0
160,SC0,01/03/17,Rangers,St Johnstone,3,2,H,1,0,H,K Clancy,24,9,11,4,10,7,11,3,2,3,1,0
161,SC0,04/03/17,Kilmarnock,Motherwell,1,2,A,1,0,H,B Madden,20,8,5,5,10,12,9,3,0,4,0,0
162,SC0,11/03/17,Aberdeen,Motherwell,1,0,H,0,0,D,E Anderson,14,6,6,0,9,12,12,4,1,6,0,0
163,SC0,11/03/17,Hearts,Hamilton,4,0,H,1,0,H,C Thomson,17,5,11,2,13,12,5,3,0,3,0,0
164,SC0,11/03/17,Partick,Inverness C,1,1,D,0,0,D,W Collum,8,12,3,2,11,6,8,5,1,2,0,0
165,SC0,11/03/17,Ross County,Kilmarnock,1,2,A,0,0,D,N Walsh,16,5,7,2,9,12,8,4,4,3,0,0
166,SC0,11/03/17,St Johnstone,Dundee,2,0,H,2,0,H,A Dallas,16,5,7,1,12,13,3,7,1,3,0,0
167,SC0,12/03/17,Celtic,Rangers,1,1,D,1,0,H,B Madden,11,8,7,5,13,19,3,3,2,4,0,0
168,SC0,18/03/17,Aberdeen,Hearts,2,0,H,1,0,H,S McLean,17,5,6,3,11,16,6,3,1,3,1,0
169,SC0,18/03/17,Inverness C,Ross County,1,1,D,0,0,D,C Allan,9,9,3,2,12,14,3,8,1,1,0,0
170,SC0,18/03/17,Kilmarnock,Partick,1,1,D,0,0,D,J Beaton,10,14,3,3,8,13,8,4,1,0,0,0
171,SC0,18/03/17,Motherwell,St Johnstone,1,2,A,1,1,D,G Aitken,16,15,5,6,6,12,2,9,0,1,0,0
172,SC0,18/03/17,Rangers,Hamilton,4,0,H,2,0,H,D Robertson,10,4,6,2,13,14,8,4,2,2,0,0
173,SC0,19/03/17,Dundee,Celtic,1,2,A,0,1,A,W Collum,5,8,2,2,8,7,3,9,4,3,0,0
174,SC0,31/03/17,Dundee,Aberdeen,0,7,A,0,4,A,A Muir,5,18,1,9,8,10,10,7,1,0,0,0
175,SC0,01/04/17,Hamilton,St Johnstone,1,0,H,0,0,D,D Robertson,17,3,4,2,16,19,12,3,2,1,0,2
176,SC0,01/04/17,Inverness C,Kilmarnock,1,1,D,1,1,D,B Madden,11,16,6,7,15,12,8,6,1,1,0,0
177,SC0,01/04/17,Partick,Ross County,2,1,H,0,0,D,W Collum,12,8,7,3,10,9,4,2,3,1,0,0
178,SC0,01/04/17,Rangers,Motherwell,1,1,D,0,1,A,S McLean,14,12,4,5,8,16,9,7,2,4,0,0
179,SC0,02/04/17,Hearts,Celtic,0,5,A,0,2,A,K Clancy,8,9,4,6,12,9,2,2,3,3,0,0
180,SC0,04/04/17,Aberdeen,Inverness C,1,0,H,1,0,H,A Dallas,16,7,3,4,3,13,10,4,0,2,0,0
181,SC0,04/04/17,Ross County,Dundee,2,1,H,1,1,D,J Beaton,13,6,2,3,11,13,4,3,2,2,1,1
182,SC0,05/04/17,Celtic,Partick,1,1,D,0,0,D,G Aitken,16,6,5,2,8,15,7,2,1,3,0,0
183,SC0,05/04/17,Kilmarnock,Rangers,0,0,D,0,0,D,A Muir,7,19,2,6,16,18,6,13,4,2,0,0
184,SC0,05/04/17,Motherwell,Hamilton,0,0,D,0,0,D,K Clancy,17,10,3,6,12,14,7,2,1,2,0,1
185,SC0,05/04/17,St Johnstone,Hearts,1,0,H,0,0,D,N Walsh,11,11,5,1,14,19,7,1,1,4,0,1
186,SC0,08/04/17,Celtic,Kilmarnock,3,1,H,1,0,H,C Thomson,14,3,6,1,9,10,5,3,2,2,0,0
187,SC0,08/04/17,Hamilton,Ross County,1,1,D,1,0,H,S McLean,9,12,4,3,18,9,5,6,3,0,1,0
188,SC0,08/04/17,Hearts,Dundee,1,0,H,1,0,H,C Allan,12,3,5,0,9,11,10,0,0,1,0,0
189,SC0,08/04/17,Inverness C,St Johnstone,0,3,A,0,1,A,S Finnie,15,13,5,5,13,8,6,1,0,1,1,0
190,SC0,08/04/17,Partick,Motherwell,1,0,H,1,0,H,J Beaton,7,8,1,1,13,16,1,7,0,0,0,0
191,SC0,09/04/17,Aberdeen,Rangers,0,3,A,0,0,D,K Clancy,10,10,5,6,11,15,7,3,3,2,0,0
192,SC0,14/04/17,Kilmarnock,Hearts,0,0,D,0,0,D,E Anderson,8,10,0,4,7,13,5,6,0,2,0,0
193,SC0,15/04/17,Dundee,Hamilton,0,2,A,0,1,A,J Beaton,8,15,3,4,14,13,7,8,0,1,0,0
194,SC0,15/04/17,Motherwell,Inverness C,4,2,H,2,1,H,W Collum,18,17,11,10,18,5,6,3,0,1,0,0
195,SC0,15/04/17,Rangers,Partick,2,0,H,1,0,H,N Walsh,22,4,10,2,8,13,10,1,0,2,0,0
196,SC0,15/04/17,St Johnstone,Aberdeen,1,2,A,0,2,A,B Madden,7,7,3,2,9,15,4,3,3,1,0,0
197,SC0,16/04/17,Ross County,Celtic,2,2,D,0,1,A,D Robertson,5,11,5,6,12,14,4,2,4,1,0,1
198,SC0,28/04/17,Ross County,Inverness C,4,0,H,2,0,H,C Thomson,12,5,6,2,11,15,3,6,2,1,0,1
199,SC0,29/04/17,Aberdeen,St Johnstone,0,2,A,0,0,D,A Muir,13,8,1,4,18,14,4,2,3,3,0,0
200,SC0,29/04/17,Hamilton,Kilmarnock,0,2,A,0,2,A,W Collum,11,6,1,2,10,12,4,3,1,3,0,0
201,SC0,29/04/17,Hearts,Partick,2,2,D,0,0,D,A Dallas,26,8,11,6,11,8,8,4,1,3,0,1
202,SC0,29/04/17,Motherwell,Dundee,2,3,A,0,1,A,S McLean,11,7,4,5,8,20,11,1,1,2,0,0
203,SC0,29/04/17,Rangers,Celtic,1,5,A,0,2,A,J Beaton,7,17,1,7,14,14,1,5,2,2,0,0
204,SC0,06/05/17,Celtic,St Johnstone,4,1,H,0,0,D,N Walsh,28,4,11,1,9,11,6,0,1,4,0,0
205,SC0,06/05/17,Inverness C,Hamilton,2,1,H,2,0,H,A Dallas,12,9,4,4,16,13,5,6,4,1,0,0
206,SC0,06/05/17,Kilmarnock,Dundee,0,1,A,0,0,D,C Thomson,16,7,5,3,10,14,7,4,1,1,0,0
207,SC0,06/05/17,Motherwell,Ross County,0,1,A,0,0,D,B Madden,6,7,2,2,13,10,14,6,0,2,0,0
208,SC0,07/05/17,Hearts,Aberdeen,1,2,A,0,1,A,W Collum,8,14,1,5,13,11,4,3,1,2,1,0
209,SC0,07/05/17,Partick,Rangers,1,2,A,1,0,H,C Allan,8,7,3,2,9,13,4,2,1,1,0,0
210,SC0,12/05/17,Aberdeen,Celtic,1,3,A,1,3,A,S McLean,13,12,3,8,10,16,10,4,2,2,0,0
211,SC0,13/05/17,Dundee,Ross County,1,1,D,0,1,A,N Walsh,16,4,6,2,7,16,1,3,3,6,0,0
