,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
93,SC0,03/12/17,Aberdeen,Rangers,1,2,A,0,1,A,W Collum,9,5,3,4,15,18,5,5,1,3,0,1
94,SC0,08/12/17,Dundee,Aberdeen,0,1,A,0,0,D,N Walsh,13,13,5,4,9,11,7,10,3,2,0,0
95,SC0,09/12/17,Hamilton,St Johnstone,0,1,A,0,0,D,C Thomson,10,7,2,3,7,5,7,4,0,2,0,0
96,SC0,09/12/17,Hearts,Motherwell,1,0,H,1,0,H,A Dallas,8,6,1,4,10,13,6,3,0,2,0,0
97,SC0,09/12/17,Kilmarnock,Partick,5,1,H,2,1,H,B Madden,17,9,9,2,5,11,6,7,0,3,0,0
98,SC0,09/12/17,Rangers,Ross County,2,1,H,0,1,A,E Anderson,19,7,6,4,9,7,9,0,0,1,0,0
99,SC0,10/12/17,Hibernian,Celtic,2,2,D,0,0,D,J Beaton,8,19,3,6,10,15,3,2,1,2,0,0
100,SC0,12/12/17,Hearts,Dundee,2,0,H,1,0,H,C Thomson,10,7,7,2,20,10,4,6,1,0,0,0
101,SC0,12/12/17,Ross County,Kilmarnock,2,2,D,2,0,H,A Dallas,9,13,6,7,8,16,2,4,0,3,0,0
102,SC0,13/12/17,Celtic,Hamilton,3,1,H,3,1,H,S Finnie,16,6,8,2,8,9,11,3,1,1,0,0
103,SC0,13/12/17,Hibernian,Rangers,1,2,A,1,2,A,K Clancy,10,12,3,3,15,18,4,4,1,4,0,0
104,SC0,13/12/17,Partick,Motherwell,3,2,H,3,0,H,D Robertson,6,12,3,6,11,9,5,10,1,1,0,0
105,SC0,13/12/17,St Johnstone,Aberdeen,0,3,A,0,2,A,A Muir,8,15,2,4,9,9,4,6,1,1,0,0
106,SC0,16/12/17,Aberdeen,Hibernian,4,1,H,3,0,H,B Madden,18,5,6,3,14,8,3,7,0,1,0,0
107,SC0,16/12/17,Dundee,Partick,3,0,H,2,0,H,G Aitken,12,10,6,2,7,13,4,4,1,2,0,0
108,SC0,16/12/17,Hamilton,Ross County,3,2,H,1,0,H,G Duncan,10,13,7,6,19,10,1,6,5,1,1,1
109,SC0,16/12/17,Kilmarnock,Motherwell,1,0,H,1,0,H,E Anderson,16,12,5,5,11,19,4,7,1,1,0,0
110,SC0,16/12/17,Rangers,St Johnstone,1,3,A,1,1,D,D Robertson,9,8,3,3,13,8,6,0,2,4,0,0
111,SC0,17/12/17,Hearts,Celtic,4,0,H,2,0,H,W Collum,12,15,5,4,11,4,4,5,2,1,0,0
112,SC0,20/12/17,Celtic,Partick,2,0,H,1,0,H,A Muir,16,2,7,0,6,16,5,5,0,6,0,0
113,SC0,23/12/17,Celtic,Aberdeen,3,0,H,1,0,H,C Thomson,18,7,8,1,10,12,7,7,1,4,0,0
114,SC0,23/12/17,Hibernian,Ross County,2,1,H,1,1,D,N Walsh,16,5,10,3,14,17,10,1,3,3,0,0
115,SC0,23/12/17,Kilmarnock,Rangers,2,1,H,0,1,A,W Collum,12,6,7,3,15,16,5,0,2,2,0,0
116,SC0,23/12/17,Motherwell,Dundee,1,1,D,0,0,D,D Robertson,13,13,7,3,13,14,4,6,2,2,0,0
117,SC0,23/12/17,Partick,Hamilton,1,0,H,1,0,H,B Madden,6,8,1,1,11,13,4,7,2,1,0,0
118,SC0,23/12/17,St Johnstone,Hearts,0,0,D,0,0,D,K Clancy,11,6,4,1,6,12,9,7,1,1,0,1
119,SC0,26/12/17,Dundee,Celtic,0,2,A,0,2,A,K Clancy,5,19,2,6,8,13,1,5,1,2,0,0
120,SC0,27/12/17,Aberdeen,Partick,1,0,H,0,0,D,E Anderson,7,6,4,1,10,9,5,2,0,1,0,0
121,SC0,27/12/17,Hearts,Hibernian,0,0,D,0,0,D,S McLean,7,11,0,1,15,12,0,4,3,1,0,0
122,SC0,27/12/17,Rangers,Motherwell,2,0,H,0,0,D,J Beaton,13,6,7,1,17,20,5,3,1,4,0,0
123,SC0,27/12/17,Ross County,St Johnstone,1,1,D,0,1,A,G Aitken,16,5,8,2,11,11,3,5,2,2,0,0
124,SC0,30/12/17,Aberdeen,Hearts,0,0,D,0,0,D,J Beaton,18,11,4,4,9,16,10,1,0,5,0,1
125,SC0,30/12/17,Celtic,Rangers,0,0,D,0,0,D,B Madden,11,8,4,3,10,13,7,4,3,3,0,0
126,SC0,30/12/17,Hibernian,Kilmarnock,1,1,D,1,1,D,A Muir,13,3,2,2,13,15,16,3,2,4,0,0
127,SC0,30/12/17,Motherwell,Hamilton,1,3,A,1,1,D,A Dallas,8,6,2,3,15,19,8,4,3,2,0,0
128,SC0,30/12/17,Partick,Ross County,2,0,H,1,0,H,S Finnie,7,6,5,2,11,8,3,4,1,0,0,0
129,SC0,30/12/17,St Johnstone,Dundee,0,2,A,0,1,A,W Collum,8,11,3,5,12,8,4,7,4,2,1,0
130,SC0,23/01/18,Partick,Celtic,1,2,A,1,0,H,J Beaton,7,28,3,10,9,5,3,7,1,1,0,0
131,SC0,24/01/18,Dundee,Hibernian,0,1,A,0,0,D,D Robertson,15,14,3,7,10,9,7,11,3,2,0,0
132,SC0,24/01/18,Hamilton,Hearts,0,3,A,0,0,D,N Walsh,8,7,2,3,10,13,8,4,1,3,0,0
133,SC0,24/01/18,Motherwell,Ross County,2,0,H,1,0,H,K Clancy,5,12,1,2,18,13,6,4,2,1,0,0
134,SC0,24/01/18,Rangers,Aberdeen,2,0,H,1,0,H,B Madden,15,11,4,5,5,17,7,7,0,3,0,0
135,SC0,27/01/18,Aberdeen,Kilmarnock,3,1,H,0,1,A,C Thomson,12,9,8,5,11,13,8,7,1,2,0,0
136,SC0,27/01/18,Celtic,Hibernian,1,0,H,1,0,H,B Madden,13,7,6,3,8,10,1,4,1,1,0,0
137,SC0,27/01/18,Hamilton,Dundee,1,2,A,1,0,H,K Clancy,2,10,0,5,23,19,3,5,4,2,1,0
138,SC0,27/01/18,Hearts,Motherwell,1,1,D,0,0,D,W Collum,11,9,5,2,12,20,2,3,0,2,0,0
139,SC0,27/01/18,St Johnstone,Partick,1,3,A,0,1,A,G Duncan,9,10,4,6,5,12,5,2,1,1,0,0
140,SC0,28/01/18,Ross County,Rangers,1,2,A,0,1,A,S McLean,5,16,2,9,19,8,2,5,2,0,0,0
141,SC0,30/01/18,Celtic,Hearts,3,1,H,3,0,H,C Thomson,17,3,7,1,9,21,6,3,2,3,0,0
142,SC0,31/01/18,Hibernian,Motherwell,2,1,H,1,0,H,A Muir,10,11,4,5,10,18,4,3,0,3,0,0
143,SC0,31/01/18,Ross County,Aberdeen,2,4,A,0,3,A,A Dallas,5,11,3,7,11,12,3,5,1,4,0,0
144,SC0,03/02/18,Aberdeen,Hamilton,3,0,H,1,0,H,E Anderson,15,1,9,1,10,11,8,3,0,1,0,0
145,SC0,03/02/18,Dundee,Ross County,1,4,A,0,0,D,J Beaton,6,12,1,6,5,10,2,9,0,1,0,0
146,SC0,03/02/18,Hearts,St Johnstone,1,0,H,0,0,D,A Dallas,8,12,4,8,13,10,1,8,4,1,0,1
147,SC0,03/02/18,Kilmarnock,Celtic,1,0,H,0,0,D,K Clancy,12,8,6,1,17,6,2,2,4,3,0,0
148,SC0,03/02/18,Motherwell,Partick,1,1,D,0,0,D,N Walsh,9,6,4,2,14,12,6,2,2,4,0,0
149,SC0,03/02/18,Rangers,Hibernian,1,2,A,0,1,A,W Collum,17,6,6,3,12,14,8,2,3,6,0,0
150,SC0,06/02/18,Motherwell,St Johnstone,2,0,H,0,0,D,D Robertson,20,11,5,4,12,9,6,3,0,1,0,0
151,SC0,06/02/18,Partick,Rangers,0,2,A,0,1,A,A Muir,6,7,2,3,8,8,4,6,2,0,0,0
152,SC0,13/02/18,Kilmarnock,Dundee,3,2,H,1,1,D,N Walsh,8,11,5,6,17,8,2,5,3,3,1,0
153,SC0,17/02/18,Hibernian,Aberdeen,2,0,H,0,0,D,A Dallas,17,6,11,3,8,20,6,2,2,5,0,0
154,SC0,17/02/18,Motherwell,Kilmarnock,0,1,A,0,1,A,S McLean,13,11,4,4,14,13,13,2,1,2,0,0
155,SC0,17/02/18,Partick,Dundee,1,2,A,1,0,H,W Collum,14,13,6,8,9,7,6,6,0,0,0,0
156,SC0,17/02/18,Ross County,Hearts,1,1,D,0,0,D,C Thomson,7,8,3,3,7,11,5,10,2,1,0,0
157,SC0,18/02/18,Celtic,St Johnstone,0,0,D,0,0,D,J Beaton,13,5,6,0,11,23,5,7,0,4,0,0
158,SC0,18/02/18,Hamilton,Rangers,3,5,A,2,4,A,B Madden,5,19,4,8,7,10,3,5,2,1,0,0
159,SC0,24/02/18,Dundee,Motherwell,0,1,A,0,1,A,A Muir,10,1,3,1,11,22,12,0,1,3,0,0
160,SC0,24/02/18,Hamilton,Partick,2,1,H,1,1,D,N Walsh,7,12,2,3,8,11,4,5,4,2,0,0
161,SC0,24/02/18,Kilmarnock,Hibernian,2,2,D,0,2,A,K Clancy,20,7,8,3,6,18,16,4,0,4,0,0
162,SC0,24/02/18,Rangers,Hearts,2,0,H,1,0,H,J Beaton,24,5,8,2,12,18,6,2,1,3,0,0
163,SC0,24/02/18,St Johnstone,Ross County,2,0,H,2,0,H,W Collum,7,3,2,2,11,9,6,1,3,0,0,1
164,SC0,25/02/18,Aberdeen,Celtic,0,2,A,0,1,A,B Madden,8,11,4,5,10,19,3,5,3,1,1,1
165,SC0,27/02/18,Hearts,Kilmarnock,1,1,D,1,1,D,D Robertson,10,10,4,6,10,12,4,4,2,3,0,0
166,SC0,27/02/18,St Johnstone,Rangers,1,4,A,0,3,A,S McLean,7,8,2,5,9,12,7,4,3,1,0,0
167,SC0,07/03/18,Kilmarnock,St Johnstone,2,0,H,1,0,H,W Collum,20,6,5,1,10,9,5,3,1,2,0,1
168,SC0,09/03/18,Hibernian,Hearts,2,0,H,0,0,D,B Madden,14,7,4,0,11,19,5,4,1,1,0,0
169,SC0,10/03/18,Dundee,St Johnstone,0,4,A,0,2,A,C Thomson,6,8,3,5,12,13,6,5,2,3,0,0
170,SC0,10/03/18,Hamilton,Motherwell,2,0,H,1,0,H,S McLean,5,8,2,1,13,15,6,9,1,2,0,0
171,SC0,10/03/18,Kilmarnock,Ross County,3,2,H,1,0,H,J Beaton,12,2,7,2,16,16,2,5,1,2,0,0
172,SC0,10/03/18,Partick,Aberdeen,0,0,D,0,0,D,G Aitken,5,10,3,1,11,8,3,2,1,0,0,0
173,SC0,11/03/18,Rangers,Celtic,2,3,A,2,2,D,W Collum,13,11,5,6,14,16,3,8,3,3,0,1
174,SC0,16/03/18,St Johnstone,Hibernian,1,1,D,0,1,A,J Beaton,14,7,5,1,17,10,5,4,5,1,0,1
175,SC0,17/03/18,Aberdeen,Dundee,1,0,H,1,0,H,W Collum,14,4,6,2,8,6,11,1,1,0,0,0
176,SC0,17/03/18,Hearts,Partick,3,0,H,3,0,H,E Anderson,16,4,5,1,11,13,3,3,1,2,0,0
177,SC0,17/03/18,Rangers,Kilmarnock,0,1,A,0,0,D,D Robertson,10,9,3,5,16,10,8,3,1,2,0,0
178,SC0,17/03/18,Ross County,Hamilton,2,2,D,1,0,H,K Clancy,21,6,8,3,15,10,7,2,1,5,0,0
179,SC0,18/03/18,Motherwell,Celtic,0,0,D,0,0,D,C Thomson,12,22,5,7,8,12,4,11,1,1,1,0
180,SC0,28/03/18,St Johnstone,Hamilton,1,0,H,1,0,H,E Anderson,13,4,3,3,10,17,12,3,1,2,0,0
181,SC0,31/03/18,Aberdeen,St Johnstone,4,1,H,2,0,H,B Madden,15,7,9,1,8,14,5,4,0,2,0,0
182,SC0,31/03/18,Celtic,Ross County,3,0,H,1,0,H,S McLean,25,2,8,2,10,8,7,3,0,0,0,1
183,SC0,31/03/18,Hibernian,Partick,2,0,H,0,0,D,A Dallas,8,4,7,2,10,20,5,8,1,2,0,1
184,SC0,31/03/18,Kilmarnock,Hamilton,2,0,H,2,0,H,A Muir,13,6,6,3,16,19,8,4,1,4,0,0
185,SC0,31/03/18,Motherwell,Rangers,2,2,D,2,0,H,N Walsh,10,18,2,8,15,9,2,7,0,2,0,0
186,SC0,01/04/18,Dundee,Hearts,1,1,D,1,1,D,K Clancy,15,7,6,4,12,10,8,4,4,4,0,0
187,SC0,03/04/18,Hibernian,Hamilton,3,1,H,1,1,D,S McLean,12,2,5,1,10,19,6,0,1,3,0,1
188,SC0,03/04/18,Motherwell,Aberdeen,0,2,A,0,0,D,D Robertson,7,16,3,5,13,9,3,6,1,0,0,0
189,SC0,03/04/18,Ross County,Partick,4,0,H,2,0,H,W Collum,13,8,6,4,10,7,5,7,1,1,0,0
190,SC0,04/04/18,Celtic,Dundee,0,0,D,0,0,D,A Muir,26,1,7,1,7,20,11,2,1,3,0,0
191,SC0,07/04/18,Hearts,Aberdeen,2,0,H,2,0,H,J Beaton,11,10,6,3,10,12,3,0,1,2,0,0
192,SC0,07/04/18,Partick,Kilmarnock,0,1,A,0,1,A,G Duncan,5,6,3,3,11,13,4,4,1,1,0,0
193,SC0,07/04/18,Rangers,Dundee,4,0,H,1,0,H,G Aitken,14,12,6,3,15,13,6,4,3,2,0,0
194,SC0,07/04/18,Ross County,Hibernian,1,1,D,1,0,H,B Madden,2,14,1,4,12,5,1,13,2,0,0,0
195,SC0,07/04/18,St Johnstone,Motherwell,0,0,D,0,0,D,W Collum,8,5,3,1,9,18,1,3,2,2,0,0
196,SC0,08/04/18,Hamilton,Celtic,1,2,A,1,1,D,A Dallas,3,20,1,6,10,9,2,7,2,0,1,0
197,SC0,14/04/18,Hamilton,Kilmarnock,1,2,A,0,0,D,B Cook,5,12,3,6,16,9,3,3,3,1,0,0
198,SC0,21/04/18,Dundee,St Johnstone,2,1,H,1,0,H,D Robertson,8,8,4,3,10,15,2,8,2,4,0,0
199,SC0,21/04/18,Hibernian,Celtic,2,1,H,1,0,H,S McLean,13,13,5,4,12,12,5,3,2,2,0,0
200,SC0,21/04/18,Kilmarnock,Aberdeen,0,2,A,0,1,A,N Walsh,9,10,1,5,10,7,8,3,1,1,0,0
201,SC0,21/04/18,Partick,Hamilton,2,1,H,0,1,A,J Beaton,11,8,5,3,8,14,5,1,2,3,0,0
202,SC0,21/04/18,Ross County,Motherwell,0,0,D,0,0,D,A Muir,8,8,2,2,15,10,4,8,3,1,0,0
203,SC0,22/04/18,Rangers,Hearts,2,1,H,0,0,D,C Thomson,21,6,9,3,10,11,15,5,1,1,0,0
204,SC0,27/04/18,Aberdeen,Hearts,2,0,H,2,0,H,A Dallas,14,5,7,1,9,18,3,1,2,2,0,0
205,SC0,28/04/18,Hamilton,Ross County,2,0,H,0,0,D,B Madden,10,11,5,3,13,7,3,3,2,1,0,0
206,SC0,28/04/18,Hibernian,Kilmarnock,5,3,H,1,1,D,D Robertson,15,5,9,5,13,12,5,2,2,3,0,0
207,SC0,28/04/18,Motherwell,Dundee,2,1,H,1,1,D,N Walsh,10,13,5,6,20,6,2,7,0,2,0,0
208,SC0,28/04/18,St Johnstone,Partick,1,1,D,1,0,H,A Muir,8,10,6,3,20,11,4,2,3,3,0,0
209,SC0,29/04/18,Celtic,Rangers,5,0,H,3,0,H,C Thomson,24,8,13,2,6,22,8,4,1,4,0,0
210,SC0,04/05/18,Partick,Ross County,1,1,D,1,1,D,K Clancy,14,11,4,3,15,10,11,5,4,0,0,0
211,SC0,05/05/18,Aberdeen,Hibernian,0,0,D,0,0,D,J Beaton,7,8,1,3,15,20,9,3,3,2,0,0
