,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
131,SC0,18/01/09,Dundee United,Motherwell,0,4,A,0,3,A,E Smith,6,7,2,6,10,10,6,3,2,1,0,0
132,SC0,24/01/09,Aberdeen,Rangers,0,0,D,0,0,D,C Murray,7,12,4,4,9,20,3,6,1,1,0,0
133,SC0,24/01/09,Celtic,Hibernian,3,1,H,2,1,H,D Somers,13,8,8,4,11,13,9,4,0,2,0,0
134,SC0,24/01/09,Dundee United,St Mirren,3,2,H,0,1,A,S O'Reilly,13,6,9,1,13,15,9,2,4,2,0,0
135,SC0,24/01/09,Hearts,Inverness C,3,2,H,1,0,H,S Conroy,8,7,4,2,10,11,10,5,0,4,0,1
136,SC0,24/01/09,Motherwell,Falkirk,1,1,D,1,0,H,C Allan,11,7,2,5,7,13,3,3,1,3,0,0
137,SC0,25/01/09,Kilmarnock,Hamilton,0,1,A,0,0,D,C Thomson,6,11,1,5,11,14,3,8,2,3,0,0
138,SC0,31/01/09,Falkirk,Aberdeen,1,0,H,0,0,D,E Norris,10,8,4,5,21,10,3,4,3,1,0,0
139,SC0,31/01/09,Hamilton,Hearts,2,0,H,1,0,H,E Smith,4,10,3,4,12,8,6,4,1,1,0,0
140,SC0,31/01/09,Hibernian,Motherwell,1,1,D,1,0,H,M McCurry,7,12,3,9,14,15,1,6,1,0,0,0
141,SC0,31/01/09,Rangers,Dundee United,2,0,H,0,0,D,I Brines,12,5,9,2,7,14,4,2,1,1,0,0
142,SC0,31/01/09,St Mirren,Kilmarnock,1,1,D,0,1,A,W Collum,9,9,4,4,11,15,12,6,1,4,0,0
143,SC0,01/02/09,Inverness C,Celtic,0,0,D,0,0,D,C Richmond,12,7,4,2,18,14,3,4,2,2,0,0
144,SC0,14/02/09,Dundee United,Inverness C,1,1,D,0,1,A,C Thomson,8,11,3,4,13,11,11,3,1,2,0,1
145,SC0,14/02/09,Hearts,Aberdeen,2,1,H,1,1,D,C Richmond,12,10,6,5,16,18,6,3,2,1,0,0
146,SC0,14/02/09,Kilmarnock,Hibernian,1,1,D,0,1,A,C Boyle,8,14,3,10,20,18,10,4,3,1,0,0
147,SC0,14/02/09,Motherwell,Hamilton,1,0,H,1,0,H,D McDonald,4,7,2,2,9,14,2,5,1,2,0,0
148,SC0,14/02/09,St Mirren,Falkirk,2,2,D,1,1,D,M Tumilty,15,11,7,5,13,13,3,2,1,5,0,0
149,SC0,15/02/09,Celtic,Rangers,0,0,D,0,0,D,C Murray,5,5,2,2,19,15,4,4,3,5,0,0
150,SC0,21/02/09,Aberdeen,Dundee United,2,2,D,0,1,A,W Collum,14,3,6,2,13,23,6,5,3,2,0,0
151,SC0,21/02/09,Falkirk,Hamilton,1,2,A,1,1,D,C Murray,4,13,2,5,15,12,5,6,2,0,0,0
152,SC0,21/02/09,Hearts,St Mirren,1,1,D,0,0,D,D Somers,13,7,5,3,14,16,5,2,2,4,0,0
153,SC0,21/02/09,Inverness C,Hibernian,2,0,H,1,0,H,A Muir,7,3,2,0,12,16,3,2,1,3,0,0
154,SC0,21/02/09,Rangers,Kilmarnock,3,1,H,3,1,H,B Winter,14,7,10,3,7,12,8,1,1,2,0,0
155,SC0,22/02/09,Motherwell,Celtic,1,1,D,0,0,D,I Brines,1,13,1,8,11,12,1,1,2,1,0,0
156,SC0,28/02/09,Aberdeen,Kilmarnock,0,0,D,0,0,D,D McDonald,7,5,2,3,12,13,7,1,1,2,0,0
