,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
14,SC0,07/08/11,Motherwell,Hearts,1,0,H,0,0,D,S O'Reilly,12,9,9,6,12,9,10,7,1,1,1,1
15,SC0,13/08/11,Celtic,Dundee United,5,1,H,2,1,H,C Thomson,17,6,9,3,10,14,5,7,1,3,0,0
16,SC0,13/08/11,Hearts,Aberdeen,3,0,H,2,0,H,S Conroy,7,7,6,1,11,18,1,3,1,1,0,0
17,SC0,13/08/11,Inverness C,Rangers,0,2,A,0,0,D,E Norris,6,8,3,4,11,9,1,5,2,2,1,1
18,SC0,13/08/11,St Johnstone,Dunfermline,0,1,A,0,1,A,G Salmond,7,5,3,3,12,11,6,3,1,2,0,1
19,SC0,13/08/11,St Mirren,Motherwell,0,1,A,0,0,D,I Brines,3,6,3,5,7,15,6,5,2,2,0,0
20,SC0,14/08/11,Kilmarnock,Hibernian,4,1,H,2,1,H,S McLean,15,10,8,4,6,20,3,3,0,3,0,0
21,SC0,20/08/11,Aberdeen,Inverness C,2,1,H,2,0,H,C Allan,14,11,7,6,12,6,6,6,0,3,0,0
22,SC0,20/08/11,Dundee United,Dunfermline,0,1,A,0,0,D,S O'Reilly,7,3,4,1,12,14,13,1,1,1,0,0
23,SC0,20/08/11,Hibernian,St Mirren,1,2,A,1,2,A,A Muir,9,6,1,3,16,9,6,2,1,1,0,0
24,SC0,21/08/11,Celtic,St Johnstone,0,1,A,0,0,D,B Winter,17,5,7,3,8,6,9,7,0,3,0,0
25,SC0,21/08/11,Kilmarnock,Hearts,0,0,D,0,0,D,C Murray,6,12,1,8,9,11,2,7,0,4,0,0
26,SC0,21/08/11,Motherwell,Rangers,0,3,A,0,2,A,C Thomson,5,16,5,9,8,11,10,6,1,2,0,0
27,SC0,27/08/11,Dunfermline,Motherwell,2,4,A,0,2,A,E Norris,8,6,2,4,12,6,3,3,2,1,0,0
28,SC0,27/08/11,Inverness C,Kilmarnock,2,1,H,1,1,D,B Madden,11,9,5,4,17,15,4,5,3,2,0,0
29,SC0,27/08/11,St Johnstone,Dundee United,3,3,D,3,1,H,C Richmond,10,13,7,6,12,13,8,6,2,0,0,0
30,SC0,28/08/11,Hearts,Hibernian,2,0,H,1,0,H,C Thomson,15,9,7,5,20,15,8,3,1,5,0,0
31,SC0,28/08/11,Rangers,Aberdeen,2,0,H,1,0,H,I Brines,15,8,7,4,10,7,3,2,2,1,0,0
32,SC0,28/08/11,St Mirren,Celtic,0,2,A,0,2,A,W Collum,13,13,8,7,12,13,10,6,0,0,0,0
33,SC0,10/09/11,Celtic,Motherwell,4,0,H,2,0,H,A Muir,16,4,8,1,10,8,6,8,1,2,0,0
34,SC0,10/09/11,Dundee United,Rangers,0,1,A,0,0,D,C Murray,13,13,5,6,9,7,10,10,2,3,1,0
35,SC0,10/09/11,Inverness C,Hearts,1,1,D,0,0,D,W Collum,6,5,3,3,15,12,2,6,1,2,0,0
36,SC0,10/09/11,Kilmarnock,Dunfermline,3,2,H,2,1,H,B Winter,7,6,4,2,1,4,3,5,1,3,0,0
37,SC0,10/09/11,St Mirren,St Johnstone,0,0,D,0,0,D,S McLean,10,8,4,1,10,17,4,2,3,4,0,0
38,SC0,11/09/11,Hibernian,Aberdeen,0,0,D,0,0,D,S O'Reilly,12,7,7,4,10,11,6,10,4,1,0,0
39,SC0,17/09/11,Aberdeen,Kilmarnock,2,2,D,1,2,A,I Brines,12,4,5,3,12,15,8,3,2,3,0,0
40,SC0,17/09/11,Dundee United,Inverness C,3,1,H,2,1,H,S Conroy,7,8,5,3,10,11,7,8,1,2,0,0
41,SC0,17/09/11,Dunfermline,Hibernian,2,2,D,0,1,A,C Murray,11,16,5,10,7,9,6,8,0,3,0,0
42,SC0,17/09/11,Hearts,St Mirren,2,0,H,1,0,H,C Richmond,5,1,0,1,11,10,13,2,1,3,0,0
43,SC0,17/09/11,Motherwell,St Johnstone,0,3,A,0,1,A,C Allan,6,7,3,6,3,12,5,4,0,2,0,0
44,SC0,18/09/11,Rangers,Celtic,4,2,H,1,2,A,C Thomson,13,6,6,5,8,19,3,3,0,2,0,1
45,SC0,24/09/11,Celtic,Inverness C,2,0,H,2,0,H,W Collum,7,4,4,2,7,13,5,9,0,1,0,0
46,SC0,24/09/11,Dunfermline,Rangers,0,4,A,0,2,A,I Brines,5,17,4,10,9,10,4,11,1,0,0,0
47,SC0,24/09/11,Hibernian,Dundee United,3,3,D,1,2,A,B Winter,9,7,7,4,8,7,7,4,2,2,0,0
48,SC0,24/09/11,Motherwell,Aberdeen,1,0,H,0,0,D,A Muir,8,8,5,7,10,18,2,5,1,2,0,0
49,SC0,24/09/11,St Mirren,Kilmarnock,3,0,H,2,0,H,S Finnie,11,7,5,4,11,8,1,9,2,3,0,0
50,SC0,25/09/11,St Johnstone,Hearts,2,0,H,1,0,H,S O'Reilly,6,7,3,4,17,10,5,6,3,4,0,0
51,SC0,27/09/11,Rangers,Kilmarnock,2,0,H,0,0,D,W Collum,23,6,9,2,9,9,13,7,1,3,0,0
52,SC0,28/09/11,Hibernian,St Johnstone,3,2,H,2,1,H,S Conroy,6,10,2,2,10,4,3,4,1,1,0,0
53,SC0,30/09/11,Aberdeen,Dunfermline,4,0,H,3,0,H,B Madden,27,6,12,3,13,5,15,4,0,0,0,0
54,SC0,01/10/11,Dundee United,Motherwell,1,3,A,0,2,A,S McLean,6,4,3,2,8,9,3,4,0,0,0,0
55,SC0,01/10/11,Inverness C,St Mirren,2,1,H,1,1,D,G Salmond,9,4,5,3,16,12,8,7,1,1,0,0
56,SC0,01/10/11,Kilmarnock,St Johnstone,1,2,A,1,1,D,I Brines,12,7,7,5,4,5,12,9,1,1,0,0
57,SC0,01/10/11,Rangers,Hibernian,1,0,H,0,0,D,S O'Reilly,16,10,10,3,7,12,6,3,1,1,0,0
58,SC0,02/10/11,Hearts,Celtic,2,0,H,0,0,D,C Thomson,7,13,4,7,16,17,3,12,2,1,0,1
59,SC0,15/10/11,Aberdeen,Dundee United,3,1,H,1,0,H,W Collum,6,7,3,1,16,11,2,7,1,2,0,0
60,SC0,15/10/11,Dunfermline,Hearts,0,2,A,0,1,A,S O'Reilly,1,7,0,4,10,11,6,2,3,1,0,0
61,SC0,15/10/11,Hibernian,Motherwell,0,1,A,0,1,A,E Norris,10,10,3,4,9,8,4,7,2,1,0,0
62,SC0,15/10/11,Kilmarnock,Celtic,3,3,D,3,0,H,S Conroy,11,14,7,8,14,10,3,2,3,3,0,0
63,SC0,15/10/11,Rangers,St Mirren,1,1,D,0,0,D,C Allan,19,12,13,6,9,8,8,9,0,2,0,0
64,SC0,15/10/11,St Johnstone,Inverness C,2,0,H,1,0,H,C Thomson,11,4,5,1,11,11,5,6,2,1,0,0
65,SC0,22/10/11,Dundee United,St Johnstone,0,0,D,0,0,D,A Muir,9,1,4,0,12,8,1,3,2,2,0,0
66,SC0,22/10/11,Inverness C,Dunfermline,1,1,D,1,0,H,S McLean,10,8,5,2,11,7,6,6,2,0,0,0
67,SC0,22/10/11,Motherwell,Kilmarnock,0,0,D,0,0,D,C Thomson,9,14,5,7,12,15,12,5,3,1,0,0
68,SC0,22/10/11,St Mirren,Hibernian,2,3,A,2,3,A,B Madden,16,7,8,5,5,17,6,3,1,1,0,0
69,SC0,23/10/11,Celtic,Aberdeen,2,1,H,1,0,H,S O'Reilly,15,2,7,1,4,17,7,4,0,5,0,1
70,SC0,23/10/11,Hearts,Rangers,0,2,A,0,1,A,C Murray,16,7,12,4,12,14,6,3,4,2,0,0
71,SC0,29/10/11,Aberdeen,Rangers,1,2,A,0,0,D,W Collum,7,9,5,5,16,13,1,2,4,2,1,0
72,SC0,29/10/11,Celtic,Hibernian,0,0,D,0,0,D,C Murray,8,9,4,4,8,14,0,3,0,1,0,0
73,SC0,29/10/11,Dunfermline,Dundee United,1,4,A,0,2,A,S O'Reilly,6,15,3,9,7,2,6,8,2,1,1,0
74,SC0,29/10/11,Hearts,Kilmarnock,0,1,A,0,0,D,A Muir,19,8,6,3,10,14,12,5,4,2,1,0
75,SC0,29/10/11,Inverness C,Motherwell,2,3,A,1,1,D,C Allan,12,5,7,3,11,10,6,4,1,2,1,0
76,SC0,29/10/11,St Johnstone,St Mirren,0,1,A,0,0,D,E Norris,9,13,3,4,10,6,6,9,1,1,0,0
77,SC0,05/11/11,Hibernian,Dunfermline,0,1,A,0,1,A,C Thomson,7,3,4,2,14,11,8,5,1,2,0,0
78,SC0,05/11/11,Kilmarnock,Inverness C,3,6,A,1,1,D,B Madden,4,13,3,10,12,10,3,6,2,2,0,0
79,SC0,05/11/11,Rangers,Dundee United,3,1,H,1,0,H,B Winter,8,5,5,2,5,8,3,2,2,1,1,0
80,SC0,05/11/11,St Mirren,Hearts,0,0,D,0,0,D,S Conroy,12,12,6,5,7,8,13,5,0,0,0,0
81,SC0,06/11/11,Motherwell,Celtic,1,2,A,1,1,D,C Richmond,4,5,3,4,20,8,11,2,2,1,1,0
82,SC0,19/11/11,Aberdeen,Motherwell,1,2,A,1,1,D,C Murray,11,3,3,2,9,8,5,3,0,0,0,0
83,SC0,19/11/11,Dundee United,Hearts,1,0,H,1,0,H,W Collum,4,7,1,3,11,6,4,6,4,2,0,0
84,SC0,19/11/11,Hibernian,Kilmarnock,1,1,D,0,1,A,S Finnie,7,16,5,10,16,10,0,3,3,1,0,0
85,SC0,19/11/11,Inverness C,Celtic,0,2,A,0,0,D,S O'Reilly,4,9,3,5,14,9,3,7,3,3,1,0
86,SC0,19/11/11,Rangers,St Johnstone,0,0,D,0,0,D,E Norris,9,5,7,2,16,6,1,6,2,3,0,0
87,SC0,19/11/11,St Mirren,Dunfermline,2,1,H,2,0,H,C Allan,16,7,8,3,11,16,8,4,1,1,0,0
88,SC0,23/11/11,Celtic,Dunfermline,2,1,H,2,0,H,B Madden,16,6,7,2,10,11,2,4,1,0,0,0
89,SC0,26/11/11,Celtic,St Mirren,5,0,H,2,0,H,S McLean,14,4,10,0,9,7,6,6,2,1,0,0
90,SC0,26/11/11,Dunfermline,Aberdeen,3,3,D,0,1,A,G Salmond,6,10,5,3,9,15,4,12,3,3,0,0
91,SC0,26/11/11,Hearts,Inverness C,2,1,H,0,0,D,C Thomson,14,7,12,2,9,10,5,3,2,1,0,0
92,SC0,26/11/11,Motherwell,Dundee United,0,0,D,0,0,D,I Brines,5,9,4,7,11,6,5,8,1,0,0,0
93,SC0,26/11/11,St Johnstone,Hibernian,3,1,H,2,1,H,B Madden,10,7,4,2,9,7,4,1,0,1,0,0
94,SC0,27/11/11,Kilmarnock,Rangers,1,0,H,0,0,D,A Muir,8,10,6,6,15,9,7,4,1,1,0,0
95,SC0,03/12/11,Hearts,St Johnstone,1,2,A,0,1,A,S O'Reilly,7,4,4,1,12,14,9,5,1,2,0,0
96,SC0,03/12/11,Kilmarnock,Aberdeen,2,0,H,1,0,H,C Allan,3,3,3,2,8,13,3,7,1,2,0,0
97,SC0,03/12/11,Rangers,Dunfermline,2,1,H,2,1,H,S Conroy,18,7,7,2,1,6,9,2,1,1,0,0
98,SC0,03/12/11,St Mirren,Inverness C,1,2,A,1,1,D,E Norris,8,12,4,5,10,6,8,7,0,2,0,0
99,SC0,04/12/11,Dundee United,Celtic,0,1,A,0,1,A,C Thomson,4,12,1,4,7,8,2,6,2,0,0,0
100,SC0,10/12/11,Aberdeen,St Mirren,2,2,D,2,1,H,S Finnie,8,8,3,4,15,11,2,3,4,2,1,0
101,SC0,10/12/11,Celtic,Hearts,1,0,H,0,0,D,C Murray,8,4,5,1,9,14,7,6,0,3,0,0
102,SC0,10/12/11,Hibernian,Rangers,0,2,A,0,0,D,I Brines,8,4,4,2,13,8,4,4,1,3,0,0
103,SC0,10/12/11,Inverness C,Dundee United,2,3,A,1,0,H,S McLean,7,4,4,2,17,14,4,10,2,2,1,0
104,SC0,10/12/11,St Johnstone,Motherwell,0,3,A,0,2,A,A Muir,10,7,1,4,8,13,5,3,1,1,0,0
105,SC0,13/12/11,St Johnstone,Aberdeen,1,2,A,0,1,A,S McLean,12,7,8,4,5,11,8,4,0,2,0,1
106,SC0,17/12/11,Aberdeen,Hibernian,1,0,H,0,0,D,C Thomson,3,13,1,9,14,14,2,7,1,3,1,0
107,SC0,17/12/11,Hearts,Dunfermline,4,0,H,2,0,H,C Richmond,16,8,8,2,6,16,7,6,2,4,0,0
108,SC0,17/12/11,Kilmarnock,Dundee United,1,1,D,0,0,D,W Collum,9,19,4,7,7,7,1,11,0,0,0,0
109,SC0,17/12/11,Motherwell,St Mirren,1,1,D,0,0,D,C Murray,11,16,8,10,18,5,11,7,5,2,0,0
110,SC0,17/12/11,Rangers,Inverness C,2,1,H,0,0,D,B Madden,15,11,8,5,13,16,9,4,3,2,0,0
111,SC0,18/12/11,St Johnstone,Celtic,0,2,A,0,0,D,E Norris,4,18,3,11,13,6,3,6,3,1,0,0
112,SC0,24/12/11,Celtic,Kilmarnock,2,1,H,1,0,H,G Salmond,10,5,4,2,12,14,8,2,1,2,0,0
113,SC0,24/12/11,Dundee United,Hibernian,3,1,H,0,1,A,S O'Reilly,7,4,4,3,5,4,8,6,1,4,0,0
114,SC0,24/12/11,Dunfermline,St Johnstone,0,3,A,0,1,A,C Thomson,1,10,0,5,8,9,2,6,0,0,0,0
115,SC0,24/12/11,Hearts,Motherwell,2,0,H,2,0,H,C Allan,18,3,9,1,5,15,6,2,0,2,0,0
116,SC0,24/12/11,Inverness C,Aberdeen,2,1,H,0,0,D,A Muir,11,5,5,2,11,17,5,4,2,1,0,0
117,SC0,24/12/11,St Mirren,Rangers,2,1,H,2,1,H,S McLean,9,6,5,1,9,11,4,2,2,4,0,2
118,SC0,28/12/11,Aberdeen,Hearts,0,0,D,0,0,D,B Winter,6,3,1,2,10,6,2,3,1,0,0,0
119,SC0,28/12/11,Celtic,Rangers,1,0,H,0,0,D,W Collum,14,6,9,2,11,22,7,4,1,3,0,0
120,SC0,28/12/11,Hibernian,Inverness C,1,1,D,1,1,D,S McLean,5,8,2,3,11,13,4,5,3,2,0,0
121,SC0,28/12/11,St Johnstone,Kilmarnock,2,0,H,2,0,H,I Brines,12,13,8,6,14,8,6,11,1,1,0,0
122,SC0,28/12/11,St Mirren,Dundee United,2,2,D,2,2,D,C Thomson,13,12,7,9,7,12,10,9,0,1,0,0
123,SC0,02/01/12,Dundee United,Aberdeen,1,2,A,1,0,H,S McLean,12,7,9,4,10,14,10,1,1,0,0,0
124,SC0,02/01/12,Dunfermline,Celtic,0,3,A,0,2,A,I Brines,3,8,0,3,10,4,1,6,2,1,0,0
125,SC0,02/01/12,Hibernian,Hearts,1,3,A,0,0,D,C Murray,7,14,2,8,17,7,2,2,4,1,0,0
126,SC0,02/01/12,Kilmarnock,St Mirren,2,1,H,1,1,D,B Madden,8,10,4,4,10,11,4,4,1,0,0,0
127,SC0,02/01/12,Rangers,Motherwell,3,0,H,1,0,H,E Norris,14,4,10,2,11,14,11,2,2,1,0,0
128,SC0,14/01/12,Aberdeen,Kilmarnock,0,0,D,0,0,D,C Murray,7,6,1,3,7,5,9,2,1,1,0,0
129,SC0,14/01/12,Celtic,Dundee United,2,1,H,2,0,H,B Winter,11,5,8,3,3,14,7,8,0,2,0,0
130,SC0,14/01/12,Dunfermline,Hibernian,2,3,A,1,1,D,A Muir,10,9,6,8,12,12,5,8,2,5,0,0
131,SC0,14/01/12,Hearts,St Mirren,5,2,H,2,2,D,S McLean,8,10,5,5,10,14,4,8,1,2,1,0
132,SC0,14/01/12,Motherwell,Inverness C,0,1,A,0,0,D,B Madden,9,10,2,5,6,11,8,6,0,0,0,0
133,SC0,14/01/12,St Johnstone,Rangers,1,2,A,0,1,A,C Thomson,6,18,1,11,12,13,1,3,1,3,0,0
134,SC0,21/01/12,Dundee United,Motherwell,1,1,D,1,0,H,S O'Reilly,11,9,4,6,9,9,2,8,1,1,0,0
135,SC0,21/01/12,Hibernian,St Johnstone,2,3,A,0,1,A,E Norris,10,9,3,3,11,19,6,4,2,4,0,0
136,SC0,21/01/12,Inverness C,Hearts,1,0,H,0,0,D,G Salmond,9,8,5,3,8,13,2,2,1,3,0,0
137,SC0,21/01/12,Kilmarnock,Dunfermline,0,3,A,0,1,A,W Collum,10,8,2,6,10,18,8,2,0,0,0,0
138,SC0,21/01/12,Rangers,Aberdeen,1,1,D,0,0,D,I Brines,18,7,8,5,6,18,12,4,1,3,0,0
139,SC0,21/01/12,St Mirren,Celtic,0,2,A,0,0,D,C Allan,15,6,6,4,11,13,6,11,1,2,0,0
140,SC0,24/01/12,Motherwell,Dunfermline,3,1,H,1,0,H,A Muir,6,9,4,5,14,13,3,6,3,1,1,0
141,SC0,28/01/12,Aberdeen,Dunfermline,1,0,H,1,0,H,C Thomson,16,3,7,3,8,11,5,6,0,1,0,0
142,SC0,28/01/12,Inverness C,St Mirren,0,0,D,0,0,D,S Finnie,11,9,2,6,9,14,5,4,3,2,0,0
143,SC0,28/01/12,Motherwell,St Johnstone,3,2,H,1,1,D,C Murray,11,17,6,12,9,16,3,6,1,4,0,0
144,SC0,28/01/12,Rangers,Hibernian,4,0,H,1,0,H,C Richmond,19,9,8,5,9,10,2,1,1,2,0,1
145,SC0,07/02/12,Dunfermline,Kilmarnock,1,1,D,1,1,D,C Murray,6,10,3,6,15,8,4,4,2,0,0,0
146,SC0,08/02/12,Hearts,Celtic,0,4,A,0,3,A,W Collum,7,12,3,4,9,12,6,10,4,2,0,0
147,SC0,11/02/12,Celtic,Inverness C,1,0,H,1,0,H,S McLean,6,3,4,0,13,14,4,4,0,4,1,1
148,SC0,11/02/12,Dunfermline,Rangers,1,4,A,1,2,A,B Winter,6,13,4,7,12,7,3,9,2,1,0,0
149,SC0,11/02/12,Hibernian,Aberdeen,0,0,D,0,0,D,A Crawford,8,5,3,2,9,15,8,8,1,0,0,0
150,SC0,11/02/12,Kilmarnock,Hearts,1,1,D,0,0,D,E Norris,5,8,2,3,11,16,3,5,2,2,1,1
151,SC0,11/02/12,St Johnstone,Dundee United,1,5,A,0,1,A,I Brines,8,11,2,5,11,13,8,6,2,2,0,0
152,SC0,11/02/12,St Mirren,Motherwell,0,0,D,0,0,D,C Charleston,9,5,2,2,12,15,7,7,2,4,0,0
153,SC0,18/02/12,Dundee United,St Mirren,0,0,D,0,0,D,B Winter,6,3,2,1,10,11,8,3,1,4,0,0
154,SC0,18/02/12,Dunfermline,Inverness C,1,1,D,1,0,H,B Madden,8,9,2,3,7,12,5,6,0,0,0,0
155,SC0,18/02/12,Motherwell,Hearts,3,0,H,2,0,H,A Muir,13,12,8,6,17,12,3,2,3,1,1,0
156,SC0,18/02/12,Rangers,Kilmarnock,0,1,A,0,1,A,I Brines,12,7,7,1,12,11,10,1,1,2,1,0
157,SC0,19/02/12,Aberdeen,St Johnstone,0,0,D,0,0,D,G Salmond,12,7,2,3,10,11,3,2,1,3,0,0
158,SC0,19/02/12,Hibernian,Celtic,0,5,A,0,2,A,C Thomson,9,12,1,9,10,12,4,5,2,1,0,0
159,SC0,21/02/12,Dundee United,Kilmarnock,4,0,H,0,0,D,C Thomson,24,4,12,3,4,8,4,4,1,3,0,1
160,SC0,22/02/12,Celtic,Dunfermline,2,0,H,1,0,H,S O'Reilly,27,3,16,3,5,7,16,3,0,1,0,0
161,SC0,22/02/12,Motherwell,Hibernian,4,3,H,0,1,A,S McLean,15,10,10,6,10,17,10,7,2,4,0,0
162,SC0,25/02/12,Celtic,Motherwell,1,0,H,0,0,D,A Crawford,12,2,7,1,10,20,9,2,1,4,0,0
163,SC0,25/02/12,Hearts,Dundee United,0,2,A,0,1,A,C Murray,7,6,5,3,11,9,7,4,2,2,0,0
164,SC0,25/02/12,Kilmarnock,Hibernian,1,3,A,0,1,A,S O'Reilly,5,7,2,5,6,17,8,1,1,2,0,0
165,SC0,25/02/12,St Johnstone,Dunfermline,3,1,H,2,0,H,B Colvin,18,4,9,1,4,11,3,3,0,0,0,0
166,SC0,25/02/12,St Mirren,Aberdeen,1,1,D,0,0,D,S McLean,6,13,4,5,14,18,7,3,5,2,0,0
167,SC0,26/02/12,Inverness C,Rangers,1,4,A,1,3,A,W Collum,7,15,3,11,14,14,8,8,2,0,0,0
168,SC0,03/03/12,Aberdeen,Celtic,1,1,D,1,1,D,C Thomson,8,7,3,5,16,8,3,6,1,2,0,0
169,SC0,03/03/12,Dunfermline,Motherwell,0,2,A,0,0,D,B Winter,7,7,5,4,8,8,10,9,1,2,0,0
170,SC0,03/03/12,Hibernian,St Mirren,0,0,D,0,0,D,W Collum,12,6,7,3,9,13,7,4,2,3,0,0
171,SC0,03/03/12,Kilmarnock,St Johnstone,0,0,D,0,0,D,C Charleston,8,9,2,3,13,19,5,3,4,2,1,1
172,SC0,03/03/12,Rangers,Hearts,1,2,A,1,0,H,C Allan,8,4,5,2,9,11,3,3,4,1,0,0
173,SC0,05/03/12,Dundee United,Inverness C,3,0,H,1,0,H,A Muir,9,11,5,5,11,17,5,4,1,4,0,0
174,SC0,10/03/12,Inverness C,Kilmarnock,1,1,D,0,1,A,C Murray,17,3,8,1,10,10,6,9,0,0,0,0
175,SC0,17/03/12,Dundee United,Rangers,2,1,H,1,0,H,B Winter,8,12,4,8,8,16,3,6,2,4,0,0
176,SC0,17/03/12,Motherwell,Aberdeen,1,0,H,1,0,H,I Brines,8,11,6,4,7,17,4,4,2,4,0,0
177,SC0,17/03/12,St Mirren,St Johnstone,0,3,A,0,1,A,B Madden,7,10,4,7,10,8,9,3,3,2,0,0
178,SC0,18/03/12,Hearts,Hibernian,2,0,H,1,0,H,C Thomson,10,6,7,3,20,20,7,5,2,3,0,0
179,SC0,24/03/12,Aberdeen,Inverness C,0,1,A,0,1,A,S Finnie,9,9,3,3,11,11,4,0,3,2,0,1
180,SC0,24/03/12,Dunfermline,St Mirren,1,1,D,0,1,A,A Muir,8,11,5,3,26,12,8,7,5,1,0,0
181,SC0,24/03/12,Hibernian,Dundee United,0,2,A,0,0,D,G Salmond,4,11,2,6,10,13,4,9,1,0,0,0
182,SC0,24/03/12,Kilmarnock,Motherwell,2,0,H,0,0,D,C Allan,15,5,9,2,10,11,7,3,2,3,0,0
183,SC0,24/03/12,St Johnstone,Hearts,2,1,H,1,1,D,S McLean,6,6,5,2,7,10,8,3,2,2,0,0
184,SC0,25/03/12,Rangers,Celtic,3,2,H,1,0,H,C Murray,17,7,11,3,19,14,6,4,1,0,1,2
185,SC0,28/03/12,Inverness C,St Johnstone,0,1,A,0,1,A,W Collum,6,6,2,1,12,15,0,5,1,1,0,0
186,SC0,31/03/12,Dundee United,Dunfermline,3,0,H,0,0,D,J Beaton,9,1,6,0,9,8,6,5,1,3,0,0
187,SC0,31/03/12,Hearts,Aberdeen,3,0,H,1,0,H,W Collum,6,6,4,0,8,14,3,5,1,2,0,0
188,SC0,31/03/12,Motherwell,Rangers,1,2,A,1,1,D,I Brines,10,15,7,8,17,16,6,3,2,3,0,0
189,SC0,31/03/12,St Mirren,Kilmarnock,4,2,H,1,1,D,B Colvin,9,9,8,3,10,9,2,5,0,0,0,0
190,SC0,01/04/12,Celtic,St Johnstone,2,0,H,0,0,D,G Salmond,14,4,8,0,4,11,4,7,0,3,0,0
191,SC0,01/04/12,Inverness C,Hibernian,2,3,A,0,0,D,B Madden,7,5,3,5,10,11,11,5,1,2,0,0
192,SC0,07/04/12,Aberdeen,Dundee United,3,1,H,1,1,D,C Murray,10,4,8,1,19,8,9,4,3,0,0,0
193,SC0,07/04/12,Dunfermline,Hearts,1,2,A,0,0,D,S Finnie,7,7,4,6,10,9,8,5,1,2,0,0
194,SC0,07/04/12,Kilmarnock,Celtic,0,6,A,0,4,A,A Muir,4,12,2,9,9,9,2,8,3,1,0,0
195,SC0,07/04/12,Rangers,St Mirren,3,1,H,2,0,H,W Collum,7,7,4,5,14,13,5,10,3,4,0,1
196,SC0,07/04/12,St Johnstone,Inverness C,0,0,D,0,0,D,K Clancy,9,6,5,3,14,15,5,5,2,5,0,0
197,SC0,08/04/12,Hibernian,Motherwell,1,1,D,1,0,H,S O'Reilly,13,10,5,4,13,14,2,7,2,3,0,1
198,SC0,21/04/12,Hearts,Rangers,0,3,A,0,2,A,C Murray,8,6,4,5,8,15,6,4,1,3,0,0
199,SC0,21/04/12,Inverness C,Aberdeen,0,2,A,0,0,D,S McLean,11,5,4,1,12,15,3,1,1,3,0,0
200,SC0,21/04/12,St Johnstone,Dundee United,0,2,A,0,1,A,E Norris,6,13,6,6,16,13,1,9,2,1,1,0
201,SC0,21/04/12,St Mirren,Dunfermline,4,4,D,2,1,H,I Brines,15,15,6,9,12,11,3,4,1,2,0,0
202,SC0,22/04/12,Hibernian,Kilmarnock,0,1,A,0,1,A,C Thomson,10,1,3,0,11,11,13,6,3,1,0,0
203,SC0,22/04/12,Motherwell,Celtic,0,3,A,0,0,D,S O'Reilly,12,18,7,10,11,5,4,4,0,0,0,0
204,SC0,28/04/12,Dundee United,Hearts,2,2,D,1,1,D,W Collum,9,12,5,5,9,15,3,9,1,4,0,0
205,SC0,28/04/12,Dunfermline,Aberdeen,3,0,H,0,0,D,C Charleston,5,5,4,3,10,10,2,10,0,1,0,0
206,SC0,28/04/12,Kilmarnock,Inverness C,4,3,H,1,2,A,G Salmond,11,7,5,4,5,9,4,5,1,2,0,1
207,SC0,28/04/12,Motherwell,St Johnstone,5,1,H,2,0,H,B Madden,13,10,10,6,13,16,7,2,0,3,0,0
208,SC0,29/04/12,Celtic,Rangers,3,0,H,2,0,H,C Murray,13,8,8,4,13,9,8,3,1,2,0,0
