,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
211,SC0,03/05/14,Hibernian,Partick,1,1,D,0,1,A,A Muir,11,10,4,6,14,12,7,9,1,1,1,0
212,SC0,03/05/14,Inverness C,Dundee United,1,1,D,1,0,H,B Colvin,7,17,2,5,13,11,4,3,0,0,0,0
213,SC0,03/05/14,Motherwell,St Johnstone,2,1,H,2,1,H,K Clancy,8,6,5,2,19,16,5,3,1,3,0,0
214,SC0,03/05/14,St Mirren,Ross County,1,0,H,0,0,D,C Thomson,14,9,7,2,10,11,7,4,0,1,0,0
215,SC0,04/05/14,Hearts,Kilmarnock,5,0,H,3,0,H,C Murray,11,10,7,2,12,10,3,5,0,1,0,0
216,SC0,06/05/14,Dundee United,Aberdeen,1,3,A,1,1,D,C Murray,9,10,4,4,12,10,7,2,1,2,0,0
217,SC0,06/05/14,Ross County,Hibernian,1,0,H,0,0,D,J Beaton,10,18,3,5,12,10,5,3,2,1,0,0
218,SC0,07/05/14,Hearts,Partick,2,4,A,2,1,H,C Allan,6,15,2,9,8,11,2,4,2,2,0,0
219,SC0,07/05/14,Kilmarnock,St Mirren,1,0,H,1,0,H,A Muir,14,11,7,4,19,14,12,4,3,1,1,0
220,SC0,07/05/14,Motherwell,Inverness C,2,1,H,2,0,H,W Collum,7,9,2,3,8,16,4,5,1,1,0,0
221,SC0,07/05/14,St Johnstone,Celtic,3,3,D,1,0,H,S McLean,12,12,5,7,9,13,5,8,0,1,0,0
222,SC0,10/05/14,Hibernian,Kilmarnock,0,1,A,0,1,A,C Thomson,13,9,4,5,8,15,8,3,1,1,0,0
223,SC0,10/05/14,Partick,Ross County,2,3,A,0,1,A,B Madden,11,7,5,4,7,6,7,5,2,2,0,0
224,SC0,10/05/14,St Mirren,Hearts,1,1,D,1,0,H,S Finnie,11,8,5,5,16,11,8,5,2,2,0,0
225,SC0,11/05/14,Aberdeen,Motherwell,0,1,A,0,0,D,S McLean,8,4,2,2,9,17,5,1,1,1,0,0
226,SC0,11/05/14,Celtic,Dundee United,3,1,H,0,0,D,W Collum,12,7,8,2,10,14,4,3,1,1,0,0
227,SC0,11/05/14,Inverness C,St Johnstone,2,0,H,0,0,D,A Muir,6,3,6,3,7,7,3,5,1,1,0,0
