,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
211,SC0,07/05/16,Dundee,Hamilton,0,1,A,0,1,A,S McLean,6,9,2,3,11,20,5,6,2,6,0,0
212,SC0,07/05/16,Hearts,Ross County,1,1,D,0,0,D,N Walsh,10,7,3,3,20,15,7,2,1,1,0,0
213,SC0,07/05/16,Kilmarnock,Partick,0,2,A,0,1,A,A Dallas,10,5,2,3,8,8,6,7,1,2,0,0
214,SC0,07/05/16,Motherwell,St Johnstone,1,2,A,1,2,A,G Aitken,9,9,1,6,12,6,6,4,2,1,0,0
215,SC0,08/05/16,Celtic,Aberdeen,3,2,H,2,0,H,B Madden,16,9,5,6,11,13,4,3,2,3,0,0
216,SC0,10/05/16,Dundee United,Partick,3,3,D,0,2,A,C Thomson,13,6,4,4,6,13,9,3,2,1,0,0
217,SC0,11/05/16,Dundee,Kilmarnock,1,1,D,1,0,H,D Robertson,6,4,5,2,7,11,12,5,1,2,0,0
218,SC0,11/05/16,Hamilton,Inverness C,0,1,A,0,1,A,S Finnie,14,5,3,3,11,11,12,3,1,2,1,0
219,SC0,11/05/16,Ross County,Motherwell,1,3,A,0,2,A,J Beaton,9,9,3,5,10,16,7,9,3,2,0,0
220,SC0,11/05/16,St Johnstone,Celtic,2,1,H,0,0,D,W Collum,8,9,3,4,11,11,4,2,3,1,0,0
221,SC0,12/05/16,Aberdeen,Hearts,0,1,A,0,0,D,A Dallas,8,5,1,3,9,13,5,2,1,1,0,0
222,SC0,14/05/16,Inverness C,Dundee,4,0,H,0,0,D,B Cook,16,7,11,2,9,10,6,3,0,1,0,0
223,SC0,14/05/16,Kilmarnock,Dundee United,2,4,A,2,1,H,B Madden,12,14,6,10,9,14,4,7,2,1,0,0
224,SC0,14/05/16,Partick,Hamilton,2,2,D,2,2,D,A Muir,14,17,6,3,14,9,4,1,1,0,0,0
225,SC0,15/05/16,Aberdeen,Ross County,0,4,A,0,2,A,W Collum,12,12,3,5,7,13,12,3,1,2,0,0
226,SC0,15/05/16,Celtic,Motherwell,7,0,H,3,0,H,E Anderson,24,2,17,1,7,9,10,3,0,1,0,0
227,SC0,15/05/16,Hearts,St Johnstone,2,2,D,2,2,D,G Aitken,6,26,5,7,19,8,4,8,4,4,1,0
