,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
44,SC0,24/09/05,Dunfermline,Dundee United,2,1,H,0,1,A,Stuart Dougal,9,9,3,4,12,16,7,6,1,2,0,0
45,SC0,24/09/05,Hearts,Rangers,1,0,H,1,0,H,K Clark,9,11,4,7,16,29,2,2,2,2,0,0
46,SC0,24/09/05,Kilmarnock,Falkirk,1,1,D,1,1,D,C Richmond,14,10,6,4,14,15,8,6,1,3,0,0
47,SC0,24/09/05,Motherwell,Hibernian,1,3,A,0,1,A,D McDonald,9,11,6,8,20,10,1,8,4,2,0,0
48,SC0,01/10/05,Aberdeen,Motherwell,2,2,D,0,0,D,C Thompson,6,7,3,5,8,11,5,6,2,0,1,0
49,SC0,01/10/05,Dundee United,Kilmarnock,0,0,D,0,0,D,C MacKay,8,14,4,6,13,17,9,14,2,1,0,0
50,SC0,01/10/05,Livingston,Celtic,0,5,A,0,2,A,M McCurry,6,16,2,13,15,3,9,7,1,0,0,0
51,SC0,01/10/05,Rangers,Dunfermline,5,1,H,2,0,H,J Underhill,12,3,7,2,9,16,5,1,0,2,0,0
52,SC0,02/10/05,Falkirk,Hearts,2,2,D,1,0,H,I Brines,8,3,3,1,17,14,2,4,2,1,0,1
53,SC0,02/10/05,Hibernian,Inverness C,1,2,A,0,0,D,B Winter,12,13,4,9,4,16,11,4,1,2,0,1
54,SC0,15/10/05,Celtic,Hearts,1,1,D,1,1,D,D McDonald,14,7,7,4,17,19,10,3,2,3,0,0
55,SC0,15/10/05,Dunfermline,Falkirk,0,1,A,0,1,A,K Clark,16,7,6,4,13,23,16,5,2,2,0,1
56,SC0,15/10/05,Hibernian,Kilmarnock,4,2,H,0,2,A,A Freeland,14,4,11,3,13,16,7,4,4,3,0,0
57,SC0,15/10/05,Inverness C,Aberdeen,1,1,D,0,0,D,S Dougal,7,10,5,4,17,12,1,3,3,0,0,0
58,SC0,15/10/05,Motherwell,Livingston,1,0,H,1,0,H,I Fyfe,8,10,4,3,16,24,7,3,1,3,0,0
59,SC0,16/10/05,Dundee United,Rangers,0,0,D,0,0,D,C Richmond,11,11,6,6,17,15,3,9,2,1,0,1
60,SC0,22/10/05,Aberdeen,Hibernian,0,1,A,0,0,D,M McCurry,7,5,3,2,12,16,5,3,2,2,0,0
61,SC0,22/10/05,Falkirk,Dundee United,1,3,A,1,0,H,E Smith,10,16,5,9,15,13,2,8,3,3,0,0
62,SC0,22/10/05,Hearts,Dunfermline,2,0,H,2,0,H,C Murray,17,8,8,2,15,17,5,4,0,2,1,0
63,SC0,22/10/05,Livingston,Inverness C,1,1,D,1,0,H,M Ritchie,10,13,4,5,18,10,8,4,3,1,0,0
64,SC0,22/10/05,Rangers,Motherwell,2,0,H,1,0,H,S Conroy,12,9,6,3,6,14,6,4,0,0,0,0
65,SC0,23/10/05,Kilmarnock,Celtic,0,1,A,0,1,A,I Brines,7,9,3,1,18,11,9,4,1,1,0,0
66,SC0,25/10/05,Aberdeen,Dundee United,2,0,H,2,0,H,C Murray,8,4,4,2,9,11,5,7,1,1,0,0
67,SC0,26/10/05,Celtic,Motherwell,5,0,H,3,0,H,C Richmond,8,1,6,0,5,12,5,6,0,4,0,0
68,SC0,26/10/05,Dunfermline,Hibernian,1,2,A,0,0,D,C MacKay,9,14,5,6,13,10,6,9,1,1,1,0
69,SC0,26/10/05,Hearts,Kilmarnock,1,0,H,1,0,H,S Dougal,9,7,9,7,11,17,11,4,0,0,0,0
70,SC0,26/10/05,Inverness C,Falkirk,0,3,A,0,1,A,D McDonald,11,11,2,8,14,11,2,5,0,1,0,0
71,SC0,26/10/05,Livingston,Rangers,2,2,D,0,1,A,C Thomson,6,12,5,7,13,11,3,12,2,2,0,0
72,SC0,29/10/05,Dunfermline,Motherwell,0,3,A,0,0,D,M McCurry,12,12,5,8,3,12,4,5,0,0,0,0
73,SC0,29/10/05,Falkirk,Livingston,1,1,D,1,0,H,B Winter,13,6,6,4,12,11,6,3,1,2,0,0
74,SC0,29/10/05,Hibernian,Hearts,2,0,H,0,0,D,J Underhill,13,6,3,4,16,23,7,5,0,5,0,1
75,SC0,29/10/05,Kilmarnock,Aberdeen,4,2,H,2,1,H,K Toner,9,10,6,5,21,10,3,6,2,2,0,0
76,SC0,29/10/05,Rangers,Inverness C,1,1,D,0,1,A,I Brines,18,5,10,2,10,13,18,1,3,4,0,1
77,SC0,30/10/05,Dundee United,Celtic,2,4,A,2,3,A,A Freeland,4,14,1,9,12,14,7,10,0,1,0,0
78,SC0,05/11/05,Hearts,Dundee United,3,0,H,2,0,H,C Thomson,19,9,12,3,17,17,11,2,1,1,0,0
79,SC0,05/11/05,Inverness C,Dunfermline,2,1,H,2,0,H,C Richmond,10,3,7,1,13,13,7,2,2,2,0,0
80,SC0,05/11/05,Livingston,Hibernian,1,2,A,1,0,H,D McDonald,13,18,4,9,11,11,5,9,3,0,0,0
81,SC0,05/11/05,Motherwell,Kilmarnock,2,2,D,1,1,D,K Clark,9,8,6,6,15,15,4,8,1,3,0,0
82,SC0,05/11/05,Rangers,Aberdeen,0,0,D,0,0,D,S Dougal,26,3,9,1,15,9,11,2,1,1,0,0
83,SC0,06/11/05,Falkirk,Celtic,0,3,A,0,2,A,C Murray,3,12,1,7,16,11,4,4,2,1,0,0
84,SC0,19/11/05,Celtic,Rangers,3,0,H,1,0,H,D McDonald,3,11,2,4,12,10,3,4,2,2,0,0
85,SC0,19/11/05,Dundee United,Motherwell,1,1,D,0,0,D,M McCurry,16,12,11,7,16,18,9,5,2,1,1,0
86,SC0,19/11/05,Dunfermline,Livingston,0,1,A,0,0,D,K Clark,6,8,2,3,11,14,3,6,0,1,0,0
87,SC0,19/11/05,Hibernian,Falkirk,2,3,A,2,0,H,S Conroy,17,15,9,6,10,14,7,4,1,3,0,0
88,SC0,19/11/05,Kilmarnock,Inverness C,2,2,D,0,1,A,A Freeland,7,9,6,3,16,10,4,8,0,1,0,0
89,SC0,20/11/05,Aberdeen,Hearts,1,1,D,1,0,H,C Thomson,7,8,3,5,22,19,2,3,5,1,0,0
90,SC0,26/11/05,Celtic,Dunfermline,0,1,A,0,1,A,C MacKay,8,3,2,2,10,6,6,4,0,0,0,0
91,SC0,26/11/05,Falkirk,Aberdeen,1,2,A,0,1,A,J Underhill,7,5,4,2,6,11,3,4,0,3,0,0
92,SC0,26/11/05,Inverness C,Dundee United,1,1,D,1,1,D,C Murray,11,3,5,1,7,15,4,7,2,1,0,0
93,SC0,26/11/05,Livingston,Kilmarnock,0,3,A,0,2,A,E Smith,5,9,2,6,11,14,5,6,1,1,0,0
94,SC0,26/11/05,Motherwell,Hearts,1,1,D,1,0,H,I Brines,5,4,5,1,21,18,4,7,4,4,0,0
95,SC0,27/11/05,Hibernian,Rangers,2,1,H,2,0,H,S Dougal,10,3,7,1,9,18,2,1,2,2,0,1
96,SC0,03/12/05,Dundee United,Hibernian,1,0,H,0,0,D,B Winter,11,10,8,3,19,11,7,5,2,2,0,0
97,SC0,03/12/05,Dunfermline,Kilmarnock,0,1,A,0,1,A,D McDonald,5,7,1,3,13,11,16,4,1,0,0,0
98,SC0,03/12/05,Hearts,Livingston,2,1,H,2,0,H,A Freeland,16,16,8,6,18,13,12,3,1,4,0,0
99,SC0,03/12/05,Motherwell,Inverness C,0,2,A,0,0,D,S Conroy,17,9,6,5,5,10,9,3,0,0,0,0
100,SC0,03/12/05,Rangers,Falkirk,2,2,D,1,0,H,I Fyfe,13,7,6,3,13,18,13,3,4,4,0,0
101,SC0,04/12/05,Aberdeen,Celtic,1,3,A,0,0,D,C Richmond,4,8,3,6,10,9,0,3,2,1,0,0
102,SC0,10/12/05,Aberdeen,Dunfermline,0,0,D,0,0,D,I Brines,7,5,1,3,14,12,10,4,1,1,0,0
103,SC0,10/12/05,Celtic,Hibernian,3,2,H,1,0,H,K Clark,12,7,6,5,10,14,6,4,2,2,0,0
104,SC0,10/12/05,Falkirk,Motherwell,0,1,A,0,0,D,M Ritchie,9,11,6,4,14,15,11,5,2,4,0,0
105,SC0,10/12/05,Hearts,Inverness C,0,0,D,0,0,D,C Murray,15,15,3,3,19,21,7,4,1,2,0,0
106,SC0,10/12/05,Livingston,Dundee United,1,0,H,1,0,H,C Thomson,4,11,1,5,17,11,4,6,3,1,0,0
107,SC0,11/12/05,Kilmarnock,Rangers,2,3,A,0,2,A,J Underhill,7,12,5,7,14,11,6,8,0,1,0,0
108,SC0,17/12/05,Falkirk,Kilmarnock,1,2,A,0,0,D,K Clark,13,14,8,9,16,16,6,4,2,1,0,0
109,SC0,17/12/05,Hibernian,Motherwell,2,1,H,1,1,D,C Richmond,19,5,7,4,16,18,10,2,3,7,0,0
110,SC0,17/12/05,Livingston,Aberdeen,0,0,D,0,0,D,D McDonald,9,2,5,1,13,16,5,4,1,3,0,0
111,SC0,17/12/05,Rangers,Hearts,1,0,H,1,0,H,M McCurry,16,4,5,3,14,23,8,2,1,2,0,1
112,SC0,18/12/05,Inverness C,Celtic,1,1,D,1,1,D,S Dougal,13,11,7,7,7,11,4,5,0,3,0,0
113,SC0,20/12/05,Dundee United,Dunfermline,2,1,H,2,1,H,S Conroy,15,7,5,5,3,8,8,3,0,2,0,0
114,SC0,26/12/05,Celtic,Livingston,2,1,H,1,0,H,J Underhill,20,5,7,2,4,18,7,2,0,1,0,0
115,SC0,26/12/05,Dunfermline,Rangers,3,3,D,2,1,H,C Thomson,4,13,4,5,11,10,8,10,3,2,1,1
116,SC0,26/12/05,Hearts,Falkirk,5,0,H,3,0,H,S Dougal,15,8,12,5,14,17,11,2,1,5,0,1
117,SC0,26/12/05,Inverness C,Hibernian,2,0,H,2,0,H,A Freeland,10,3,3,1,19,15,3,6,3,6,0,0
118,SC0,26/12/05,Kilmarnock,Dundee United,2,1,H,1,0,H,E Smith,10,15,5,8,8,14,7,11,0,2,0,0
119,SC0,26/12/05,Motherwell,Aberdeen,3,1,H,2,0,H,C Murray,19,9,11,3,10,15,10,1,0,0,0,0
120,SC0,31/12/05,Aberdeen,Inverness C,0,0,D,0,0,D,M McCurry,11,8,4,2,10,17,7,4,0,1,0,0
121,SC0,31/12/05,Falkirk,Dunfermline,1,2,A,0,1,A,K Toner,17,8,8,4,10,16,9,2,1,3,0,0
122,SC0,31/12/05,Livingston,Motherwell,1,2,A,1,1,D,C MacKay,7,12,5,9,16,5,5,14,1,0,0,0
123,SC0,31/12/05,Rangers,Dundee United,3,0,H,0,0,D,C Richmond,10,6,6,4,13,13,11,4,3,3,0,0
124,SC0,01/01/06,Hearts,Celtic,2,3,A,2,0,H,I Brines,10,9,4,5,14,20,6,1,4,4,1,0
125,SC0,02/01/06,Kilmarnock,Hibernian,2,2,D,1,0,H,B Winter,13,12,6,9,15,18,8,14,0,3,0,0
126,SC0,14/01/06,Celtic,Kilmarnock,4,2,H,2,1,H,C Murray,12,8,10,5,10,11,5,2,1,0,0,0
127,SC0,14/01/06,Dunfermline,Hearts,1,4,A,0,1,A,C MacKay,7,15,3,7,20,16,3,10,1,2,0,0
128,SC0,14/01/06,Hibernian,Aberdeen,1,2,A,0,2,A,D McDonald,14,2,6,2,10,12,2,3,1,2,0,1
129,SC0,14/01/06,Inverness C,Livingston,3,0,H,1,0,H,C Thomson,7,8,3,2,18,10,6,3,1,3,0,0
130,SC0,15/01/06,Dundee United,Falkirk,2,1,H,1,0,H,M McCurry,15,6,9,3,11,15,7,6,1,1,0,0
131,SC0,15/01/06,Motherwell,Rangers,0,1,A,0,0,D,K Clark,11,5,6,2,19,13,7,6,2,4,0,0
132,SC0,21/01/06,Dundee United,Aberdeen,1,1,D,0,0,D,I Brines,9,9,5,4,14,13,5,3,1,0,0,0
133,SC0,21/01/06,Falkirk,Inverness C,1,4,A,1,3,A,J Underhill,14,13,8,7,9,15,11,4,1,2,0,0
134,SC0,21/01/06,Hibernian,Dunfermline,3,1,H,1,1,D,S Dougal,16,8,7,5,9,19,3,2,0,2,0,0
135,SC0,21/01/06,Kilmarnock,Hearts,1,0,H,0,0,D,S Conroy,7,5,1,3,18,14,2,4,2,4,0,0
136,SC0,21/01/06,Rangers,Livingston,4,1,H,1,0,H,E Smith,23,8,14,4,13,16,8,6,0,3,0,0
137,SC0,22/01/06,Motherwell,Celtic,1,3,A,1,1,D,C Richmond,10,6,4,4,15,15,3,5,3,0,0,0
138,SC0,28/01/06,Aberdeen,Kilmarnock,2,2,D,1,1,D,C Thomson,6,4,3,2,8,11,12,4,0,0,0,0
139,SC0,28/01/06,Celtic,Dundee United,3,3,D,1,1,D,M Ritchie,10,9,7,7,10,11,9,2,0,0,0,0
140,SC0,28/01/06,Dunfermline,Motherwell,1,1,D,1,0,H,K Clark,10,21,6,10,12,16,1,6,0,1,0,0
141,SC0,28/01/06,Hearts,Hibernian,4,1,H,3,0,H,M McCurry,8,8,5,5,13,14,5,3,1,1,0,1
142,SC0,28/01/06,Livingston,Falkirk,0,1,A,0,1,A,C Murray,6,16,2,8,20,25,8,7,6,2,1,0
143,SC0,29/01/06,Inverness C,Rangers,2,3,A,1,2,A,A Freeland,6,15,4,10,18,13,3,9,5,2,0,0
144,SC0,07/02/06,Dundee United,Hearts,1,1,D,1,0,H,D McDonald,11,9,4,5,16,18,5,2,4,3,1,1
145,SC0,08/02/06,Aberdeen,Rangers,2,0,H,2,0,H,J Underhill,3,6,2,1,9,13,2,5,1,2,0,0
146,SC0,08/02/06,Celtic,Falkirk,2,1,H,2,0,H,I Brines,8,5,3,3,7,18,4,1,1,3,0,0
147,SC0,08/02/06,Dunfermline,Inverness C,2,2,D,2,0,H,B Winter,6,6,3,3,11,11,5,10,1,3,0,0
148,SC0,08/02/06,Hibernian,Livingston,7,0,H,2,0,H,C Richmond,22,3,15,0,9,11,8,2,0,2,0,0
149,SC0,08/02/06,Kilmarnock,Motherwell,2,0,H,1,0,H,S Dougal,6,9,5,2,13,6,6,6,0,2,0,1
150,SC0,11/02/06,Falkirk,Hibernian,0,0,D,0,0,D,C MacKay,9,12,4,6,15,16,3,10,1,2,0,0
151,SC0,11/02/06,Hearts,Aberdeen,1,2,A,1,0,H,I Fyfe,7,9,2,5,23,21,1,4,2,3,0,0
152,SC0,11/02/06,Inverness C,Kilmarnock,3,3,D,1,1,D,K Clark,11,13,8,10,17,10,6,6,2,0,0,0
153,SC0,11/02/06,Livingston,Dunfermline,0,1,A,0,1,A,C Thomson,4,4,2,2,14,12,9,7,4,3,0,0
154,SC0,11/02/06,Motherwell,Dundee United,2,0,H,1,0,H,A Freeland,8,7,4,4,15,14,3,4,2,2,0,0
155,SC0,12/02/06,Rangers,Celtic,0,1,A,0,1,A,M McCurry,9,5,3,1,19,18,8,3,3,1,0,0
156,SC0,18/02/06,Aberdeen,Falkirk,1,0,H,1,0,H,E Smith,3,7,1,2,13,15,3,11,1,1,0,0
157,SC0,18/02/06,Dundee United,Inverness C,2,4,A,2,2,D,S Dougal,9,15,4,8,20,20,4,6,2,3,0,0
158,SC0,18/02/06,Hearts,Motherwell,3,0,H,2,0,H,C Richmond,9,10,7,1,22,19,3,4,2,3,0,0
159,SC0,18/02/06,Kilmarnock,Livingston,3,1,H,2,1,H,C Murray,14,5,7,2,12,17,5,3,2,1,0,0
160,SC0,18/02/06,Rangers,Hibernian,2,0,H,1,0,H,I Brines,25,5,9,4,17,24,11,6,0,1,0,0
161,SC0,19/02/06,Dunfermline,Celtic,1,8,A,1,4,A,D McDonald,13,11,5,9,12,14,4,1,2,0,0,0
162,SC0,25/02/06,Dunfermline,Dundee United,1,1,D,1,1,D,J Underhill,14,3,7,2,6,12,4,6,0,0,0,0
163,SC0,04/03/06,Celtic,Aberdeen,3,0,H,0,0,D,M McCurry,14,7,11,5,8,11,6,3,1,1,0,0
164,SC0,04/03/06,Falkirk,Rangers,1,2,A,0,0,D,C Richmond,8,12,3,3,22,14,5,10,3,2,0,0
165,SC0,04/03/06,Hibernian,Dundee United,3,1,H,3,0,H,B Winter,14,7,9,2,10,15,8,2,1,3,0,0
166,SC0,04/03/06,Inverness C,Motherwell,0,1,A,0,0,D,S Conroy,6,4,2,0,12,11,3,5,3,0,0,0
167,SC0,04/03/06,Kilmarnock,Dunfermline,1,0,H,1,0,H,K Clark,9,6,6,1,17,11,6,10,0,1,0,0
168,SC0,05/03/06,Livingston,Hearts,2,3,A,0,1,A,J Underhill,9,13,4,7,15,14,3,7,2,0,0,0
169,SC0,11/03/06,Dundee United,Livingston,3,1,H,0,1,A,C Thomson,12,6,9,4,9,14,6,6,0,2,0,0
170,SC0,11/03/06,Dunfermline,Aberdeen,1,0,H,0,0,D,I Brines,5,8,2,0,9,13,3,1,1,0,0,0
171,SC0,11/03/06,Inverness C,Hearts,0,0,D,0,0,D,K Toner,12,6,10,5,10,10,4,4,1,2,0,0
172,SC0,11/03/06,Motherwell,Falkirk,3,1,H,1,0,H,S Dougal,6,11,5,7,18,18,5,6,2,3,0,0
173,SC0,11/03/06,Rangers,Kilmarnock,4,0,H,1,0,H,D McDonald,15,3,8,1,13,18,14,1,0,4,0,1
174,SC0,12/03/06,Hibernian,Celtic,1,2,A,1,1,D,A Freeland,8,10,3,8,12,9,2,4,2,0,1,0
175,SC0,18/03/06,Aberdeen,Livingston,3,0,H,1,0,H,S Conroy,8,5,5,0,5,12,12,1,1,1,0,0
176,SC0,18/03/06,Kilmarnock,Falkirk,2,1,H,1,0,H,I Fyfe,14,7,9,5,14,18,4,4,0,1,0,0
177,SC0,18/03/06,Motherwell,Hibernian,2,2,D,1,0,H,M McCurry,12,7,6,4,13,16,5,1,0,1,0,0
178,SC0,19/03/06,Hearts,Rangers,1,1,D,1,0,H,C Thomson,6,11,2,4,25,24,4,4,3,2,0,0
179,SC0,22/03/06,Celtic,Inverness C,2,1,H,1,0,H,C Richmond,12,7,8,3,10,12,4,4,0,2,0,0
180,SC0,25/03/06,Aberdeen,Motherwell,2,2,D,2,1,H,C Murray,5,5,4,1,12,16,6,5,1,3,0,0
181,SC0,25/03/06,Dundee United,Kilmarnock,2,2,D,0,2,A,I Brines,11,8,6,4,13,15,7,6,0,0,0,0
182,SC0,25/03/06,Falkirk,Hearts,1,2,A,1,1,D,A Freeland,6,5,3,3,19,20,10,1,4,4,0,0
183,SC0,25/03/06,Hibernian,Inverness C,0,2,A,0,0,D,M Ritchie,15,9,6,6,14,17,8,4,1,3,0,0
184,SC0,25/03/06,Rangers,Dunfermline,1,0,H,0,0,D,B Winter,26,3,16,2,7,10,12,2,0,1,0,0
185,SC0,26/03/06,Livingston,Celtic,0,2,A,0,0,D,K Clarke,6,13,6,6,15,7,7,4,2,1,0,0
186,SC0,01/04/06,Dunfermline,Falkirk,1,1,D,0,1,A,S Conroy,6,10,4,4,8,14,5,5,1,1,0,0
187,SC0,01/04/06,Inverness C,Aberdeen,0,1,A,0,0,D,C MacKay,2,7,0,4,17,10,5,5,2,4,0,0
188,SC0,01/04/06,Motherwell,Livingston,2,1,H,1,0,H,E Smith,15,6,9,5,6,11,10,4,0,2,0,0
189,SC0,02/04/06,Dundee United,Rangers,1,4,A,0,2,A,J Underhill,9,20,6,11,17,8,6,7,0,0,0,0
190,SC0,05/04/06,Celtic,Hearts,1,0,H,1,0,H,D McDonald,7,13,5,5,17,21,2,5,2,3,0,0
191,SC0,05/04/06,Hibernian,Kilmarnock,2,1,H,0,1,A,C Murray,16,11,7,10,10,23,8,2,0,3,0,0
192,SC0,08/04/06,Aberdeen,Hibernian,1,0,H,1,0,H,I Brines,6,7,5,3,17,16,8,6,1,2,0,0
193,SC0,08/04/06,Falkirk,Dundee United,1,0,H,1,0,H,D McDonald,5,11,3,7,7,14,3,8,0,3,0,0
194,SC0,08/04/06,Hearts,Dunfermline,4,0,H,3,0,H,C Richmond,21,2,10,1,12,10,8,2,0,1,0,1
195,SC0,08/04/06,Livingston,Inverness C,2,1,H,1,1,D,C Murray,12,15,5,5,15,17,8,9,5,1,0,0
196,SC0,08/04/06,Rangers,Motherwell,1,0,H,1,0,H,K Clark,12,11,6,7,14,13,5,6,0,2,0,0
197,SC0,09/04/06,Kilmarnock,Celtic,1,4,A,0,1,A,C Thomson,9,10,3,8,13,16,3,5,1,1,0,0
198,SC0,15/04/06,Falkirk,Dunfermline,0,0,D,0,0,D,W Collum,9,8,5,2,12,17,7,4,1,2,0,0
199,SC0,15/04/06,Hearts,Kilmarnock,2,0,H,0,0,D,E Smith,17,4,3,2,12,21,6,3,0,4,0,0
200,SC0,15/04/06,Livingston,Dundee United,3,1,H,1,1,D,B Winter,10,13,7,7,8,12,4,7,2,2,0,0
201,SC0,15/04/06,Motherwell,Inverness C,0,1,A,0,1,A,D McDonald,10,10,6,7,13,17,6,4,2,3,1,0
202,SC0,15/04/06,Rangers,Aberdeen,1,1,D,0,0,D,M McCurry,19,9,11,3,15,20,15,2,1,0,0,0
203,SC0,16/04/06,Celtic,Hibernian,1,1,D,0,1,A,K Toner,14,6,7,3,8,10,4,1,0,0,0,0
204,SC0,22/04/06,Aberdeen,Kilmarnock,0,0,D,0,0,D,I Brines,8,5,5,2,10,19,5,5,0,1,0,0
205,SC0,22/04/06,Dunfermline,Livingston,3,2,H,1,1,D,S Dougal,10,7,4,1,9,16,6,5,1,2,0,0
206,SC0,22/04/06,Falkirk,Motherwell,1,1,D,1,0,H,M McCurry,8,11,4,6,10,15,2,4,4,3,0,0
207,SC0,22/04/06,Hibernian,Hearts,2,1,H,1,1,D,C Richmond,8,14,7,4,18,21,1,6,2,1,0,0
208,SC0,22/04/06,Inverness C,Dundee United,1,0,H,0,0,D,M Tumilty,10,9,5,5,15,23,5,4,1,2,0,0
209,SC0,23/04/06,Celtic,Rangers,0,0,D,0,0,D,C Thomson,8,6,6,2,22,20,2,6,2,2,0,0
