,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,SP1,31/08/02,Santander,Valladolid,0,1,A,0,0,D
1,SP1,01/09/02,Barcelona,Ath Madrid,2,2,D,1,1,D
2,SP1,01/09/02,La Coruna,Betis,2,4,A,1,3,A
3,SP1,01/09/02,Mallorca,Valencia,0,2,A,0,1,A
4,SP1,01/09/02,Recreativo,Malaga,2,3,A,2,1,H
5,SP1,01/09/02,Sevilla,Celta,0,1,A,0,1,A
6,SP1,01/09/02,Sociedad,Ath Bilbao,4,2,H,2,1,H
7,SP1,01/09/02,Vallecano,Alaves,2,2,D,1,1,D
8,SP1,01/09/02,Villarreal,Osasuna,2,2,D,2,0,H
9,SP1,02/09/02,Real Madrid,Espanol,2,0,H,1,0,H
10,SP1,14/09/02,Ath Bilbao,Barcelona,0,2,A,0,2,A
11,SP1,14/09/02,Malaga,Vallecano,2,1,H,0,1,A
12,SP1,14/09/02,Osasuna,La Coruna,1,2,A,1,0,H
13,SP1,14/09/02,Valencia,Recreativo,3,0,H,1,0,H
14,SP1,15/09/02,Alaves,Santander,0,1,A,0,1,A
15,SP1,15/09/02,Ath Madrid,Sevilla,1,1,D,0,1,A
16,SP1,15/09/02,Celta,Mallorca,3,1,H,2,0,H
17,SP1,15/09/02,Espanol,Sociedad,1,3,A,0,1,A
18,SP1,15/09/02,Valladolid,Villarreal,1,0,H,1,0,H
19,SP1,21/09/02,Barcelona,Espanol,2,0,H,0,0,D
20,SP1,21/09/02,La Coruna,Valladolid,2,0,H,2,0,H
21,SP1,21/09/02,Real Madrid,Osasuna,4,1,H,1,0,H
22,SP1,22/09/02,Malaga,Valencia,2,2,D,2,0,H
23,SP1,22/09/02,Mallorca,Ath Madrid,0,4,A,0,2,A
24,SP1,22/09/02,Recreativo,Celta,0,3,A,0,1,A
25,SP1,22/09/02,Sevilla,Ath Bilbao,1,1,D,0,0,D
26,SP1,22/09/02,Sociedad,Betis,3,3,D,1,2,A
27,SP1,22/09/02,Vallecano,Santander,3,1,H,1,1,D
28,SP1,22/09/02,Villarreal,Alaves,0,1,A,0,1,A
29,SP1,28/09/02,Alaves,La Coruna,1,2,A,0,0,D
30,SP1,28/09/02,Betis,Barcelona,3,0,H,1,0,H
31,SP1,28/09/02,Valladolid,Real Madrid,1,1,D,0,1,A
32,SP1,29/09/02,Ath Bilbao,Mallorca,0,2,A,0,1,A
33,SP1,29/09/02,Ath Madrid,Recreativo,1,1,D,1,1,D
34,SP1,29/09/02,Celta,Malaga,2,2,D,2,2,D
35,SP1,29/09/02,Espanol,Sevilla,0,0,D,0,0,D
36,SP1,29/09/02,Osasuna,Sociedad,2,3,A,1,1,D
37,SP1,29/09/02,Santander,Villarreal,1,1,D,0,0,D
38,SP1,29/09/02,Valencia,Vallecano,3,0,H,2,0,H
39,SP1,05/10/02,Recreativo,Ath Bilbao,1,2,A,0,0,D
40,SP1,06/10/02,Barcelona,Osasuna,2,2,D,2,2,D
41,SP1,06/10/02,La Coruna,Santander,0,2,A,0,1,A
42,SP1,06/10/02,Malaga,Ath Madrid,3,1,H,1,0,H
43,SP1,06/10/02,Mallorca,Espanol,2,0,H,0,0,D
44,SP1,06/10/02,Real Madrid,Alaves,5,2,H,2,1,H
45,SP1,06/10/02,Sevilla,Betis,1,1,D,0,1,A
46,SP1,06/10/02,Sociedad,Valladolid,2,1,H,0,0,D
47,SP1,06/10/02,Valencia,Celta,0,1,A,0,0,D
48,SP1,06/10/02,Vallecano,Villarreal,2,2,D,1,2,A
49,SP1,08/10/02,Betis,Real Madrid,1,1,D,1,0,H
50,SP1,19/10/02,Ath Madrid,Valencia,1,1,D,0,1,A
51,SP1,19/10/02,Santander,Real Madrid,2,0,H,1,0,H
52,SP1,19/10/02,Villarreal,La Coruna,3,1,H,0,1,A
53,SP1,20/10/02,Alaves,Sociedad,2,2,D,1,1,D
54,SP1,20/10/02,Ath Bilbao,Malaga,1,1,D,1,0,H
55,SP1,20/10/02,Betis,Mallorca,0,1,A,0,1,A
56,SP1,20/10/02,Celta,Vallecano,0,1,A,0,1,A
57,SP1,20/10/02,Espanol,Recreativo,2,0,H,0,0,D
58,SP1,20/10/02,Osasuna,Sevilla,2,1,H,2,1,H
59,SP1,20/10/02,Valladolid,Barcelona,2,1,H,0,0,D
60,SP1,26/10/02,Barcelona,Alaves,6,1,H,4,0,H
61,SP1,26/10/02,Celta,Ath Madrid,0,0,D,0,0,D
62,SP1,26/10/02,Real Madrid,Villarreal,1,1,D,1,1,D
63,SP1,26/10/02,Recreativo,Betis,1,1,D,0,1,A
64,SP1,26/10/02,Valencia,Ath Bilbao,5,1,H,4,0,H
65,SP1,26/10/02,Vallecano,La Coruna,1,2,A,0,1,A
66,SP1,27/10/02,Malaga,Espanol,3,4,A,3,1,H
67,SP1,27/10/02,Mallorca,Osasuna,2,0,H,0,0,D
68,SP1,27/10/02,Sevilla,Valladolid,2,1,H,2,0,H
69,SP1,27/10/02,Sociedad,Santander,2,1,H,0,1,A
70,SP1,02/11/02,Ath Madrid,Vallecano,2,0,H,1,0,H
71,SP1,02/11/02,La Coruna,Real Madrid,0,0,D,0,0,D
72,SP1,02/11/02,Valladolid,Mallorca,1,3,A,1,1,D
73,SP1,03/11/02,Alaves,Sevilla,1,0,H,0,0,D
74,SP1,03/11/02,Ath Bilbao,Celta,2,1,H,0,1,A
75,SP1,03/11/02,Betis,Malaga,3,0,H,0,0,D
76,SP1,03/11/02,Espanol,Valencia,0,1,A,0,0,D
77,SP1,03/11/02,Osasuna,Recreativo,0,1,A,0,0,D
78,SP1,03/11/02,Santander,Barcelona,1,1,D,1,0,H
79,SP1,03/11/02,Villarreal,Sociedad,0,1,A,0,1,A
80,SP1,09/11/02,Barcelona,Villarreal,1,0,H,0,0,D
81,SP1,09/11/02,Malaga,Osasuna,1,0,H,0,0,D
82,SP1,09/11/02,Sociedad,La Coruna,1,1,D,1,1,D
83,SP1,09/11/02,Valencia,Betis,1,1,D,0,0,D
84,SP1,09/11/02,Vallecano,Real Madrid,2,3,A,1,1,D
85,SP1,10/11/02,Ath Madrid,Ath Bilbao,3,3,D,1,0,H
86,SP1,10/11/02,Celta,Espanol,1,0,H,1,0,H
87,SP1,10/11/02,Mallorca,Alaves,3,1,H,1,0,H
88,SP1,10/11/02,Recreativo,Valladolid,1,3,A,0,2,A
89,SP1,10/11/02,Sevilla,Santander,1,0,H,1,0,H
90,SP1,16/11/02,La Coruna,Barcelona,2,0,H,0,0,D
91,SP1,16/11/02,Villarreal,Sevilla,1,0,H,0,0,D
92,SP1,17/11/02,Alaves,Recreativo,3,0,H,2,0,H
93,SP1,17/11/02,Ath Bilbao,Vallecano,2,1,H,0,1,A
94,SP1,17/11/02,Betis,Celta,2,1,H,0,0,D
95,SP1,17/11/02,Espanol,Ath Madrid,1,2,A,0,0,D
96,SP1,17/11/02,Osasuna,Valencia,1,0,H,1,0,H
97,SP1,17/11/02,Real Madrid,Sociedad,0,0,D,0,0,D
98,SP1,17/11/02,Santander,Mallorca,1,2,A,1,1,D
99,SP1,17/11/02,Valladolid,Malaga,0,0,D,0,0,D
100,SP1,23/11/02,Barcelona,Real Madrid,0,0,D,0,0,D
101,SP1,23/11/02,Sevilla,La Coruna,1,1,D,1,0,H
102,SP1,23/11/02,Vallecano,Sociedad,0,0,D,0,0,D
103,SP1,24/11/02,Ath Bilbao,Espanol,4,1,H,1,1,D
104,SP1,24/11/02,Ath Madrid,Betis,1,0,H,1,0,H
105,SP1,24/11/02,Celta,Osasuna,0,0,D,0,0,D
106,SP1,24/11/02,Malaga,Alaves,0,0,D,0,0,D
107,SP1,24/11/02,Mallorca,Villarreal,1,1,D,0,1,A
108,SP1,24/11/02,Recreativo,Santander,2,1,H,0,1,A
109,SP1,24/11/02,Valencia,Valladolid,2,0,H,2,0,H
110,SP1,30/11/02,Osasuna,Ath Madrid,1,0,H,0,0,D
111,SP1,01/12/02,Alaves,Valencia,0,0,D,0,0,D
112,SP1,01/12/02,Betis,Ath Bilbao,1,0,H,0,0,D
113,SP1,01/12/02,Espanol,Vallecano,3,1,H,1,0,H
114,SP1,01/12/02,La Coruna,Mallorca,2,2,D,1,2,A
115,SP1,01/12/02,Santander,Malaga,1,0,H,1,0,H
116,SP1,01/12/02,Sociedad,Barcelona,2,1,H,1,1,D
117,SP1,01/12/02,Valladolid,Celta,0,2,A,0,1,A
118,SP1,01/12/02,Villarreal,Recreativo,1,0,H,0,0,D
119,SP1,07/12/02,Malaga,Villarreal,1,1,D,0,0,D
120,SP1,07/12/02,Recreativo,La Coruna,1,1,D,1,1,D
121,SP1,07/12/02,Sevilla,Sociedad,0,1,A,0,0,D
122,SP1,07/12/02,Valencia,Santander,2,0,H,1,0,H
123,SP1,07/12/02,Vallecano,Barcelona,1,0,H,0,0,D
124,SP1,08/12/02,Ath Bilbao,Osasuna,1,3,A,1,3,A
125,SP1,08/12/02,Ath Madrid,Valladolid,1,0,H,0,0,D
126,SP1,08/12/02,Celta,Alaves,2,1,H,2,0,H
127,SP1,08/12/02,Espanol,Betis,2,4,A,0,2,A
128,SP1,08/12/02,Mallorca,Real Madrid,1,5,A,1,1,D
129,SP1,14/12/02,Alaves,Ath Madrid,2,0,H,2,0,H
130,SP1,14/12/02,Villarreal,Valencia,0,2,A,0,0,D
131,SP1,15/12/02,Barcelona,Sevilla,0,3,A,0,1,A
132,SP1,15/12/02,Betis,Vallecano,0,1,A,0,1,A
133,SP1,15/12/02,La Coruna,Malaga,1,0,H,0,0,D
134,SP1,15/12/02,Osasuna,Espanol,1,0,H,0,0,D
135,SP1,15/12/02,Real Madrid,Recreativo,4,2,H,1,2,A
136,SP1,15/12/02,Santander,Celta,3,0,H,0,0,D
137,SP1,15/12/02,Sociedad,Mallorca,2,1,H,0,0,D
138,SP1,15/12/02,Valladolid,Ath Bilbao,2,0,H,0,0,D
139,SP1,21/12/02,Ath Bilbao,Alaves,2,0,H,1,0,H
140,SP1,21/12/02,Ath Madrid,Santander,1,2,A,0,1,A
141,SP1,21/12/02,Celta,Villarreal,3,1,H,2,1,H
142,SP1,21/12/02,Malaga,Real Madrid,2,3,A,2,0,H
143,SP1,21/12/02,Mallorca,Barcelona,0,4,A,0,2,A
144,SP1,21/12/02,Vallecano,Sevilla,0,1,A,0,0,D
145,SP1,22/12/02,Betis,Osasuna,2,1,H,1,0,H
146,SP1,22/12/02,Espanol,Valladolid,1,0,H,1,0,H
147,SP1,22/12/02,Recreativo,Sociedad,1,3,A,1,1,D
148,SP1,22/12/02,Valencia,La Coruna,0,1,A,0,1,A
149,SP1,02/01/03,Real Madrid,Sevilla,3,0,H,2,0,H
150,SP1,04/01/03,La Coruna,Celta,3,0,H,1,0,H
151,SP1,04/01/03,Osasuna,Vallecano,0,1,A,0,1,A
152,SP1,04/01/03,Santander,Ath Bilbao,3,4,A,3,1,H
153,SP1,04/01/03,Valladolid,Betis,3,0,H,0,0,D
154,SP1,05/01/03,Alaves,Espanol,2,1,H,1,1,D
155,SP1,05/01/03,Barcelona,Recreativo,3,0,H,2,0,H
156,SP1,05/01/03,Real Madrid,Valencia,4,1,H,1,0,H
157,SP1,05/01/03,Sevilla,Mallorca,3,0,H,2,0,H
158,SP1,05/01/03,Sociedad,Malaga,2,2,D,2,1,H
159,SP1,05/01/03,Villarreal,Ath Madrid,4,3,H,3,2,H
160,SP1,11/01/03,Celta,Real Madrid,0,1,A,0,1,A
161,SP1,11/01/03,Valencia,Sociedad,2,2,D,1,0,H
162,SP1,12/01/03,Ath Bilbao,Villarreal,0,1,A,0,1,A
163,SP1,12/01/03,Ath Madrid,La Coruna,3,1,H,1,1,D
164,SP1,12/01/03,Betis,Alaves,2,2,D,1,0,H
165,SP1,12/01/03,Espanol,Santander,3,0,H,1,0,H
166,SP1,12/01/03,Malaga,Barcelona,0,0,D,0,0,D
167,SP1,12/01/03,Osasuna,Valladolid,1,1,D,0,1,A
168,SP1,12/01/03,Recreativo,Sevilla,0,0,D,0,0,D
169,SP1,12/01/03,Vallecano,Mallorca,1,2,A,0,0,D
170,SP1,18/01/03,Barcelona,Valencia,2,4,A,1,2,A
171,SP1,18/01/03,Sociedad,Celta,1,0,H,0,0,D
172,SP1,19/01/03,Alaves,Osasuna,1,1,D,1,0,H
173,SP1,19/01/03,La Coruna,Ath Bilbao,2,1,H,0,0,D
174,SP1,19/01/03,Mallorca,Recreativo,1,1,D,0,0,D
175,SP1,19/01/03,Real Madrid,Ath Madrid,2,2,D,2,1,H
176,SP1,19/01/03,Santander,Betis,0,1,A,0,0,D
177,SP1,19/01/03,Sevilla,Malaga,0,0,D,0,0,D
178,SP1,19/01/03,Vallecano,Valladolid,0,1,A,0,1,A
179,SP1,19/01/03,Villarreal,Espanol,0,0,D,0,0,D
180,SP1,25/01/03,Ath Madrid,Sociedad,1,2,A,0,0,D
181,SP1,26/01/03,Ath Bilbao,Real Madrid,1,1,D,0,0,D
182,SP1,26/01/03,Betis,Villarreal,2,1,H,1,0,H
183,SP1,26/01/03,Celta,Barcelona,2,0,H,0,0,D
184,SP1,26/01/03,Espanol,La Coruna,3,1,H,3,1,H
185,SP1,26/01/03,Malaga,Mallorca,1,0,H,0,0,D
186,SP1,26/01/03,Osasuna,Santander,3,1,H,2,1,H
187,SP1,26/01/03,Recreativo,Vallecano,2,1,H,0,1,A
188,SP1,26/01/03,Valencia,Sevilla,1,0,H,1,0,H
189,SP1,26/01/03,Valladolid,Alaves,1,3,A,0,1,A
190,SP1,01/02/03,Ath Madrid,Barcelona,3,0,H,1,0,H
191,SP1,02/02/03,Alaves,Vallecano,1,1,D,0,1,A
192,SP1,02/02/03,Ath Bilbao,Sociedad,3,0,H,1,0,H
193,SP1,02/02/03,Betis,La Coruna,0,2,A,0,0,D
194,SP1,02/02/03,Celta,Sevilla,0,1,A,0,0,D
195,SP1,02/02/03,Espanol,Real Madrid,2,2,D,2,0,H
196,SP1,02/02/03,Malaga,Recreativo,4,0,H,0,0,D
197,SP1,02/02/03,Osasuna,Villarreal,0,1,A,0,1,A
198,SP1,02/02/03,Valencia,Mallorca,1,0,H,0,0,D
199,SP1,02/02/03,Valladolid,Santander,2,1,H,1,1,D
200,SP1,08/02/03,Real Madrid,Betis,4,1,H,1,1,D
201,SP1,08/02/03,Villarreal,Valladolid,1,0,H,1,0,H
202,SP1,09/02/03,Barcelona,Ath Bilbao,2,2,D,2,0,H
203,SP1,09/02/03,La Coruna,Osasuna,1,1,D,0,0,D
204,SP1,09/02/03,Mallorca,Celta,0,2,A,0,0,D
205,SP1,09/02/03,Recreativo,Valencia,1,1,D,1,0,H
206,SP1,09/02/03,Santander,Alaves,2,0,H,1,0,H
207,SP1,09/02/03,Sevilla,Ath Madrid,1,1,D,0,0,D
208,SP1,09/02/03,Sociedad,Espanol,0,0,D,0,0,D
209,SP1,09/02/03,Vallecano,Malaga,2,1,H,1,0,H
210,SP1,15/02/03,Espanol,Barcelona,0,2,A,0,2,A
211,SP1,15/02/03,Valencia,Malaga,2,0,H,0,0,D
212,SP1,15/02/03,Valladolid,La Coruna,0,1,A,0,0,D
213,SP1,16/02/03,Alaves,Villarreal,1,0,H,0,0,D
214,SP1,16/02/03,Ath Bilbao,Sevilla,2,0,H,0,0,D
215,SP1,16/02/03,Ath Madrid,Mallorca,2,1,H,1,1,D
216,SP1,16/02/03,Betis,Sociedad,3,2,H,1,0,H
217,SP1,16/02/03,Celta,Recreativo,4,1,H,1,0,H
218,SP1,16/02/03,Osasuna,Real Madrid,1,0,H,1,0,H
219,SP1,16/02/03,Santander,Vallecano,2,0,H,2,0,H
220,SP1,22/02/03,Barcelona,Betis,4,0,H,3,0,H
221,SP1,22/02/03,La Coruna,Alaves,6,0,H,3,0,H
222,SP1,22/02/03,Real Madrid,Valladolid,3,1,H,2,1,H
223,SP1,23/02/03,Malaga,Celta,1,1,D,0,1,A
224,SP1,23/02/03,Mallorca,Ath Bilbao,1,1,D,1,1,D
225,SP1,23/02/03,Recreativo,Ath Madrid,3,0,H,0,0,D
226,SP1,23/02/03,Sevilla,Espanol,1,0,H,1,0,H
227,SP1,23/02/03,Sociedad,Osasuna,2,0,H,1,0,H
228,SP1,23/02/03,Vallecano,Valencia,0,4,A,0,3,A
229,SP1,23/02/03,Villarreal,Santander,0,3,A,0,0,D
230,SP1,01/03/03,Alaves,Real Madrid,1,5,A,0,2,A
231,SP1,01/03/03,Ath Bilbao,Recreativo,2,3,A,0,3,A
232,SP1,01/03/03,Espanol,Mallorca,2,0,H,2,0,H
