,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
0,I1,30/08/14,Chievo,Juventus,0.0,1.0,A,0.0,1.0,A,7.0,21.0,2.0,3.0,13.0,14.0,4.0,11.0,2.0,1.0,0.0,0.0
1,I1,30/08/14,Roma,Fiorentina,2.0,0.0,H,1.0,0.0,H,20.0,10.0,5.0,4.0,15.0,17.0,2.0,0.0,4.0,4.0,0.0,0.0
2,I1,31/08/14,Atalanta,Verona,0.0,0.0,D,0.0,0.0,D,11.0,9.0,1.0,3.0,17.0,16.0,6.0,2.0,2.0,3.0,0.0,0.0
3,I1,31/08/14,Cesena,Parma,1.0,0.0,H,1.0,0.0,H,9.0,12.0,5.0,1.0,10.0,19.0,4.0,7.0,2.0,1.0,0.0,0.0
4,I1,31/08/14,Genoa,Napoli,1.0,2.0,A,1.0,1.0,D,11.0,15.0,5.0,5.0,10.0,10.0,7.0,5.0,3.0,1.0,0.0,0.0
5,I1,31/08/14,Milan,Lazio,3.0,1.0,H,1.0,0.0,H,7.0,19.0,4.0,4.0,10.0,20.0,0.0,10.0,2.0,3.0,0.0,0.0
6,I1,31/08/14,Palermo,Sampdoria,1.0,1.0,D,1.0,0.0,H,8.0,10.0,1.0,3.0,15.0,18.0,1.0,7.0,1.0,2.0,0.0,1.0
7,I1,31/08/14,Sassuolo,Cagliari,1.0,1.0,D,1.0,1.0,D,13.0,10.0,5.0,4.0,22.0,26.0,4.0,4.0,3.0,2.0,0.0,0.0
8,I1,31/08/14,Torino,Inter,0.0,0.0,D,0.0,0.0,D,11.0,14.0,2.0,2.0,9.0,10.0,6.0,10.0,1.0,1.0,0.0,1.0
9,I1,31/08/14,Udinese,Empoli,2.0,0.0,H,0.0,0.0,D,15.0,13.0,5.0,2.0,10.0,9.0,3.0,9.0,2.0,2.0,0.0,0.0
10,I1,13/09/14,Empoli,Roma,0.0,1.0,A,0.0,1.0,A,17.0,5.0,3.0,2.0,4.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0
11,I1,13/09/14,Juventus,Udinese,2.0,0.0,H,1.0,0.0,H,18.0,9.0,7.0,1.0,13.0,14.0,4.0,6.0,0.0,1.0,0.0,0.0
12,I1,14/09/14,Cagliari,Atalanta,1.0,2.0,A,0.0,1.0,A,19.0,7.0,9.0,3.0,14.0,21.0,7.0,7.0,4.0,4.0,0.0,0.0
13,I1,14/09/14,Fiorentina,Genoa,0.0,0.0,D,0.0,0.0,D,22.0,6.0,7.0,1.0,13.0,18.0,12.0,3.0,1.0,3.0,0.0,1.0
14,I1,14/09/14,Inter,Sassuolo,7.0,0.0,H,4.0,0.0,H,22.0,14.0,11.0,2.0,16.0,12.0,6.0,1.0,0.0,1.0,0.0,1.0
15,I1,14/09/14,Lazio,Cesena,3.0,0.0,H,1.0,0.0,H,17.0,7.0,6.0,1.0,26.0,10.0,7.0,1.0,3.0,1.0,0.0,0.0
16,I1,14/09/14,Napoli,Chievo,0.0,1.0,A,0.0,0.0,D,33.0,8.0,9.0,1.0,14.0,12.0,15.0,2.0,2.0,2.0,0.0,0.0
17,I1,14/09/14,Parma,Milan,4.0,5.0,A,1.0,3.0,A,11.0,11.0,3.0,7.0,24.0,12.0,5.0,4.0,3.0,1.0,1.0,1.0
18,I1,14/09/14,Sampdoria,Torino,2.0,0.0,H,1.0,0.0,H,8.0,10.0,4.0,0.0,18.0,17.0,3.0,5.0,3.0,4.0,0.0,0.0
19,I1,15/09/14,Verona,Palermo,2.0,1.0,H,1.0,1.0,D,14.0,18.0,5.0,4.0,9.0,12.0,10.0,5.0,4.0,2.0,0.0,0.0
20,I1,20/09/14,Cesena,Empoli,2.0,2.0,D,2.0,0.0,H,8.0,18.0,5.0,6.0,20.0,9.0,3.0,7.0,4.0,1.0,0.0,0.0
21,I1,20/09/14,Milan,Juventus,0.0,1.0,A,0.0,0.0,D,9.0,14.0,3.0,4.0,9.0,18.0,3.0,4.0,2.0,3.0,0.0,0.0
22,I1,21/09/14,Atalanta,Fiorentina,0.0,1.0,A,0.0,0.0,D,23.0,16.0,6.0,6.0,10.0,23.0,4.0,7.0,1.0,4.0,0.0,0.0
23,I1,21/09/14,Chievo,Parma,2.0,3.0,A,1.0,0.0,H,11.0,12.0,4.0,4.0,17.0,21.0,4.0,5.0,1.0,4.0,0.0,0.0
24,I1,21/09/14,Genoa,Lazio,1.0,0.0,H,0.0,0.0,D,9.0,17.0,4.0,7.0,11.0,19.0,3.0,7.0,2.0,1.0,0.0,1.0
25,I1,21/09/14,Palermo,Inter,1.0,1.0,D,1.0,1.0,D,13.0,13.0,2.0,3.0,16.0,9.0,5.0,2.0,2.0,4.0,0.0,0.0
26,I1,21/09/14,Roma,Cagliari,2.0,0.0,H,2.0,0.0,H,7.0,9.0,3.0,2.0,16.0,13.0,0.0,6.0,1.0,1.0,0.0,0.0
27,I1,21/09/14,Sassuolo,Sampdoria,0.0,0.0,D,0.0,0.0,D,14.0,12.0,5.0,3.0,19.0,23.0,3.0,7.0,3.0,2.0,0.0,0.0
28,I1,21/09/14,Torino,Verona,0.0,1.0,A,0.0,0.0,D,22.0,11.0,4.0,2.0,15.0,8.0,11.0,1.0,3.0,1.0,0.0,0.0
29,I1,21/09/14,Udinese,Napoli,1.0,0.0,H,0.0,0.0,D,9.0,10.0,3.0,3.0,12.0,12.0,0.0,9.0,1.0,3.0,0.0,0.0
30,I1,23/09/14,Empoli,Milan,2.0,2.0,D,2.0,1.0,H,13.0,15.0,6.0,6.0,13.0,21.0,3.0,5.0,2.0,3.0,1.0,0.0
31,I1,24/09/14,Cagliari,Torino,1.0,2.0,A,1.0,2.0,A,11.0,12.0,5.0,4.0,14.0,11.0,3.0,6.0,2.0,2.0,0.0,0.0
32,I1,24/09/14,Fiorentina,Sassuolo,0.0,0.0,D,0.0,0.0,D,18.0,5.0,2.0,0.0,13.0,12.0,11.0,3.0,2.0,2.0,0.0,0.0
33,I1,24/09/14,Inter,Atalanta,2.0,0.0,H,1.0,0.0,H,21.0,14.0,6.0,2.0,13.0,14.0,6.0,13.0,1.0,3.0,0.0,0.0
34,I1,24/09/14,Juventus,Cesena,3.0,0.0,H,1.0,0.0,H,29.0,1.0,13.0,1.0,10.0,14.0,6.0,2.0,0.0,3.0,0.0,0.0
35,I1,24/09/14,Napoli,Palermo,3.0,3.0,D,3.0,2.0,H,16.0,10.0,8.0,6.0,11.0,10.0,6.0,4.0,1.0,4.0,0.0,0.0
36,I1,24/09/14,Parma,Roma,1.0,2.0,A,0.0,1.0,A,6.0,13.0,4.0,4.0,15.0,12.0,6.0,9.0,2.0,3.0,0.0,0.0
37,I1,24/09/14,Sampdoria,Chievo,2.0,1.0,H,1.0,0.0,H,16.0,5.0,5.0,3.0,25.0,27.0,6.0,1.0,1.0,3.0,0.0,0.0
38,I1,24/09/14,Verona,Genoa,2.0,2.0,D,0.0,1.0,A,16.0,16.0,7.0,9.0,13.0,15.0,7.0,4.0,2.0,2.0,0.0,0.0
39,I1,25/09/14,Lazio,Udinese,0.0,1.0,A,0.0,1.0,A,18.0,5.0,8.0,2.0,18.0,12.0,7.0,3.0,3.0,1.0,0.0,0.0
40,I1,27/09/14,Atalanta,Juventus,0.0,3.0,A,0.0,1.0,A,10.0,16.0,1.0,7.0,17.0,15.0,2.0,3.0,2.0,3.0,0.0,0.0
41,I1,27/09/14,Roma,Verona,2.0,0.0,H,0.0,0.0,D,23.0,9.0,6.0,3.0,13.0,4.0,10.0,2.0,1.0,1.0,0.0,0.0
42,I1,28/09/14,Cesena,Milan,1.0,1.0,D,1.0,1.0,D,10.0,11.0,2.0,4.0,14.0,12.0,4.0,9.0,4.0,2.0,0.0,1.0
43,I1,28/09/14,Chievo,Empoli,1.0,1.0,D,0.0,0.0,D,18.0,6.0,5.0,3.0,20.0,14.0,11.0,1.0,3.0,1.0,0.0,0.0
44,I1,28/09/14,Genoa,Sampdoria,0.0,1.0,A,0.0,0.0,D,7.0,10.0,4.0,1.0,22.0,23.0,3.0,5.0,3.0,4.0,0.0,0.0
45,I1,28/09/14,Inter,Cagliari,1.0,4.0,A,1.0,4.0,A,15.0,16.0,5.0,7.0,23.0,8.0,10.0,3.0,1.0,3.0,1.0,0.0
46,I1,28/09/14,Sassuolo,Napoli,0.0,1.0,A,0.0,1.0,A,11.0,11.0,1.0,3.0,19.0,12.0,6.0,6.0,4.0,2.0,0.0,0.0
47,I1,28/09/14,Torino,Fiorentina,1.0,1.0,D,0.0,0.0,D,15.0,19.0,3.0,7.0,14.0,15.0,6.0,4.0,3.0,2.0,0.0,0.0
48,I1,29/09/14,Palermo,Lazio,0.0,4.0,A,0.0,1.0,A,17.0,15.0,4.0,10.0,12.0,16.0,4.0,1.0,2.0,4.0,0.0,0.0
49,I1,29/09/14,Udinese,Parma,4.0,2.0,H,2.0,2.0,D,12.0,18.0,5.0,6.0,8.0,11.0,6.0,4.0,2.0,0.0,0.0,1.0
50,I1,04/10/14,Milan,Chievo,2.0,0.0,H,0.0,0.0,D,22.0,10.0,4.0,2.0,10.0,25.0,9.0,2.0,2.0,5.0,0.0,0.0
51,I1,04/10/14,Verona,Cagliari,1.0,0.0,H,0.0,0.0,D,13.0,19.0,5.0,7.0,13.0,17.0,5.0,11.0,1.0,3.0,0.0,0.0
52,I1,05/10/14,Empoli,Palermo,3.0,0.0,H,2.0,0.0,H,20.0,7.0,11.0,2.0,18.0,25.0,12.0,4.0,0.0,4.0,0.0,0.0
53,I1,05/10/14,Fiorentina,Inter,3.0,0.0,H,2.0,0.0,H,15.0,14.0,8.0,4.0,12.0,17.0,2.0,5.0,2.0,3.0,0.0,0.0
54,I1,05/10/14,Juventus,Roma,3.0,2.0,H,2.0,2.0,D,20.0,8.0,5.0,2.0,14.0,15.0,5.0,5.0,4.0,3.0,1.0,1.0
55,I1,05/10/14,Lazio,Sassuolo,3.0,2.0,H,3.0,1.0,H,13.0,12.0,9.0,6.0,22.0,12.0,4.0,1.0,2.0,1.0,1.0,1.0
56,I1,05/10/14,Napoli,Torino,2.0,1.0,H,0.0,1.0,A,24.0,5.0,9.0,2.0,17.0,16.0,9.0,2.0,3.0,3.0,0.0,0.0
57,I1,05/10/14,Parma,Genoa,1.0,2.0,A,0.0,0.0,D,12.0,13.0,3.0,5.0,26.0,12.0,6.0,3.0,2.0,2.0,0.0,1.0
58,I1,05/10/14,Sampdoria,Atalanta,1.0,0.0,H,1.0,0.0,H,16.0,8.0,3.0,1.0,19.0,14.0,3.0,4.0,3.0,3.0,0.0,0.0
59,I1,05/10/14,Udinese,Cesena,1.0,1.0,D,0.0,0.0,D,14.0,7.0,3.0,5.0,10.0,12.0,7.0,1.0,3.0,3.0,0.0,0.0
60,I1,18/10/14,Roma,Chievo,3.0,0.0,H,3.0,0.0,H,14.0,11.0,8.0,3.0,12.0,13.0,6.0,2.0,1.0,1.0,0.0,0.0
61,I1,18/10/14,Sassuolo,Juventus,1.0,1.0,D,1.0,1.0,D,7.0,19.0,2.0,7.0,14.0,15.0,2.0,6.0,2.0,2.0,0.0,1.0
62,I1,19/10/14,Atalanta,Parma,1.0,0.0,H,0.0,0.0,D,18.0,6.0,3.0,1.0,11.0,18.0,3.0,1.0,2.0,3.0,0.0,0.0
63,I1,19/10/14,Cagliari,Sampdoria,2.0,2.0,D,0.0,2.0,A,13.0,13.0,4.0,8.0,19.0,15.0,8.0,0.0,3.0,5.0,0.0,1.0
64,I1,19/10/14,Fiorentina,Lazio,0.0,2.0,A,0.0,1.0,A,15.0,10.0,2.0,5.0,11.0,24.0,6.0,4.0,1.0,5.0,0.0,0.0
65,I1,19/10/14,Inter,Napoli,2.0,2.0,D,0.0,0.0,D,22.0,12.0,5.0,4.0,8.0,12.0,6.0,4.0,2.0,3.0,0.0,0.0
66,I1,19/10/14,Palermo,Cesena,2.0,1.0,H,1.0,0.0,H,12.0,4.0,4.0,2.0,16.0,16.0,12.0,3.0,5.0,3.0,0.0,1.0
67,I1,19/10/14,Torino,Udinese,1.0,0.0,H,0.0,0.0,D,23.0,11.0,5.0,3.0,16.0,8.0,8.0,5.0,3.0,2.0,0.0,0.0
68,I1,19/10/14,Verona,Milan,1.0,3.0,A,0.0,2.0,A,22.0,12.0,8.0,5.0,10.0,15.0,8.0,5.0,2.0,1.0,1.0,0.0
69,I1,20/10/14,Genoa,Empoli,1.0,1.0,D,1.0,0.0,H,13.0,9.0,3.0,4.0,16.0,13.0,10.0,4.0,3.0,1.0,0.0,0.0
70,I1,25/10/14,Empoli,Cagliari,0.0,4.0,A,0.0,4.0,A,9.0,15.0,5.0,6.0,10.0,23.0,6.0,6.0,2.0,2.0,0.0,0.0
71,I1,25/10/14,Parma,Sassuolo,1.0,3.0,A,0.0,2.0,A,11.0,8.0,4.0,3.0,19.0,16.0,7.0,3.0,4.0,2.0,0.0,0.0
72,I1,25/10/14,Sampdoria,Roma,0.0,0.0,D,0.0,0.0,D,9.0,20.0,2.0,4.0,14.0,12.0,6.0,14.0,2.0,3.0,0.0,0.0
73,I1,26/10/14,Cesena,Inter,0.0,1.0,A,0.0,1.0,A,8.0,18.0,2.0,6.0,20.0,15.0,2.0,3.0,5.0,1.0,1.0,0.0
74,I1,26/10/14,Chievo,Genoa,1.0,2.0,A,1.0,0.0,H,13.0,13.0,5.0,4.0,23.0,22.0,4.0,7.0,2.0,3.0,1.0,0.0
75,I1,26/10/14,Juventus,Palermo,2.0,0.0,H,1.0,0.0,H,20.0,6.0,5.0,1.0,8.0,10.0,6.0,1.0,2.0,1.0,0.0,0.0
76,I1,26/10/14,Lazio,Torino,2.0,1.0,H,1.0,0.0,H,12.0,15.0,7.0,4.0,13.0,9.0,3.0,6.0,2.0,1.0,0.0,0.0
77,I1,26/10/14,Milan,Fiorentina,1.0,1.0,D,1.0,0.0,H,15.0,12.0,2.0,2.0,13.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0
78,I1,26/10/14,Napoli,Verona,6.0,2.0,H,1.0,1.0,D,26.0,8.0,16.0,6.0,11.0,7.0,14.0,3.0,1.0,1.0,0.0,0.0
79,I1,26/10/14,Udinese,Atalanta,2.0,0.0,H,2.0,0.0,H,15.0,14.0,4.0,3.0,16.0,15.0,5.0,7.0,2.0,1.0,0.0,0.0
80,I1,28/10/14,Sassuolo,Empoli,3.0,1.0,H,0.0,1.0,A,23.0,16.0,6.0,6.0,9.0,12.0,6.0,3.0,2.0,3.0,0.0,0.0
81,I1,29/10/14,Atalanta,Napoli,1.0,1.0,D,0.0,0.0,D,7.0,18.0,2.0,6.0,18.0,12.0,4.0,5.0,3.0,2.0,1.0,0.0
82,I1,29/10/14,Cagliari,Milan,1.0,1.0,D,1.0,1.0,D,16.0,13.0,5.0,3.0,13.0,13.0,6.0,4.0,3.0,2.0,0.0,0.0
83,I1,29/10/14,Fiorentina,Udinese,3.0,0.0,H,1.0,0.0,H,27.0,5.0,9.0,1.0,15.0,14.0,4.0,2.0,2.0,3.0,0.0,0.0
84,I1,29/10/14,Genoa,Juventus,1.0,0.0,H,0.0,0.0,D,4.0,16.0,3.0,4.0,22.0,17.0,1.0,13.0,2.0,4.0,0.0,0.0
85,I1,29/10/14,Inter,Sampdoria,1.0,0.0,H,0.0,0.0,D,17.0,10.0,5.0,4.0,11.0,19.0,4.0,4.0,2.0,2.0,0.0,0.0
86,I1,29/10/14,Palermo,Chievo,1.0,0.0,H,0.0,0.0,D,16.0,15.0,6.0,3.0,15.0,17.0,4.0,3.0,2.0,1.0,0.0,0.0
87,I1,29/10/14,Roma,Cesena,2.0,0.0,H,1.0,0.0,H,16.0,4.0,6.0,1.0,11.0,13.0,7.0,3.0,1.0,1.0,0.0,0.0
88,I1,29/10/14,Torino,Parma,1.0,0.0,H,1.0,0.0,H,15.0,10.0,5.0,2.0,11.0,17.0,4.0,7.0,1.0,3.0,0.0,1.0
89,I1,30/10/14,Verona,Lazio,1.0,1.0,D,0.0,1.0,A,11.0,10.0,3.0,3.0,13.0,14.0,2.0,3.0,2.0,2.0,0.0,1.0
90,I1,01/11/14,Empoli,Juventus,0.0,2.0,A,0.0,0.0,D,12.0,18.0,4.0,7.0,15.0,16.0,6.0,6.0,2.0,1.0,1.0,0.0
91,I1,01/11/14,Napoli,Roma,2.0,0.0,H,1.0,0.0,H,15.0,8.0,6.0,2.0,13.0,11.0,6.0,5.0,2.0,3.0,0.0,0.0
92,I1,01/11/14,Parma,Inter,2.0,0.0,H,1.0,0.0,H,11.0,14.0,4.0,1.0,18.0,19.0,5.0,2.0,3.0,1.0,0.0,0.0
93,I1,02/11/14,Chievo,Sassuolo,0.0,0.0,D,0.0,0.0,D,12.0,9.0,1.0,3.0,20.0,16.0,5.0,5.0,1.0,6.0,0.0,0.0
94,I1,02/11/14,Milan,Palermo,0.0,2.0,A,0.0,2.0,A,14.0,13.0,3.0,7.0,10.0,15.0,4.0,4.0,3.0,3.0,0.0,0.0
95,I1,02/11/14,Sampdoria,Fiorentina,3.0,1.0,H,2.0,1.0,H,12.0,16.0,6.0,5.0,17.0,26.0,3.0,10.0,3.0,4.0,0.0,0.0
96,I1,02/11/14,Torino,Atalanta,0.0,0.0,D,0.0,0.0,D,20.0,7.0,2.0,1.0,12.0,23.0,10.0,6.0,0.0,5.0,0.0,0.0
97,I1,02/11/14,Udinese,Genoa,2.0,4.0,A,2.0,2.0,D,15.0,13.0,2.0,6.0,10.0,14.0,7.0,5.0,2.0,3.0,0.0,0.0
98,I1,03/11/14,Cesena,Verona,1.0,1.0,D,1.0,0.0,H,8.0,11.0,4.0,2.0,14.0,19.0,4.0,4.0,1.0,4.0,0.0,0.0
99,I1,03/11/14,Lazio,Cagliari,4.0,2.0,H,3.0,0.0,H,11.0,9.0,5.0,4.0,24.0,15.0,4.0,7.0,2.0,3.0,0.0,1.0
100,I1,08/11/14,Sampdoria,Milan,2.0,2.0,D,1.0,1.0,D,19.0,10.0,8.0,3.0,13.0,23.0,5.0,5.0,1.0,3.0,0.0,1.0
101,I1,08/11/14,Sassuolo,Atalanta,0.0,0.0,D,0.0,0.0,D,14.0,10.0,5.0,0.0,19.0,22.0,8.0,4.0,3.0,1.0,0.0,0.0
102,I1,09/11/14,Cagliari,Genoa,1.0,1.0,D,1.0,0.0,H,13.0,9.0,5.0,5.0,19.0,24.0,6.0,2.0,5.0,4.0,0.0,1.0
103,I1,09/11/14,Chievo,Cesena,2.0,1.0,H,0.0,0.0,D,19.0,9.0,6.0,3.0,16.0,18.0,5.0,2.0,4.0,4.0,0.0,0.0
104,I1,09/11/14,Empoli,Lazio,2.0,1.0,H,0.0,0.0,D,7.0,7.0,2.0,1.0,13.0,24.0,3.0,4.0,1.0,2.0,0.0,0.0
105,I1,09/11/14,Fiorentina,Napoli,0.0,1.0,A,0.0,0.0,D,14.0,19.0,2.0,5.0,9.0,13.0,7.0,5.0,3.0,3.0,0.0,0.0
106,I1,09/11/14,Inter,Verona,2.0,2.0,D,1.0,1.0,D,18.0,17.0,4.0,5.0,9.0,13.0,5.0,8.0,0.0,2.0,1.0,0.0
107,I1,09/11/14,Juventus,Parma,7.0,0.0,H,3.0,0.0,H,22.0,4.0,11.0,1.0,3.0,11.0,5.0,0.0,0.0,1.0,0.0,0.0
108,I1,09/11/14,Palermo,Udinese,1.0,1.0,D,1.0,1.0,D,20.0,12.0,4.0,6.0,14.0,22.0,7.0,5.0,1.0,5.0,0.0,0.0
109,I1,09/11/14,Roma,Torino,3.0,0.0,H,2.0,0.0,H,14.0,12.0,8.0,4.0,12.0,11.0,2.0,5.0,1.0,2.0,0.0,0.0
110,I1,22/11/14,Atalanta,Roma,1.0,2.0,A,1.0,2.0,A,9.0,6.0,1.0,2.0,27.0,16.0,3.0,3.0,2.0,5.0,1.0,0.0
111,I1,22/11/14,Lazio,Juventus,0.0,3.0,A,0.0,1.0,A,14.0,10.0,4.0,4.0,23.0,13.0,6.0,4.0,2.0,2.0,0.0,1.0
112,I1,23/11/14,Cesena,Sampdoria,1.0,1.0,D,0.0,0.0,D,8.0,19.0,3.0,6.0,21.0,14.0,4.0,4.0,2.0,0.0,0.0,0.0
113,I1,23/11/14,Milan,Inter,1.0,1.0,D,1.0,0.0,H,10.0,8.0,2.0,3.0,17.0,12.0,7.0,4.0,2.0,2.0,0.0,0.0
114,I1,23/11/14,Napoli,Cagliari,3.0,3.0,D,2.0,1.0,H,14.0,11.0,6.0,8.0,17.0,9.0,6.0,4.0,1.0,2.0,0.0,0.0
115,I1,23/11/14,Parma,Empoli,0.0,2.0,A,0.0,1.0,A,10.0,6.0,2.0,5.0,19.0,17.0,6.0,10.0,4.0,1.0,0.0,0.0
116,I1,23/11/14,Torino,Sassuolo,0.0,1.0,A,0.0,0.0,D,12.0,14.0,5.0,6.0,16.0,13.0,6.0,4.0,2.0,3.0,0.0,0.0
117,I1,23/11/14,Udinese,Chievo,1.0,1.0,D,1.0,0.0,H,9.0,14.0,3.0,5.0,8.0,11.0,3.0,5.0,3.0,2.0,0.0,0.0
118,I1,23/11/14,Verona,Fiorentina,1.0,2.0,A,1.0,1.0,D,10.0,14.0,3.0,6.0,17.0,18.0,6.0,10.0,2.0,4.0,0.0,0.0
119,I1,24/11/14,Genoa,Palermo,1.0,1.0,D,1.0,1.0,D,15.0,11.0,2.0,5.0,10.0,11.0,3.0,3.0,2.0,0.0,0.0,0.0
120,I1,29/11/14,Chievo,Lazio,0.0,0.0,D,0.0,0.0,D,8.0,12.0,2.0,4.0,9.0,8.0,1.0,13.0,1.0,0.0,0.0,0.0
