,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,I1,14/09/02,Bologna,Roma,2.0,1.0,H,0.0,1.0,A
1,I1,14/09/02,Como,Empoli,0.0,2.0,A,0.0,1.0,A
2,I1,14/09/02,Inter,Torino,1.0,0.0,H,1.0,0.0,H
3,I1,14/09/02,Modena,Milan,0.0,3.0,A,0.0,1.0,A
4,I1,15/09/02,Brescia,Piacenza,1.0,2.0,A,0.0,0.0,D
5,I1,15/09/02,Juventus,Atalanta,3.0,0.0,H,2.0,0.0,H
6,I1,15/09/02,Lazio,Chievo,2.0,3.0,A,1.0,1.0,D
7,I1,15/09/02,Perugia,Reggina,2.0,0.0,H,0.0,0.0,D
8,I1,15/09/02,Udinese,Parma,1.0,1.0,D,0.0,1.0,A
9,I1,21/09/02,Empoli,Juventus,0.0,2.0,A,0.0,1.0,A
10,I1,21/09/02,Milan,Perugia,3.0,0.0,H,1.0,0.0,H
11,I1,22/09/02,Atalanta,Bologna,2.0,2.0,D,1.0,1.0,D
12,I1,22/09/02,Chievo,Brescia,1.0,2.0,A,0.0,0.0,D
13,I1,22/09/02,Parma,Como,2.0,0.0,H,1.0,0.0,H
14,I1,22/09/02,Piacenza,Udinese,2.0,0.0,H,1.0,0.0,H
15,I1,22/09/02,Reggina,Inter,1.0,2.0,A,0.0,1.0,A
16,I1,22/09/02,Roma,Modena,1.0,2.0,A,1.0,1.0,D
17,I1,22/09/02,Torino,Lazio,0.0,1.0,A,0.0,0.0,D
18,I1,28/09/02,Juventus,Parma,2.0,2.0,D,0.0,0.0,D
19,I1,28/09/02,Lazio,Milan,1.0,1.0,D,0.0,1.0,A
20,I1,29/09/02,Bologna,Piacenza,1.0,0.0,H,0.0,0.0,D
21,I1,29/09/02,Brescia,Roma,2.0,3.0,A,1.0,2.0,A
22,I1,29/09/02,Como,Reggina,1.0,1.0,D,1.0,0.0,H
23,I1,29/09/02,Inter,Chievo,2.0,1.0,H,1.0,1.0,D
24,I1,29/09/02,Modena,Torino,2.0,1.0,H,1.0,0.0,H
25,I1,29/09/02,Perugia,Empoli,1.0,3.0,A,1.0,2.0,A
26,I1,29/09/02,Udinese,Atalanta,1.0,0.0,H,0.0,0.0,D
27,I1,05/10/02,Reggina,Brescia,2.0,2.0,D,1.0,2.0,A
28,I1,05/10/02,Roma,Udinese,4.0,1.0,H,1.0,0.0,H
29,I1,06/10/02,Atalanta,Lazio,0.0,1.0,A,0.0,1.0,A
30,I1,06/10/02,Chievo,Modena,2.0,0.0,H,1.0,0.0,H
31,I1,06/10/02,Empoli,Bologna,0.0,0.0,D,0.0,0.0,D
32,I1,06/10/02,Juventus,Como,1.0,1.0,D,0.0,0.0,D
33,I1,06/10/02,Milan,Torino,6.0,0.0,H,3.0,0.0,H
34,I1,06/10/02,Parma,Perugia,2.0,2.0,D,1.0,0.0,H
35,I1,06/10/02,Piacenza,Inter,1.0,4.0,A,0.0,1.0,A
36,I1,19/10/02,Empoli,Roma,1.0,3.0,A,0.0,2.0,A
37,I1,19/10/02,Inter,Juventus,1.0,1.0,D,0.0,0.0,D
