,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
161,I1,21/12/05,Fiorentina,Palermo,1,0,H,1,0,H,R. Rosetti,10.0,10.0,3.0,6.0,20.0,24.0,1.0,7.0,2,1,0,0
162,I1,21/12/05,Inter,Empoli,4,1,H,2,0,H,O. Girardi,17.0,6.0,9.0,4.0,18.0,17.0,9.0,2.0,0,1,0,0
163,I1,21/12/05,Juventus,Siena,2,0,H,1,0,H,M. De Santis,10.0,6.0,6.0,5.0,31.0,28.0,8.0,2.0,2,1,0,0
164,I1,21/12/05,Lecce,Lazio,0,0,D,0,0,D,G. Lops,11.0,4.0,2.0,2.0,22.0,15.0,5.0,5.0,2,3,1,0
165,I1,21/12/05,Livorno,Milan,0,3,A,0,1,A,M. Trefoloni,6.0,17.0,2.0,11.0,11.0,18.0,5.0,5.0,1,0,0,0
166,I1,21/12/05,Messina,Reggina,1,1,D,1,0,H,G. Paparesta,6.0,13.0,1.0,5.0,21.0,22.0,1.0,5.0,5,1,0,1
167,I1,21/12/05,Parma,Cagliari,1,0,H,1,0,H,N. Ayroldi,5.0,7.0,4.0,1.0,21.0,19.0,3.0,8.0,3,3,0,0
168,I1,21/12/05,Roma,Chievo,4,0,H,2,0,H,D. Tombolini,12.0,7.0,6.0,3.0,21.0,11.0,1.0,8.0,1,2,0,1
169,I1,21/12/05,Udinese,Sampdoria,2,0,H,0,0,D,M. Saccani,19.0,8.0,7.0,5.0,21.0,19.0,5.0,5.0,2,2,0,0
170,I1,07/01/06,Palermo,Juventus,1,2,A,1,2,A,P. Bertini,12.0,13.0,6.0,6.0,20.0,25.0,7.0,6.0,2,2,0,0
171,I1,07/01/06,Reggina,Fiorentina,1,1,D,1,1,D,S. Farina,6.0,6.0,3.0,3.0,26.0,28.0,4.0,4.0,2,3,0,0
172,I1,08/01/06,Cagliari,Udinese,2,1,H,1,1,D,L. Palanca,5.0,6.0,4.0,2.0,16.0,18.0,3.0,1.0,3,3,0,2
173,I1,08/01/06,Chievo,Lecce,3,1,H,1,1,D,M. Ciampi,16.0,15.0,11.0,7.0,19.0,22.0,4.0,10.0,1,4,0,0
174,I1,08/01/06,Empoli,Messina,1,3,A,1,1,D,A. Giannoccaro,8.0,9.0,3.0,5.0,17.0,24.0,1.0,2.0,2,4,1,0
175,I1,08/01/06,Lazio,Ascoli,4,1,H,2,1,H,N. Stefanini,13.0,11.0,8.0,5.0,17.0,15.0,5.0,3.0,1,1,0,0
176,I1,08/01/06,Milan,Parma,4,3,H,3,1,H,P. Mazzoleni,20.0,9.0,9.0,6.0,15.0,21.0,5.0,3.0,1,2,0,0
177,I1,08/01/06,Sampdoria,Livorno,0,2,A,0,1,A,M. De Santis,9.0,6.0,6.0,3.0,19.0,20.0,4.0,7.0,1,1,1,0
178,I1,08/01/06,Siena,Inter,0,0,D,0,0,D,M. Saccani,6.0,13.0,0.0,4.0,37.0,15.0,5.0,5.0,2,2,0,0
179,I1,08/01/06,Treviso,Roma,0,1,A,0,1,A,S. Racalbuto,10.0,12.0,3.0,4.0,20.0,25.0,6.0,5.0,1,2,0,0
180,I1,14/01/06,Lecce,Sampdoria,0,3,A,0,2,A,E. Morganti,12.0,17.0,5.0,9.0,16.0,19.0,6.0,5.0,2,2,0,0
181,I1,14/01/06,Messina,Palermo,0,0,D,0,0,D,N. Ayroldi,4.0,6.0,1.0,2.0,15.0,12.0,6.0,3.0,1,1,0,0
182,I1,15/01/06,Ascoli,Empoli,3,1,H,1,1,D,C. Brighi,12.0,9.0,7.0,4.0,19.0,20.0,7.0,3.0,2,5,0,1
183,I1,15/01/06,Fiorentina,Chievo,2,1,H,1,0,H,M. Trefoloni,12.0,8.0,4.0,3.0,18.0,28.0,6.0,3.0,2,3,0,0
184,I1,15/01/06,Inter,Cagliari,3,2,H,2,1,H,A. Dattilo,11.0,7.0,5.0,4.0,14.0,23.0,5.0,2.0,2,4,0,0
185,I1,15/01/06,Juventus,Reggina,1,0,H,1,0,H,D. Tombolini,22.0,3.0,13.0,0.0,16.0,23.0,7.0,2.0,0,2,0,0
186,I1,15/01/06,Livorno,Siena,2,2,D,1,1,D,G. Paparesta,7.0,11.0,4.0,9.0,23.0,20.0,7.0,5.0,2,1,0,0
187,I1,15/01/06,Parma,Lazio,1,1,D,1,1,D,P. Dondarini,6.0,10.0,3.0,3.0,27.0,17.0,10.0,5.0,2,3,0,0
188,I1,15/01/06,Roma,Milan,1,0,H,0,0,D,R. Rosetti,12.0,9.0,6.0,3.0,17.0,14.0,5.0,10.0,1,2,0,0
189,I1,15/01/06,Udinese,Treviso,2,2,D,1,1,D,O. Pantana,6.0,13.0,4.0,7.0,16.0,15.0,2.0,3.0,3,2,0,0
190,I1,18/01/06,Cagliari,Siena,1,0,H,0,0,D,A. Romeo,13.0,11.0,5.0,4.0,20.0,22.0,9.0,4.0,1,3,0,0
191,I1,18/01/06,Chievo,Juventus,1,1,D,1,1,D,L. Palanca,3.0,10.0,1.0,4.0,22.0,23.0,2.0,10.0,4,2,0,0
192,I1,18/01/06,Empoli,Udinese,1,1,D,0,0,D,S. Farina,17.0,6.0,10.0,3.0,23.0,23.0,3.0,5.0,1,2,0,0
193,I1,18/01/06,Lecce,Livorno,0,0,D,0,0,D,P. Rodomonti,16.0,5.0,8.0,2.0,18.0,28.0,6.0,3.0,4,2,1,0
194,I1,18/01/06,Messina,Lazio,1,1,D,1,0,H,T. Pieri,17.0,6.0,9.0,5.0,23.0,23.0,2.0,4.0,2,4,0,0
195,I1,18/01/06,Milan,Ascoli,1,0,H,1,0,H,G. Rocchi,11.0,5.0,5.0,2.0,17.0,14.0,9.0,4.0,1,2,0,0
196,I1,18/01/06,Palermo,Parma,4,2,H,1,2,A,L. Banti,15.0,10.0,9.0,7.0,18.0,19.0,6.0,2.0,4,3,0,0
197,I1,18/01/06,Roma,Reggina,3,1,H,1,0,H,P. Tagliavento,13.0,10.0,7.0,4.0,29.0,13.0,8.0,4.0,2,4,0,0
198,I1,18/01/06,Sampdoria,Fiorentina,3,1,H,3,1,H,D. Messina,10.0,6.0,8.0,3.0,28.0,24.0,4.0,5.0,2,3,0,0
199,I1,18/01/06,Treviso,Inter,0,1,A,0,1,A,M. Gabriele,11.0,11.0,5.0,6.0,19.0,22.0,2.0,4.0,2,3,0,0
200,I1,21/01/06,Inter,Palermo,3,0,H,1,0,H,T. Pieri,13.0,9.0,9.0,5.0,23.0,15.0,8.0,11.0,3,2,0,0
201,I1,21/01/06,Lazio,Cagliari,1,1,D,1,0,H,M. Mazzoleni,8.0,7.0,4.0,6.0,15.0,28.0,6.0,5.0,3,3,2,0
202,I1,22/01/06,Ascoli,Lecce,2,0,H,2,0,H,D. Messina,10.0,13.0,5.0,4.0,28.0,21.0,4.0,9.0,3,3,1,0
203,I1,22/01/06,Fiorentina,Messina,2,0,H,1,0,H,G. Paparesta,22.0,5.0,11.0,3.0,24.0,22.0,9.0,2.0,1,2,0,0
204,I1,22/01/06,Juventus,Empoli,2,1,H,1,1,D,A. De Marco,14.0,0.0,6.0,0.0,24.0,17.0,14.0,0.0,1,2,0,0
205,I1,22/01/06,Livorno,Treviso,1,1,D,0,1,A,N. Rizzoli,10.0,5.0,3.0,1.0,23.0,28.0,5.0,5.0,2,0,0,2
206,I1,22/01/06,Parma,Chievo,2,1,H,1,1,D,M. De Santis,10.0,10.0,6.0,5.0,21.0,25.0,1.0,11.0,4,3,1,1
207,I1,22/01/06,Reggina,Sampdoria,2,1,H,2,1,H,R. Rosetti,8.0,7.0,5.0,2.0,21.0,20.0,8.0,5.0,1,2,0,0
208,I1,22/01/06,Siena,Milan,0,3,A,0,1,A,E. Morganti,8.0,17.0,3.0,10.0,21.0,22.0,2.0,10.0,3,1,0,0
209,I1,22/01/06,Udinese,Roma,1,4,A,0,1,A,N. Ayroldi,8.0,10.0,3.0,7.0,16.0,21.0,4.0,4.0,2,1,1,0
210,I1,28/01/06,Milan,Sampdoria,1,1,D,1,1,D,M. De Santis,20.0,14.0,8.0,8.0,27.0,14.0,5.0,4.0,3,3,0,0
211,I1,28/01/06,Palermo,Siena,1,3,A,0,1,A,P. Dondarini,12.0,7.0,5.0,4.0,14.0,21.0,11.0,1.0,1,4,0,0
212,I1,29/01/06,Ascoli,Juventus,1,3,A,1,3,A,S. Racalbuto,9.0,8.0,4.0,6.0,24.0,27.0,0.0,3.0,2,1,0,0
213,I1,29/01/06,Chievo,Reggina,4,0,H,0,0,D,N. Stefanini,13.0,8.0,7.0,5.0,19.0,20.0,4.0,5.0,0,4,0,0
214,I1,29/01/06,Empoli,Parma,1,2,A,0,1,A,P. Rodomonti,14.0,5.0,8.0,4.0,24.0,24.0,5.0,2.0,2,3,0,0
215,I1,29/01/06,Lecce,Inter,0,2,A,0,0,D,M. Trefoloni,7.0,13.0,3.0,6.0,25.0,18.0,1.0,6.0,2,3,1,0
216,I1,29/01/06,Messina,Cagliari,1,0,H,0,0,D,D. Tombolini,11.0,9.0,8.0,5.0,14.0,18.0,9.0,4.0,5,2,0,0
217,I1,29/01/06,Roma,Livorno,3,0,H,2,0,H,D. Messina,17.0,5.0,10.0,2.0,11.0,13.0,4.0,6.0,0,2,0,0
218,I1,29/01/06,Treviso,Lazio,0,1,A,0,0,D,P. Tagliavento,11.0,4.0,7.0,2.0,30.0,23.0,10.0,5.0,1,3,0,0
219,I1,29/01/06,Udinese,Fiorentina,0,0,D,0,0,D,M. Saccani,5.0,10.0,3.0,2.0,23.0,19.0,5.0,5.0,5,2,0,0
220,I1,04/02/06,Parma,Roma,0,3,A,0,0,D,M. Trefoloni,7.0,19.0,4.0,10.0,29.0,14.0,5.0,7.0,5,2,0,0
221,I1,04/02/06,Siena,Ascoli,1,1,D,0,1,A,T. Pieri,10.0,7.0,6.0,5.0,16.0,27.0,11.0,4.0,4,0,0,0
222,I1,05/02/06,Cagliari,Empoli,4,1,H,3,0,H,G. Paparesta,9.0,8.0,7.0,3.0,14.0,21.0,6.0,6.0,4,1,0,0
223,I1,05/02/06,Fiorentina,Lecce,1,0,H,1,0,H,N. Rizzoli,14.0,6.0,9.0,1.0,25.0,24.0,3.0,3.0,1,3,0,0
224,I1,05/02/06,Inter,Chievo,1,0,H,1,0,H,S. Racalbuto,21.0,0.0,11.0,0.0,16.0,24.0,6.0,5.0,2,1,0,0
225,I1,05/02/06,Juventus,Udinese,1,0,H,0,0,D,A. Dattilo,17.0,2.0,8.0,1.0,18.0,17.0,12.0,5.0,1,3,0,1
226,I1,05/02/06,Lazio,Milan,0,0,D,0,0,D,M. Saccani,8.0,13.0,2.0,7.0,18.0,27.0,4.0,9.0,1,1,0,0
227,I1,05/02/06,Livorno,Messina,2,2,D,0,0,D,R. Rosetti,8.0,7.0,5.0,3.0,17.0,18.0,4.0,3.0,5,1,0,1
228,I1,05/02/06,Reggina,Palermo,2,2,D,1,1,D,D. Messina,5.0,8.0,2.0,4.0,1.0,2.0,2.0,7.0,2,4,0,0
229,I1,05/02/06,Sampdoria,Treviso,1,1,D,1,0,H,P. Bertini,10.0,11.0,4.0,5.0,20.0,37.0,4.0,6.0,2,2,0,0
230,I1,08/02/06,Ascoli,Livorno,0,0,D,0,0,D,S. Farina,8.0,3.0,6.0,1.0,15.0,18.0,6.0,0.0,0,1,0,0
231,I1,08/02/06,Chievo,Sampdoria,1,1,D,0,1,A,E. Morganti,13.0,8.0,6.0,5.0,25.0,18.0,5.0,7.0,1,4,0,1
232,I1,08/02/06,Fiorentina,Inter,2,1,H,1,0,H,M. Trefoloni,9.0,10.0,5.0,4.0,22.0,20.0,4.0,7.0,2,2,0,0
233,I1,08/02/06,Juventus,Parma,1,1,D,1,1,D,L. Palanca,12.0,5.0,5.0,2.0,48.0,20.0,10.0,0.0,0,2,0,0
234,I1,08/02/06,Lecce,Empoli,1,2,A,0,2,A,M. Bergonzi,13.0,10.0,5.0,5.0,28.0,22.0,3.0,1.0,2,2,1,0
235,I1,08/02/06,Messina,Siena,0,0,D,0,0,D,A. Giannoccaro,10.0,5.0,6.0,2.0,15.0,20.0,0.0,7.0,0,0,0,0
236,I1,08/02/06,Milan,Treviso,5,0,H,1,0,H,N. Stefanini,15.0,3.0,11.0,2.0,13.0,15.0,6.0,2.0,0,2,0,0
237,I1,08/02/06,Palermo,Lazio,3,1,H,1,0,H,G. Rocchi,8.0,8.0,5.0,2.0,26.0,14.0,2.0,5.0,3,2,0,1
238,I1,08/02/06,Roma,Cagliari,4,3,H,2,2,D,O. Girardi,19.0,6.0,12.0,5.0,24.0,21.0,7.0,1.0,2,3,1,1
239,I1,08/02/06,Udinese,Reggina,1,2,A,1,1,D,P. Mazzoleni,14.0,7.0,3.0,4.0,18.0,21.0,5.0,4.0,0,3,0,0
240,I1,11/02/06,Lazio,Udinese,1,1,D,1,1,D,A. De Marco,9.0,8.0,3.0,4.0,20.0,28.0,4.0,4.0,1,2,0,0
241,I1,11/02/06,Treviso,Chievo,1,2,A,0,1,A,T. Pieri,14.0,14.0,9.0,7.0,20.0,17.0,5.0,4.0,0,2,0,0
242,I1,12/02/06,Cagliari,Lecce,0,0,D,0,0,D,G. Rocchi,5.0,11.0,2.0,7.0,17.0,21.0,4.0,4.0,3,2,0,1
243,I1,12/02/06,Empoli,Palermo,0,1,A,0,0,D,S. Farina,7.0,8.0,3.0,3.0,25.0,26.0,4.0,3.0,3,2,0,1
244,I1,12/02/06,Inter,Juventus,1,2,A,0,0,D,G. Paparesta,12.0,7.0,7.0,4.0,27.0,27.0,10.0,4.0,2,3,0,0
245,I1,12/02/06,Livorno,Fiorentina,2,0,H,0,0,D,M. De Santis,7.0,12.0,3.0,2.0,21.0,21.0,5.0,5.0,1,2,0,1
246,I1,12/02/06,Parma,Ascoli,0,0,D,0,0,D,M. Saccani,5.0,10.0,2.0,7.0,25.0,35.0,2.0,3.0,2,4,0,0
247,I1,12/02/06,Reggina,Milan,1,4,A,1,2,A,D. Tombolini,8.0,13.0,4.0,7.0,12.0,22.0,7.0,2.0,2,3,0,0
248,I1,12/02/06,Sampdoria,Messina,4,2,H,1,1,D,P. Tagliavento,23.0,18.0,11.0,8.0,27.0,30.0,6.0,4.0,3,2,0,1
249,I1,12/02/06,Siena,Roma,0,2,A,0,0,D,N. Ayroldi,14.0,14.0,6.0,6.0,31.0,13.0,6.0,2.0,5,2,0,0
250,I1,18/02/06,Livorno,Inter,0,0,D,0,0,D,P. Bertini,6.0,10.0,2.0,3.0,16.0,16.0,4.0,6.0,1,3,0,0
251,I1,18/02/06,Messina,Juventus,2,2,D,1,1,D,S. Farina,10.0,13.0,5.0,6.0,34.0,25.0,7.0,2.0,2,3,0,1
252,I1,18/02/06,Milan,Cagliari,1,0,H,1,0,H,E. Morganti,10.0,2.0,5.0,0.0,20.0,18.0,11.0,6.0,0,3,0,0
253,I1,19/02/06,Chievo,Palermo,0,0,D,0,0,D,C. Brighi,4.0,12.0,2.0,1.0,15.0,20.0,7.0,5.0,2,4,0,0
254,I1,19/02/06,Fiorentina,Lazio,1,2,A,0,1,A,P. Tagliavento,18.0,6.0,7.0,3.0,18.0,27.0,5.0,2.0,1,1,0,0
255,I1,19/02/06,Lecce,Reggina,0,0,D,0,0,D,A. De Marco,8.0,10.0,3.0,3.0,30.0,27.0,2.0,4.0,5,3,0,0
256,I1,19/02/06,Roma,Empoli,1,0,H,1,0,H,D. Messina,10.0,6.0,6.0,3.0,15.0,19.0,6.0,5.0,1,3,0,0
257,I1,19/02/06,Sampdoria,Ascoli,1,2,A,0,0,D,G. Rocchi,8.0,15.0,4.0,8.0,25.0,23.0,4.0,2.0,2,3,1,0
258,I1,19/02/06,Treviso,Parma,0,1,A,0,1,A,A. Romeo,13.0,6.0,5.0,3.0,18.0,26.0,10.0,1.0,3,2,0,0
259,I1,19/02/06,Udinese,Siena,1,2,A,1,2,A,P. Rodomonti,13.0,10.0,5.0,3.0,12.0,12.0,6.0,2.0,2,4,1,0
260,I1,25/02/06,Parma,Fiorentina,2,4,A,2,2,D,G. Paparesta,11.0,14.0,7.0,6.0,30.0,24.0,4.0,7.0,4,0,0,0
261,I1,25/02/06,Reggina,Livorno,1,1,D,0,0,D,N. Rizzoli,12.0,7.0,7.0,5.0,22.0,17.0,9.0,7.0,4,3,0,0
262,I1,26/02/06,Ascoli,Messina,1,0,H,0,0,D,M. De Santis,15.0,11.0,7.0,4.0,14.0,25.0,8.0,2.0,1,3,0,0
263,I1,26/02/06,Cagliari,Chievo,2,2,D,1,0,H,S. Farina,5.0,9.0,2.0,3.0,19.0,25.0,6.0,7.0,4,2,1,0
264,I1,26/02/06,Empoli,Treviso,1,1,D,0,0,D,P. Tagliavento,7.0,6.0,4.0,3.0,20.0,26.0,4.0,1.0,3,4,0,1
265,I1,26/02/06,Inter,Udinese,3,1,H,1,0,H,P. Dondarini,15.0,10.0,7.0,4.0,20.0,19.0,4.0,1.0,0,2,1,1
266,I1,26/02/06,Juventus,Lecce,3,1,H,2,1,H,P. Rodomonti,13.0,5.0,7.0,3.0,21.0,18.0,8.0,3.0,3,2,0,1
267,I1,26/02/06,Lazio,Roma,0,2,A,0,1,A,M. Trefoloni,10.0,6.0,2.0,3.0,12.0,24.0,7.0,3.0,2,5,0,0
268,I1,26/02/06,Palermo,Milan,0,2,A,0,0,D,T. Pieri,12.0,9.0,3.0,4.0,16.0,26.0,8.0,3.0,3,3,0,1
269,I1,26/02/06,Siena,Sampdoria,1,0,H,0,0,D,S. Racalbuto,12.0,14.0,5.0,6.0,12.0,16.0,5.0,8.0,1,3,0,1
270,I1,04/03/06,Milan,Empoli,3,0,H,0,0,D,P. Dondarini,17.0,4.0,8.0,0.0,8.0,13.0,6.0,3.0,1,0,0,0
271,I1,04/03/06,Sampdoria,Juventus,0,1,A,0,0,D,M. Trefoloni,4.0,11.0,2.0,4.0,26.0,18.0,10.0,5.0,2,0,0,0
272,I1,05/03/06,Chievo,Lazio,2,2,D,2,1,H,P. Mazzoleni,8.0,11.0,4.0,5.0,21.0,26.0,6.0,5.0,2,2,0,0
273,I1,05/03/06,Fiorentina,Siena,2,1,H,1,1,D,D. Messina,10.0,11.0,6.0,5.0,20.0,21.0,5.0,3.0,3,2,0,0
274,I1,05/03/06,Lecce,Palermo,2,0,H,0,0,D,L. Banti,11.0,6.0,5.0,3.0,18.0,17.0,2.0,7.0,2,2,0,0
275,I1,05/03/06,Livorno,Cagliari,0,1,A,0,0,D,M. Saccani,10.0,5.0,4.0,3.0,20.0,15.0,10.0,1.0,1,4,0,0
276,I1,05/03/06,Messina,Parma,0,1,A,0,0,D,P. Bertini,20.0,9.0,9.0,5.0,11.0,11.0,13.0,8.0,1,4,0,0
277,I1,05/03/06,Roma,Inter,1,1,D,1,0,H,T. Pieri,9.0,11.0,3.0,5.0,23.0,21.0,2.0,10.0,2,2,0,0
278,I1,05/03/06,Treviso,Reggina,0,1,A,0,0,D,G. Paparesta,12.0,6.0,5.0,3.0,27.0,23.0,4.0,3.0,5,2,0,0
279,I1,05/03/06,Udinese,Ascoli,1,1,D,0,0,D,R. Rosetti,11.0,9.0,3.0,3.0,32.0,23.0,3.0,7.0,3,1,0,1
280,I1,11/03/06,Inter,Sampdoria,1,0,H,1,0,H,N. Rizzoli,15.0,6.0,6.0,2.0,16.0,10.0,4.0,8.0,2,1,0,0
281,I1,11/03/06,Siena,Treviso,1,0,H,0,0,D,A. Dattilo,8.0,7.0,5.0,4.0,24.0,20.0,7.0,6.0,4,2,0,0
282,I1,12/03/06,Ascoli,Roma,3,2,H,3,0,H,P. Bertini,12.0,18.0,8.0,8.0,20.0,18.0,4.0,10.0,3,1,0,1
283,I1,12/03/06,Empoli,Chievo,2,1,H,0,0,D,A. De Marco,10.0,6.0,4.0,2.0,22.0,18.0,8.0,7.0,4,3,0,0
284,I1,12/03/06,Juventus,Milan,0,0,D,0,0,D,M. De Santis,8.0,6.0,3.0,2.0,24.0,15.0,3.0,3.0,1,3,0,1
285,I1,12/03/06,Lazio,Reggina,3,1,H,2,0,H,N. Stefanini,10.0,4.0,6.0,3.0,23.0,23.0,7.0,2.0,3,4,0,0
286,I1,12/03/06,Messina,Lecce,2,1,H,1,1,D,S. Racalbuto,15.0,6.0,7.0,3.0,20.0,24.0,8.0,3.0,5,3,0,0
287,I1,12/03/06,Palermo,Udinese,2,0,H,0,0,D,S. Farina,6.0,6.0,3.0,5.0,14.0,22.0,2.0,3.0,3,2,0,0
288,I1,12/03/06,Parma,Livorno,2,1,H,1,1,D,G. Paparesta,6.0,16.0,5.0,9.0,27.0,13.0,1.0,6.0,4,2,0,0
289,I1,18/03/06,Livorno,Juventus,1,3,A,0,1,A,P. Dondarini,5.0,7.0,3.0,3.0,26.0,25.0,2.0,4.0,2,1,0,0
290,I1,18/03/06,Treviso,Cagliari,1,2,A,1,1,D,A. Giannoccaro,8.0,7.0,3.0,4.0,27.0,21.0,0.0,5.0,3,3,0,1
291,I1,19/03/06,Chievo,Siena,4,1,H,1,1,D,L. Palanca,13.0,7.0,8.0,4.0,14.0,20.0,6.0,5.0,2,3,0,2
292,I1,19/03/06,Fiorentina,Ascoli,3,1,H,0,1,A,M. Saccani,16.0,7.0,9.0,3.0,16.0,21.0,6.0,2.0,1,3,0,1
293,I1,19/03/06,Inter,Lazio,3,1,H,1,0,H,T. Pieri,21.0,8.0,10.0,6.0,18.0,8.0,14.0,6.0,2,1,0,0
294,I1,19/03/06,Lecce,Parma,1,2,A,0,0,D,N. Rizzoli,16.0,11.0,10.0,5.0,15.0,22.0,8.0,3.0,2,4,0,0
295,I1,19/03/06,Reggina,Empoli,0,2,A,0,0,D,S. Farina,8.0,10.0,3.0,5.0,24.0,19.0,6.0,3.0,4,2,1,0
296,I1,19/03/06,Roma,Messina,2,1,H,1,0,H,M. Bergonzi,17.0,7.0,7.0,6.0,14.0,29.0,11.0,4.0,1,3,0,1
297,I1,19/03/06,Sampdoria,Palermo,0,2,A,0,0,D,N. Ayroldi,15.0,14.0,7.0,7.0,18.0,19.0,7.0,2.0,4,3,0,0
298,I1,19/03/06,Udinese,Milan,0,4,A,0,1,A,M. Trefoloni,6.0,6.0,4.0,4.0,14.0,11.0,4.0,3.0,1,0,0,0
299,I1,22/03/06,Cagliari,Fiorentina,0,0,D,0,0,D,M. De Santis,12.0,13.0,4.0,6.0,17.0,29.0,6.0,4.0,2,5,0,0
300,I1,26/03/06,Ascoli,Chievo,2,2,D,1,1,D,A. Dattilo,9.0,4.0,4.0,3.0,16.0,22.0,5.0,7.0,1,2,0,0
301,I1,26/03/06,Cagliari,Reggina,0,2,A,0,2,A,D. Messina,14.0,6.0,6.0,2.0,23.0,27.0,6.0,3.0,4,5,0,0
302,I1,26/03/06,Empoli,Livorno,2,1,H,1,0,H,E. Morganti,16.0,8.0,6.0,3.0,18.0,24.0,0.0,4.0,1,2,0,0
303,I1,25/03/06,Juventus,Roma,1,1,D,1,0,H,M. Trefoloni,5.0,9.0,3.0,4.0,19.0,20.0,2.0,6.0,1,3,1,0
304,I1,26/03/06,Lazio,Sampdoria,2,0,H,0,0,D,R. Rosetti,11.0,4.0,3.0,1.0,21.0,31.0,6.0,3.0,2,6,0,0
305,I1,26/03/06,Messina,Udinese,1,1,D,1,1,D,P. Bertini,6.0,12.0,4.0,7.0,16.0,23.0,7.0,4.0,1,3,0,0
306,I1,25/03/06,Milan,Fiorentina,3,1,H,1,1,D,G. Paparesta,11.0,6.0,6.0,3.0,16.0,18.0,10.0,2.0,2,1,0,0
307,I1,26/03/06,Palermo,Treviso,1,0,H,0,0,D,M. De Santis,8.0,8.0,5.0,3.0,16.0,19.0,4.0,6.0,1,1,0,0
308,I1,25/03/06,Parma,Inter,1,0,H,1,0,H,P. Tagliavento,11.0,18.0,9.0,9.0,25.0,18.0,2.0,14.0,4,4,0,0
309,I1,26/03/06,Siena,Lecce,1,2,A,0,1,A,O. Pantana,11.0,12.0,7.0,4.0,20.0,19.0,6.0,3.0,2,5,1,0
310,I1,01/04/06,Inter,Messina,3,0,H,3,0,H,P. Rodomonti,13.0,4.0,7.0,0.0,12.0,15.0,6.0,1.0,0,1,0,0
311,I1,01/04/06,Lecce,Milan,1,0,H,0,0,D,P. Dondarini,12.0,8.0,6.0,5.0,17.0,18.0,6.0,3.0,2,1,0,0
312,I1,01/04/06,Treviso,Juventus,0,0,D,0,0,D,S. Racalbuto,5.0,15.0,1.0,6.0,26.0,17.0,3.0,14.0,3,4,0,0
313,I1,02/04/06,Chievo,Livorno,2,1,H,1,1,D,N. Rizzoli,6.0,6.0,4.0,4.0,20.0,26.0,5.0,1.0,1,2,1,0
314,I1,02/04/06,Fiorentina,Roma,1,1,D,1,0,H,D. Messina,8.0,17.0,5.0,7.0,16.0,24.0,4.0,7.0,3,4,0,0
315,I1,02/04/06,Lazio,Empoli,3,3,D,2,1,H,N. Ayroldi,13.0,4.0,8.0,3.0,20.0,24.0,8.0,4.0,1,1,0,0
316,I1,02/04/06,Palermo,Ascoli,1,1,D,1,0,H,F. Squillace,5.0,4.0,4.0,2.0,15.0,11.0,1.0,6.0,1,2,1,0
317,I1,02/04/06,Reggina,Siena,1,1,D,0,1,A,R. Rosetti,11.0,5.0,4.0,2.0,8.0,18.0,5.0,7.0,0,3,0,0
318,I1,02/04/06,Sampdoria,Cagliari,1,1,D,1,0,H,M. Saccani,7.0,5.0,5.0,3.0,25.0,15.0,5.0,1.0,3,3,0,0
319,I1,02/04/06,Udinese,Parma,2,0,H,1,0,H,S. Farina,11.0,2.0,4.0,1.0,15.0,26.0,4.0,4.0,4,2,0,0
320,I1,08/04/06,Ascoli,Inter,1,2,A,1,0,H,S. Farina,8.0,14.0,3.0,8.0,18.0,18.0,1.0,3.0,3,1,0,1
321,I1,08/04/06,Livorno,Udinese,0,2,A,0,1,A,M. De Santis,12.0,6.0,6.0,4.0,16.0,18.0,3.0,1.0,1,0,0,1
322,I1,09/04/06,Cagliari,Palermo,1,1,D,1,0,H,E. Morganti,11.0,7.0,5.0,3.0,15.0,12.0,2.0,7.0,1,2,0,0
323,I1,09/04/06,Empoli,Sampdoria,2,1,H,1,0,H,G. Paparesta,5.0,12.0,4.0,4.0,22.0,22.0,2.0,5.0,0,1,0,0
324,I1,09/04/06,Juventus,Fiorentina,1,1,D,0,0,D,T. Pieri,15.0,11.0,4.0,5.0,17.0,20.0,10.0,0.0,3,3,0,0
325,I1,09/04/06,Messina,Treviso,3,1,H,1,1,D,M. Trefoloni,12.0,2.0,7.0,2.0,18.0,13.0,6.0,2.0,5,3,0,0
326,I1,09/04/06,Milan,Chievo,4,1,H,1,1,D,P. Bertini,18.0,9.0,9.0,4.0,12.0,14.0,9.0,3.0,0,2,0,0
327,I1,09/04/06,Parma,Reggina,4,0,H,2,0,H,G. Rocchi,12.0,14.0,5.0,4.0,22.0,15.0,1.0,7.0,0,0,1,1
328,I1,09/04/06,Roma,Lecce,3,1,H,2,0,H,M. Saccani,6.0,12.0,5.0,2.0,24.0,18.0,8.0,4.0,3,1,0,0
329,I1,09/04/06,Siena,Lazio,2,3,A,2,2,D,N. Rizzoli,16.0,12.0,9.0,10.0,22.0,19.0,5.0,4.0,1,3,0,0
330,I1,14/04/06,Milan,Inter,1,0,H,0,0,D,M. De Santis,8.0,11.0,4.0,5.0,24.0,18.0,3.0,4.0,4,4,0,0
331,I1,15/04/06,Cagliari,Juventus,1,1,D,1,0,H,N. Ayroldi,2.0,16.0,1.0,5.0,31.0,30.0,1.0,9.0,4,2,2,0
332,I1,15/04/06,Chievo,Messina,2,0,H,1,0,H,G. Paparesta,9.0,10.0,3.0,2.0,19.0,25.0,3.0,8.0,3,4,1,0
