,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,I1,25/08/01,Bologna,Atalanta,1,0,H,1,0,H
1,I1,26/08/01,Brescia,Milan,2,2,D,2,0,H
2,I1,26/08/01,Fiorentina,Chievo,0,2,A,0,1,A
3,I1,26/08/01,Inter,Perugia,4,1,H,2,0,H
4,I1,26/08/01,Juventus,Venezia,4,0,H,3,0,H
5,I1,26/08/01,Lazio,Piacenza,1,1,D,0,0,D
6,I1,26/08/01,Lecce,Parma,1,1,D,1,0,H
7,I1,26/08/01,Udinese,Torino,2,2,D,0,2,A
8,I1,26/08/01,Verona,Roma,1,1,D,0,1,A
9,I1,08/09/01,Perugia,Lazio,0,0,D,0,0,D
10,I1,08/09/01,Roma,Udinese,1,1,D,0,0,D
11,I1,09/09/01,Atalanta,Juventus,0,2,A,0,1,A
12,I1,09/09/01,Chievo,Bologna,2,0,H,1,0,H
13,I1,09/09/01,Milan,Fiorentina,5,2,H,3,1,H
14,I1,09/09/01,Parma,Inter,2,2,D,1,2,A
15,I1,09/09/01,Piacenza,Lecce,1,2,A,1,0,H
16,I1,09/09/01,Torino,Brescia,1,3,A,1,1,D
17,I1,09/09/01,Venezia,Verona,0,1,A,0,0,D
18,I1,15/09/01,Juventus,Chievo,3,2,H,2,2,D
19,I1,16/09/01,Bologna,Parma,1,0,H,0,0,D
20,I1,16/09/01,Brescia,Lecce,1,1,D,0,1,A
21,I1,16/09/01,Fiorentina,Atalanta,3,1,H,2,1,H
22,I1,16/09/01,Inter,Venezia,2,1,H,0,0,D
23,I1,16/09/01,Lazio,Torino,0,0,D,0,0,D
24,I1,16/09/01,Piacenza,Roma,2,0,H,1,0,H
25,I1,16/09/01,Udinese,Milan,1,2,A,0,1,A
26,I1,16/09/01,Verona,Perugia,1,1,D,0,1,A
27,I1,22/09/01,Lecce,Juventus,0,0,D,0,0,D
28,I1,23/09/01,Atalanta,Verona,1,0,H,1,0,H
29,I1,23/09/01,Chievo,Piacenza,4,2,H,2,1,H
30,I1,23/09/01,Milan,Lazio,2,0,H,1,0,H
31,I1,23/09/01,Parma,Brescia,1,0,H,0,0,D
32,I1,23/09/01,Perugia,Udinese,1,2,A,1,1,D
33,I1,23/09/01,Roma,Fiorentina,2,1,H,1,1,D
34,I1,23/09/01,Torino,Inter,0,1,A,0,0,D
35,I1,23/09/01,Venezia,Bologna,0,1,A,0,0,D
36,I1,29/09/01,Juventus,Roma,0,2,A,0,1,A
37,I1,30/09/01,Brescia,Atalanta,3,3,D,1,3,A
38,I1,30/09/01,Fiorentina,Venezia,3,1,H,1,0,H
