,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,F1,28/07/00,Marseille,Troyes,3,1,H,2,1,H
1,F1,28/07/00,Paris SG,Strasbourg,3,1,H,1,1,D
2,F1,29/07/00,Auxerre,Sedan,0,1,A,0,1,A
3,F1,29/07/00,Bordeaux,Metz,1,1,D,1,0,H
4,F1,29/07/00,Guingamp,St Etienne,2,2,D,2,1,H
5,F1,29/07/00,Lille,Monaco,1,1,D,0,1,A
6,F1,29/07/00,Lyon,Rennes,2,2,D,0,2,A
7,F1,29/07/00,Nantes,Lens,0,2,A,0,0,D
8,F1,29/07/00,Toulouse,Bastia,0,1,A,0,0,D
9,F1,03/08/00,Sedan,Lyon,1,1,D,0,0,D
10,F1,04/08/00,Monaco,Nantes,2,5,A,1,4,A
11,F1,04/08/00,St Etienne,Marseille,3,0,H,1,0,H
12,F1,05/08/00,Bastia,Bordeaux,2,0,H,1,0,H
13,F1,05/08/00,Lens,Guingamp,3,2,H,1,0,H
14,F1,05/08/00,Metz,Auxerre,1,2,A,1,1,D
15,F1,05/08/00,Rennes,Paris SG,1,1,D,1,0,H
16,F1,05/08/00,Strasbourg,Lille,0,4,A,0,1,A
17,F1,05/08/00,Troyes,Toulouse,1,1,D,1,1,D
18,F1,12/08/00,Auxerre,Bastia,1,0,H,1,0,H
19,F1,12/08/00,Bordeaux,Troyes,2,2,D,1,1,D
20,F1,12/08/00,Guingamp,Nantes,0,1,A,0,1,A
21,F1,12/08/00,Lille,Rennes,1,0,H,0,0,D
22,F1,12/08/00,Lyon,Metz,0,0,D,0,0,D
23,F1,12/08/00,Strasbourg,Monaco,1,3,A,0,2,A
24,F1,12/08/00,Toulouse,St Etienne,1,1,D,1,1,D
25,F1,13/08/00,Marseille,Lens,0,0,D,0,0,D
26,F1,13/08/00,Paris SG,Sedan,2,1,H,1,1,D
27,F1,18/08/00,Bastia,Lyon,2,0,H,0,0,D
28,F1,19/08/00,Lens,Toulouse,2,1,H,1,1,D
29,F1,19/08/00,Metz,Paris SG,1,0,H,0,0,D
30,F1,19/08/00,Nantes,Marseille,3,2,H,1,1,D
