,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
40,P1,23/09/2018,Benfica,Aves,2,0,H,1,0,H,26,12,7,4,15,18,13,3,1,4,0,0
41,P1,23/09/2018,Feirense,Nacional,0,0,D,0,0,D,4,10,0,2,14,25,4,3,2,2,0,0
42,P1,23/09/2018,Portimonense,Guimaraes,3,2,H,1,0,H,13,9,6,3,19,12,5,6,2,4,0,0
43,P1,23/09/2018,Tondela,Moreirense,2,0,H,1,0,H,9,12,4,0,17,15,0,6,0,0,0,0
44,P1,24/09/2018,Sp Braga,Sp Lisbon,1,0,H,0,0,D,13,12,4,3,10,11,5,4,1,2,0,0
45,P1,27/09/2018,Chaves,Benfica,2,2,D,0,1,A,10,12,5,5,12,21,3,3,3,1,0,1
46,P1,28/09/2018,Porto,Tondela,1,0,H,0,0,D,31,7,9,0,19,22,11,2,3,5,0,0
47,P1,29/09/2018,Moreirense,Feirense,1,0,H,0,0,D,19,6,5,2,22,16,7,6,1,2,0,0
48,P1,29/09/2018,Rio Ave,Boavista,2,1,H,2,0,H,19,15,4,5,16,18,7,9,2,3,0,1
49,P1,29/09/2018,Sp Lisbon,Maritimo,2,0,H,2,0,H,12,7,3,1,14,14,4,1,2,3,0,0
50,P1,30/09/2018,Belenenses,Sp Braga,0,3,A,0,2,A,8,18,0,8,10,7,6,4,4,0,0,0
51,P1,30/09/2018,Guimaraes,Setubal,1,1,D,0,0,D,14,15,5,4,15,16,3,3,2,3,0,0
52,P1,30/09/2018,Nacional,Santa Clara,0,3,A,0,1,A,12,12,1,4,7,18,6,10,1,2,0,0
53,P1,01/10/2018,Aves,Portimonense,3,0,H,1,0,H,12,17,4,2,12,10,6,5,2,1,0,0
54,P1,05/10/2018,Feirense,Belenenses,0,0,D,0,0,D,11,9,1,1,18,17,10,2,3,2,0,0
55,P1,05/10/2018,Santa Clara,Chaves,1,0,H,0,0,D,12,8,4,2,17,9,7,7,2,1,0,0
56,P1,05/10/2018,Tondela,Nacional,1,1,D,0,0,D,16,16,3,4,11,10,3,7,1,2,0,0
57,P1,06/10/2018,Maritimo,Guimaraes,1,3,A,0,1,A,20,15,5,6,15,10,7,6,1,0,0,0
58,P1,06/10/2018,Setubal,Moreirense,3,0,H,1,0,H,12,11,5,3,23,20,3,2,2,3,0,2
59,P1,06/10/2018,Sp Braga,Rio Ave,1,1,D,1,1,D,13,8,5,3,26,11,4,7,4,4,1,0
60,P1,07/10/2018,Benfica,Porto,1,0,H,0,0,D,10,11,2,1,24,20,2,4,4,5,1,0
61,P1,07/10/2018,Boavista,Aves,1,0,H,0,0,D,20,11,5,2,12,23,11,4,3,4,0,0
62,P1,07/10/2018,Portimonense,Sp Lisbon,4,2,H,2,0,H,12,17,6,5,22,14,5,5,5,1,0,0
63,P1,26/10/2018,Guimaraes,Sp Braga,1,1,D,1,1,D,13,15,4,1,18,12,7,4,1,2,0,0
64,P1,26/10/2018,Nacional,Portimonense,0,1,A,0,1,A,8,7,3,2,10,17,1,1,1,1,0,0
65,P1,27/10/2018,Aves,Santa Clara,1,2,A,0,2,A,17,9,6,4,18,15,8,9,2,2,0,1
66,P1,27/10/2018,Belenenses,Benfica,2,0,H,2,0,H,7,24,6,7,14,13,5,11,2,2,0,0
67,P1,27/10/2018,Rio Ave,Chaves,1,0,H,0,0,D,7,12,5,2,18,23,3,8,3,3,0,0
68,P1,28/10/2018,Moreirense,Maritimo,1,0,H,0,0,D,19,11,5,2,15,11,4,4,1,2,0,0
69,P1,28/10/2018,Porto,Feirense,2,0,H,1,0,H,17,6,7,3,21,11,4,6,1,3,0,0
70,P1,28/10/2018,Sp Lisbon,Boavista,3,0,H,1,0,H,21,10,9,1,12,13,9,4,2,3,0,0
71,P1,28/10/2018,Tondela,Setubal,1,2,A,0,1,A,10,9,6,3,18,24,7,6,3,3,0,0
72,P1,02/11/2018,Benfica,Moreirense,1,3,A,1,3,A,21,9,8,4,17,12,8,2,2,3,1,0
73,P1,03/11/2018,Boavista,Guimaraes,0,0,D,0,0,D,7,20,3,4,25,13,7,11,3,4,0,0
74,P1,03/11/2018,Maritimo,Porto,0,2,A,0,0,D,6,15,2,4,16,15,4,11,4,2,1,0
75,P1,03/11/2018,Portimonense,Belenenses,1,1,D,0,0,D,12,8,3,1,19,10,1,6,2,3,0,0
76,P1,04/11/2018,Feirense,Tondela,2,4,A,1,1,D,12,15,5,7,17,22,7,5,4,3,0,0
77,P1,04/11/2018,Santa Clara,Sp Lisbon,1,2,A,1,0,H,8,18,1,7,10,7,3,7,2,3,1,0
78,P1,04/11/2018,Sp Braga,Setubal,2,1,H,2,1,H,17,13,3,5,18,20,2,5,1,3,0,0
79,P1,05/11/2018,Chaves,Aves,1,2,A,0,1,A,13,11,2,5,10,15,6,4,3,3,0,0
80,P1,05/11/2018,Rio Ave,Nacional,3,3,D,2,1,H,13,13,5,6,13,17,3,3,2,5,0,0
81,P1,09/11/2018,Moreirense,Portimonense,2,0,H,1,0,H,12,12,4,4,17,15,8,6,2,1,0,0
82,P1,09/11/2018,Setubal,Feirense,2,1,H,1,1,D,10,6,2,1,20,20,7,3,4,4,0,0
83,P1,10/11/2018,Aves,Rio Ave,2,1,H,2,0,H,19,11,8,5,22,11,13,4,3,3,0,1
84,P1,10/11/2018,Belenenses,Boavista,0,0,D,0,0,D,12,11,2,3,23,26,4,2,5,6,0,0
85,P1,10/11/2018,Nacional,Maritimo,1,0,H,0,0,D,16,9,3,2,12,22,0,3,3,2,0,0
86,P1,10/11/2018,Porto,Sp Braga,1,0,H,0,0,D,17,10,3,2,16,18,9,5,1,1,0,0
87,P1,11/11/2018,Guimaraes,Santa Clara,2,0,H,1,0,H,20,7,6,1,15,11,10,3,1,2,0,0
88,P1,11/11/2018,Sp Lisbon,Chaves,2,1,H,1,0,H,17,3,5,1,11,10,10,2,1,2,0,1
89,P1,11/11/2018,Tondela,Benfica,1,3,A,1,1,D,7,15,4,5,14,12,2,7,4,3,2,0
90,P1,30/11/2018,Santa Clara,Belenenses,2,3,A,1,1,D,14,10,4,6,13,14,5,7,3,0,1,0
91,P1,01/12/2018,Benfica,Feirense,4,0,H,0,0,D,15,3,7,1,17,14,7,0,2,2,0,0
92,P1,01/12/2018,Maritimo,Setubal,0,1,A,0,0,D,12,10,3,4,17,22,4,6,1,2,0,0
93,P1,01/12/2018,Sp Braga,Moreirense,2,0,H,2,0,H,14,15,5,2,15,19,2,5,1,2,0,0
94,P1,02/12/2018,Aves,Nacional,2,3,A,1,1,D,15,16,5,7,16,19,9,4,3,4,0,0
95,P1,02/12/2018,Boavista,Porto,0,1,A,0,0,D,4,24,2,6,25,11,1,8,6,1,0,0
96,P1,02/12/2018,Chaves,Guimaraes,0,1,A,0,1,A,13,15,8,7,12,17,7,4,1,0,0,0
97,P1,02/12/2018,Portimonense,Tondela,3,2,H,3,1,H,16,10,6,5,16,19,8,9,3,6,0,1
98,P1,03/12/2018,Rio Ave,Sp Lisbon,1,3,A,1,2,A,12,20,4,6,11,27,6,11,3,5,0,0
99,P1,07/12/2018,Porto,Portimonense,4,1,H,1,1,D,25,8,9,4,10,10,8,0,2,1,0,0
100,P1,08/12/2018,Belenenses,Chaves,1,0,H,1,0,H,10,12,4,4,12,19,5,6,1,1,0,0
101,P1,08/12/2018,Setubal,Benfica,0,1,A,0,1,A,14,12,3,3,23,20,3,5,3,4,0,0
102,P1,08/12/2018,Tondela,Sp Braga,0,1,A,0,1,A,8,6,3,3,15,19,6,2,3,1,0,0
103,P1,09/12/2018,Guimaraes,Rio Ave,3,2,H,2,1,H,12,11,7,3,23,14,3,7,4,2,0,0
104,P1,09/12/2018,Moreirense,Santa Clara,0,1,A,0,0,D,11,11,3,3,21,14,9,6,5,4,1,0
105,P1,09/12/2018,Nacional,Boavista,0,0,D,0,0,D,26,5,7,1,15,24,16,1,2,2,0,0
106,P1,09/12/2018,Sp Lisbon,Aves,4,1,H,2,1,H,10,15,5,4,15,12,3,6,2,5,1,0
107,P1,10/12/2018,Feirense,Maritimo,1,1,D,0,0,D,10,9,5,4,25,20,3,5,3,4,0,0
108,P1,14/12/2018,Portimonense,Setubal,3,1,H,2,0,H,18,15,7,7,16,20,5,5,1,4,0,0
109,P1,14/12/2018,Sp Braga,Feirense,4,0,H,2,0,H,16,4,6,1,19,16,4,4,0,1,0,0
110,P1,15/12/2018,Aves,Guimaraes,1,1,D,1,1,D,15,13,5,6,20,14,10,5,2,0,0,0
111,P1,15/12/2018,Boavista,Tondela,2,0,H,2,0,H,18,10,6,3,25,19,5,10,2,4,0,0
112,P1,15/12/2018,Chaves,Moreirense,1,2,A,0,0,D,8,13,1,5,18,18,2,6,0,2,0,0
113,P1,15/12/2018,Santa Clara,Porto,1,2,A,1,1,D,10,14,3,8,21,24,6,8,1,3,0,0
114,P1,16/12/2018,Maritimo,Benfica,0,1,A,0,1,A,6,14,0,5,18,12,4,7,5,3,0,0
115,P1,16/12/2018,Rio Ave,Belenenses,2,2,D,1,0,H,8,12,1,4,20,19,6,6,3,1,0,0
116,P1,16/12/2018,Sp Lisbon,Nacional,5,2,H,1,2,A,20,15,9,5,26,9,6,7,3,3,0,0
117,P1,22/12/2018,Belenenses,Aves,5,2,H,2,2,D,12,7,8,4,13,20,3,5,0,1,0,0
118,P1,22/12/2018,Feirense,Portimonense,0,1,A,0,0,D,12,16,2,6,19,13,1,5,4,4,0,0
119,P1,22/12/2018,Moreirense,Boavista,2,1,H,2,1,H,13,12,6,4,21,14,7,2,3,5,0,1
120,P1,22/12/2018,Setubal,Santa Clara,0,2,A,0,1,A,8,10,5,3,31,16,5,2,4,4,0,0
121,P1,22/12/2018,Tondela,Maritimo,2,1,H,1,1,D,15,10,6,2,16,19,6,3,4,3,0,1
122,P1,23/12/2018,Benfica,Sp Braga,6,2,H,2,0,H,13,11,8,5,15,17,8,2,1,3,0,0
123,P1,23/12/2018,Guimaraes,Sp Lisbon,1,0,H,1,0,H,19,17,7,2,13,15,10,7,3,3,0,0
124,P1,23/12/2018,Nacional,Chaves,2,0,H,1,0,H,10,11,3,3,18,20,7,4,3,4,0,0
125,P1,23/12/2018,Porto,Rio Ave,2,1,H,2,1,H,17,7,4,4,16,18,4,2,1,4,0,1
126,P1,02/01/2019,Boavista,Setubal,1,0,H,0,0,D,12,16,3,7,19,19,4,7,6,4,2,0
127,P1,02/01/2019,Nacional,Guimaraes,1,0,H,1,0,H,11,6,3,2,17,15,4,3,3,4,0,0
128,P1,02/01/2019,Portimonense,Benfica,2,0,H,2,0,H,9,14,5,3,15,13,3,8,2,2,0,1
129,P1,02/01/2019,Rio Ave,Moreirense,1,2,A,1,0,H,12,15,3,4,12,17,5,10,3,3,0,0
130,P1,02/01/2019,Santa Clara,Tondela,1,2,A,0,0,D,9,12,4,4,20,19,4,1,3,3,1,0
131,P1,02/01/2019,Sp Braga,Maritimo,2,0,H,2,0,H,14,6,5,1,14,17,6,1,2,1,0,0
132,P1,03/01/2019,Aves,Porto,0,1,A,0,1,A,13,10,2,4,22,20,4,4,2,1,0,0
133,P1,03/01/2019,Chaves,Feirense,0,0,D,0,0,D,12,6,4,1,14,26,7,5,2,3,0,0
134,P1,03/01/2019,Sp Lisbon,Belenenses,2,1,H,0,0,D,12,11,4,4,12,5,4,1,3,4,0,0
135,P1,05/01/2019,Maritimo,Portimonense,2,1,H,1,0,H,9,17,4,8,17,13,2,5,4,4,0,0
136,P1,06/01/2019,Belenenses,Guimaraes,1,0,H,1,0,H,5,16,4,2,17,13,1,5,0,1,0,0
137,P1,06/01/2019,Benfica,Rio Ave,4,2,H,2,2,D,11,13,6,5,25,19,5,4,3,3,0,0
138,P1,06/01/2019,Feirense,Santa Clara,2,2,D,0,1,A,6,11,4,3,23,15,8,6,4,2,0,0
139,P1,06/01/2019,Setubal,Chaves,0,0,D,0,0,D,13,12,1,3,22,15,4,8,0,1,0,0
140,P1,06/01/2019,Sp Braga,Boavista,1,0,H,1,0,H,9,20,5,3,17,13,6,4,3,4,0,1
141,P1,07/01/2019,Moreirense,Aves,1,0,H,0,0,D,17,8,9,4,12,13,5,2,1,1,0,0
142,P1,07/01/2019,Porto,Nacional,3,1,H,2,1,H,13,8,4,3,17,10,6,6,0,0,0,0
143,P1,07/01/2019,Tondela,Sp Lisbon,2,1,H,1,0,H,7,22,5,7,25,16,4,11,5,4,1,0
144,P1,10/01/2019,Portimonense,Sp Braga,1,1,D,1,0,H,11,14,5,6,14,11,4,9,3,2,1,0
145,P1,11/01/2019,Aves,Feirense,1,1,D,1,0,H,21,7,7,3,18,25,6,1,0,3,0,0
146,P1,11/01/2019,Guimaraes,Moreirense,1,0,H,0,0,D,9,8,3,0,13,19,6,6,3,2,1,0
147,P1,11/01/2019,Santa Clara,Benfica,0,2,A,0,1,A,7,20,5,4,13,16,2,6,3,3,1,0
148,P1,12/01/2019,Boavista,Maritimo,0,1,A,0,0,D,23,8,4,3,20,17,8,3,2,3,0,0
149,P1,12/01/2019,Sp Lisbon,Porto,0,0,D,0,0,D,12,9,3,1,23,19,7,3,4,4,0,0
150,P1,13/01/2019,Chaves,Tondela,2,1,H,1,0,H,12,14,3,3,23,15,4,8,3,1,0,1
151,P1,13/01/2019,Nacional,Belenenses,0,1,A,0,0,D,20,11,4,4,16,18,5,6,3,3,0,0
152,P1,13/01/2019,Rio Ave,Setubal,1,1,D,1,0,H,8,14,6,8,17,29,1,9,5,6,1,0
153,P1,18/01/2019,Chaves,Porto,1,4,A,0,2,A,10,15,3,6,20,10,5,6,1,2,0,0
154,P1,18/01/2019,Guimaraes,Benfica,0,1,A,0,0,D,10,11,2,3,13,11,6,6,4,2,0,0
155,P1,18/01/2019,Nacional,Sp Braga,0,3,A,0,0,D,4,15,0,6,25,13,2,4,2,2,0,0
156,P1,19/01/2019,Belenenses,Tondela,2,2,D,1,2,A,13,13,4,3,19,22,2,4,3,0,0,0
157,P1,19/01/2019,Santa Clara,Maritimo,0,1,A,0,1,A,13,12,1,4,18,19,11,2,1,6,0,0
158,P1,19/01/2019,Sp Lisbon,Moreirense,2,1,H,2,1,H,10,7,4,2,14,8,2,4,2,2,0,0
159,P1,20/01/2019,Aves,Setubal,2,1,H,1,0,H,16,6,4,1,21,15,9,9,1,4,0,1
160,P1,20/01/2019,Boavista,Portimonense,0,2,A,0,1,A,13,12,1,4,16,11,6,1,1,1,0,0
161,P1,20/01/2019,Rio Ave,Feirense,0,0,D,0,0,D,12,7,2,3,15,34,11,2,0,4,0,0
162,P1,28/01/2019,Feirense,Guimaraes,1,2,A,1,2,A,7,16,3,6,22,14,1,11,0,1,0,0
163,P1,28/01/2019,Maritimo,Rio Ave,0,2,A,0,0,D,12,11,2,6,17,13,3,4,3,2,0,0
164,P1,28/01/2019,Moreirense,Nacional,2,1,H,1,0,H,15,6,5,3,12,16,4,5,1,4,0,1
165,P1,28/01/2019,Tondela,Aves,0,2,A,0,0,D,6,14,3,8,11,19,6,7,2,1,1,0
166,P1,29/01/2019,Benfica,Boavista,5,1,H,2,1,H,18,7,9,3,17,15,16,4,0,1,0,0
167,P1,29/01/2019,Portimonense,Chaves,0,1,A,0,1,A,14,10,4,5,18,12,8,5,4,6,0,0
168,P1,29/01/2019,Sp Braga,Santa Clara,1,0,H,0,0,D,16,12,2,2,19,16,5,4,2,1,0,0
169,P1,30/01/2019,Porto,Belenenses,3,0,H,2,0,H,17,12,8,2,18,17,4,2,1,2,0,1
170,P1,30/01/2019,Setubal,Sp Lisbon,1,1,D,1,0,H,10,23,5,9,20,18,4,9,4,6,0,1
171,P1,01/02/2019,Rio Ave,Tondela,2,2,D,1,1,D,7,13,4,4,23,16,5,7,4,4,1,1
172,P1,02/02/2019,Aves,Sp Braga,0,2,A,0,0,D,7,13,0,5,20,13,3,5,3,4,0,0
173,P1,02/02/2019,Boavista,Feirense,2,0,H,0,0,D,12,7,7,1,16,21,4,4,4,4,0,0
174,P1,02/02/2019,Chaves,Maritimo,1,0,H,0,0,D,11,9,3,2,22,19,7,6,2,4,0,0
175,P1,03/02/2019,Guimaraes,Porto,0,0,D,0,0,D,8,22,3,6,19,19,1,9,1,4,0,0
176,P1,03/02/2019,Nacional,Setubal,0,0,D,0,0,D,16,8,1,2,20,21,8,5,2,4,0,0
177,P1,03/02/2019,Santa Clara,Portimonense,2,1,H,1,1,D,23,14,11,6,7,12,7,6,2,1,0,1
178,P1,03/02/2019,Sp Lisbon,Benfica,2,4,A,1,2,A,17,13,6,7,21,26,5,4,5,2,0,1
179,P1,04/02/2019,Belenenses,Moreirense,0,1,A,0,0,D,7,14,3,4,16,16,3,7,2,1,0,0
180,P1,08/02/2019,Moreirense,Porto,1,1,D,0,0,D,14,13,2,3,19,9,4,8,4,0,0,0
181,P1,09/02/2019,Maritimo,Aves,0,1,A,0,1,A,8,14,0,4,18,19,4,8,2,2,0,0
182,P1,09/02/2019,Portimonense,Rio Ave,0,1,A,0,1,A,14,8,4,3,31,21,4,4,5,1,1,0
183,P1,09/02/2019,Tondela,Guimaraes,1,0,H,0,0,D,12,10,5,3,19,12,8,3,2,1,0,0
184,P1,10/02/2019,Benfica,Nacional,10,0,H,3,0,H,24,5,14,2,13,13,8,2,1,0,0,0
185,P1,10/02/2019,Boavista,Santa Clara,1,0,H,0,0,D,13,10,1,4,16,16,5,3,1,1,0,0
186,P1,10/02/2019,Feirense,Sp Lisbon,1,3,A,0,1,A,10,6,5,5,19,25,8,6,6,2,0,0
187,P1,10/02/2019,Sp Braga,Chaves,2,1,H,0,0,D,15,9,6,2,10,10,8,3,2,2,0,0
188,P1,11/02/2019,Setubal,Belenenses,0,0,D,0,0,D,8,9,3,2,26,18,5,2,2,3,0,1
189,P1,15/02/2019,Rio Ave,Santa Clara,1,2,A,1,1,D,15,9,4,4,16,14,7,0,2,2,0,0
190,P1,16/02/2019,Guimaraes,Portimonense,2,0,H,1,0,H,14,9,9,1,13,23,2,3,2,4,0,0
191,P1,16/02/2019,Nacional,Feirense,4,0,H,1,0,H,12,6,6,0,17,17,2,5,1,4,0,0
192,P1,16/02/2019,Porto,Setubal,2,0,H,1,0,H,20,3,6,0,16,7,7,2,3,5,0,1
193,P1,17/02/2019,Belenenses,Maritimo,0,1,A,0,0,D,15,14,1,5,14,17,6,3,4,1,0,0
194,P1,17/02/2019,Chaves,Boavista,1,1,D,1,0,H,14,13,3,5,14,12,10,8,2,2,0,0
195,P1,17/02/2019,Moreirense,Tondela,2,0,H,1,0,H,12,8,5,2,14,18,7,9,2,1,0,0
196,P1,17/02/2019,Sp Lisbon,Sp Braga,3,0,H,1,0,H,13,5,7,1,21,18,5,2,5,3,0,0
197,P1,18/02/2019,Aves,Benfica,0,3,A,0,2,A,15,12,4,6,15,16,8,6,1,3,0,1
198,P1,22/02/2019,Sp Braga,Belenenses,0,2,A,0,1,A,17,6,5,4,10,10,12,3,1,3,0,0
199,P1,22/02/2019,Tondela,Porto,0,3,A,0,1,A,11,15,2,5,13,25,3,6,1,1,0,0
200,P1,23/02/2019,Feirense,Moreirense,1,3,A,0,2,A,11,10,4,5,24,17,5,5,2,0,0,0
201,P1,23/02/2019,Portimonense,Aves,1,1,D,0,1,A,11,7,5,2,15,21,5,6,2,3,0,0
202,P1,23/02/2019,Setubal,Guimaraes,1,1,D,0,1,A,14,21,5,6,16,19,5,7,2,4,0,1
203,P1,24/02/2019,Boavista,Rio Ave,1,0,H,1,0,H,7,16,5,4,21,20,4,10,4,5,0,2
204,P1,24/02/2019,Santa Clara,Nacional,2,0,H,0,0,D,7,13,3,3,22,12,7,3,3,4,0,1
205,P1,25/02/2019,Benfica,Chaves,4,0,H,3,0,H,25,5,11,2,12,14,5,2,3,3,0,0
206,P1,25/02/2019,Maritimo,Sp Lisbon,0,0,D,0,0,D,6,17,2,5,17,11,1,7,5,5,0,1
207,P1,01/03/2019,Aves,Boavista,2,0,H,0,0,D,22,3,7,1,14,19,4,3,2,3,0,0
208,P1,02/03/2019,Moreirense,Setubal,1,1,D,1,1,D,14,5,2,1,19,16,8,3,2,4,1,0
209,P1,02/03/2019,Nacional,Tondela,3,2,H,1,1,D,19,13,6,4,11,22,8,7,2,4,0,0
210,P1,02/03/2019,Porto,Benfica,1,2,A,1,1,D,21,9,7,4,12,21,4,3,2,6,0,1
211,P1,03/03/2019,Belenenses,Feirense,4,0,H,2,0,H,12,13,6,2,18,22,3,1,1,1,0,0
212,P1,03/03/2019,Chaves,Santa Clara,0,0,D,0,0,D,11,7,2,1,22,18,9,3,2,3,0,0
213,P1,03/03/2019,Rio Ave,Sp Braga,1,2,A,0,0,D,8,14,2,3,11,17,1,6,3,4,1,0
214,P1,03/03/2019,Sp Lisbon,Portimonense,3,1,H,2,1,H,15,15,5,7,20,18,8,7,3,2,0,0
215,P1,04/03/2019,Guimaraes,Maritimo,1,0,H,0,0,D,18,15,7,4,20,9,11,6,4,1,0,0
216,P1,08/03/2019,Chaves,Rio Ave,1,1,D,0,1,A,20,7,5,1,18,17,11,5,4,8,0,1
217,P1,09/03/2019,Boavista,Sp Lisbon,1,2,A,1,1,D,7,22,2,4,23,15,7,11,4,1,0,0
218,P1,09/03/2019,Maritimo,Moreirense,3,2,H,1,2,A,12,15,4,5,24,17,4,4,2,1,0,0
219,P1,09/03/2019,Sp Braga,Guimaraes,1,0,H,1,0,H,10,11,6,3,25,16,5,8,1,2,0,0
220,P1,10/03/2019,Feirense,Porto,1,2,A,1,2,A,5,17,1,5,18,15,3,10,2,0,0,0
221,P1,10/03/2019,Portimonense,Nacional,5,1,H,3,0,H,20,12,12,5,8,17,7,7,1,6,0,1
222,P1,10/03/2019,Santa Clara,Aves,0,0,D,0,0,D,10,9,2,2,20,14,9,4,2,2,0,0
223,P1,10/03/2019,Setubal,Tondela,0,0,D,0,0,D,11,5,2,0,16,12,7,6,3,7,0,1
224,P1,11/03/2019,Benfica,Belenenses,2,2,D,0,0,D,22,8,2,3,12,15,7,1,0,5,0,1
225,P1,15/03/2019,Sp Lisbon,Santa Clara,1,0,H,0,0,D,16,6,7,2,16,13,14,2,2,1,0,0
226,P1,16/03/2019,Belenenses,Portimonense,2,2,D,0,2,A,10,17,4,6,14,16,7,4,1,1,0,0
227,P1,16/03/2019,Guimaraes,Boavista,3,1,H,1,0,H,16,10,10,3,18,18,6,2,2,1,0,0
228,P1,16/03/2019,Porto,Maritimo,3,0,H,0,0,D,31,0,8,0,12,8,11,0,1,2,0,1
229,P1,16/03/2019,Setubal,Sp Braga,0,1,A,0,1,A,15,13,8,6,19,12,11,4,1,2,0,0
230,P1,17/03/2019,Aves,Chaves,0,1,A,0,1,A,26,7,5,2,13,12,11,7,2,2,0,0
231,P1,17/03/2019,Moreirense,Benfica,0,4,A,0,2,A,11,9,3,4,17,10,4,6,4,0,0,0
