,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,P1,19/08/05,Sp Lisbon,Belenenses,2,1,H,1,0,H
1,P1,20/08/05,Academica,Benfica,0,0,D,0,0,D
2,P1,20/08/05,Boavista,Setubal,0,0,D,0,0,D
3,P1,21/08/05,Gil Vicente,Maritimo,1,0,H,0,0,D
4,P1,21/08/05,Guimaraes,Naval,0,2,A,0,0,D
5,P1,21/08/05,Pacos Ferreira,Nacional,0,1,A,0,0,D
6,P1,21/08/05,Penafiel,Rio Ave,0,2,A,0,0,D
7,P1,21/08/05,Porto,Est Amadora,1,0,H,0,0,D
8,P1,22/08/05,Leiria,Sp Braga,0,1,A,0,1,A
9,P1,26/08/05,Naval,Porto,2,3,A,0,1,A
10,P1,27/08/05,Belenenses,Leiria,3,1,H,3,1,H
11,P1,27/08/05,Benfica,Gil Vicente,0,2,A,0,0,D
12,P1,28/08/05,Maritimo,Sp Lisbon,1,2,A,0,0,D
13,P1,28/08/05,Nacional,Academica,2,2,D,2,1,H
14,P1,28/08/05,Rio Ave,Guimaraes,3,1,H,2,1,H
15,P1,28/08/05,Setubal,Pacos Ferreira,0,1,A,0,1,A
16,P1,28/08/05,Sp Braga,Penafiel,1,0,H,0,0,D
17,P1,29/08/05,Est Amadora,Boavista,1,1,D,0,1,A
18,P1,09/09/05,Guimaraes,Sp Braga,0,2,A,0,0,D
19,P1,10/09/05,Porto,Rio Ave,3,0,H,0,0,D
20,P1,10/09/05,Sp Lisbon,Benfica,2,1,H,1,0,H
21,P1,11/09/05,Academica,Setubal,0,1,A,0,0,D
22,P1,11/09/05,Boavista,Pacos Ferreira,4,1,H,1,0,H
23,P1,11/09/05,Est Amadora,Naval,2,1,H,1,0,H
24,P1,11/09/05,Gil Vicente,Nacional,0,1,A,0,0,D
25,P1,11/09/05,Leiria,Maritimo,0,0,D,0,0,D
26,P1,12/09/05,Penafiel,Belenenses,0,3,A,0,1,A
27,P1,16/09/05,Naval,Boavista,2,2,D,1,2,A
28,P1,18/09/05,Benfica,Leiria,4,0,H,2,0,H
29,P1,18/09/05,Maritimo,Penafiel,2,2,D,1,0,H
30,P1,18/09/05,Pacos Ferreira,Academica,2,1,H,1,1,D
31,P1,18/09/05,Rio Ave,Est Amadora,2,1,H,1,1,D
32,P1,18/09/05,Setubal,Gil Vicente,1,0,H,1,0,H
33,P1,18/09/05,Sp Braga,Porto,0,0,D,0,0,D
34,P1,19/09/05,Belenenses,Guimaraes,3,1,H,1,1,D
35,P1,19/09/05,Nacional,Sp Lisbon,2,1,H,0,0,D
36,P1,23/09/05,Penafiel,Benfica,1,3,A,0,2,A
37,P1,24/09/05,Guimaraes,Maritimo,1,0,H,1,0,H
38,P1,24/09/05,Porto,Belenenses,2,0,H,1,0,H
39,P1,25/09/05,Est Amadora,Sp Braga,0,0,D,0,0,D
40,P1,25/09/05,Gil Vicente,Pacos Ferreira,2,0,H,2,0,H
41,P1,25/09/05,Leiria,Nacional,0,0,D,0,0,D
42,P1,25/09/05,Naval,Rio Ave,1,0,H,1,0,H
43,P1,25/09/05,Sp Lisbon,Setubal,1,0,H,1,0,H
44,P1,26/09/05,Boavista,Academica,2,1,H,1,1,D
45,P1,30/09/05,Belenenses,Est Amadora,0,2,A,0,2,A
46,P1,01/10/05,Rio Ave,Boavista,1,1,D,0,0,D
47,P1,02/10/05,Academica,Gil Vicente,2,0,H,1,0,H
48,P1,02/10/05,Maritimo,Porto,2,2,D,1,0,H
49,P1,02/10/05,Nacional,Penafiel,2,0,H,0,0,D
50,P1,02/10/05,Pacos Ferreira,Sp Lisbon,3,0,H,2,0,H
51,P1,02/10/05,Setubal,Leiria,2,0,H,1,0,H
52,P1,03/10/05,Benfica,Guimaraes,2,1,H,1,1,D
53,P1,04/10/05,Sp Braga,Naval,1,0,H,1,0,H
54,P1,14/10/05,Rio Ave,Sp Braga,1,2,A,0,1,A
55,P1,15/10/05,Guimaraes,Nacional,0,0,D,0,0,D
56,P1,15/10/05,Porto,Benfica,0,2,A,0,0,D
57,P1,16/10/05,Est Amadora,Maritimo,2,2,D,2,1,H
58,P1,16/10/05,Leiria,Pacos Ferreira,3,0,H,0,0,D
59,P1,16/10/05,Naval,Belenenses,2,1,H,1,1,D
60,P1,16/10/05,Penafiel,Setubal,0,1,A,0,0,D
61,P1,16/10/05,Sp Lisbon,Academica,0,1,A,0,1,A
62,P1,17/10/05,Boavista,Gil Vicente,2,0,H,1,0,H
63,P1,21/10/05,Belenenses,Rio Ave,1,2,A,1,0,H
64,P1,22/10/05,Benfica,Est Amadora,2,0,H,0,0,D
65,P1,22/10/05,Sp Braga,Boavista,1,0,H,1,0,H
66,P1,23/10/05,Academica,Leiria,1,3,A,1,1,D
67,P1,23/10/05,Gil Vicente,Sp Lisbon,2,2,D,0,1,A
68,P1,23/10/05,Maritimo,Naval,2,1,H,2,0,H
69,P1,23/10/05,Nacional,Porto,0,1,A,0,0,D
70,P1,23/10/05,Pacos Ferreira,Penafiel,2,2,D,2,1,H
71,P1,23/10/05,Setubal,Guimaraes,0,1,A,0,1,A
72,P1,29/10/05,Naval,Benfica,1,1,D,0,0,D
73,P1,29/10/05,Porto,Setubal,0,0,D,0,0,D
74,P1,30/10/05,Boavista,Sp Lisbon,2,2,D,0,2,A
75,P1,30/10/05,Est Amadora,Nacional,0,2,A,0,1,A
76,P1,30/10/05,Guimaraes,Pacos Ferreira,0,2,A,0,0,D
77,P1,30/10/05,Leiria,Gil Vicente,3,0,H,2,0,H
78,P1,30/10/05,Penafiel,Academica,1,0,H,0,0,D
