,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
83,P1,19/12/2020,18:00,Tondela,Moreirense,0,0,D,0,0,D,6,10,1,2,17,11,1,6,4,3,1,0
84,P1,19/12/2020,20:30,Sp Lisbon,Farense,1,0,H,0,0,D,18,8,3,3,20,24,7,2,4,6,0,1
85,P1,20/12/2020,15:00,Pacos Ferreira,Boavista,1,1,D,0,0,D,7,8,3,4,13,13,5,3,1,3,0,0
86,P1,20/12/2020,17:30,Gil Vicente,Benfica,0,2,A,0,0,D,14,11,5,6,10,8,4,3,3,2,1,0
87,P1,20/12/2020,20:00,Porto,Nacional,2,0,H,2,0,H,14,4,5,2,14,18,8,1,0,2,0,0
88,P1,21/12/2020,20:15,Santa Clara,Guimaraes,0,4,A,0,3,A,11,7,2,5,18,13,7,3,1,0,0,0
89,P1,22/12/2020,20:15,Sp Braga,Rio Ave,3,0,H,1,0,H,10,8,5,2,24,12,3,4,1,0,0,0
90,P1,27/12/2020,15:00,Famalicao,Gil Vicente,0,1,A,0,1,A,7,8,1,3,13,9,4,6,1,1,0,0
91,P1,27/12/2020,15:00,Nacional,Tondela,2,0,H,1,0,H,10,13,4,2,16,18,2,6,1,6,0,2
92,P1,27/12/2020,17:30,Farense,Pacos Ferreira,1,1,D,0,0,D,6,13,1,3,24,25,5,3,3,6,0,0
93,P1,27/12/2020,20:00,Belenenses,Sp Lisbon,1,2,A,1,2,A,10,6,7,4,27,16,5,3,4,3,1,0
94,P1,28/12/2020,18:45,Rio Ave,Maritimo,1,3,A,1,0,H,10,13,5,6,19,14,4,5,3,2,0,0
95,P1,28/12/2020,21:00,Boavista,Sp Braga,1,4,A,0,3,A,13,11,5,7,18,15,8,6,1,1,0,0
96,P1,29/12/2020,18:00,Benfica,Portimonense,2,1,H,2,0,H,15,13,6,2,18,12,3,2,3,4,0,0
97,P1,29/12/2020,18:45,Moreirense,Santa Clara,1,0,H,0,0,D,12,8,2,1,15,24,2,0,1,5,0,0
98,P1,29/12/2020,21:00,Guimaraes,Porto,2,3,A,1,1,D,4,17,2,7,15,10,0,3,2,1,0,0
99,P1,02/01/2021,18:00,Sp Lisbon,Sp Braga,2,0,H,0,0,D,6,12,4,3,17,17,5,4,3,4,0,0
100,P1,03/01/2021,13:00,Tondela,Famalicao,1,0,H,0,0,D,9,17,3,7,15,13,4,5,4,5,0,0
101,P1,03/01/2021,15:00,Maritimo,Boavista,0,0,D,0,0,D,9,10,4,3,16,21,2,3,3,4,0,0
102,P1,03/01/2021,17:00,Santa Clara,Benfica,1,1,D,0,1,A,12,7,4,2,15,14,3,10,3,1,0,0
103,P1,03/01/2021,19:00,Pacos Ferreira,Rio Ave,2,0,H,1,0,H,15,12,4,2,14,9,3,4,0,0,0,0
104,P1,03/01/2021,21:00,Porto,Moreirense,3,0,H,1,0,H,20,3,7,2,15,14,6,1,2,0,0,0
105,P1,04/01/2021,19:00,Gil Vicente,Belenenses,0,0,D,0,0,D,13,7,5,1,10,19,8,3,2,1,0,0
106,P1,04/01/2021,21:15,Portimonense,Farense,2,0,H,0,0,D,13,6,5,0,21,11,5,1,3,2,0,0
107,P1,07/01/2021,21:00,Sp Braga,Maritimo,2,1,H,1,0,H,18,9,3,2,18,9,4,1,3,4,0,0
108,P1,08/01/2021,18:00,Nacional,Sp Lisbon,0,2,A,0,1,A,6,24,1,5,10,10,1,10,3,1,0,0
109,P1,08/01/2021,19:00,Benfica,Tondela,2,0,H,0,0,D,21,3,5,2,19,11,11,0,2,0,0,0
110,P1,08/01/2021,19:00,Rio Ave,Portimonense,3,0,H,0,0,D,16,13,7,3,10,22,4,4,0,3,0,0
111,P1,08/01/2021,21:00,Famalicao,Porto,1,4,A,1,2,A,8,9,3,5,21,9,3,3,5,1,0,0
112,P1,09/01/2021,17:00,Moreirense,Guimaraes,2,2,D,1,1,D,7,9,6,3,19,12,2,3,2,3,0,0
113,P1,09/01/2021,20:30,Boavista,Santa Clara,1,1,D,1,1,D,13,7,5,2,18,27,3,4,3,4,0,0
114,P1,10/01/2021,15:00,Farense,Gil Vicente,3,1,H,2,1,H,10,7,4,3,15,18,7,6,1,2,1,0
115,P1,10/01/2021,20:00,Belenenses,Pacos Ferreira,0,2,A,0,1,A,14,9,6,5,20,11,8,4,2,2,0,0
116,P1,15/01/2021,18:30,Sp Lisbon,Rio Ave,1,1,D,1,0,H,14,6,4,1,18,17,5,2,3,6,0,0
117,P1,15/01/2021,21:00,Porto,Benfica,1,1,D,1,1,D,9,12,4,4,17,26,1,3,4,4,1,0
118,P1,16/01/2021,15:30,Pacos Ferreira,Sp Braga,2,0,H,0,0,D,8,12,4,4,14,20,2,4,1,2,0,0
119,P1,16/01/2021,20:30,Tondela,Boavista,3,1,H,1,0,H,18,8,7,2,16,7,7,5,1,0,0,2
120,P1,17/01/2021,15:00,Nacional,Moreirense,0,1,A,0,0,D,18,15,3,4,11,19,5,6,4,5,0,0
121,P1,17/01/2021,17:30,Santa Clara,Famalicao,1,2,A,0,0,D,11,9,2,4,16,23,1,4,5,4,0,0
122,P1,17/01/2021,20:00,Gil Vicente,Maritimo,0,1,A,0,0,D,14,16,3,1,19,16,3,4,1,5,0,0
123,P1,18/01/2021,20:15,Portimonense,Belenenses,1,0,H,1,0,H,15,7,7,2,19,15,7,2,3,3,0,1
124,P1,21/01/2021,20:15,Guimaraes,Nacional,3,1,H,1,1,D,10,12,4,5,25,8,3,3,3,2,0,0
125,P1,24/01/2021,15:00,Maritimo,Pacos Ferreira,0,3,A,0,1,A,13,11,4,5,15,27,5,2,2,3,0,0
126,P1,24/01/2021,17:30,Moreirense,Portimonense,2,2,D,2,1,H,11,10,3,4,12,17,3,1,3,2,0,0
127,P1,24/01/2021,20:15,Famalicao,Guimaraes,0,1,A,0,1,A,11,9,5,3,17,17,7,4,2,4,0,0
128,P1,25/01/2021,14:30,Belenenses,Tondela,2,0,H,2,0,H,8,12,3,2,15,19,4,9,2,3,0,0
129,P1,25/01/2021,16:30,Rio Ave,Santa Clara,1,2,A,1,1,D,11,12,5,5,13,16,6,2,6,1,0,0
130,P1,25/01/2021,17:00,Benfica,Nacional,1,1,D,1,0,H,11,7,3,2,21,15,7,3,1,2,0,0
131,P1,25/01/2021,20:15,Farense,Porto,0,1,A,0,1,A,5,18,1,8,12,18,7,4,1,1,0,0
132,P1,26/01/2021,19:45,Sp Braga,Gil Vicente,1,0,H,0,0,D,13,6,1,0,16,12,7,4,5,1,0,0
133,P1,26/01/2021,21:15,Boavista,Sp Lisbon,0,2,A,0,1,A,7,14,3,6,25,13,4,8,2,2,0,0
134,P1,30/01/2021,15:30,Nacional,Famalicao,2,1,H,0,1,A,17,14,8,4,22,15,9,3,5,1,0,0
135,P1,30/01/2021,18:00,Tondela,Farense,2,0,H,0,0,D,7,10,2,2,23,16,5,5,5,1,0,0
136,P1,30/01/2021,20:30,Portimonense,Boavista,1,2,A,1,1,D,9,11,2,6,18,18,4,2,3,3,0,0
137,P1,31/01/2021,15:00,Guimaraes,Maritimo,1,0,H,0,0,D,13,9,4,5,23,18,7,1,2,2,0,0
138,P1,01/02/2021,17:00,Santa Clara,Belenenses,2,0,H,1,0,H,9,11,3,1,23,20,2,2,3,2,0,0
139,P1,01/02/2021,19:00,Porto,Rio Ave,2,0,H,1,0,H,14,8,5,2,19,11,7,8,1,2,0,0
140,P1,01/02/2021,19:45,Moreirense,Sp Braga,0,4,A,0,3,A,14,14,4,7,8,20,5,5,2,1,0,0
141,P1,01/02/2021,21:30,Sp Lisbon,Benfica,1,0,H,0,0,D,10,5,2,2,12,17,8,1,3,5,0,0
142,P1,02/02/2021,20:15,Gil Vicente,Pacos Ferreira,1,2,A,0,2,A,3,9,3,6,16,21,8,3,3,5,0,0
143,P1,04/02/2021,15:00,Farense,Santa Clara,1,1,D,1,0,H,16,11,4,3,15,17,11,7,0,3,0,0
144,P1,04/02/2021,19:00,Belenenses,Porto,0,0,D,0,0,D,6,16,0,6,12,13,2,10,4,2,0,0
145,P1,04/02/2021,21:00,Sp Braga,Portimonense,2,1,H,0,1,A,16,7,4,5,12,21,4,1,0,2,0,0
146,P1,04/02/2021,21:30,Famalicao,Moreirense,0,2,A,0,2,A,19,10,2,3,10,29,5,3,2,5,1,0
147,P1,05/02/2021,17:00,Rio Ave,Nacional,0,0,D,0,0,D,15,18,4,7,14,25,5,3,2,2,0,0
148,P1,05/02/2021,19:00,Benfica,Guimaraes,0,0,D,0,0,D,22,5,5,2,14,19,9,2,1,2,0,0
149,P1,05/02/2021,19:00,Maritimo,Sp Lisbon,0,2,A,0,1,A,5,19,0,4,19,22,2,5,2,1,0,0
150,P1,05/02/2021,21:00,Boavista,Gil Vicente,1,2,A,1,1,D,16,12,5,5,11,24,3,5,2,3,0,0
151,P1,05/02/2021,21:00,Pacos Ferreira,Tondela,2,1,H,1,0,H,9,8,3,3,23,14,3,3,2,1,0,0
152,P1,07/02/2021,20:45,Sp Braga,Porto,2,2,D,0,1,A,15,10,5,3,18,18,6,5,3,3,0,1
153,P1,08/02/2021,17:00,Farense,Moreirense,1,2,A,0,1,A,15,6,4,3,19,13,10,1,4,3,0,0
154,P1,08/02/2021,19:00,Benfica,Famalicao,2,0,H,2,0,H,13,10,5,5,22,12,4,1,3,2,0,0
155,P1,08/02/2021,19:00,Maritimo,Santa Clara,1,2,A,0,0,D,16,8,5,3,20,22,3,5,1,3,0,0
156,P1,08/02/2021,21:00,Belenenses,Guimaraes,1,1,D,1,1,D,10,9,4,4,12,13,4,7,3,2,0,0
157,P1,09/02/2021,15:00,Pacos Ferreira,Portimonense,0,0,D,0,0,D,6,14,1,3,12,9,3,2,2,1,0,0
158,P1,09/02/2021,17:00,Rio Ave,Tondela,2,1,H,0,1,A,6,11,2,5,13,10,2,3,4,2,0,0
159,P1,09/02/2021,19:00,Boavista,Nacional,0,1,A,0,1,A,20,7,2,1,15,23,6,1,2,4,1,0
160,P1,09/02/2021,21:00,Gil Vicente,Sp Lisbon,1,2,A,1,0,H,6,21,2,5,19,6,1,4,4,1,0,0
161,P1,12/02/2021,20:30,Famalicao,Belenenses,0,0,D,0,0,D,8,20,5,11,14,21,4,5,3,4,0,0
162,P1,13/02/2021,15:30,Nacional,Farense,2,3,A,0,0,D,10,9,4,4,14,16,6,10,4,2,0,0
163,P1,13/02/2021,18:00,Guimaraes,Rio Ave,1,3,A,0,2,A,15,5,7,3,15,17,11,0,2,2,0,0
164,P1,13/02/2021,20:30,Porto,Boavista,2,2,D,0,2,A,17,4,6,4,14,26,7,2,2,4,0,0
165,P1,14/02/2021,15:00,Portimonense,Gil Vicente,4,1,H,2,1,H,11,9,4,3,22,13,6,4,2,0,0,0
166,P1,14/02/2021,17:30,Santa Clara,Sp Braga,0,1,A,0,1,A,9,8,2,3,17,18,9,3,3,2,0,0
167,P1,14/02/2021,20:15,Moreirense,Benfica,1,1,D,1,1,D,8,18,3,8,17,15,3,9,2,3,0,0
168,P1,15/02/2021,20:15,Sp Lisbon,Pacos Ferreira,2,0,H,1,0,H,7,7,3,2,27,20,2,4,5,3,0,0
169,P1,16/02/2021,17:45,Tondela,Maritimo,2,1,H,1,1,D,13,5,6,3,22,19,2,1,4,5,0,0
170,P1,17/02/2021,21:45,Guimaraes,Farense,2,2,D,2,1,H,15,8,3,3,14,17,8,4,0,3,0,1
171,P1,19/02/2021,20:30,Boavista,Moreirense,1,0,H,0,0,D,11,8,6,1,14,19,10,5,3,2,0,0
172,P1,20/02/2021,15:30,Belenenses,Nacional,2,1,H,1,1,D,16,13,4,4,16,12,9,1,3,1,0,0
173,P1,20/02/2021,17:30,Gil Vicente,Santa Clara,1,0,H,0,0,D,10,10,3,1,16,15,6,4,4,3,0,0
174,P1,20/02/2021,20:30,Sp Lisbon,Portimonense,2,0,H,2,0,H,14,7,7,1,15,19,5,4,0,3,0,0
175,P1,21/02/2021,15:00,Pacos Ferreira,Guimaraes,2,1,H,1,1,D,8,10,3,3,10,14,3,3,0,2,0,0
176,P1,21/02/2021,15:00,Rio Ave,Famalicao,0,1,A,0,1,A,5,8,1,5,9,20,4,8,1,3,1,0
177,P1,21/02/2021,18:00,Sp Braga,Tondela,4,2,H,3,0,H,19,8,7,3,15,12,8,2,0,2,0,0
178,P1,21/02/2021,20:15,Farense,Benfica,0,0,D,0,0,D,8,15,3,2,18,19,4,7,2,2,0,0
179,P1,22/02/2021,19:00,Maritimo,Porto,1,2,A,1,1,D,12,14,7,6,21,18,3,3,6,2,0,0
180,P1,26/02/2021,20:30,Guimaraes,Boavista,2,1,H,1,1,D,18,7,9,2,26,13,10,1,2,4,0,0
181,P1,27/02/2021,15:30,Famalicao,Farense,0,0,D,0,0,D,11,10,3,1,18,17,5,4,2,6,0,1
182,P1,27/02/2021,18:00,Santa Clara,Pacos Ferreira,3,0,H,2,0,H,7,17,4,4,11,10,2,13,1,0,0,0
183,P1,27/02/2021,20:30,Porto,Sp Lisbon,0,0,D,0,0,D,14,4,3,0,20,16,3,1,1,2,0,0
184,P1,28/02/2021,15:00,Portimonense,Maritimo,0,0,D,0,0,D,7,11,1,4,22,11,6,4,1,2,0,0
185,P1,28/02/2021,17:30,Tondela,Gil Vicente,1,0,H,1,0,H,16,13,6,2,13,10,6,8,1,0,0,1
186,P1,28/02/2021,20:00,Nacional,Sp Braga,1,2,A,0,2,A,8,15,2,4,7,11,2,5,1,0,0,0
187,P1,01/03/2021,19:00,Benfica,Rio Ave,2,0,H,0,0,D,17,11,6,5,17,10,6,6,1,0,0,0
188,P1,01/03/2021,20:15,Moreirense,Belenenses,2,2,D,2,1,H,11,13,5,5,14,12,4,5,3,2,0,0
189,P1,05/03/2021,18:30,Pacos Ferreira,Nacional,2,1,H,2,0,H,12,10,3,4,20,18,5,4,3,4,0,0
190,P1,05/03/2021,20:45,Sp Lisbon,Santa Clara,2,1,H,1,0,H,6,6,4,2,18,24,4,8,1,2,0,0
191,P1,06/03/2021,15:30,Portimonense,Tondela,3,0,H,2,0,H,10,12,5,3,9,7,3,3,1,1,0,0
192,P1,06/03/2021,18:00,Gil Vicente,Porto,0,2,A,0,1,A,9,11,1,6,14,11,4,10,0,0,0,0
193,P1,06/03/2021,20:30,Boavista,Famalicao,3,0,H,1,0,H,11,12,4,2,12,18,2,7,2,2,0,1
194,P1,07/03/2021,17:30,Maritimo,Moreirense,0,2,A,0,1,A,15,16,6,5,19,13,5,2,3,2,0,0
195,P1,07/03/2021,20:00,Rio Ave,Farense,2,0,H,1,0,H,10,6,4,1,19,18,4,6,2,2,0,0
196,P1,08/03/2021,20:15,Belenenses,Benfica,0,3,A,0,0,D,10,11,3,6,9,12,4,5,1,0,0,0
197,P1,09/03/2021,21:45,Sp Braga,Guimaraes,3,0,H,2,0,H,8,14,4,1,16,14,3,12,1,2,0,0
198,P1,12/03/2021,20:30,Nacional,Maritimo,1,2,A,1,0,H,17,14,7,3,20,21,8,6,4,4,0,0
199,P1,13/03/2021,15:30,Farense,Belenenses,0,1,A,0,0,D,13,8,4,4,18,13,6,2,1,4,0,0
200,P1,13/03/2021,18:00,Benfica,Boavista,2,0,H,1,0,H,17,3,7,0,12,7,13,3,2,0,0,1
201,P1,13/03/2021,18:00,Santa Clara,Portimonense,2,0,H,1,0,H,18,11,5,4,12,21,6,2,2,4,0,0
202,P1,13/03/2021,20:30,Tondela,Sp Lisbon,0,1,A,0,0,D,4,14,2,4,17,14,3,5,3,1,0,1
203,P1,14/03/2021,15:00,Moreirense,Rio Ave,1,1,D,0,1,A,9,13,2,2,12,15,7,5,2,4,0,0
204,P1,14/03/2021,17:30,Guimaraes,Gil Vicente,2,4,A,1,3,A,20,11,8,8,20,13,8,6,3,3,1,0
205,P1,14/03/2021,20:00,Porto,Pacos Ferreira,2,0,H,0,0,D,16,2,5,2,11,13,10,2,1,2,0,0
206,P1,15/03/2021,20:15,Famalicao,Sp Braga,2,2,D,1,2,A,17,9,5,3,20,12,2,4,3,2,0,0
207,P1,19/03/2021,20:30,Gil Vicente,Nacional,2,0,H,0,0,D,10,9,4,1,19,15,3,3,3,3,1,1
208,P1,20/03/2021,15:30,Pacos Ferreira,Moreirense,3,0,H,3,0,H,14,9,8,0,15,6,5,10,4,1,0,0
209,P1,20/03/2021,15:30,Santa Clara,Tondela,1,1,D,0,1,A,16,5,5,4,15,15,6,4,4,1,2,0
210,P1,20/03/2021,18:00,Portimonense,Porto,1,2,A,0,1,A,8,12,3,3,14,10,2,4,4,2,1,0
211,P1,20/03/2021,20:30,Sp Lisbon,Guimaraes,1,0,H,1,0,H,10,4,4,1,10,14,5,6,2,1,0,0
212,P1,21/03/2021,15:00,Rio Ave,Belenenses,0,0,D,0,0,D,19,6,7,3,18,14,9,2,3,0,0,1
213,P1,21/03/2021,17:30,Boavista,Farense,0,1,A,0,1,A,14,19,5,8,23,21,5,9,2,1,0,0
