,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,P1,14/08/09,Leixoes,Belenenses,0,0,D,0,0,D
1,P1,15/08/09,Nacional,Sp Lisbon,1,1,D,1,0,H
2,P1,15/08/09,Sp Braga,Academica,1,0,H,0,0,D
3,P1,16/08/09,Benfica,Maritimo,1,1,D,0,1,A
4,P1,16/08/09,Leiria,Rio Ave,1,1,D,0,1,A
5,P1,16/08/09,Naval,Olhanense,0,0,D,0,0,D
6,P1,16/08/09,Pacos Ferreira,Porto,1,1,D,1,0,H
7,P1,17/08/09,Setubal,Guimaraes,0,0,D,0,0,D
8,P1,21/08/09,Olhanense,Leiria,0,0,D,0,0,D
9,P1,22/08/09,Academica,Pacos Ferreira,1,1,D,1,1,D
10,P1,22/08/09,Sp Lisbon,Sp Braga,1,2,A,0,1,A
11,P1,23/08/09,Guimaraes,Benfica,0,1,A,0,0,D
12,P1,23/08/09,Maritimo,Leixoes,1,0,H,0,0,D
13,P1,23/08/09,Porto,Nacional,3,0,H,0,0,D
14,P1,23/08/09,Rio Ave,Setubal,1,0,H,1,0,H
15,P1,24/08/09,Belenenses,Naval,2,0,H,0,0,D
16,P1,29/08/09,Naval,Porto,1,3,A,0,1,A
17,P1,29/08/09,Pacos Ferreira,Guimaraes,0,0,D,0,0,D
18,P1,30/08/09,Academica,Sp Lisbon,0,2,A,0,0,D
19,P1,30/08/09,Leiria,Maritimo,0,0,D,0,0,D
20,P1,30/08/09,Leixoes,Rio Ave,0,0,D,0,0,D
21,P1,30/08/09,Sp Braga,Belenenses,3,1,H,1,0,H
22,P1,31/08/09,Benfica,Setubal,8,1,H,5,0,H
23,P1,31/08/09,Nacional,Olhanense,1,1,D,0,0,D
24,P1,11/09/09,Guimaraes,Naval,3,0,H,1,0,H
25,P1,12/09/09,Porto,Leixoes,4,1,H,4,0,H
26,P1,12/09/09,Rio Ave,Nacional,2,0,H,1,0,H
27,P1,13/09/09,Belenenses,Benfica,0,4,A,0,1,A
28,P1,13/09/09,Maritimo,Sp Braga,1,2,A,1,1,D
29,P1,13/09/09,Olhanense,Academica,2,1,H,2,1,H
30,P1,13/09/09,Setubal,Leiria,0,4,A,0,1,A
31,P1,13/09/09,Sp Lisbon,Pacos Ferreira,1,0,H,0,0,D
32,P1,18/09/09,Leixoes,Guimaraes,3,1,H,1,1,D
33,P1,19/09/09,Pacos Ferreira,Rio Ave,1,1,D,0,0,D
34,P1,19/09/09,Sp Braga,Porto,1,0,H,0,0,D
35,P1,20/09/09,Academica,Belenenses,1,1,D,1,0,H
36,P1,20/09/09,Leiria,Benfica,1,2,A,1,1,D
37,P1,20/09/09,Nacional,Maritimo,2,1,H,1,0,H
38,P1,20/09/09,Naval,Setubal,0,1,A,0,1,A
39,P1,21/09/09,Sp Lisbon,Olhanense,3,2,H,2,2,D
40,P1,25/09/09,Olhanense,Sp Braga,0,1,A,0,0,D
41,P1,26/09/09,Benfica,Leixoes,5,0,H,1,0,H
42,P1,26/09/09,Maritimo,Naval,1,2,A,0,1,A
43,P1,26/09/09,Porto,Sp Lisbon,1,0,H,1,0,H
44,P1,26/09/09,Rio Ave,Academica,0,0,D,0,0,D
45,P1,26/09/09,Setubal,Pacos Ferreira,0,1,A,0,1,A
46,P1,28/09/09,Guimaraes,Leiria,2,2,D,1,1,D
47,P1,02/10/09,Academica,Maritimo,2,4,A,0,2,A
48,P1,03/10/09,Naval,Rio Ave,3,2,H,1,1,D
49,P1,03/10/09,Sp Braga,Setubal,2,0,H,0,0,D
50,P1,04/10/09,Leixoes,Leiria,3,2,H,1,1,D
51,P1,04/10/09,Olhanense,Porto,0,3,A,0,2,A
52,P1,04/10/09,Sp Lisbon,Belenenses,0,0,D,0,0,D
53,P1,05/10/09,Nacional,Guimaraes,2,0,H,2,0,H
54,P1,05/10/09,Pacos Ferreira,Benfica,1,3,A,0,3,A
55,P1,12/10/09,Belenenses,Nacional,0,1,A,0,1,A
56,P1,23/10/09,Belenenses,Olhanense,0,0,D,0,0,D
57,P1,24/10/09,Leiria,Naval,2,0,H,2,0,H
58,P1,24/10/09,Rio Ave,Sp Braga,1,1,D,1,1,D
59,P1,25/10/09,Maritimo,Pacos Ferreira,3,1,H,2,0,H
60,P1,25/10/09,Porto,Academica,3,2,H,0,0,D
61,P1,25/10/09,Setubal,Leixoes,1,0,H,1,0,H
62,P1,26/10/09,Benfica,Nacional,6,1,H,2,1,H
63,P1,27/10/09,Guimaraes,Sp Lisbon,1,1,D,0,0,D
64,P1,30/10/09,Porto,Belenenses,1,1,D,0,0,D
65,P1,31/10/09,Naval,Leixoes,1,0,H,0,0,D
66,P1,31/10/09,Sp Braga,Benfica,2,0,H,1,0,H
67,P1,01/11/09,Nacional,Setubal,2,1,H,1,1,D
68,P1,01/11/09,Olhanense,Rio Ave,0,1,A,0,1,A
69,P1,01/11/09,Pacos Ferreira,Leiria,0,1,A,0,1,A
70,P1,01/11/09,Sp Lisbon,Maritimo,1,1,D,0,0,D
71,P1,02/11/09,Academica,Guimaraes,2,0,H,1,0,H
72,P1,06/11/09,Belenenses,Pacos Ferreira,0,3,A,0,1,A
73,P1,07/11/09,Guimaraes,Sp Braga,1,0,H,1,0,H
74,P1,07/11/09,Setubal,Olhanense,0,0,D,0,0,D
75,P1,08/11/09,Leiria,Academica,1,1,D,0,0,D
76,P1,08/11/09,Leixoes,Nacional,2,4,A,1,2,A
77,P1,08/11/09,Maritimo,Porto,1,0,H,1,0,H
78,P1,08/11/09,Rio Ave,Sp Lisbon,2,2,D,0,2,A
79,P1,09/11/09,Benfica,Naval,1,0,H,0,0,D
80,P1,27/11/09,Olhanense,Guimaraes,0,2,A,0,1,A
81,P1,28/11/09,Sp Lisbon,Benfica,0,0,D,0,0,D
82,P1,29/11/09,Academica,Setubal,3,0,H,1,0,H
83,P1,29/11/09,Belenenses,Maritimo,2,2,D,0,0,D
84,P1,29/11/09,Nacional,Naval,1,1,D,0,1,A
85,P1,29/11/09,Pacos Ferreira,Leixoes,1,1,D,0,0,D
86,P1,29/11/09,Porto,Rio Ave,2,1,H,1,1,D
87,P1,30/11/09,Sp Braga,Leiria,2,0,H,1,0,H
88,P1,04/12/09,Guimaraes,Porto,1,4,A,1,2,A
89,P1,05/12/09,Leixoes,Sp Braga,1,1,D,1,0,H
90,P1,05/12/09,Naval,Pacos Ferreira,1,0,H,1,0,H
91,P1,05/12/09,Rio Ave,Belenenses,0,0,D,0,0,D
