,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,P1,18/08/00,Beira Mar,Boavista,2,4,A,0,1,A
1,P1,19/08/00,Porto,Benfica,2,0,H,2,0,H
2,P1,19/08/00,Sp Braga,Guimaraes,1,0,H,0,0,D
3,P1,20/08/00,Alverca,Maritimo,0,0,D,0,0,D
4,P1,20/08/00,Aves,Belenenses,0,1,A,0,1,A
5,P1,20/08/00,Gil Vicente,Campomaiorense,1,1,D,0,1,A
6,P1,20/08/00,Salgueiros,Pacos Ferreira,1,0,H,1,0,H
7,P1,20/08/00,Sp Lisbon,Farense,1,0,H,0,0,D
8,P1,20/08/00,Leiria,Est Amadora,2,0,H,1,0,H
9,P1,25/08/00,Est Amadora,Sp Braga,0,1,A,0,0,D
10,P1,26/08/00,Campomaiorense,Salgueiros,2,3,A,0,3,A
11,P1,26/08/00,Guimaraes,Sp Lisbon,1,4,A,0,3,A
12,P1,27/08/00,Belenenses,Porto,2,0,H,1,0,H
13,P1,27/08/00,Pacos Ferreira,Aves,2,0,H,1,0,H
14,P1,27/08/00,Benfica,Beira Mar,4,1,H,2,0,H
15,P1,27/08/00,Farense,Alverca,2,0,H,0,0,D
16,P1,28/08/00,Boavista,Leiria,4,0,H,0,0,D
17,P1,02/09/00,Maritimo,Gil Vicente,1,0,H,0,0,D
18,P1,08/09/00,Sp Braga,Sp Lisbon,3,2,H,0,1,A
19,P1,09/09/00,Porto,Pacos Ferreira,2,1,H,2,0,H
20,P1,09/09/00,Leiria,Benfica,1,1,D,0,0,D
21,P1,10/09/00,Aves,Campomaiorense,2,2,D,0,1,A
22,P1,10/09/00,Beira Mar,Belenenses,2,2,D,0,1,A
23,P1,10/09/00,Est Amadora,Boavista,0,0,D,0,0,D
24,P1,10/09/00,Gil Vicente,Farense,0,0,D,0,0,D
25,P1,10/09/00,Salgueiros,Maritimo,1,0,H,1,0,H
26,P1,11/09/00,Alverca,Guimaraes,1,3,A,0,1,A
27,P1,15/09/00,Guimaraes,Gil Vicente,3,1,H,0,1,A
28,P1,16/09/00,Sp Lisbon,Alverca,1,1,D,1,0,H
29,P1,17/09/00,Belenenses,Leiria,1,1,D,1,1,D
30,P1,17/09/00,Maritimo,Aves,2,1,H,2,1,H
31,P1,17/09/00,Pacos Ferreira,Beira Mar,3,2,H,1,1,D
32,P1,17/09/00,Farense,Salgueiros,2,1,H,1,0,H
33,P1,18/09/00,Boavista,Sp Braga,1,2,A,1,1,D
34,P1,18/09/00,Campomaiorense,Porto,0,5,A,0,2,A
35,P1,18/09/00,Benfica,Est Amadora,2,1,H,0,0,D
36,P1,22/09/00,Salgueiros,Guimaraes,2,1,H,1,0,H
37,P1,23/09/00,Boavista,Benfica,1,0,H,1,0,H
38,P1,23/09/00,Gil Vicente,Sp Lisbon,0,2,A,0,0,D
39,P1,24/09/00,Aves,Farense,3,1,H,2,0,H
40,P1,24/09/00,Beira Mar,Campomaiorense,0,0,D,0,0,D
41,P1,24/09/00,Est Amadora,Belenenses,0,2,A,0,1,A
42,P1,24/09/00,Porto,Maritimo,1,0,H,1,0,H
43,P1,24/09/00,Sp Braga,Alverca,1,1,D,1,0,H
44,P1,24/09/00,Leiria,Pacos Ferreira,1,4,A,0,2,A
45,P1,30/09/00,Guimaraes,Aves,2,2,D,2,0,H
46,P1,01/10/00,Alverca,Gil Vicente,2,0,H,1,0,H
47,P1,01/10/00,Campomaiorense,Leiria,1,1,D,1,1,D
48,P1,01/10/00,Maritimo,Beira Mar,2,1,H,1,0,H
49,P1,01/10/00,Pacos Ferreira,Est Amadora,4,1,H,2,0,H
50,P1,01/10/00,Sp Lisbon,Salgueiros,2,0,H,0,0,D
51,P1,02/10/00,Belenenses,Boavista,2,2,D,1,2,A
52,P1,02/10/00,Benfica,Sp Braga,2,2,D,0,1,A
53,P1,02/10/00,Farense,Porto,1,3,A,0,1,A
54,P1,13/10/00,Boavista,Pacos Ferreira,1,0,H,0,0,D
55,P1,14/10/00,Aves,Sp Lisbon,3,4,A,1,1,D
56,P1,14/10/00,Sp Braga,Gil Vicente,3,1,H,1,1,D
57,P1,14/10/00,Leiria,Maritimo,1,0,H,0,0,D
58,P1,15/10/00,Beira Mar,Farense,0,2,A,0,1,A
59,P1,15/10/00,Est Amadora,Campomaiorense,4,0,H,2,0,H
60,P1,15/10/00,Porto,Guimaraes,2,0,H,1,0,H
61,P1,15/10/00,Benfica,Belenenses,1,0,H,1,0,H
62,P1,15/10/00,Salgueiros,Alverca,3,1,H,1,0,H
63,P1,20/10/00,Campomaiorense,Boavista,0,0,D,0,0,D
64,P1,21/10/00,Pacos Ferreira,Benfica,0,0,D,0,0,D
65,P1,21/10/00,Sp Lisbon,Porto,0,1,A,0,0,D
66,P1,22/10/00,Alverca,Aves,5,1,H,4,0,H
67,P1,22/10/00,Belenenses,Sp Braga,2,1,H,1,0,H
68,P1,22/10/00,Gil Vicente,Salgueiros,0,2,A,0,1,A
69,P1,22/10/00,Maritimo,Est Amadora,2,0,H,0,0,D
70,P1,22/10/00,Farense,Leiria,1,1,D,0,0,D
71,P1,22/10/00,Guimaraes,Beira Mar,1,1,D,1,1,D
72,P1,27/10/00,Sp Braga,Salgueiros,2,0,H,2,0,H
73,P1,29/10/00,Aves,Gil Vicente,1,0,H,1,0,H
74,P1,29/10/00,Beira Mar,Sp Lisbon,0,1,A,0,0,D
75,P1,29/10/00,Belenenses,Pacos Ferreira,0,0,D,0,0,D
76,P1,29/10/00,Est Amadora,Farense,1,2,A,1,1,D
77,P1,29/10/00,Benfica,Campomaiorense,2,0,H,0,0,D
78,P1,29/10/00,Leiria,Guimaraes,1,1,D,0,1,A
79,P1,30/10/00,Boavista,Maritimo,3,1,H,1,1,D
80,P1,30/10/00,Porto,Alverca,6,0,H,3,0,H
81,P1,03/11/00,Sp Lisbon,Leiria,4,0,H,3,0,H
82,P1,04/11/00,Gil Vicente,Porto,2,2,D,1,1,D
83,P1,04/11/00,Farense,Boavista,2,2,D,2,1,H
84,P1,05/11/00,Alverca,Beira Mar,0,1,A,0,0,D
85,P1,05/11/00,Campomaiorense,Belenenses,0,1,A,0,1,A
86,P1,05/11/00,Maritimo,Benfica,3,0,H,1,0,H
87,P1,05/11/00,Pacos Ferreira,Sp Braga,4,2,H,3,0,H
88,P1,05/11/00,Salgueiros,Aves,2,1,H,1,1,D
89,P1,06/11/00,Guimaraes,Est Amadora,4,0,H,1,0,H
90,P1,11/11/00,Belenenses,Maritimo,1,0,H,0,0,D
91,P1,11/11/00,Est Amadora,Sp Lisbon,1,2,A,0,1,A
92,P1,12/11/00,Beira Mar,Gil Vicente,1,0,H,0,0,D
93,P1,12/11/00,Pacos Ferreira,Campomaiorense,0,1,A,0,1,A
94,P1,12/11/00,Benfica,Farense,2,1,H,0,0,D
95,P1,12/11/00,Sp Braga,Aves,2,0,H,1,0,H
96,P1,12/11/00,Leiria,Alverca,2,0,H,1,0,H
97,P1,13/11/00,Porto,Salgueiros,5,1,H,2,0,H
98,P1,14/11/00,Boavista,Guimaraes,4,1,H,3,0,H
99,P1,17/11/00,Farense,Belenenses,3,1,H,2,0,H
100,P1,18/11/00,Guimaraes,Benfica,0,4,A,0,1,A
101,P1,19/11/00,Alverca,Est Amadora,3,1,H,2,1,H
102,P1,19/11/00,Aves,Porto,0,1,A,0,0,D
103,P1,19/11/00,Campomaiorense,Sp Braga,1,1,D,1,0,H
104,P1,19/11/00,Gil Vicente,Leiria,2,0,H,0,0,D
105,P1,19/11/00,Maritimo,Pacos Ferreira,1,1,D,1,0,H
106,P1,19/11/00,Salgueiros,Beira Mar,0,1,A,0,0,D
107,P1,19/11/00,Sp Lisbon,Boavista,0,0,D,0,0,D
108,P1,01/12/00,Belenenses,Guimaraes,1,0,H,1,0,H
109,P1,02/12/00,Beira Mar,Aves,1,0,H,1,0,H
110,P1,02/12/00,Sp Braga,Porto,2,1,H,2,0,H
111,P1,03/12/00,Boavista,Alverca,5,1,H,4,0,H
