,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,P1,22/08/08,Guimaraes,Setubal,1,1,D,1,0,H
1,P1,23/08/08,Pacos Ferreira,Sp Braga,0,2,A,0,0,D
2,P1,23/08/08,Sp Lisbon,Trofense,3,1,H,3,0,H
3,P1,24/08/08,Est Amadora,Academica,1,0,H,0,0,D
4,P1,24/08/08,Leixoes,Nacional,1,3,A,1,1,D
5,P1,24/08/08,Naval,Maritimo,1,0,H,1,0,H
6,P1,24/08/08,Porto,Belenenses,2,0,H,1,0,H
7,P1,24/08/08,Rio Ave,Benfica,1,1,D,0,0,D
8,P1,29/08/08,Belenenses,Pacos Ferreira,2,2,D,1,0,H
9,P1,30/08/08,Benfica,Porto,1,1,D,0,1,A
10,P1,31/08/08,Academica,Rio Ave,1,0,H,1,0,H
11,P1,31/08/08,Nacional,Naval,2,1,H,0,0,D
12,P1,31/08/08,Setubal,Est Amadora,1,0,H,1,0,H
13,P1,31/08/08,Trofense,Leixoes,1,2,A,0,1,A
14,P1,01/09/08,Maritimo,Guimaraes,0,1,A,0,1,A
15,P1,01/09/08,Sp Braga,Sp Lisbon,0,1,A,0,1,A
16,P1,20/09/08,Sp Lisbon,Belenenses,2,0,H,1,0,H
17,P1,21/09/08,Academica,Setubal,1,0,H,0,0,D
18,P1,21/09/08,Est Amadora,Maritimo,0,0,D,0,0,D
19,P1,21/09/08,Leixoes,Sp Braga,2,0,H,1,0,H
20,P1,21/09/08,Naval,Trofense,3,1,H,2,1,H
21,P1,21/09/08,Rio Ave,Porto,0,0,D,0,0,D
22,P1,22/09/08,Guimaraes,Nacional,0,2,A,0,1,A
23,P1,22/09/08,Pacos Ferreira,Benfica,3,4,A,1,3,A
24,P1,26/09/08,Porto,Pacos Ferreira,2,0,H,1,0,H
25,P1,27/09/08,Benfica,Sp Lisbon,2,0,H,0,0,D
26,P1,27/09/08,Setubal,Rio Ave,1,0,H,0,0,D
27,P1,27/09/08,Sp Braga,Naval,1,1,D,1,0,H
28,P1,28/09/08,Maritimo,Academica,2,0,H,1,0,H
29,P1,28/09/08,Nacional,Est Amadora,1,2,A,0,1,A
30,P1,28/09/08,Trofense,Guimaraes,1,3,A,0,2,A
31,P1,29/09/08,Belenenses,Leixoes,0,1,A,0,0,D
32,P1,04/10/08,Naval,Belenenses,1,1,D,0,0,D
33,P1,05/10/08,Academica,Nacional,1,1,D,0,1,A
34,P1,05/10/08,Est Amadora,Trofense,1,0,H,0,0,D
35,P1,05/10/08,Rio Ave,Pacos Ferreira,3,2,H,1,0,H
36,P1,05/10/08,Sp Lisbon,Porto,1,2,A,1,2,A
37,P1,06/10/08,Guimaraes,Sp Braga,0,0,D,0,0,D
38,P1,06/10/08,Leixoes,Benfica,1,1,D,0,1,A
