,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,B1,29/07/11,Oud-Heverlee Leuven,Anderlecht,2,1,H,0,1,A
1,B1,30/07/11,Bergen,Standard,1,1,D,1,0,H
2,B1,30/07/11,Genk,Germinal,3,1,H,3,0,H
3,B1,30/07/11,Gent,Cercle Brugge,0,1,A,0,0,D
4,B1,30/07/11,Kortrijk,Lierse,1,1,D,0,1,A
5,B1,30/07/11,Lokeren,Waregem,0,0,D,0,0,D
6,B1,30/07/11,Mechelen,St Truiden,2,1,H,0,0,D
7,B1,31/07/11,Club Brugge,Westerlo,5,0,H,0,0,D
8,B1,05/08/11,Anderlecht,Mechelen,3,1,H,1,0,H
9,B1,06/08/11,Cercle Brugge,Bergen,1,1,D,0,0,D
10,B1,06/08/11,Germinal,Gent,2,2,D,1,2,A
11,B1,06/08/11,Lierse,Genk,0,0,D,0,0,D
12,B1,06/08/11,Waregem,Oud-Heverlee Leuven,2,1,H,2,0,H
13,B1,07/08/11,St Truiden,Club Brugge,3,3,D,0,3,A
14,B1,07/08/11,Standard,Lokeren,3,1,H,2,0,H
15,B1,07/08/11,Westerlo,Kortrijk,0,0,D,0,0,D
16,B1,13/08/11,Bergen,St Truiden,4,2,H,2,0,H
17,B1,13/08/11,Club Brugge,Oud-Heverlee Leuven,1,0,H,0,0,D
18,B1,13/08/11,Genk,Waregem,2,2,D,0,0,D
19,B1,13/08/11,Gent,Standard,3,1,H,2,0,H
20,B1,13/08/11,Germinal,Westerlo,3,1,H,2,1,H
21,B1,13/08/11,Kortrijk,Cercle Brugge,2,0,H,1,0,H
22,B1,14/08/11,Lokeren,Anderlecht,0,1,A,0,1,A
23,B1,14/08/11,Mechelen,Lierse,2,1,H,1,0,H
24,B1,19/08/11,Lierse,Germinal,1,1,D,0,0,D
25,B1,20/08/11,Cercle Brugge,Genk,3,2,H,2,1,H
26,B1,20/08/11,Oud-Heverlee Leuven,Mechelen,1,2,A,1,1,D
27,B1,20/08/11,St Truiden,Lokeren,0,2,A,0,1,A
28,B1,20/08/11,Westerlo,Gent,2,3,A,2,1,H
29,B1,21/08/11,Anderlecht,Bergen,2,2,D,0,0,D
30,B1,21/08/11,Standard,Kortrijk,3,1,H,1,0,H
31,B1,21/08/11,Waregem,Club Brugge,1,1,D,1,0,H
32,B1,27/08/11,Bergen,Waregem,3,1,H,0,0,D
33,B1,27/08/11,Genk,Mechelen,0,0,D,0,0,D
34,B1,27/08/11,Gent,Lierse,1,0,H,1,0,H
35,B1,27/08/11,Kortrijk,St Truiden,4,0,H,1,0,H
36,B1,27/08/11,Lokeren,Oud-Heverlee Leuven,0,1,A,0,0,D
37,B1,27/08/11,Westerlo,Cercle Brugge,1,3,A,0,2,A
38,B1,28/08/11,Club Brugge,Anderlecht,1,1,D,0,0,D
