,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,B1,16/08/08,Cercle Brugge,Anderlecht,0,3,A,0,1,A
1,B1,16/08/08,Dender,Standard,1,3,A,0,1,A
2,B1,16/08/08,Roeselare,Kortrijk,2,2,D,1,1,D
3,B1,16/08/08,Tubize,Mouscron,1,2,A,0,1,A
4,B1,16/08/08,Waregem,Lokeren,0,0,D,0,0,D
5,B1,16/08/08,Westerlo,Charleroi,1,0,H,1,0,H
6,B1,17/08/08,Genk,Germinal,1,1,D,1,0,H
7,B1,17/08/08,Gent,Bergen,5,0,H,3,0,H
8,B1,23/08/08,Anderlecht,Gent,2,2,D,2,2,D
9,B1,23/08/08,Charleroi,Roeselare,1,0,H,0,0,D
10,B1,23/08/08,Germinal,Dender,1,1,D,1,1,D
11,B1,23/08/08,Kortrijk,Cercle Brugge,2,1,H,1,0,H
12,B1,23/08/08,Lokeren,Tubize,4,1,H,2,0,H
13,B1,23/08/08,Mouscron,Mechelen,3,1,H,1,1,D
14,B1,23/08/08,Standard,Westerlo,3,0,H,2,0,H
15,B1,24/08/08,Bergen,Genk,3,1,H,2,0,H
16,B1,29/08/08,Tubize,Club Brugge,1,4,A,0,3,A
17,B1,30/08/08,Anderlecht,Kortrijk,4,0,H,2,0,H
18,B1,30/08/08,Cercle Brugge,Bergen,2,1,H,1,0,H
19,B1,30/08/08,Dender,Mouscron,1,2,A,0,1,A
20,B1,30/08/08,Genk,Lokeren,1,0,H,0,0,D
21,B1,30/08/08,Mechelen,Waregem,0,2,A,0,0,D
22,B1,30/08/08,Westerlo,Germinal,1,0,H,0,0,D
23,B1,31/08/08,Gent,Charleroi,2,0,H,1,0,H
24,B1,31/08/08,Roeselare,Standard,1,1,D,0,1,A
25,B1,13/09/08,Bergen,Anderlecht,1,2,A,1,1,D
26,B1,13/09/08,Club Brugge,Dender,1,1,D,0,1,A
27,B1,13/09/08,Germinal,Roeselare,3,0,H,0,0,D
28,B1,13/09/08,Lokeren,Westerlo,1,1,D,1,0,H
29,B1,13/09/08,Mechelen,Tubize,0,0,D,0,0,D
30,B1,13/09/08,Mouscron,Gent,4,2,H,3,0,H
31,B1,13/09/08,Standard,Kortrijk,2,0,H,1,0,H
32,B1,14/09/08,Charleroi,Cercle Brugge,3,2,H,2,2,D
33,B1,14/09/08,Waregem,Genk,1,3,A,1,1,D
34,B1,19/09/08,Anderlecht,Charleroi,2,0,H,0,0,D
35,B1,20/09/08,Cercle Brugge,Germinal,1,0,H,1,0,H
36,B1,20/09/08,Dender,Waregem,2,0,H,1,0,H
37,B1,20/09/08,Gent,Mechelen,1,2,A,1,1,D
38,B1,20/09/08,Kortrijk,Bergen,1,0,H,1,0,H
39,B1,20/09/08,Roeselare,Lokeren,0,1,A,0,0,D
40,B1,20/09/08,Westerlo,Mouscron,0,0,D,0,0,D
41,B1,21/09/08,Genk,Club Brugge,0,1,A,0,0,D
42,B1,21/09/08,Tubize,Standard,0,1,A,0,1,A
43,B1,24/09/08,Mechelen,Club Brugge,1,1,D,0,1,A
44,B1,26/09/08,Standard,Anderlecht,2,1,H,0,0,D
45,B1,27/09/08,Bergen,Roeselare,2,0,H,1,0,H
46,B1,27/09/08,Charleroi,Kortrijk,1,2,A,0,0,D
47,B1,27/09/08,Club Brugge,Westerlo,2,0,H,1,0,H
48,B1,27/09/08,Lokeren,Cercle Brugge,1,1,D,1,1,D
49,B1,27/09/08,Waregem,Tubize,1,0,H,0,0,D
50,B1,28/09/08,Germinal,Gent,2,2,D,1,0,H
51,B1,28/09/08,Mouscron,Genk,1,2,A,1,0,H
52,B1,29/09/08,Mechelen,Dender,4,1,H,4,0,H
53,B1,03/10/08,Anderlecht,Mouscron,2,1,H,1,0,H
54,B1,04/10/08,Bergen,Charleroi,1,1,D,0,0,D
55,B1,04/10/08,Genk,Mechelen,2,1,H,2,1,H
56,B1,04/10/08,Gent,Lokeren,1,1,D,0,1,A
57,B1,04/10/08,Kortrijk,Germinal,0,0,D,0,0,D
58,B1,04/10/08,Tubize,Dender,2,1,H,1,0,H
59,B1,04/10/08,Westerlo,Waregem,3,2,H,1,1,D
60,B1,05/10/08,Cercle Brugge,Standard,4,1,H,1,0,H
61,B1,05/10/08,Roeselare,Club Brugge,0,1,A,0,0,D
62,B1,18/10/08,Dender,Genk,2,4,A,1,1,D
63,B1,18/10/08,Germinal,Charleroi,1,2,A,1,2,A
64,B1,18/10/08,Lokeren,Kortrijk,2,0,H,1,0,H
65,B1,18/10/08,Mechelen,Westerlo,1,3,A,0,1,A
66,B1,18/10/08,Mouscron,Roeselare,2,0,H,0,0,D
67,B1,18/10/08,Standard,Bergen,2,1,H,1,0,H
68,B1,18/10/08,Tubize,Gent,0,1,A,0,0,D
69,B1,19/10/08,Club Brugge,Cercle Brugge,3,1,H,1,1,D
70,B1,19/10/08,Waregem,Anderlecht,4,0,H,1,0,H
71,B1,24/10/08,Kortrijk,Mouscron,2,2,D,1,1,D
72,B1,25/10/08,Anderlecht,Mechelen,7,1,H,4,1,H
73,B1,25/10/08,Bergen,Germinal,0,0,D,0,0,D
74,B1,25/10/08,Cercle Brugge,Dender,1,2,A,1,1,D
75,B1,25/10/08,Charleroi,Lokeren,1,1,D,1,1,D
76,B1,25/10/08,Roeselare,Waregem,0,3,A,0,1,A
77,B1,25/10/08,Westerlo,Tubize,4,1,H,2,0,H
78,B1,26/10/08,Genk,Standard,0,0,D,0,0,D
79,B1,26/10/08,Gent,Club Brugge,3,0,H,0,0,D
80,B1,29/10/08,Club Brugge,Waregem,2,0,H,0,0,D
81,B1,31/10/08,Standard,Charleroi,1,2,A,1,1,D
82,B1,01/11/08,Club Brugge,Kortrijk,4,1,H,2,1,H
83,B1,01/11/08,Dender,Westerlo,2,2,D,0,1,A
84,B1,01/11/08,Lokeren,Bergen,0,0,D,0,0,D
85,B1,01/11/08,Mechelen,Roeselare,1,2,A,0,0,D
86,B1,01/11/08,Mouscron,Cercle Brugge,0,1,A,0,0,D
87,B1,01/11/08,Tubize,Genk,1,3,A,0,1,A
