,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,B1,05/08/05,Club Brugge,Mouscron,2,0,H,2,0,H
1,B1,06/08/05,Anderlecht,Louvieroise,6,0,H,3,0,H
2,B1,06/08/05,Beveren,FC Brussels,0,2,A,0,1,A
3,B1,06/08/05,Gent,Waregem,1,3,A,1,1,D
4,B1,06/08/05,Lokeren,Genk,1,1,D,0,0,D
5,B1,06/08/05,St Truiden,Roeselare,1,0,H,1,0,H
6,B1,06/08/05,Standard,Lierse,3,1,H,2,1,H
7,B1,06/08/05,Westerlo,Cercle Brugge,2,0,H,2,0,H
8,B1,07/08/05,Charleroi,Germinal,2,0,H,0,0,D
9,B1,12/08/05,Louvieroise,Gent,1,1,D,0,1,A
10,B1,13/08/05,FC Brussels,Club Brugge,1,1,D,1,1,D
11,B1,13/08/05,Germinal,Westerlo,0,1,A,0,0,D
12,B1,13/08/05,Mouscron,Lokeren,0,2,A,0,0,D
13,B1,14/08/05,Cercle Brugge,Anderlecht,0,2,A,0,1,A
14,B1,14/08/05,Genk,Charleroi,0,0,D,0,0,D
15,B1,14/08/05,Lierse,St Truiden,1,0,H,1,0,H
16,B1,14/08/05,Roeselare,Beveren,1,0,H,1,0,H
17,B1,14/08/05,Waregem,Standard,1,2,A,1,0,H
18,B1,20/08/05,Anderlecht,Germinal,3,1,H,2,1,H
19,B1,20/08/05,Beveren,Lierse,4,1,H,2,1,H
20,B1,20/08/05,Charleroi,Mouscron,1,0,H,0,0,D
21,B1,20/08/05,Club Brugge,Roeselare,1,0,H,1,0,H
22,B1,20/08/05,Gent,Cercle Brugge,1,0,H,0,0,D
23,B1,20/08/05,Waregem,Louvieroise,0,0,D,0,0,D
24,B1,20/08/05,Westerlo,Genk,1,1,D,1,1,D
25,B1,21/08/05,Lokeren,FC Brussels,1,0,H,1,0,H
26,B1,21/08/05,Standard,St Truiden,2,0,H,0,0,D
27,B1,26/08/05,St Truiden,Beveren,1,0,H,1,0,H
28,B1,27/08/05,Cercle Brugge,Waregem,2,4,A,0,2,A
29,B1,27/08/05,FC Brussels,Charleroi,2,2,D,1,1,D
30,B1,27/08/05,Germinal,Gent,2,1,H,1,0,H
31,B1,27/08/05,Lierse,Club Brugge,1,1,D,0,1,A
32,B1,27/08/05,Louvieroise,Standard,2,3,A,0,2,A
33,B1,27/08/05,Mouscron,Westerlo,1,0,H,0,0,D
34,B1,28/08/05,Genk,Anderlecht,3,3,D,0,1,A
35,B1,28/08/05,Roeselare,Lokeren,4,0,H,1,0,H
36,B1,10/09/05,Anderlecht,Mouscron,3,1,H,1,1,D
37,B1,10/09/05,Charleroi,Roeselare,1,1,D,1,1,D
38,B1,10/09/05,Club Brugge,St Truiden,2,1,H,1,1,D
39,B1,10/09/05,Gent,Genk,2,0,H,2,0,H
40,B1,10/09/05,Louvieroise,Cercle Brugge,0,0,D,0,0,D
41,B1,10/09/05,Waregem,Germinal,2,1,H,0,0,D
42,B1,10/09/05,Westerlo,FC Brussels,3,0,H,2,0,H
43,B1,11/09/05,Standard,Beveren,1,3,A,1,1,D
44,B1,16/09/05,Mouscron,Gent,1,2,A,1,2,A
45,B1,17/09/05,Cercle Brugge,Standard,0,3,A,0,2,A
46,B1,17/09/05,FC Brussels,Anderlecht,1,1,D,0,0,D
47,B1,17/09/05,Lierse,Charleroi,0,0,D,0,0,D
48,B1,17/09/05,St Truiden,Lokeren,1,2,A,0,0,D
49,B1,18/09/05,Beveren,Club Brugge,0,1,A,0,1,A
50,B1,18/09/05,Genk,Waregem,3,1,H,1,1,D
51,B1,18/09/05,Germinal,Louvieroise,1,1,D,1,1,D
52,B1,18/09/05,Roeselare,Westerlo,0,2,A,0,1,A
53,B1,20/09/05,Charleroi,St Truiden,0,1,A,0,0,D
54,B1,20/09/05,Gent,FC Brussels,2,1,H,2,0,H
55,B1,21/09/05,Anderlecht,Roeselare,5,1,H,3,0,H
