,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,B1,24/07/15,St Truiden,Club Brugge,2,1,H,0,1,A
1,B1,25/07/15,Genk,Oud-Heverlee Leuven,3,1,H,1,0,H
2,B1,25/07/15,Kortrijk,Standard,2,1,H,1,0,H
3,B1,25/07/15,Oostende,Mechelen,3,1,H,1,0,H
4,B1,25/07/15,Waregem,Lokeren,3,1,H,1,0,H
5,B1,26/07/15,Anderlecht,Waasland-Beveren,3,2,H,2,0,H
6,B1,26/07/15,Charleroi,Mouscron-Peruwelz,2,1,H,2,0,H
7,B1,26/07/15,Westerlo,Gent,1,1,D,1,1,D
8,B1,31/07/15,Gent,Genk,1,0,H,1,0,H
9,B1,01/08/15,Club Brugge,Mechelen,3,0,H,1,0,H
10,B1,01/08/15,Mouscron-Peruwelz,St Truiden,0,2,A,0,1,A
11,B1,01/08/15,Oostende,Westerlo,2,1,H,1,0,H
12,B1,01/08/15,Waasland-Beveren,Kortrijk,2,1,H,1,0,H
13,B1,02/08/15,Lokeren,Charleroi,2,2,D,1,1,D
14,B1,02/08/15,Oud-Heverlee Leuven,Anderlecht,0,2,A,0,0,D
15,B1,02/08/15,Standard,Waregem,2,1,H,1,1,D
16,B1,07/08/15,Waregem,Genk,0,0,D,0,0,D
17,B1,08/08/15,Kortrijk,Lokeren,0,0,D,0,0,D
18,B1,08/08/15,Mechelen,Mouscron-Peruwelz,3,1,H,1,0,H
19,B1,08/08/15,St Truiden,Oostende,1,1,D,0,0,D
20,B1,08/08/15,Westerlo,Oud-Heverlee Leuven,3,2,H,1,1,D
21,B1,09/08/15,Anderlecht,Gent,1,1,D,1,0,H
22,B1,09/08/15,Charleroi,Club Brugge,0,0,D,0,0,D
23,B1,09/08/15,Standard,Waasland-Beveren,1,0,H,0,0,D
24,B1,14/08/15,Club Brugge,Kortrijk,2,1,H,0,0,D
25,B1,15/08/15,Genk,Westerlo,2,1,H,1,1,D
26,B1,15/08/15,Lokeren,Mechelen,2,0,H,1,0,H
27,B1,15/08/15,Mouscron-Peruwelz,Standard,1,1,D,1,1,D
28,B1,15/08/15,Waasland-Beveren,Waregem,2,1,H,1,0,H
29,B1,16/08/15,Gent,St Truiden,1,0,H,1,0,H
30,B1,16/08/15,Oostende,Anderlecht,3,1,H,1,0,H
31,B1,16/08/15,Oud-Heverlee Leuven,Charleroi,2,0,H,0,0,D
32,B1,21/08/15,St Truiden,Genk,3,1,H,1,0,H
33,B1,22/08/15,Charleroi,Westerlo,0,0,D,0,0,D
34,B1,22/08/15,Mechelen,Oud-Heverlee Leuven,2,1,H,0,0,D
35,B1,22/08/15,Waasland-Beveren,Mouscron-Peruwelz,3,3,D,1,2,A
36,B1,22/08/15,Waregem,Club Brugge,2,0,H,1,0,H
37,B1,23/08/15,Anderlecht,Lokeren,1,0,H,0,0,D
38,B1,23/08/15,Kortrijk,Gent,0,0,D,0,0,D
39,B1,23/08/15,Standard,Oostende,1,2,A,1,1,D
40,B1,28/08/15,Genk,Charleroi,2,0,H,1,0,H
