,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
207,B1,26/01/2021,17:45,Eupen,Antwerp,0,2,A,0,2,A,19,11,4,4,10,8,5,4,2,1,0,0
208,B1,26/01/2021,17:45,Waasland-Beveren,Mechelen,2,3,A,0,2,A,9,17,6,7,13,13,6,10,2,1,0,0
209,B1,26/01/2021,20:00,Mouscron,Anderlecht,1,1,D,1,0,H,7,11,1,2,23,11,5,4,2,1,0,0
210,B1,27/01/2021,17:45,Beerschot VA,Kortrijk,0,0,D,0,0,D,4,20,1,4,11,12,4,9,1,2,0,0
211,B1,27/01/2021,17:45,Genk,Waregem,3,2,H,1,0,H,12,13,5,6,11,11,5,3,0,0,0,0
212,B1,27/01/2021,20:00,Charleroi,Oud-Heverlee Leuven,1,1,D,0,1,A,19,17,11,5,9,14,12,5,2,3,0,0
213,B1,27/01/2021,20:00,Gent,St Truiden,1,1,D,0,1,A,10,3,5,2,18,16,6,3,1,2,0,0
214,B1,28/01/2021,17:45,Cercle Brugge,Club Brugge,1,2,A,1,1,D,8,8,5,3,9,9,2,6,0,2,0,0
215,B1,28/01/2021,20:00,Oostende,Standard,2,2,D,1,0,H,9,21,3,5,15,5,8,12,2,0,0,0
216,B1,29/01/2021,19:45,Antwerp,Waasland-Beveren,3,2,H,1,1,D,15,6,7,3,7,9,12,2,2,1,0,0
217,B1,30/01/2021,15:15,Mechelen,Genk,0,0,D,0,0,D,15,12,2,3,20,16,4,3,2,3,0,0
218,B1,30/01/2021,17:30,Eupen,Mouscron,1,1,D,1,0,H,12,11,5,4,10,13,7,6,0,2,0,0
219,B1,30/01/2021,17:30,Oud-Heverlee Leuven,Beerschot VA,0,1,A,0,0,D,14,14,3,7,15,12,6,4,3,2,0,0
220,B1,30/01/2021,19:45,Kortrijk,Charleroi,1,3,A,0,1,A,12,14,4,5,14,19,5,3,1,1,1,0
221,B1,31/01/2021,12:30,Club Brugge,Standard,3,1,H,2,1,H,17,10,7,5,8,18,7,4,1,4,0,0
222,B1,31/01/2021,15:00,Waregem,Oostende,2,1,H,1,1,D,20,13,3,7,8,11,7,9,1,1,0,0
223,B1,31/01/2021,17:15,Anderlecht,Gent,0,0,D,0,0,D,10,12,4,3,11,17,5,3,0,1,0,0
224,B1,31/01/2021,19:45,St Truiden,Cercle Brugge,3,0,H,1,0,H,10,15,6,2,7,11,1,4,3,2,0,0
225,B1,05/02/2021,19:45,Mouscron,Kortrijk,0,3,A,0,2,A,10,13,3,5,14,8,4,4,2,1,1,0
226,B1,06/02/2021,15:15,Oostende,St Truiden,3,1,H,1,0,H,13,5,4,2,8,14,7,5,0,1,0,0
227,B1,06/02/2021,17:30,Cercle Brugge,Mechelen,0,1,A,0,0,D,9,13,3,3,13,11,7,10,2,1,0,0
228,B1,06/02/2021,17:30,Waasland-Beveren,Club Brugge,0,2,A,0,1,A,6,22,0,10,16,9,3,5,2,0,0,0
229,B1,06/02/2021,19:45,Standard,Oud-Heverlee Leuven,1,1,D,0,0,D,13,10,4,3,11,13,7,1,3,1,1,0
230,B1,07/02/2021,12:30,Beerschot VA,Antwerp,1,2,A,0,0,D,6,11,3,2,8,16,5,7,4,3,0,0
231,B1,07/02/2021,15:00,Charleroi,Waregem,1,1,D,1,0,H,9,20,8,5,16,8,3,6,1,1,0,0
232,B1,07/02/2021,17:15,Genk,Anderlecht,1,2,A,1,2,A,5,11,1,3,16,11,5,2,3,2,0,0
233,B1,07/02/2021,19:45,Gent,Eupen,2,2,D,2,1,H,9,7,3,4,10,16,3,1,4,2,0,0
234,B1,12/02/2021,19:45,Oud-Heverlee Leuven,Kortrijk,3,1,H,3,0,H,8,28,4,10,7,17,3,5,2,4,1,0
235,B1,13/02/2021,17:30,St Truiden,Waregem,1,2,A,0,0,D,9,15,5,9,12,13,5,2,0,2,0,0
236,B1,14/02/2021,12:30,Standard,Antwerp,1,1,D,1,1,D,9,14,3,5,8,21,4,2,1,4,0,0
237,B1,14/02/2021,15:00,Beerschot VA,Mechelen,1,2,A,0,0,D,14,16,3,6,8,12,5,6,2,0,0,0
238,B1,14/02/2021,19:45,Cercle Brugge,Anderlecht,0,0,D,0,0,D,10,4,4,0,10,12,4,2,1,1,0,0
239,B1,15/02/2021,19:45,Gent,Mouscron,4,0,H,1,0,H,20,10,9,2,9,12,7,3,1,1,0,0
240,B1,17/02/2021,16:00,Waasland-Beveren,Eupen,1,0,H,1,0,H,11,9,5,4,18,18,4,5,3,2,0,0
241,B1,17/02/2021,18:00,Oostende,Genk,3,1,H,2,1,H,7,10,4,1,13,8,4,2,1,2,0,0
242,B1,19/02/2021,19:45,Mechelen,Gent,1,1,D,1,1,D,14,12,3,6,11,9,3,3,1,1,0,0
243,B1,20/02/2021,15:15,Eupen,Oostende,1,1,D,0,0,D,9,10,2,1,11,10,3,2,3,2,0,0
244,B1,20/02/2021,17:30,Mouscron,Cercle Brugge,1,2,A,0,1,A,9,15,3,8,12,12,7,5,4,2,0,0
245,B1,20/02/2021,19:45,Waasland-Beveren,Charleroi,1,1,D,0,0,D,12,8,3,2,12,10,7,3,2,0,0,0
246,B1,21/02/2021,12:30,Anderlecht,Kortrijk,0,2,A,0,1,A,10,13,0,8,13,15,6,6,0,3,0,0
247,B1,21/02/2021,15:00,Waregem,Standard,3,2,H,1,1,D,13,11,4,6,15,16,6,3,0,1,0,0
248,B1,21/02/2021,17:15,Genk,Beerschot VA,1,2,A,0,0,D,20,12,6,5,12,11,10,3,2,3,0,0
249,B1,21/02/2021,19:45,Antwerp,St Truiden,0,0,D,0,0,D,9,9,3,0,10,11,3,4,1,1,0,0
250,B1,22/02/2021,19:45,Club Brugge,Oud-Heverlee Leuven,3,0,H,2,0,H,21,4,10,0,16,13,8,5,1,3,0,0
251,B1,26/02/2021,19:45,Charleroi,Genk,1,2,A,0,1,A,13,13,4,4,7,10,3,6,2,2,0,0
252,B1,27/02/2021,15:15,Cercle Brugge,Waasland-Beveren,2,0,H,1,0,H,13,9,4,2,15,14,1,1,2,5,0,0
253,B1,27/02/2021,17:30,Oostende,Mechelen,2,0,H,1,0,H,15,15,6,1,12,4,5,11,2,3,0,0
254,B1,27/02/2021,19:45,Kortrijk,Waregem,1,2,A,1,1,D,8,9,6,3,16,15,1,6,1,4,0,0
255,B1,28/02/2021,12:30,Standard,Anderlecht,1,3,A,0,1,A,13,11,4,4,22,19,2,3,3,2,0,0
256,B1,28/02/2021,15:00,Beerschot VA,Mouscron,2,2,D,0,1,A,9,10,3,3,9,14,3,4,2,5,0,0
257,B1,28/02/2021,19:45,St Truiden,Eupen,0,2,A,0,1,A,11,10,3,4,4,8,6,9,2,1,1,0
258,B1,01/03/2021,19:45,Oud-Heverlee Leuven,Antwerp,2,0,H,2,0,H,10,13,6,6,10,15,2,5,1,2,0,0
259,B1,05/03/2021,19:45,Charleroi,St Truiden,0,0,D,0,0,D,18,5,4,4,9,11,4,1,1,2,0,0
260,B1,06/03/2021,15:15,Eupen,Oud-Heverlee Leuven,3,3,D,2,2,D,10,13,7,8,21,9,2,6,4,2,0,0
261,B1,06/03/2021,17:30,Waasland-Beveren,Beerschot VA,1,2,A,1,1,D,18,7,6,2,13,17,9,1,2,2,0,0
262,B1,06/03/2021,19:45,Antwerp,Kortrijk,4,2,H,1,0,H,9,18,7,8,11,15,5,9,1,1,1,0
263,B1,07/03/2021,12:30,Mouscron,Standard,1,0,H,1,0,H,8,21,0,4,11,16,3,14,2,1,0,0
264,B1,07/03/2021,15:00,Club Brugge,Waregem,3,0,H,2,0,H,18,7,8,1,6,6,6,2,0,1,0,0
265,B1,07/03/2021,17:15,Anderlecht,Mechelen,1,1,D,1,0,H,14,7,3,2,16,16,6,0,0,1,0,0
266,B1,07/03/2021,19:45,Genk,Cercle Brugge,2,0,H,2,0,H,15,7,8,1,9,17,8,2,1,4,0,1
267,B1,08/03/2021,19:45,Gent,Oostende,1,0,H,1,0,H,7,15,2,3,16,10,4,2,1,0,0,0
268,B1,12/03/2021,19:45,Charleroi,Club Brugge,1,1,D,0,1,A,5,8,3,2,10,7,7,7,3,0,0,0
269,B1,15/03/2021,19:45,Gent,Club Brugge,0,4,A,0,0,D,11,8,2,5,14,13,5,6,0,1,0,0
270,B1,19/03/2021,19:45,Genk,Standard,2,2,D,0,0,D,14,20,5,5,9,15,3,6,2,4,0,0
271,B1,20/03/2021,17:30,Mouscron,Oostende,0,1,A,0,0,D,10,15,2,5,10,11,2,9,1,1,0,0
272,B1,20/03/2021,19:45,Eupen,Kortrijk,2,0,H,0,0,D,23,8,8,0,8,10,6,4,2,2,0,0
273,B1,21/03/2021,12:30,Club Brugge,Antwerp,0,2,A,0,2,A,14,5,4,2,8,14,5,2,4,2,1,0
274,B1,21/03/2021,15:00,Mechelen,Oud-Heverlee Leuven,2,2,D,1,1,D,20,12,8,4,17,11,6,4,3,1,0,0
275,B1,21/03/2021,17:15,Anderlecht,Waregem,4,1,H,2,1,H,26,4,11,1,10,5,5,3,2,1,1,1
276,B1,21/03/2021,19:45,Gent,Cercle Brugge,1,0,H,0,0,D,9,7,5,3,18,19,3,2,2,2,0,0
277,B1,03/04/2021,15:15,Oostende,Waasland-Beveren,0,2,A,0,2,A,18,15,6,7,9,19,4,3,2,2,2,0
278,B1,03/04/2021,17:30,St Truiden,Mechelen,2,1,H,2,0,H,12,15,3,6,13,9,5,8,0,2,0,0
279,B1,03/04/2021,19:45,Kortrijk,Club Brugge,1,2,A,1,1,D,11,13,5,3,14,15,3,9,4,2,0,0
280,B1,04/04/2021,12:30,Cercle Brugge,Beerschot VA,2,1,H,2,0,H,7,8,3,1,10,15,2,4,3,1,1,0
281,B1,04/04/2021,17:15,Standard,Gent,2,1,H,0,1,A,16,13,4,4,9,14,6,7,2,4,0,0
282,B1,04/04/2021,19:45,Charleroi,Mouscron,1,1,D,0,0,D,15,18,6,4,17,17,6,5,1,3,0,0
283,B1,05/04/2021,12:30,Oud-Heverlee Leuven,Genk,2,3,A,0,1,A,10,21,7,8,8,12,7,7,1,0,0,0
284,B1,05/04/2021,15:00,Waregem,Eupen,2,1,H,0,1,A,24,21,10,8,9,15,7,8,1,3,0,1
285,B1,05/04/2021,17:15,Antwerp,Anderlecht,1,4,A,0,0,D,9,14,4,8,11,11,1,7,0,1,0,0
286,B1,06/04/2021,18:00,Waasland-Beveren,St Truiden,2,4,A,1,1,D,13,19,6,8,11,7,4,6,5,1,2,0
287,B1,07/04/2021,18:00,Beerschot VA,Charleroi,2,1,H,1,0,H,12,16,4,3,13,14,3,9,2,2,0,0
288,B1,09/04/2021,19:45,Eupen,Standard,0,4,A,0,1,A,11,19,3,6,10,12,6,5,1,0,0,0
289,B1,10/04/2021,15:15,Cercle Brugge,Oud-Heverlee Leuven,3,0,H,1,0,H,12,13,6,2,13,13,4,11,4,1,1,0
290,B1,10/04/2021,17:30,Mechelen,Waregem,4,2,H,2,0,H,20,18,12,5,14,9,3,7,3,0,0,0
291,B1,10/04/2021,19:45,Gent,Charleroi,4,0,H,2,0,H,17,9,8,2,12,14,9,3,3,2,0,0
292,B1,11/04/2021,12:30,Genk,St Truiden,4,0,H,3,0,H,19,6,8,2,13,13,5,2,0,1,0,0
293,B1,11/04/2021,15:00,Waasland-Beveren,Kortrijk,3,4,A,2,1,H,10,12,5,9,10,15,6,3,1,1,0,0
294,B1,11/04/2021,17:15,Anderlecht,Club Brugge,2,1,H,0,0,D,8,10,3,3,7,20,3,4,1,3,0,0
295,B1,11/04/2021,19:45,Beerschot VA,Oostende,1,2,A,1,0,H,9,21,3,7,10,15,1,11,1,2,0,0
296,B1,12/04/2021,19:45,Mouscron,Antwerp,2,3,A,0,1,A,21,13,8,6,23,5,13,3,3,1,0,1
297,B1,17/04/2021,17:30,Charleroi,Eupen,2,3,A,1,3,A,21,13,8,5,8,8,7,4,3,0,0,0
298,B1,17/04/2021,19:45,Antwerp,Genk,3,2,H,0,1,A,27,24,9,9,11,10,9,4,3,1,0,0
299,B1,18/04/2021,17:00,Club Brugge,Mouscron,4,2,H,0,0,D,19,11,7,5,5,11,8,3,1,1,0,0
300,B1,18/04/2021,17:00,Kortrijk,Mechelen,1,4,A,1,2,A,11,17,3,11,16,13,4,5,1,1,0,0
301,B1,18/04/2021,17:00,Oostende,Cercle Brugge,1,1,D,0,0,D,10,13,5,5,14,11,7,5,2,2,0,0
302,B1,18/04/2021,17:00,Oud-Heverlee Leuven,Waasland-Beveren,1,2,A,0,1,A,13,13,2,9,12,11,5,3,3,4,0,0
303,B1,18/04/2021,17:00,St Truiden,Anderlecht,0,1,A,0,0,D,4,14,1,4,10,8,2,5,1,1,0,0
304,B1,18/04/2021,17:00,Standard,Beerschot VA,3,0,H,1,0,H,13,9,10,3,14,15,6,9,1,2,0,0
305,B1,18/04/2021,17:00,Waregem,Gent,2,7,A,0,3,A,6,14,4,7,10,10,4,3,2,1,0,0
