,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,B1,31/07/09,Standard,St Truiden,2,2,D,1,1,D
1,B1,01/08/09,Kortrijk,Anderlecht,0,2,A,0,1,A
2,B1,01/08/09,Lokeren,Waregem,1,1,D,1,0,H
3,B1,01/08/09,Mechelen,Westerlo,4,1,H,2,0,H
4,B1,01/08/09,Roeselare,Germinal,1,1,D,0,0,D
5,B1,02/08/09,Cercle Brugge,Gent,1,3,A,1,0,H
6,B1,02/08/09,Charleroi,Club Brugge,1,2,A,1,2,A
7,B1,07/08/09,Germinal,Standard,1,1,D,0,0,D
8,B1,08/08/09,Anderlecht,Cercle Brugge,3,2,H,2,1,H
9,B1,08/08/09,St Truiden,Charleroi,0,0,D,0,0,D
10,B1,08/08/09,Waregem,Genk,2,2,D,1,1,D
11,B1,08/08/09,Westerlo,Kortrijk,1,1,D,1,1,D
12,B1,09/08/09,Club Brugge,Lokeren,2,0,H,0,0,D
13,B1,09/08/09,Gent,Mechelen,2,1,H,0,0,D
14,B1,15/08/09,Anderlecht,Westerlo,3,0,H,2,0,H
15,B1,15/08/09,Cercle Brugge,Waregem,2,2,D,0,1,A
16,B1,15/08/09,Genk,Gent,1,1,D,1,0,H
17,B1,15/08/09,Lokeren,St Truiden,1,2,A,0,0,D
18,B1,15/08/09,Mechelen,Club Brugge,2,1,H,1,0,H
19,B1,15/08/09,Roeselare,Standard,1,5,A,1,3,A
20,B1,16/08/09,Charleroi,Germinal,1,0,H,0,0,D
21,B1,21/08/09,Standard,Charleroi,1,1,D,1,1,D
22,B1,22/08/09,Gent,Lokeren,4,1,H,1,0,H
23,B1,22/08/09,Germinal,Mechelen,1,3,A,1,2,A
24,B1,22/08/09,St Truiden,Roeselare,2,1,H,0,0,D
25,B1,22/08/09,Waregem,Anderlecht,0,2,A,0,1,A
26,B1,23/08/09,Club Brugge,Kortrijk,2,2,D,1,2,A
27,B1,23/08/09,Westerlo,Genk,0,1,A,0,0,D
28,B1,28/08/09,Westerlo,Waregem,1,2,A,0,0,D
29,B1,29/08/09,Kortrijk,Gent,1,0,H,0,0,D
30,B1,29/08/09,Mechelen,St Truiden,0,2,A,0,0,D
31,B1,29/08/09,Roeselare,Charleroi,1,3,A,1,3,A
32,B1,30/08/09,Anderlecht,Standard,1,1,D,1,1,D
33,B1,30/08/09,Cercle Brugge,Club Brugge,2,3,A,2,1,H
34,B1,30/08/09,Genk,Germinal,1,1,D,0,1,A
35,B1,12/09/09,Charleroi,Cercle Brugge,0,4,A,0,2,A
36,B1,12/09/09,Gent,Roeselare,5,1,H,1,0,H
37,B1,12/09/09,St Truiden,Anderlecht,2,1,H,2,0,H
38,B1,12/09/09,Standard,Mechelen,3,0,H,0,0,D
39,B1,12/09/09,Waregem,Kortrijk,0,2,A,0,1,A
40,B1,13/09/09,Club Brugge,Genk,1,1,D,1,1,D
41,B1,13/09/09,Germinal,Lokeren,2,1,H,1,1,D
42,B1,18/09/09,Genk,Charleroi,1,2,A,1,1,D
43,B1,19/09/09,Cercle Brugge,Germinal,1,2,A,0,1,A
44,B1,19/09/09,Kortrijk,St Truiden,0,1,A,0,1,A
45,B1,19/09/09,Lokeren,Standard,1,3,A,1,3,A
46,B1,19/09/09,Mechelen,Roeselare,3,2,H,3,1,H
47,B1,20/09/09,Anderlecht,Gent,1,1,D,1,1,D
48,B1,20/09/09,Westerlo,Club Brugge,1,4,A,1,2,A
49,B1,22/09/09,St Truiden,Genk,2,4,A,0,3,A
50,B1,23/09/09,Charleroi,Mechelen,1,2,A,0,0,D
51,B1,23/09/09,Club Brugge,Waregem,3,1,H,1,1,D
52,B1,23/09/09,Gent,Westerlo,1,2,A,0,0,D
53,B1,23/09/09,Germinal,Kortrijk,1,0,H,0,0,D
54,B1,23/09/09,Roeselare,Lokeren,1,2,A,0,0,D
55,B1,23/09/09,Standard,Cercle Brugge,1,1,D,1,0,H
56,B1,26/09/09,Genk,Roeselare,1,1,D,1,0,H
57,B1,26/09/09,Kortrijk,Standard,0,2,A,0,1,A
58,B1,26/09/09,Lokeren,Charleroi,4,1,H,2,0,H
59,B1,26/09/09,Waregem,Gent,3,1,H,3,1,H
60,B1,26/09/09,Westerlo,St Truiden,2,0,H,1,0,H
61,B1,27/09/09,Anderlecht,Germinal,1,0,H,0,0,D
62,B1,28/09/09,Cercle Brugge,Mechelen,1,0,H,1,0,H
63,B1,03/10/09,Charleroi,Kortrijk,3,3,D,1,2,A
64,B1,03/10/09,Germinal,Westerlo,3,1,H,0,1,A
65,B1,03/10/09,Mechelen,Lokeren,2,0,H,1,0,H
66,B1,03/10/09,Roeselare,Cercle Brugge,3,2,H,1,1,D
67,B1,03/10/09,St Truiden,Waregem,1,2,A,0,1,A
68,B1,04/10/09,Club Brugge,Anderlecht,4,2,H,3,1,H
69,B1,04/10/09,Standard,Genk,1,0,H,0,0,D
70,B1,17/10/09,Anderlecht,Charleroi,2,0,H,2,0,H
71,B1,17/10/09,Kortrijk,Roeselare,2,0,H,1,0,H
72,B1,17/10/09,Lokeren,Cercle Brugge,1,1,D,0,0,D
73,B1,17/10/09,Waregem,Germinal,4,0,H,2,0,H
74,B1,17/10/09,Westerlo,Standard,2,0,H,2,0,H
75,B1,18/10/09,Club Brugge,Gent,1,0,H,0,0,D
76,B1,18/10/09,Genk,Mechelen,1,2,A,1,1,D
77,B1,23/10/09,Lokeren,Genk,0,2,A,0,0,D
78,B1,24/10/09,Cercle Brugge,Kortrijk,1,1,D,0,0,D
79,B1,24/10/09,Charleroi,Westerlo,1,1,D,0,0,D
80,B1,24/10/09,St Truiden,Gent,1,2,A,1,0,H
81,B1,24/10/09,Standard,Waregem,1,1,D,1,1,D
82,B1,25/10/09,Mechelen,Anderlecht,0,2,A,0,1,A
83,B1,25/10/09,Roeselare,Club Brugge,2,3,A,0,2,A
84,B1,31/10/09,Anderlecht,Lokeren,2,0,H,1,0,H
85,B1,31/10/09,Club Brugge,St Truiden,1,0,H,0,0,D
86,B1,31/10/09,Kortrijk,Mechelen,2,0,H,0,0,D
87,B1,31/10/09,Waregem,Charleroi,2,2,D,1,1,D
88,B1,31/10/09,Westerlo,Roeselare,2,2,D,0,0,D
89,B1,01/11/09,Gent,Germinal,0,1,A,0,1,A
90,B1,02/11/09,Genk,Cercle Brugge,2,0,H,2,0,H
91,B1,06/11/09,Charleroi,Gent,0,2,A,0,1,A
92,B1,07/11/09,Cercle Brugge,Westerlo,2,1,H,0,1,A
93,B1,07/11/09,Germinal,St Truiden,4,1,H,0,1,A
94,B1,07/11/09,Lokeren,Kortrijk,0,0,D,0,0,D
95,B1,07/11/09,Roeselare,Waregem,2,0,H,1,0,H
96,B1,08/11/09,Genk,Anderlecht,0,2,A,0,1,A
97,B1,08/11/09,Standard,Club Brugge,3,1,H,3,0,H
98,B1,21/11/09,Anderlecht,Roeselare,3,1,H,3,0,H
99,B1,21/11/09,Club Brugge,Germinal,1,2,A,0,0,D
100,B1,21/11/09,Gent,Standard,2,1,H,1,1,D
101,B1,21/11/09,St Truiden,Cercle Brugge,1,1,D,0,0,D
102,B1,21/11/09,Westerlo,Lokeren,1,0,H,0,0,D
103,B1,22/11/09,Kortrijk,Genk,2,1,H,1,1,D
104,B1,22/11/09,Waregem,Mechelen,4,1,H,2,0,H
105,B1,27/11/09,Anderlecht,Kortrijk,1,0,H,1,0,H
106,B1,28/11/09,Club Brugge,Charleroi,1,0,H,0,0,D
107,B1,28/11/09,Gent,Cercle Brugge,3,1,H,2,0,H
108,B1,28/11/09,Germinal,Roeselare,3,0,H,2,0,H
109,B1,28/11/09,Westerlo,Mechelen,2,0,H,0,0,D
110,B1,29/11/09,St Truiden,Standard,2,0,H,0,0,D
111,B1,29/11/09,Waregem,Lokeren,1,0,H,1,0,H
112,B1,04/12/09,Mechelen,Gent,2,5,A,1,2,A
113,B1,05/12/09,Charleroi,St Truiden,0,0,D,0,0,D
114,B1,05/12/09,Genk,Westerlo,0,0,D,0,0,D
115,B1,05/12/09,Kortrijk,Waregem,1,0,H,0,0,D
116,B1,05/12/09,Standard,Germinal,2,2,D,0,1,A
117,B1,06/12/09,Cercle Brugge,Anderlecht,1,3,A,0,2,A
118,B1,06/12/09,Lokeren,Club Brugge,0,1,A,0,0,D
119,B1,11/12/09,Westerlo,Anderlecht,0,2,A,0,1,A
120,B1,12/12/09,Club Brugge,Mechelen,1,1,D,0,0,D
121,B1,12/12/09,Germinal,Charleroi,0,0,D,0,0,D
122,B1,12/12/09,St Truiden,Kortrijk,0,2,A,0,1,A
123,B1,12/12/09,Standard,Roeselare,0,1,A,0,0,D
124,B1,13/12/09,Gent,Genk,2,1,H,1,1,D
125,B1,13/12/09,Waregem,Cercle Brugge,1,0,H,1,0,H
126,B1,19/12/09,Genk,Waregem,2,2,D,1,1,D
127,B1,19/12/09,Kortrijk,Westerlo,1,1,D,0,0,D
128,B1,19/12/09,Lokeren,Gent,0,1,A,0,0,D
129,B1,19/12/09,Roeselare,St Truiden,1,2,A,0,0,D
130,B1,26/12/09,Charleroi,Roeselare,3,0,H,2,0,H
131,B1,26/12/09,Club Brugge,Cercle Brugge,2,1,H,0,1,A
132,B1,26/12/09,Germinal,Genk,1,0,H,0,0,D
133,B1,26/12/09,St Truiden,Mechelen,5,2,H,3,2,H
134,B1,26/12/09,Standard,Lokeren,2,0,H,2,0,H
135,B1,27/12/09,Gent,Anderlecht,2,2,D,1,0,H
136,B1,27/12/09,Waregem,Westerlo,1,0,H,0,0,D
137,B1,29/12/09,Cercle Brugge,Standard,2,0,H,1,0,H
138,B1,29/12/09,Genk,St Truiden,0,0,D,0,0,D
139,B1,30/12/09,Anderlecht,Waregem,2,1,H,2,0,H
140,B1,30/12/09,Kortrijk,Club Brugge,1,4,A,1,2,A
141,B1,30/12/09,Lokeren,Germinal,2,0,H,1,0,H
142,B1,30/12/09,Mechelen,Charleroi,1,0,H,0,0,D
143,B1,30/12/09,Roeselare,Gent,0,4,A,0,4,A
144,B1,15/01/10,Gent,Kortrijk,2,2,D,1,1,D
145,B1,16/01/10,Charleroi,Genk,1,3,A,1,0,H
146,B1,16/01/10,Roeselare,Mechelen,1,2,A,0,1,A
147,B1,16/01/10,St Truiden,Lokeren,2,1,H,1,1,D
148,B1,17/01/10,Germinal,Cercle Brugge,1,4,A,1,3,A
149,B1,17/01/10,Standard,Anderlecht,0,4,A,0,1,A
150,B1,23/01/10,Kortrijk,Germinal,3,0,H,3,0,H
151,B1,23/01/10,Lokeren,Roeselare,1,4,A,0,1,A
