,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,B1,12/08/00,Beveren,Charleroi,1,2,A,1,1,D
1,B1,12/08/00,Mechelen,Genk,0,0,D,0,0,D
2,B1,12/08/00,Louvieroise,Lokeren,0,0,D,0,0,D
3,B1,12/08/00,Mouscron,Germinal,3,0,H,1,0,H
4,B1,12/08/00,Westerlo,Antwerp,2,1,H,1,0,H
5,B1,13/08/00,Aalst,Lierse,1,3,A,0,1,A
6,B1,13/08/00,Club Brugge,Gent,6,2,H,3,0,H
7,B1,13/08/00,Harelbeke,Standard,3,4,A,1,2,A
8,B1,13/08/00,St Truiden,Anderlecht,0,0,D,0,0,D
9,B1,19/08/00,Gent,Mechelen,2,1,H,1,0,H
10,B1,19/08/00,Anderlecht,Westerlo,3,2,H,1,1,D
11,B1,19/08/00,Antwerp,Beveren,0,1,A,0,1,A
12,B1,19/08/00,Charleroi,Harelbeke,5,0,H,2,0,H
13,B1,19/08/00,Genk,Aalst,3,1,H,2,1,H
14,B1,19/08/00,Lokeren,Germinal,2,0,H,1,0,H
15,B1,19/08/00,St Truiden,Lierse,0,1,A,0,0,D
16,B1,19/08/00,Standard,Louvieroise,3,0,H,0,0,D
17,B1,20/08/00,Mouscron,Club Brugge,1,2,A,1,1,D
18,B1,25/08/00,Germinal,Standard,1,0,H,1,0,H
19,B1,26/08/00,Anderlecht,Beveren,4,0,H,2,0,H
20,B1,26/08/00,Mechelen,Mouscron,1,5,A,0,2,A
21,B1,26/08/00,St Truiden,Genk,2,2,D,1,0,H
22,B1,27/08/00,Aalst,Gent,1,4,A,1,1,D
23,B1,27/08/00,Charleroi,Antwerp,1,0,H,1,0,H
24,B1,27/08/00,Club Brugge,Lokeren,3,1,H,1,1,D
25,B1,27/08/00,Harelbeke,Louvieroise,2,2,D,1,1,D
26,B1,27/08/00,Westerlo,Lierse,1,0,H,0,0,D
27,B1,05/09/00,Anderlecht,Charleroi,7,2,H,3,1,H
28,B1,06/09/00,Gent,St Truiden,2,1,H,0,0,D
29,B1,06/09/00,Antwerp,Harelbeke,2,0,H,0,0,D
30,B1,06/09/00,Genk,Westerlo,1,2,A,1,0,H
31,B1,06/09/00,Louvieroise,Germinal,0,5,A,0,3,A
32,B1,06/09/00,Lierse,Beveren,3,0,H,1,0,H
33,B1,06/09/00,Lokeren,Mechelen,3,2,H,0,2,A
34,B1,06/09/00,Mouscron,Aalst,2,0,H,0,0,D
35,B1,06/09/00,Standard,Club Brugge,0,4,A,0,1,A
36,B1,09/09/00,Antwerp,Anderlecht,0,3,A,0,1,A
37,B1,09/09/00,Beveren,Genk,2,0,H,1,0,H
38,B1,09/09/00,Charleroi,Lierse,2,0,H,0,0,D
39,B1,09/09/00,Mechelen,Standard,0,4,A,0,1,A
40,B1,09/09/00,St Truiden,Mouscron,1,4,A,1,2,A
41,B1,09/09/00,Westerlo,Gent,0,0,D,0,0,D
42,B1,10/09/00,Aalst,Lokeren,2,2,D,2,1,H
43,B1,10/09/00,Club Brugge,Louvieroise,3,0,H,1,0,H
