,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
16,B1,09/08/2019,19:30,Anderlecht,Mechelen,0,0,D,0,0,D,12,1,4,0,12,11,8,1,0,2,0,1
17,B1,10/08/2019,17:00,Oostende,Club Brugge,0,2,A,0,0,D,8,10,4,8,11,17,3,6,0,0,0,0
18,B1,10/08/2019,19:00,Cercle Brugge,Kortrijk,1,3,A,1,0,H,13,11,6,9,17,18,2,3,1,1,0,0
19,B1,10/08/2019,19:00,Eupen,Waasland-Beveren,1,1,D,0,1,A,4,7,1,4,17,20,4,7,2,1,0,0
20,B1,10/08/2019,19:30,Genk,Waregem,0,2,A,0,1,A,10,8,3,7,16,20,3,2,1,2,0,0
21,B1,11/08/2019,13:30,St Truiden,Standard,2,1,H,2,0,H,6,25,5,9,16,16,0,5,4,4,0,1
22,B1,11/08/2019,17:00,Charleroi,Antwerp,2,1,H,0,0,D,10,6,4,2,8,20,5,4,0,1,0,0
23,B1,11/08/2019,19:00,Mouscron,Gent,2,1,H,2,1,H,6,11,2,4,15,15,2,7,0,1,0,0
24,B1,16/08/2019,19:30,Club Brugge,Eupen,0,0,D,0,0,D,11,7,1,3,12,19,7,3,3,4,0,0
25,B1,17/08/2019,17:00,Kortrijk,Anderlecht,4,2,H,0,1,A,8,9,5,5,15,21,1,3,1,1,0,0
26,B1,17/08/2019,19:00,Mechelen,Cercle Brugge,3,1,H,0,1,A,7,3,4,2,8,22,5,3,0,4,0,0
27,B1,17/08/2019,19:30,Waasland-Beveren,Genk,0,4,A,0,1,A,7,16,2,5,14,4,3,3,2,0,0,0
28,B1,18/08/2019,13:30,Standard,Mouscron,4,1,H,2,0,H,10,2,6,0,8,16,3,4,0,1,0,0
29,B1,18/08/2019,17:00,Antwerp,St Truiden,2,0,H,1,0,H,15,6,4,3,14,13,5,4,0,4,0,1
30,B1,18/08/2019,19:00,Gent,Oostende,2,0,H,0,0,D,11,5,4,2,6,15,5,4,0,1,0,0
31,B1,19/08/2019,19:30,Waregem,Charleroi,3,1,H,1,0,H,5,4,3,2,13,15,3,5,2,1,0,0
32,B1,23/08/2019,19:30,Genk,Anderlecht,1,0,H,0,0,D,6,8,4,2,8,16,5,10,0,1,0,0
33,B1,24/08/2019,19:00,Cercle Brugge,Waasland-Beveren,1,0,H,0,0,D,7,10,2,2,13,8,3,7,2,1,0,0
34,B1,24/08/2019,19:00,St Truiden,Waregem,0,0,D,0,0,D,13,8,2,2,15,15,5,4,2,1,0,0
35,B1,24/08/2019,19:30,Oostende,Mechelen,2,1,H,0,0,D,13,11,8,6,18,12,6,9,2,3,0,0
36,B1,25/08/2019,17:00,Standard,Kortrijk,2,1,H,0,1,A,8,6,5,2,9,18,7,3,2,3,1,0
37,B1,25/08/2019,19:00,Mouscron,Eupen,2,0,H,1,0,H,5,6,4,2,17,11,6,6,3,3,0,0
38,B1,30/08/2019,19:30,Mechelen,Mouscron,2,2,D,2,1,H,8,10,4,5,13,16,5,7,1,1,0,0
39,B1,31/08/2019,17:00,Eupen,St Truiden,0,2,A,0,1,A,16,10,6,3,14,7,7,1,2,1,0,0
40,B1,31/08/2019,19:00,Kortrijk,Oostende,2,2,D,0,1,A,6,12,3,3,16,15,7,1,1,1,0,0
41,B1,31/08/2019,19:30,Waasland-Beveren,Charleroi,0,4,A,0,1,A,5,7,1,6,18,11,7,4,1,0,0,0
42,B1,01/09/2019,13:30,Club Brugge,Genk,1,1,D,1,0,H,10,13,5,3,16,13,6,5,2,4,0,0
43,B1,01/09/2019,17:00,Anderlecht,Standard,1,0,H,1,0,H,10,11,4,5,15,12,1,3,2,2,0,0
44,B1,01/09/2019,19:00,Gent,Cercle Brugge,3,2,H,3,1,H,17,7,8,3,12,16,4,2,1,4,0,0
45,B1,01/09/2019,19:00,Waregem,Antwerp,2,0,H,2,0,H,10,3,4,2,7,16,5,6,0,2,0,0
46,B1,13/09/2019,19:30,Charleroi,Genk,2,1,H,2,0,H,3,11,3,4,14,8,1,3,6,1,0,0
47,B1,14/09/2019,17:00,Oostende,Standard,1,4,A,1,1,D,4,10,3,8,11,10,2,9,0,2,0,0
48,B1,14/09/2019,19:00,Eupen,Waregem,1,1,D,0,1,A,9,4,2,2,18,20,5,2,3,2,0,1
49,B1,14/09/2019,19:00,St Truiden,Waasland-Beveren,1,1,D,0,0,D,4,12,2,4,12,11,6,9,2,1,0,0
50,B1,14/09/2019,19:30,Cercle Brugge,Club Brugge,0,2,A,0,1,A,11,8,4,4,13,6,3,9,1,2,0,0
51,B1,15/09/2019,13:30,Anderlecht,Antwerp,1,2,A,0,0,D,10,13,2,8,13,13,11,4,4,4,1,0
52,B1,15/09/2019,17:00,Gent,Mechelen,3,0,H,3,0,H,13,4,9,0,10,9,7,4,1,3,0,0
53,B1,15/09/2019,19:30,Mouscron,Kortrijk,2,0,H,1,0,H,8,7,4,2,14,16,6,5,3,3,0,1
54,B1,20/09/2019,19:30,Kortrijk,Mechelen,2,3,A,1,0,H,11,9,7,6,19,18,6,2,0,3,0,0
55,B1,21/09/2019,17:00,Charleroi,St Truiden,0,3,A,0,1,A,12,5,2,5,13,13,12,2,2,3,0,0
56,B1,21/09/2019,19:00,Antwerp,Cercle Brugge,3,1,H,1,1,D,13,5,8,1,14,13,5,2,1,2,0,0
57,B1,21/09/2019,19:00,Waasland-Beveren,Mouscron,1,1,D,0,1,A,7,6,2,4,11,11,2,4,1,2,0,0
58,B1,21/09/2019,19:30,Genk,Oostende,3,1,H,2,1,H,14,14,3,5,11,11,8,4,2,2,0,0
59,B1,22/09/2019,13:30,Standard,Eupen,3,0,H,2,0,H,15,4,8,1,9,14,6,3,0,2,0,1
60,B1,22/09/2019,17:00,Club Brugge,Anderlecht,2,1,H,1,1,D,17,5,8,4,11,14,8,3,1,2,0,0
61,B1,22/09/2019,19:00,Waregem,Gent,2,2,D,1,1,D,6,13,2,5,11,17,3,2,1,1,0,1
62,B1,28/09/2019,17:00,Mechelen,Club Brugge,0,5,A,0,1,A,2,22,0,12,6,19,1,12,2,1,1,0
63,B1,28/09/2019,19:00,Cercle Brugge,Eupen,1,2,A,1,0,H,7,7,3,4,22,19,1,2,4,4,1,0
64,B1,28/09/2019,19:00,Gent,Kortrijk,2,0,H,0,0,D,13,3,8,2,9,14,2,5,2,0,0,0
65,B1,28/09/2019,19:00,Mouscron,Waregem,2,2,D,1,0,H,9,13,4,7,23,13,4,6,3,1,0,0
66,B1,28/09/2019,19:30,St Truiden,Genk,3,3,D,0,1,A,8,8,4,4,19,10,10,13,6,1,0,0
67,B1,29/09/2019,13:30,Anderlecht,Waasland-Beveren,0,0,D,0,0,D,12,4,5,2,14,17,7,1,2,3,0,0
68,B1,29/09/2019,17:00,Standard,Charleroi,1,1,D,0,1,A,9,10,3,5,13,21,9,2,2,4,0,1
69,B1,29/09/2019,19:00,Oostende,Antwerp,1,1,D,0,1,A,12,7,5,2,14,12,2,5,0,0,0,0
70,B1,04/10/2019,19:30,Charleroi,Anderlecht,1,2,A,1,1,D,11,11,3,6,23,17,4,4,2,5,0,0
71,B1,05/10/2019,17:00,Eupen,Mechelen,0,2,A,0,1,A,13,10,5,4,10,11,10,6,1,5,0,1
72,B1,05/10/2019,19:00,Waasland-Beveren,Oostende,3,1,H,2,1,H,14,7,8,5,16,16,8,1,1,3,0,0
73,B1,05/10/2019,19:00,Waregem,Cercle Brugge,6,0,H,2,0,H,11,8,7,3,8,17,4,7,1,3,0,0
74,B1,05/10/2019,19:30,Kortrijk,St Truiden,4,0,H,3,0,H,16,6,9,0,16,12,3,2,3,2,0,1
75,B1,06/10/2019,13:30,Club Brugge,Gent,4,0,H,2,0,H,11,15,7,8,16,9,5,5,4,3,0,0
76,B1,06/10/2019,17:00,Antwerp,Standard,2,2,D,1,0,H,14,9,5,3,15,19,5,4,3,2,0,0
77,B1,06/10/2019,19:00,Genk,Mouscron,2,1,H,0,0,D,12,7,6,3,12,12,1,4,1,2,0,0
78,B1,18/10/2019,19:30,Mouscron,Club Brugge,0,1,A,0,1,A,5,11,1,6,13,15,4,5,0,1,0,0
79,B1,19/10/2019,17:00,Standard,Genk,1,0,H,0,0,D,10,7,4,2,11,10,4,6,2,1,0,0
80,B1,19/10/2019,19:00,Kortrijk,Waregem,2,0,H,1,0,H,9,7,7,3,10,8,11,5,1,4,0,1
81,B1,19/10/2019,19:00,Oostende,Eupen,2,3,A,2,1,H,10,10,5,5,8,19,11,5,1,3,0,1
82,B1,19/10/2019,19:30,Gent,Waasland-Beveren,2,0,H,1,0,H,11,9,9,2,14,8,8,1,1,2,0,0
83,B1,20/10/2019,13:30,Mechelen,Antwerp,3,1,H,2,1,H,9,8,7,3,12,14,6,1,3,3,0,0
84,B1,20/10/2019,17:00,Anderlecht,St Truiden,4,1,H,2,0,H,11,8,8,3,10,14,3,3,1,2,0,0
85,B1,20/10/2019,19:00,Cercle Brugge,Charleroi,0,3,A,0,3,A,10,9,4,7,13,12,10,2,2,2,0,0
86,B1,25/10/2019,19:30,Eupen,Anderlecht,0,0,D,0,0,D,10,8,7,2,15,12,3,4,4,0,0,0
87,B1,26/10/2019,17:00,Charleroi,Mouscron,1,0,H,0,0,D,9,9,5,3,11,16,1,10,2,2,0,0
88,B1,26/10/2019,19:00,Antwerp,Kortrijk,3,1,H,1,0,H,14,7,7,3,8,12,6,4,1,1,0,0
89,B1,26/10/2019,19:00,Waregem,Oostende,2,0,H,0,0,D,7,5,2,4,12,18,4,2,0,1,0,0
90,B1,26/10/2019,19:30,Genk,Cercle Brugge,1,0,H,1,0,H,13,11,6,4,7,16,8,4,0,2,0,0
91,B1,27/10/2019,13:30,Club Brugge,Standard,1,1,D,0,1,A,9,6,3,2,8,12,5,5,1,2,0,0
92,B1,27/10/2019,17:00,St Truiden,Gent,0,0,D,0,0,D,8,19,3,6,10,14,4,11,0,1,0,0
93,B1,27/10/2019,19:00,Waasland-Beveren,Mechelen,1,3,A,0,1,A,8,7,5,2,15,20,10,4,2,1,0,0
94,B1,29/10/2019,19:30,Cercle Brugge,Mouscron,2,2,D,1,1,D,10,4,7,3,19,19,4,5,2,4,0,0
95,B1,29/10/2019,19:30,Kortrijk,Eupen,1,2,A,0,2,A,7,7,2,5,16,16,6,2,1,4,0,0
96,B1,29/10/2019,19:30,Oostende,Charleroi,0,1,A,0,0,D,8,7,5,3,15,13,6,5,2,1,0,1
97,B1,30/10/2019,19:30,Genk,Antwerp,2,2,D,0,1,A,11,13,7,6,13,21,7,5,0,4,0,1
98,B1,30/10/2019,19:30,Mechelen,St Truiden,1,2,A,1,0,H,15,10,5,4,15,14,3,7,1,3,0,0
99,B1,30/10/2019,19:30,Standard,Waasland-Beveren,2,0,H,1,0,H,15,3,8,2,8,17,11,1,1,2,0,0
100,B1,30/10/2019,19:30,Waregem,Club Brugge,0,2,A,0,1,A,5,13,2,5,10,13,6,8,1,2,0,0
101,B1,31/10/2019,19:30,Anderlecht,Gent,3,3,D,1,1,D,10,13,8,7,18,19,4,5,1,2,0,0
102,B1,02/11/2019,17:00,Eupen,Genk,2,0,H,2,0,H,6,7,2,3,12,13,5,5,0,1,0,0
103,B1,02/11/2019,19:00,Mouscron,Antwerp,3,1,H,0,1,A,8,8,6,6,18,14,5,5,3,1,0,0
104,B1,02/11/2019,19:00,St Truiden,Oostende,1,0,H,0,0,D,5,10,2,6,9,16,4,6,1,3,0,0
105,B1,02/11/2019,19:00,Waasland-Beveren,Waregem,1,2,A,0,1,A,13,9,5,6,13,8,7,4,2,2,0,0
106,B1,02/11/2019,19:30,Club Brugge,Kortrijk,3,0,H,2,0,H,15,4,8,1,7,22,5,4,0,4,0,0
107,B1,03/11/2019,13:30,Anderlecht,Cercle Brugge,2,1,H,2,1,H,15,8,13,5,7,16,12,6,1,3,0,0
108,B1,03/11/2019,17:00,Gent,Standard,3,1,H,0,1,A,11,14,3,4,13,22,5,4,3,5,1,1
109,B1,03/11/2019,19:00,Mechelen,Charleroi,2,2,D,2,2,D,11,9,5,7,17,19,8,4,2,0,0,0
110,B1,08/11/2019,19:30,Waregem,Anderlecht,1,2,A,0,1,A,11,6,6,5,9,14,5,2,2,1,0,0
111,B1,09/11/2019,17:00,Charleroi,Eupen,1,0,H,0,0,D,13,8,7,3,8,9,6,9,0,1,0,0
112,B1,09/11/2019,19:00,Cercle Brugge,St Truiden,2,1,H,1,0,H,16,12,8,4,14,7,10,7,1,2,0,0
113,B1,09/11/2019,19:00,Kortrijk,Waasland-Beveren,1,3,A,0,2,A,9,7,4,6,19,14,5,5,1,4,0,0
114,B1,09/11/2019,19:30,Oostende,Mouscron,2,2,D,1,0,H,7,14,5,7,10,15,3,7,1,1,0,0
115,B1,10/11/2019,13:30,Antwerp,Club Brugge,2,1,H,0,1,A,9,7,3,4,16,19,4,9,6,3,0,0
116,B1,10/11/2019,17:00,Genk,Gent,0,2,A,0,1,A,10,8,7,7,19,11,6,2,3,0,0,0
117,B1,10/11/2019,19:00,Standard,Mechelen,1,2,A,0,1,A,12,6,3,3,14,15,8,2,1,2,0,0
118,B1,21/11/2019,19:30,Antwerp,Gent,3,2,H,2,1,H,10,12,6,5,20,11,4,4,4,5,0,0
119,B1,22/11/2019,19:30,Club Brugge,Oostende,2,0,H,1,0,H,17,4,8,2,7,6,9,2,1,0,0,1
120,B1,23/11/2019,17:00,Eupen,Standard,1,2,A,0,1,A,5,15,2,4,19,12,3,2,3,0,0,0
121,B1,23/11/2019,19:00,Mechelen,Waregem,0,2,A,0,1,A,10,15,4,6,12,17,1,6,2,3,0,0
122,B1,23/11/2019,19:00,Waasland-Beveren,Cercle Brugge,1,1,D,1,0,H,6,8,3,7,14,20,2,3,2,3,0,0
123,B1,23/11/2019,19:30,Mouscron,Genk,2,2,D,1,1,D,3,6,2,3,14,10,6,7,1,0,0,0
124,B1,24/11/2019,13:30,Gent,Antwerp,1,1,D,1,0,H,9,10,3,4,15,18,5,2,1,6,0,0
125,B1,24/11/2019,17:00,Anderlecht,Kortrijk,0,0,D,0,0,D,19,3,7,3,8,19,9,2,1,3,0,0
126,B1,24/11/2019,19:00,St Truiden,Charleroi,1,3,A,0,0,D,7,17,2,7,11,21,6,10,2,0,0,0
127,B1,29/11/2019,19:30,Antwerp,Mechelen,1,0,H,0,0,D,14,5,7,3,13,15,6,3,1,1,0,0
128,B1,30/11/2019,17:00,Club Brugge,Mouscron,1,0,H,1,0,H,9,6,4,1,8,11,9,1,0,2,0,0
129,B1,30/11/2019,19:00,Charleroi,Waasland-Beveren,2,0,H,2,0,H,11,7,6,0,18,9,6,2,1,2,0,0
130,B1,30/11/2019,19:00,Waregem,Eupen,1,0,H,1,0,H,10,7,6,2,11,22,4,4,2,2,0,0
131,B1,30/11/2019,19:30,Genk,St Truiden,1,2,A,1,2,A,20,6,8,3,7,14,12,1,1,1,0,0
132,B1,01/12/2019,13:30,Oostende,Anderlecht,3,2,H,2,0,H,10,7,5,5,12,9,4,8,2,2,0,0
133,B1,01/12/2019,17:00,Standard,Cercle Brugge,2,1,H,1,0,H,14,15,11,8,13,17,3,4,1,4,0,0
134,B1,01/12/2019,19:00,Kortrijk,Gent,0,2,A,0,1,A,7,11,4,6,16,15,6,5,3,3,0,0
135,B1,06/12/2019,19:30,Waasland-Beveren,Antwerp,0,4,A,0,1,A,4,9,0,6,22,13,6,2,1,1,0,0
136,B1,07/12/2019,17:00,Mechelen,Kortrijk,1,1,D,0,0,D,9,6,4,4,13,19,7,5,0,3,0,0
137,B1,07/12/2019,19:00,Cercle Brugge,Genk,1,2,A,0,1,A,16,10,9,5,13,13,3,3,1,3,0,0
138,B1,07/12/2019,19:00,Gent,Waregem,2,0,H,2,0,H,12,10,6,4,14,16,5,5,2,1,0,0
139,B1,07/12/2019,19:30,St Truiden,Club Brugge,1,2,A,1,1,D,7,8,2,3,15,20,2,6,3,4,0,0
140,B1,08/12/2019,13:30,Mouscron,Standard,2,2,D,1,1,D,11,11,5,5,15,10,7,5,2,0,0,2
141,B1,08/12/2019,17:00,Anderlecht,Charleroi,0,0,D,0,0,D,9,8,3,3,11,20,8,5,0,3,0,0
142,B1,08/12/2019,19:00,Eupen,Oostende,1,0,H,0,0,D,10,11,2,5,15,10,6,8,0,1,0,0
143,B1,13/12/2019,19:30,Kortrijk,Mouscron,1,2,A,1,0,H,12,7,7,3,16,18,8,3,1,2,0,0
144,B1,14/12/2019,17:00,Antwerp,Eupen,1,0,H,0,0,D,7,3,4,1,18,19,5,1,2,6,0,1
145,B1,14/12/2019,19:00,Charleroi,Cercle Brugge,3,0,H,1,0,H,8,7,7,1,12,18,4,3,1,1,0,0
146,B1,14/12/2019,19:00,Waregem,St Truiden,5,1,H,2,1,H,21,3,13,2,12,12,7,3,2,1,0,0
147,B1,14/12/2019,19:30,Genk,Waasland-Beveren,4,1,H,3,0,H,8,5,5,4,12,21,6,1,1,2,0,0
148,B1,15/12/2019,13:30,Standard,Anderlecht,1,1,D,1,0,H,15,4,7,1,17,14,9,2,2,3,0,1
149,B1,15/12/2019,17:00,Club Brugge,Mechelen,3,0,H,2,0,H,10,3,3,0,9,10,2,5,1,3,0,0
150,B1,15/12/2019,19:00,Oostende,Gent,2,1,H,1,1,D,6,8,5,5,13,18,6,5,4,0,0,0
151,B1,20/12/2019,19:30,Mechelen,Oostende,1,0,H,0,0,D,7,5,4,3,19,15,5,6,3,1,0,0
152,B1,21/12/2019,17:00,Mouscron,Charleroi,1,1,D,1,0,H,3,4,2,4,16,15,4,7,5,2,0,0
153,B1,21/12/2019,19:00,Cercle Brugge,Waregem,2,0,H,1,0,H,12,5,8,2,16,17,6,6,1,2,0,0
154,B1,21/12/2019,19:00,Eupen,Kortrijk,1,2,A,1,1,D,8,9,1,5,16,16,2,2,1,2,0,0
155,B1,21/12/2019,19:30,Waasland-Beveren,Standard,2,1,H,0,1,A,10,7,7,3,22,17,3,0,5,2,0,1
156,B1,22/12/2019,13:30,Gent,Club Brugge,1,1,D,0,0,D,14,6,7,2,16,10,3,3,4,1,0,0
157,B1,22/12/2019,17:00,St Truiden,Antwerp,1,1,D,0,0,D,10,14,5,6,7,16,7,5,1,2,0,0
158,B1,22/12/2019,19:00,Anderlecht,Genk,2,0,H,0,0,D,10,8,6,4,13,10,6,5,0,0,0,0
159,B1,26/12/2019,13:30,Genk,Eupen,2,1,H,1,0,H,15,11,5,5,8,16,9,2,1,3,0,0
160,B1,26/12/2019,13:30,Kortrijk,Cercle Brugge,1,0,H,0,0,D,7,2,4,0,17,23,3,3,2,5,0,0
161,B1,26/12/2019,13:30,Mouscron,Mechelen,1,2,A,0,2,A,7,8,2,3,16,6,6,1,1,2,0,0
162,B1,26/12/2019,13:30,Waasland-Beveren,St Truiden,1,0,H,1,0,H,11,8,8,3,10,6,2,3,1,0,0,0
163,B1,26/12/2019,17:00,Club Brugge,Waregem,4,0,H,1,0,H,8,3,5,1,11,9,1,3,1,2,0,0
164,B1,26/12/2019,19:30,Standard,Gent,0,1,A,0,0,D,11,7,4,2,7,16,2,3,0,3,0,0
165,B1,27/12/2019,17:00,Charleroi,Oostende,5,0,H,1,0,H,19,5,10,4,16,10,9,1,0,1,0,0
166,B1,27/12/2019,19:30,Antwerp,Anderlecht,0,0,D,0,0,D,11,8,5,3,15,17,9,0,2,2,0,0
167,B1,17/01/2020,19:30,Mechelen,Standard,2,3,A,0,1,A,9,13,6,6,10,13,6,10,0,4,0,0
168,B1,18/01/2020,17:00,Eupen,Charleroi,1,1,D,1,1,D,6,8,3,5,18,18,3,7,1,2,0,0
169,B1,18/01/2020,19:00,Oostende,Waasland-Beveren,0,1,A,0,1,A,10,10,5,3,13,14,10,0,1,1,0,0
170,B1,18/01/2020,19:00,St Truiden,Kortrijk,2,0,H,0,0,D,11,6,8,2,12,12,5,5,0,2,0,0
171,B1,18/01/2020,19:30,Gent,Mouscron,3,1,H,1,0,H,7,9,4,4,8,9,0,5,1,2,0,0
172,B1,19/01/2020,13:30,Cercle Brugge,Antwerp,1,2,A,1,1,D,12,5,3,3,23,13,10,1,2,3,0,1
173,B1,19/01/2020,17:00,Anderlecht,Club Brugge,1,2,A,1,1,D,8,13,3,7,12,21,3,3,0,3,0,0
174,B1,19/01/2020,19:00,Waregem,Genk,0,3,A,0,1,A,9,10,5,7,12,14,6,4,0,2,0,0
175,B1,24/01/2020,19:30,Standard,Oostende,2,1,H,0,0,D,15,8,3,4,12,12,5,6,0,2,0,0
176,B1,25/01/2020,19:00,Mouscron,St Truiden,1,3,A,0,1,A,10,8,5,6,13,14,3,1,1,2,0,0
177,B1,25/01/2020,19:00,Waasland-Beveren,Eupen,0,1,A,0,1,A,7,2,3,1,15,14,7,4,3,2,0,0
178,B1,25/01/2020,19:30,Gent,Genk,4,1,H,1,1,D,19,7,8,4,6,14,7,5,0,1,0,0
179,B1,26/01/2020,13:30,Cercle Brugge,Anderlecht,1,2,A,1,0,H,18,5,8,3,15,10,10,4,3,2,0,0
180,B1,26/01/2020,17:00,Kortrijk,Club Brugge,2,2,D,1,2,A,5,10,3,4,20,15,3,4,5,1,0,0
181,B1,26/01/2020,19:00,Antwerp,Waregem,2,1,H,1,1,D,15,7,7,3,7,18,5,1,0,4,0,0
182,B1,29/01/2020,19:30,Charleroi,Club Brugge,0,0,D,0,0,D,6,11,3,5,12,22,3,5,1,2,0,0
183,B1,31/01/2020,19:30,Kortrijk,Standard,3,1,H,0,0,D,16,9,7,4,15,16,7,8,0,0,0,0
184,B1,01/02/2020,17:00,Genk,Charleroi,1,0,H,1,0,H,10,8,6,0,14,18,3,5,2,3,0,0
185,B1,01/02/2020,19:00,Eupen,Cercle Brugge,1,0,H,1,0,H,9,9,4,4,11,12,4,6,3,2,0,0
186,B1,01/02/2020,19:00,Oostende,St Truiden,1,0,H,0,0,D,7,7,5,3,12,12,2,7,2,2,0,1
187,B1,01/02/2020,19:30,Mechelen,Gent,0,3,A,0,1,A,14,8,5,5,5,12,7,5,3,2,0,0
188,B1,02/02/2020,13:30,Club Brugge,Antwerp,1,0,H,0,0,D,11,4,5,2,16,19,2,0,2,2,0,0
189,B1,02/02/2020,17:00,Anderlecht,Mouscron,1,0,H,0,0,D,14,4,6,2,17,19,5,2,2,3,0,0
190,B1,02/02/2020,19:00,Waregem,Waasland-Beveren,5,0,H,3,0,H,12,9,9,4,14,15,5,2,1,3,0,0
191,B1,07/02/2020,19:30,Gent,Anderlecht,1,1,D,1,1,D,12,11,5,7,14,13,3,6,2,4,0,0
192,B1,08/02/2020,17:00,Charleroi,Waregem,4,0,H,1,0,H,12,6,7,3,15,10,5,7,2,4,0,1
193,B1,08/02/2020,19:00,Cercle Brugge,Mechelen,3,2,H,2,1,H,12,6,5,3,15,9,6,1,1,2,0,0
194,B1,08/02/2020,19:00,St Truiden,Eupen,5,2,H,3,2,H,12,10,5,4,8,16,5,2,4,2,1,0
195,B1,08/02/2020,19:30,Mouscron,Oostende,3,1,H,0,1,A,11,10,6,5,9,11,6,5,0,1,0,0
196,B1,11/02/2020,19:30,Charleroi,Mechelen,2,1,H,0,0,D,5,4,4,1,17,6,4,3,2,3,0,0
197,B1,12/02/2020,19:30,Standard,Club Brugge,0,0,D,0,0,D,5,7,1,3,13,23,4,5,2,2,0,0
198,B1,12/02/2020,19:30,Waasland-Beveren,Kortrijk,1,2,A,1,1,D,8,8,1,4,10,18,3,8,2,1,0,0
199,B1,13/02/2020,19:30,Antwerp,Genk,1,1,D,1,1,D,14,8,6,5,13,17,5,7,2,2,0,0
200,B1,14/02/2020,19:30,Eupen,Gent,2,3,A,2,2,D,8,12,3,9,16,15,7,3,3,1,0,0
201,B1,15/02/2020,17:00,Club Brugge,Waasland-Beveren,2,1,H,1,0,H,15,2,5,1,16,13,16,2,2,7,0,1
202,B1,15/02/2020,19:00,Oostende,Kortrijk,0,3,A,0,0,D,6,14,1,5,19,13,4,3,2,1,0,0
203,B1,15/02/2020,19:00,St Truiden,Cercle Brugge,0,1,A,0,0,D,13,11,2,4,14,16,5,6,5,3,0,0
204,B1,15/02/2020,19:30,Mechelen,Anderlecht,2,0,H,0,0,D,13,7,6,0,13,9,4,5,2,3,0,1
205,B1,16/02/2020,13:30,Antwerp,Charleroi,1,1,D,1,0,H,6,9,5,6,11,17,6,10,2,3,0,0
206,B1,16/02/2020,17:00,Genk,Standard,1,3,A,0,2,A,11,8,6,6,12,12,3,2,2,2,0,0
207,B1,16/02/2020,19:00,Waregem,Mouscron,1,2,A,0,1,A,7,11,3,6,7,10,6,3,2,2,0,0
208,B1,21/02/2020,19:30,Kortrijk,Genk,0,1,A,0,0,D,6,14,4,7,14,13,3,4,3,4,0,0
209,B1,22/02/2020,17:00,Standard,Antwerp,1,0,H,1,0,H,9,9,7,3,9,11,3,6,1,3,0,0
210,B1,22/02/2020,19:00,Mouscron,Cercle Brugge,0,1,A,0,0,D,4,10,1,3,13,12,3,7,3,1,0,0
211,B1,22/02/2020,19:00,Oostende,Waregem,1,1,D,1,1,D,10,12,3,6,11,20,3,5,1,3,0,0
212,B1,22/02/2020,19:30,Mechelen,Waasland-Beveren,4,0,H,2,0,H,17,8,10,3,13,14,4,6,1,1,0,0
213,B1,23/02/2020,13:30,Club Brugge,Charleroi,1,0,H,1,0,H,5,9,3,2,14,13,4,4,0,1,0,0
214,B1,23/02/2020,17:00,Anderlecht,Eupen,6,1,H,4,0,H,14,5,9,4,15,9,6,5,1,2,0,1
