,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,15/08/03,Roda JC,PSV Eindhoven,2,2,D,2,1,H
1,N1,16/08/03,Twente,Roosendaal,3,1,H,0,1,A
2,N1,16/08/03,Waalwijk,Den Haag,1,0,H,0,0,D
3,N1,16/08/03,Willem II,AZ Alkmaar,1,0,H,1,0,H
4,N1,17/08/03,Feyenoord,Nijmegen,2,1,H,0,0,D
5,N1,17/08/03,Groningen,NAC Breda,1,0,H,1,0,H
6,N1,17/08/03,Utrecht,Zwolle,1,0,H,1,0,H
7,N1,17/08/03,Vitesse,Ajax,1,2,A,1,1,D
8,N1,17/08/03,Volendam,Heerenveen,0,1,A,0,1,A
9,N1,22/08/03,AZ Alkmaar,Twente,3,0,H,1,0,H
10,N1,23/08/03,Den Haag,Utrecht,1,1,D,0,1,A
11,N1,23/08/03,Heerenveen,Feyenoord,1,0,H,1,0,H
12,N1,23/08/03,NAC Breda,Vitesse,2,0,H,0,0,D
13,N1,23/08/03,PSV Eindhoven,Willem II,6,1,H,4,1,H
14,N1,23/08/03,Roosendaal,Ajax,0,1,A,0,1,A
15,N1,24/08/03,Nijmegen,Roda JC,1,3,A,0,1,A
16,N1,24/08/03,Volendam,Groningen,3,0,H,2,0,H
17,N1,24/08/03,Zwolle,Waalwijk,0,3,A,0,2,A
18,N1,29/08/03,Vitesse,AZ Alkmaar,1,2,A,0,1,A
19,N1,29/08/03,Willem II,Heerenveen,2,0,H,2,0,H
20,N1,30/08/03,Roda JC,Roosendaal,0,2,A,0,1,A
21,N1,30/08/03,Twente,PSV Eindhoven,0,2,A,0,2,A
22,N1,31/08/03,Ajax,Zwolle,1,0,H,1,0,H
23,N1,31/08/03,Feyenoord,NAC Breda,2,1,H,0,1,A
24,N1,31/08/03,Groningen,Den Haag,2,0,H,1,0,H
25,N1,31/08/03,Utrecht,Nijmegen,0,1,A,0,1,A
26,N1,31/08/03,Waalwijk,Volendam,3,0,H,3,0,H
27,N1,12/09/03,Den Haag,Volendam,1,1,D,1,1,D
28,N1,13/09/03,Ajax,Waalwijk,4,1,H,2,0,H
29,N1,13/09/03,Heerenveen,Groningen,1,0,H,1,0,H
30,N1,13/09/03,PSV Eindhoven,Utrecht,2,1,H,1,0,H
31,N1,13/09/03,Roosendaal,Vitesse,1,1,D,0,1,A
32,N1,13/09/03,Zwolle,Roda JC,0,0,D,0,0,D
33,N1,14/09/03,AZ Alkmaar,Feyenoord,2,2,D,2,1,H
34,N1,14/09/03,NAC Breda,Willem II,1,1,D,0,1,A
35,N1,14/09/03,Nijmegen,Twente,2,1,H,0,1,A
36,N1,19/09/03,Volendam,Nijmegen,2,3,A,1,2,A
37,N1,20/09/03,AZ Alkmaar,Heerenveen,3,1,H,2,1,H
38,N1,20/09/03,Den Haag,Roosendaal,1,2,A,0,1,A
39,N1,20/09/03,Twente,Waalwijk,2,1,H,1,0,H
40,N1,20/09/03,Vitesse,Roda JC,1,1,D,1,1,D
41,N1,20/09/03,Willem II,Zwolle,2,1,H,1,0,H
42,N1,21/09/03,Feyenoord,PSV Eindhoven,1,3,A,1,1,D
43,N1,21/09/03,Groningen,Utrecht,1,1,D,1,1,D
44,N1,21/09/03,NAC Breda,Ajax,4,2,H,3,0,H
45,N1,27/09/03,Heerenveen,Twente,3,0,H,2,0,H
46,N1,27/09/03,PSV Eindhoven,AZ Alkmaar,0,1,A,0,0,D
47,N1,27/09/03,Roosendaal,Volendam,1,1,D,0,1,A
48,N1,28/09/03,Ajax,Willem II,6,0,H,2,0,H
49,N1,28/09/03,Nijmegen,Den Haag,1,2,A,1,0,H
50,N1,28/09/03,Roda JC,Groningen,0,0,D,0,0,D
51,N1,28/09/03,Utrecht,Vitesse,1,3,A,1,1,D
52,N1,28/09/03,Waalwijk,NAC Breda,2,0,H,1,0,H
53,N1,28/09/03,Zwolle,Feyenoord,0,3,A,0,0,D
54,N1,03/10/03,Vitesse,Twente,3,5,A,2,3,A
55,N1,04/10/03,AZ Alkmaar,Nijmegen,2,0,H,1,0,H
56,N1,04/10/03,Den Haag,PSV Eindhoven,0,4,A,0,1,A
57,N1,04/10/03,Heerenveen,Waalwijk,1,0,H,1,0,H
58,N1,04/10/03,NAC Breda,Utrecht,1,2,A,1,0,H
59,N1,04/10/03,Willem II,Roda JC,0,2,A,0,1,A
60,N1,05/10/03,Feyenoord,Roosendaal,2,0,H,1,0,H
61,N1,05/10/03,Groningen,Ajax,1,3,A,1,1,D
62,N1,05/10/03,Volendam,Zwolle,2,2,D,1,2,A
63,N1,17/10/03,Ajax,Volendam,5,1,H,3,1,H
