,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,02/08/13,Ajax,Roda,3,0,H,2,0,H
1,N1,03/08/13,Den Haag,PSV Eindhoven,2,3,A,1,3,A
2,N1,03/08/13,Heerenveen,AZ Alkmaar,4,2,H,1,0,H
3,N1,03/08/13,Nijmegen,Groningen,1,4,A,1,2,A
4,N1,03/08/13,Twente,Waalwijk,0,0,D,0,0,D
5,N1,04/08/13,Cambuur,NAC Breda,0,0,D,0,0,D
6,N1,04/08/13,Utrecht,Go Ahead Eagles,1,1,D,1,0,H
7,N1,04/08/13,Vitesse,Heracles,3,1,H,2,0,H
8,N1,04/08/13,Zwolle,Feyenoord,2,1,H,0,0,D
9,N1,09/08/13,Roda,Cambuur,2,0,H,1,0,H
10,N1,10/08/13,Go Ahead Eagles,Den Haag,2,1,H,1,1,D
11,N1,10/08/13,Heracles,Zwolle,1,3,A,1,2,A
12,N1,10/08/13,NAC Breda,Heerenveen,0,2,A,0,1,A
13,N1,10/08/13,PSV Eindhoven,Nijmegen,5,0,H,1,0,H
14,N1,11/08/13,AZ Alkmaar,Ajax,3,2,H,1,1,D
15,N1,11/08/13,Feyenoord,Twente,1,4,A,1,1,D
16,N1,11/08/13,Groningen,Utrecht,2,0,H,1,0,H
17,N1,11/08/13,Waalwijk,Vitesse,4,2,H,2,1,H
18,N1,17/08/13,Cambuur,Groningen,4,1,H,3,0,H
19,N1,17/08/13,Nijmegen,Zwolle,1,5,A,0,3,A
20,N1,17/08/13,PSV Eindhoven,Go Ahead Eagles,3,0,H,0,0,D
21,N1,17/08/13,Roda,Vitesse,1,1,D,0,0,D
22,N1,17/08/13,Waalwijk,AZ Alkmaar,1,2,A,0,1,A
23,N1,18/08/13,Ajax,Feyenoord,2,1,H,2,1,H
24,N1,18/08/13,Heerenveen,Heracles,2,4,A,1,1,D
25,N1,18/08/13,NAC Breda,Den Haag,1,2,A,0,0,D
26,N1,18/08/13,Twente,Utrecht,6,0,H,4,0,H
27,N1,23/08/13,Heerenveen,Ajax,3,3,D,3,2,H
28,N1,24/08/13,Den Haag,Roda,0,4,A,0,2,A
29,N1,24/08/13,Heracles,PSV Eindhoven,1,1,D,1,0,H
30,N1,24/08/13,Nijmegen,Waalwijk,2,2,D,2,0,H
31,N1,24/08/13,Zwolle,Cambuur,2,0,H,0,0,D
32,N1,25/08/13,Feyenoord,NAC Breda,3,1,H,2,0,H
33,N1,25/08/13,Go Ahead Eagles,Groningen,3,3,D,1,1,D
34,N1,25/08/13,Utrecht,AZ Alkmaar,2,0,H,0,0,D
35,N1,25/08/13,Vitesse,Twente,1,0,H,1,0,H
36,N1,30/08/13,NAC Breda,Nijmegen,1,1,D,1,1,D
37,N1,31/08/13,Heracles,Den Haag,1,0,H,1,0,H
38,N1,31/08/13,PSV Eindhoven,Cambuur,0,0,D,0,0,D
39,N1,31/08/13,Twente,Heerenveen,1,1,D,0,0,D
40,N1,31/08/13,Waalwijk,Go Ahead Eagles,1,4,A,0,2,A
41,N1,01/09/13,AZ Alkmaar,Vitesse,1,1,D,1,0,H
42,N1,01/09/13,Feyenoord,Roda,4,0,H,2,0,H
43,N1,01/09/13,Groningen,Ajax,1,1,D,0,1,A
44,N1,01/09/13,Zwolle,Utrecht,1,1,D,0,0,D
45,N1,14/09/13,Ajax,Zwolle,2,1,H,0,0,D
46,N1,14/09/13,Cambuur,Heracles,2,0,H,1,0,H
47,N1,14/09/13,Twente,PSV Eindhoven,2,2,D,1,0,H
48,N1,15/09/13,AZ Alkmaar,Go Ahead Eagles,3,0,H,1,0,H
49,N1,15/09/13,Heerenveen,Groningen,4,2,H,0,1,A
50,N1,15/09/13,Nijmegen,Feyenoord,3,3,D,1,1,D
51,N1,15/09/13,Roda,NAC Breda,1,5,A,1,1,D
52,N1,15/09/13,Utrecht,Waalwijk,2,1,H,2,0,H
53,N1,20/09/13,Go Ahead Eagles,Cambuur,0,0,D,0,0,D
54,N1,21/09/13,Den Haag,Nijmegen,1,1,D,0,0,D
55,N1,21/09/13,Groningen,Waalwijk,4,1,H,0,0,D
56,N1,21/09/13,Heracles,Twente,0,3,A,0,1,A
57,N1,21/09/13,Roda,Heerenveen,3,3,D,1,1,D
58,N1,22/09/13,Feyenoord,Utrecht,1,0,H,1,0,H
59,N1,22/09/13,NAC Breda,AZ Alkmaar,3,0,H,0,0,D
60,N1,22/09/13,PSV Eindhoven,Ajax,4,0,H,0,0,D
61,N1,22/09/13,Vitesse,Zwolle,3,0,H,1,0,H
62,N1,28/09/13,Ajax,Go Ahead Eagles,6,0,H,0,0,D
63,N1,28/09/13,AZ Alkmaar,PSV Eindhoven,2,1,H,1,1,D
64,N1,28/09/13,Utrecht,Roda,3,3,D,2,1,H
