,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,05/08/11,Excelsior,Feyenoord,0,2,A,0,0,D
1,N1,06/08/11,Heerenveen,Nijmegen,2,2,D,0,0,D
2,N1,06/08/11,Roda,Groningen,2,1,H,0,1,A
3,N1,06/08/11,VVV Venlo,Utrecht,0,0,D,0,0,D
4,N1,06/08/11,Waalwijk,Heracles,2,2,D,0,1,A
5,N1,07/08/11,AZ Alkmaar,PSV Eindhoven,3,1,H,2,1,H
6,N1,07/08/11,Den Haag,Vitesse,0,0,D,0,0,D
7,N1,07/08/11,Graafschap,Ajax,1,4,A,1,2,A
8,N1,07/08/11,NAC Breda,Twente,0,1,A,0,1,A
9,N1,13/08/11,Feyenoord,Roda,3,0,H,1,0,H
10,N1,13/08/11,PSV Eindhoven,Waalwijk,1,0,H,1,0,H
11,N1,13/08/11,Twente,AZ Alkmaar,2,0,H,1,0,H
12,N1,13/08/11,Vitesse,VVV Venlo,4,0,H,2,0,H
13,N1,14/08/11,Ajax,Heerenveen,5,1,H,2,1,H
14,N1,14/08/11,Groningen,Den Haag,4,2,H,3,0,H
15,N1,14/08/11,Heracles,NAC Breda,2,1,H,0,1,A
16,N1,14/08/11,Utrecht,Graafschap,2,2,D,0,1,A
17,N1,15/08/11,Nijmegen,Excelsior,2,0,H,0,0,D
18,N1,19/08/11,Roda,Waalwijk,0,2,A,0,0,D
19,N1,20/08/11,Excelsior,Graafschap,1,1,D,0,1,A
20,N1,20/08/11,Heerenveen,Twente,1,5,A,0,3,A
21,N1,20/08/11,NAC Breda,Groningen,2,2,D,0,2,A
22,N1,20/08/11,Vitesse,Utrecht,2,1,H,1,1,D
23,N1,21/08/11,AZ Alkmaar,Nijmegen,4,0,H,0,0,D
24,N1,21/08/11,Den Haag,PSV Eindhoven,0,3,A,0,3,A
25,N1,21/08/11,Heracles,Feyenoord,1,1,D,0,0,D
26,N1,21/08/11,VVV Venlo,Ajax,2,2,D,0,0,D
27,N1,26/08/11,Ajax,Vitesse,4,1,H,0,0,D
28,N1,27/08/11,Nijmegen,Heracles,2,1,H,2,1,H
29,N1,27/08/11,Twente,VVV Venlo,4,1,H,3,1,H
30,N1,27/08/11,Utrecht,Roda,3,1,H,1,1,D
31,N1,27/08/11,Waalwijk,NAC Breda,2,1,H,1,0,H
32,N1,28/08/11,Feyenoord,Heerenveen,2,2,D,1,1,D
33,N1,28/08/11,Graafschap,Den Haag,0,3,A,0,1,A
34,N1,28/08/11,Groningen,AZ Alkmaar,0,3,A,0,1,A
35,N1,28/08/11,PSV Eindhoven,Excelsior,6,1,H,1,1,D
36,N1,10/09/11,AZ Alkmaar,Vitesse,4,0,H,4,0,H
37,N1,10/09/11,Den Haag,Waalwijk,0,1,A,0,1,A
38,N1,10/09/11,Graafschap,Nijmegen,1,0,H,1,0,H
39,N1,10/09/11,Heracles,Ajax,2,3,A,1,1,D
40,N1,10/09/11,Roda,Twente,2,1,H,1,1,D
41,N1,11/09/11,Excelsior,Utrecht,2,3,A,1,2,A
42,N1,11/09/11,Heerenveen,Groningen,3,0,H,1,0,H
43,N1,11/09/11,NAC Breda,Feyenoord,1,3,A,1,1,D
44,N1,11/09/11,VVV Venlo,PSV Eindhoven,3,3,D,0,2,A
45,N1,16/09/11,Nijmegen,NAC Breda,1,2,A,1,0,H
46,N1,17/09/11,Feyenoord,Graafschap,4,0,H,0,0,D
47,N1,17/09/11,Groningen,Excelsior,2,0,H,1,0,H
48,N1,17/09/11,Vitesse,Roda,5,0,H,0,0,D
49,N1,17/09/11,VVV Venlo,Heerenveen,0,3,A,0,0,D
50,N1,18/09/11,PSV Eindhoven,Ajax,2,2,D,1,1,D
51,N1,18/09/11,Twente,Den Haag,5,2,H,1,1,D
52,N1,18/09/11,Utrecht,Heracles,2,2,D,1,2,A
53,N1,18/09/11,Waalwijk,AZ Alkmaar,1,2,A,1,1,D
54,N1,24/09/11,Ajax,Twente,1,1,D,1,0,H
55,N1,24/09/11,Den Haag,VVV Venlo,2,0,H,2,0,H
56,N1,24/09/11,Heerenveen,Heracles,1,1,D,1,0,H
57,N1,24/09/11,NAC Breda,Utrecht,1,0,H,0,0,D
58,N1,24/09/11,PSV Eindhoven,Roda,7,1,H,4,0,H
59,N1,25/09/11,AZ Alkmaar,Feyenoord,2,1,H,0,1,A
60,N1,25/09/11,Excelsior,Vitesse,0,2,A,0,2,A
61,N1,25/09/11,Graafschap,Groningen,2,3,A,0,0,D
62,N1,25/09/11,Waalwijk,Nijmegen,2,0,H,1,0,H
63,N1,30/09/11,Heracles,Graafschap,2,0,H,1,0,H
64,N1,01/10/11,Roda,NAC Breda,4,3,H,3,1,H
65,N1,01/10/11,Utrecht,Waalwijk,3,0,H,1,0,H
66,N1,01/10/11,Vitesse,Heerenveen,1,1,D,0,0,D
67,N1,02/10/11,Feyenoord,Den Haag,0,3,A,0,2,A
68,N1,02/10/11,Groningen,Ajax,1,0,H,0,0,D
69,N1,02/10/11,Nijmegen,PSV Eindhoven,0,2,A,0,0,D
70,N1,02/10/11,Twente,Excelsior,2,2,D,1,0,H
71,N1,02/10/11,VVV Venlo,AZ Alkmaar,1,3,A,0,1,A
72,N1,15/10/11,Ajax,AZ Alkmaar,2,2,D,0,2,A
73,N1,15/10/11,Heerenveen,Graafschap,1,1,D,1,1,D
74,N1,15/10/11,Heracles,Groningen,2,1,H,1,0,H
75,N1,15/10/11,PSV Eindhoven,Utrecht,1,0,H,0,0,D
76,N1,15/10/11,Waalwijk,Twente,0,4,A,0,1,A
77,N1,16/10/11,Feyenoord,VVV Venlo,4,0,H,1,0,H
78,N1,16/10/11,NAC Breda,Excelsior,2,0,H,1,0,H
79,N1,16/10/11,Nijmegen,Vitesse,0,1,A,0,1,A
80,N1,16/10/11,Roda,Den Haag,4,1,H,1,1,D
81,N1,21/10/11,Graafschap,NAC Breda,3,1,H,1,0,H
82,N1,22/10/11,Den Haag,Nijmegen,1,0,H,1,0,H
83,N1,22/10/11,Excelsior,Heracles,0,2,A,0,1,A
84,N1,22/10/11,Utrecht,Heerenveen,1,4,A,0,1,A
85,N1,22/10/11,VVV Venlo,Waalwijk,4,1,H,2,0,H
86,N1,23/10/11,Ajax,Feyenoord,1,1,D,0,0,D
87,N1,23/10/11,AZ Alkmaar,Roda,1,0,H,0,0,D
88,N1,23/10/11,Groningen,Twente,1,1,D,0,1,A
89,N1,23/10/11,Vitesse,PSV Eindhoven,1,1,D,0,1,A
90,N1,28/10/11,NAC Breda,VVV Venlo,3,1,H,3,1,H
91,N1,29/10/11,Excelsior,Waalwijk,1,0,H,1,0,H
92,N1,29/10/11,Heerenveen,Den Haag,4,0,H,1,0,H
93,N1,29/10/11,Roda,Ajax,0,4,A,0,1,A
94,N1,29/10/11,Twente,PSV Eindhoven,2,2,D,1,1,D
95,N1,30/10/11,Graafschap,Vitesse,0,1,A,0,0,D
96,N1,30/10/11,Groningen,Feyenoord,6,0,H,3,0,H
97,N1,30/10/11,Heracles,AZ Alkmaar,0,1,A,0,0,D
98,N1,30/10/11,Nijmegen,Utrecht,3,1,H,2,0,H
99,N1,04/11/11,VVV Venlo,Excelsior,0,0,D,0,0,D
100,N1,05/11/11,Feyenoord,Nijmegen,0,1,A,0,1,A
101,N1,05/11/11,NAC Breda,Vitesse,1,0,H,1,0,H
102,N1,05/11/11,Roda,Heerenveen,1,2,A,0,1,A
103,N1,05/11/11,Waalwijk,Groningen,1,1,D,1,0,H
104,N1,06/11/11,AZ Alkmaar,Den Haag,3,0,H,1,0,H
105,N1,06/11/11,PSV Eindhoven,Heracles,4,1,H,0,1,A
106,N1,06/11/11,Twente,Graafschap,4,0,H,1,0,H
107,N1,06/11/11,Utrecht,Ajax,6,4,H,2,3,A
108,N1,19/11/11,Ajax,NAC Breda,2,2,D,1,0,H
109,N1,19/11/11,Graafschap,PSV Eindhoven,1,3,A,1,1,D
110,N1,19/11/11,Heerenveen,Waalwijk,1,1,D,0,1,A
111,N1,19/11/11,Heracles,Twente,1,1,D,0,0,D
112,N1,19/11/11,Nijmegen,Roda,1,2,A,0,0,D
113,N1,20/11/11,Den Haag,Utrecht,2,2,D,1,1,D
114,N1,20/11/11,Groningen,VVV Venlo,2,1,H,1,1,D
115,N1,20/11/11,Vitesse,Feyenoord,0,4,A,0,3,A
116,N1,25/11/11,AZ Alkmaar,Utrecht,2,0,H,0,0,D
117,N1,26/11/11,NAC Breda,Heerenveen,2,2,D,2,1,H
118,N1,26/11/11,PSV Eindhoven,Groningen,6,1,H,3,0,H
119,N1,26/11/11,Roda,Heracles,3,1,H,0,0,D
120,N1,26/11/11,VVV Venlo,Graafschap,1,2,A,1,0,H
121,N1,27/11/11,Excelsior,Den Haag,1,1,D,1,0,H
122,N1,27/11/11,Nijmegen,Ajax,0,3,A,0,0,D
123,N1,27/11/11,Twente,Vitesse,0,0,D,0,0,D
124,N1,27/11/11,Waalwijk,Feyenoord,1,2,A,1,0,H
125,N1,02/12/11,Heracles,VVV Venlo,7,0,H,2,0,H
126,N1,03/12/11,Ajax,Excelsior,4,1,H,2,1,H
127,N1,03/12/11,Den Haag,NAC Breda,3,0,H,1,0,H
128,N1,03/12/11,Graafschap,Roda,1,2,A,0,0,D
129,N1,03/12/11,Groningen,Nijmegen,3,3,D,1,1,D
130,N1,04/12/11,Feyenoord,PSV Eindhoven,2,0,H,1,0,H
131,N1,04/12/11,Heerenveen,AZ Alkmaar,5,1,H,2,1,H
132,N1,04/12/11,Utrecht,Twente,2,6,A,0,2,A
133,N1,04/12/11,Vitesse,Waalwijk,4,0,H,3,0,H
134,N1,07/12/11,Excelsior,AZ Alkmaar,0,0,D,0,0,D
135,N1,09/12/11,Den Haag,Heracles,2,0,H,1,0,H
136,N1,10/12/11,AZ Alkmaar,Graafschap,4,0,H,2,0,H
137,N1,10/12/11,Excelsior,Heerenveen,0,5,A,0,3,A
138,N1,10/12/11,PSV Eindhoven,NAC Breda,1,0,H,1,0,H
139,N1,10/12/11,Twente,Nijmegen,2,0,H,0,0,D
140,N1,11/12/11,Utrecht,Feyenoord,2,2,D,1,1,D
141,N1,11/12/11,Vitesse,Groningen,0,0,D,0,0,D
142,N1,11/12/11,VVV Venlo,Roda,2,0,H,1,0,H
143,N1,11/12/11,Waalwijk,Ajax,0,1,A,0,1,A
144,N1,16/12/11,Graafschap,Waalwijk,1,3,A,1,1,D
145,N1,17/12/11,Groningen,Utrecht,1,0,H,0,0,D
146,N1,17/12/11,Heracles,Vitesse,0,1,A,0,0,D
147,N1,17/12/11,Nijmegen,VVV Venlo,2,0,H,1,0,H
148,N1,17/12/11,Roda,Excelsior,7,0,H,3,0,H
149,N1,18/12/11,Ajax,Den Haag,4,0,H,1,0,H
150,N1,18/12/11,Feyenoord,Twente,3,2,H,3,0,H
151,N1,18/12/11,Heerenveen,PSV Eindhoven,1,5,A,0,3,A
152,N1,18/12/11,NAC Breda,AZ Alkmaar,2,1,H,1,1,D
153,N1,20/01/12,Den Haag,Roda,3,3,D,2,1,H
154,N1,21/01/12,Excelsior,NAC Breda,3,0,H,1,0,H
155,N1,21/01/12,Graafschap,Heerenveen,0,2,A,0,1,A
156,N1,21/01/12,Twente,Waalwijk,5,0,H,2,0,H
157,N1,22/01/12,AZ Alkmaar,Ajax,1,1,D,1,0,H
158,N1,22/01/12,Groningen,Heracles,2,1,H,0,1,A
159,N1,22/01/12,Utrecht,PSV Eindhoven,1,1,D,0,0,D
160,N1,22/01/12,Vitesse,Nijmegen,0,1,A,0,0,D
161,N1,22/01/12,VVV Venlo,Feyenoord,2,1,H,2,1,H
162,N1,27/01/12,PSV Eindhoven,Vitesse,3,1,H,1,0,H
163,N1,28/01/12,Heerenveen,Utrecht,2,0,H,2,0,H
164,N1,28/01/12,Heracles,Excelsior,3,0,H,2,0,H
165,N1,28/01/12,NAC Breda,Graafschap,1,1,D,1,1,D
166,N1,28/01/12,Roda,AZ Alkmaar,2,0,H,2,0,H
167,N1,29/01/12,Feyenoord,Ajax,4,2,H,2,1,H
168,N1,29/01/12,Nijmegen,Den Haag,2,0,H,2,0,H
169,N1,29/01/12,Twente,Groningen,4,1,H,2,0,H
170,N1,29/01/12,Waalwijk,VVV Venlo,4,0,H,2,0,H
171,N1,03/02/12,Heerenveen,Roda,4,3,H,2,2,D
172,N1,04/02/12,Excelsior,VVV Venlo,3,1,H,1,0,H
173,N1,04/02/12,Vitesse,NAC Breda,1,0,H,1,0,H
174,N1,05/02/12,Ajax,Utrecht,0,2,A,0,1,A
175,N1,05/02/12,Groningen,Waalwijk,0,3,A,0,2,A
176,N1,05/02/12,Heracles,PSV Eindhoven,1,1,D,0,1,A
177,N1,05/02/12,Nijmegen,Feyenoord,0,2,A,0,1,A
178,N1,08/02/12,Den Haag,AZ Alkmaar,0,6,A,0,1,A
179,N1,10/02/12,Twente,Heracles,2,3,A,0,1,A
180,N1,11/02/12,AZ Alkmaar,Excelsior,2,0,H,0,0,D
181,N1,11/02/12,NAC Breda,Ajax,0,2,A,0,0,D
182,N1,11/02/12,Roda,Nijmegen,1,0,H,0,0,D
183,N1,11/02/12,VVV Venlo,Groningen,2,0,H,2,0,H
184,N1,12/02/12,Feyenoord,Vitesse,3,1,H,2,1,H
185,N1,12/02/12,PSV Eindhoven,Graafschap,4,1,H,4,0,H
186,N1,12/02/12,Utrecht,Den Haag,1,1,D,1,1,D
187,N1,12/02/12,Waalwijk,Heerenveen,0,1,A,0,1,A
