,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,18/08/06,Sparta,Vitesse,1,2,A,0,2,A
1,N1,19/08/06,AZ Alkmaar,NAC Breda,8,1,H,2,0,H
2,N1,19/08/06,Den Haag,Heerenveen,2,3,A,1,1,D
3,N1,19/08/06,Excelsior,Roda JC,0,1,A,0,1,A
4,N1,19/08/06,Willem II,Utrecht,2,1,H,1,1,D
5,N1,20/08/06,Ajax,Waalwijk,5,0,H,2,0,H
6,N1,20/08/06,Groningen,Feyenoord,3,0,H,0,0,D
7,N1,20/08/06,Heracles,Twente,3,0,H,1,0,H
8,N1,20/08/06,PSV Eindhoven,Nijmegen,3,1,H,2,0,H
9,N1,25/08/06,Roda JC,Den Haag,1,0,H,0,0,D
10,N1,26/08/06,Heerenveen,Willem II,5,0,H,4,0,H
11,N1,26/08/06,Utrecht,Sparta,2,2,D,2,1,H
12,N1,26/08/06,Vitesse,AZ Alkmaar,1,3,A,0,1,A
13,N1,26/08/06,Waalwijk,Excelsior,1,1,D,1,0,H
14,N1,27/08/06,Feyenoord,Heracles,0,0,D,0,0,D
15,N1,27/08/06,NAC Breda,Ajax,1,2,A,0,0,D
16,N1,27/08/06,Nijmegen,Groningen,1,1,D,1,1,D
17,N1,27/08/06,Twente,PSV Eindhoven,1,0,H,0,0,D
18,N1,08/09/06,Den Haag,NAC Breda,0,2,A,0,1,A
19,N1,08/09/06,Twente,Roda JC,2,2,D,1,2,A
20,N1,09/09/06,Excelsior,Heerenveen,3,1,H,1,1,D
21,N1,09/09/06,Willem II,PSV Eindhoven,1,3,A,1,3,A
22,N1,10/09/06,Ajax,Vitesse,3,0,H,2,0,H
23,N1,10/09/06,Groningen,Heracles,2,1,H,0,1,A
24,N1,10/09/06,Nijmegen,AZ Alkmaar,0,2,A,0,1,A
25,N1,10/09/06,Sparta,Feyenoord,1,4,A,1,2,A
26,N1,10/09/06,Utrecht,Waalwijk,5,0,H,5,0,H
27,N1,15/09/06,Waalwijk,Den Haag,1,0,H,0,0,D
28,N1,16/09/06,Excelsior,Willem II,3,2,H,3,1,H
29,N1,16/09/06,Heracles,Utrecht,3,0,H,2,0,H
30,N1,16/09/06,Vitesse,NAC Breda,0,1,A,0,0,D
31,N1,17/09/06,AZ Alkmaar,Twente,2,2,D,0,1,A
32,N1,17/09/06,Heerenveen,Nijmegen,3,0,H,1,0,H
33,N1,17/09/06,PSV Eindhoven,Feyenoord,2,1,H,2,1,H
34,N1,17/09/06,Roda JC,Ajax,2,0,H,1,0,H
35,N1,17/09/06,Sparta,Groningen,0,1,A,0,0,D
36,N1,22/09/06,NAC Breda,Willem II,0,0,D,0,0,D
