,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
18,N1,16/08/2019,19:00,Vitesse,Zwolle,3,0,H,0,0,D,12,8,6,2,9,16,2,3,1,3,0,0
19,N1,17/08/2019,17:30,Den Haag,Sparta Rotterdam,1,2,A,0,2,A,16,10,3,3,12,20,13,2,1,2,0,0
20,N1,17/08/2019,17:30,VVV Venlo,Ajax,1,4,A,0,1,A,7,20,4,9,4,7,3,13,2,2,0,0
21,N1,17/08/2019,19:45,FC Emmen,Heerenveen,2,0,H,2,0,H,12,19,7,4,14,12,4,8,1,0,0,0
22,N1,18/08/2019,11:15,For Sittard,Willem II,2,3,A,1,3,A,16,9,7,5,12,11,4,5,2,2,0,0
23,N1,18/08/2019,13:30,Twente,Waalwijk,3,3,D,0,1,A,15,14,7,9,8,14,9,2,1,3,0,0
24,N1,18/08/2019,15:45,AZ Alkmaar,Groningen,0,0,D,0,0,D,6,12,0,2,7,12,6,5,0,1,0,0
25,N1,18/08/2019,15:45,Feyenoord,Utrecht,1,1,D,0,1,A,14,16,6,7,8,21,7,6,0,3,0,0
26,N1,18/08/2019,19:00,Heracles,PSV Eindhoven,0,2,A,0,1,A,21,10,3,5,8,16,6,2,2,7,0,0
27,N1,24/08/2019,17:30,Willem II,FC Emmen,2,1,H,1,0,H,17,11,6,2,14,15,3,4,2,3,0,0
28,N1,24/08/2019,18:45,Heracles,Vitesse,1,1,D,0,0,D,16,16,4,6,8,7,5,5,2,2,0,0
29,N1,24/08/2019,19:45,Heerenveen,Twente,0,0,D,0,0,D,17,11,3,1,11,11,5,8,2,2,0,0
30,N1,25/08/2019,11:15,Waalwijk,Den Haag,0,3,A,0,1,A,13,7,3,5,11,5,10,3,1,2,0,1
31,N1,25/08/2019,13:30,Utrecht,VVV Venlo,1,2,A,0,2,A,20,10,5,3,11,10,13,2,0,3,0,0
32,N1,25/08/2019,15:45,Zwolle,Sparta Rotterdam,2,2,D,1,1,D,17,22,8,7,8,9,4,2,2,2,0,0
33,N1,30/08/2019,19:00,FC Emmen,Zwolle,1,3,A,1,3,A,30,18,8,9,12,8,15,2,5,1,0,0
34,N1,31/08/2019,17:30,Heerenveen,For Sittard,1,1,D,1,1,D,27,8,11,3,12,8,14,1,1,1,0,0
35,N1,31/08/2019,18:45,Groningen,Heracles,1,2,A,0,1,A,12,10,2,4,11,8,5,5,2,1,0,0
36,N1,31/08/2019,19:45,Den Haag,VVV Venlo,1,0,H,1,0,H,12,9,4,2,14,13,1,6,3,4,0,1
37,N1,01/09/2019,11:15,Twente,Utrecht,3,1,H,1,0,H,10,13,4,3,12,9,1,7,1,1,0,1
38,N1,01/09/2019,13:30,Sparta Rotterdam,Ajax,1,4,A,0,2,A,12,15,3,6,16,4,4,8,2,0,0,0
39,N1,01/09/2019,15:45,Vitesse,AZ Alkmaar,2,1,H,1,1,D,10,13,4,3,25,13,5,11,4,3,0,0
40,N1,01/09/2019,15:45,Willem II,Feyenoord,0,1,A,0,0,D,10,8,2,3,6,15,6,5,1,2,0,0
41,N1,01/09/2019,19:00,Waalwijk,PSV Eindhoven,1,3,A,1,0,H,8,16,2,7,12,8,5,6,2,2,0,0
42,N1,14/09/2019,17:30,Ajax,Heerenveen,4,1,H,2,1,H,29,10,12,4,7,8,11,2,1,1,0,0
43,N1,14/09/2019,17:30,AZ Alkmaar,Sparta Rotterdam,5,1,H,4,1,H,14,11,7,4,11,5,9,3,0,1,0,0
44,N1,14/09/2019,18:45,VVV Venlo,Groningen,2,1,H,1,1,D,5,17,4,6,15,12,5,13,1,0,0,0
45,N1,14/09/2019,19:45,PSV Eindhoven,Vitesse,5,0,H,2,0,H,19,14,12,2,6,11,8,3,0,1,0,0
46,N1,14/09/2019,19:45,Utrecht,FC Emmen,3,1,H,1,0,H,23,8,7,3,13,16,10,4,3,4,0,0
47,N1,15/09/2019,11:15,Zwolle,Waalwijk,6,2,H,1,2,A,14,11,6,5,7,12,4,5,1,2,0,0
48,N1,15/09/2019,13:30,Feyenoord,Den Haag,3,2,H,3,0,H,15,7,9,3,12,10,1,4,1,3,0,0
49,N1,15/09/2019,13:30,Heracles,Willem II,4,1,H,2,1,H,12,7,6,4,16,14,2,4,0,3,0,0
50,N1,15/09/2019,15:45,For Sittard,Twente,2,3,A,0,2,A,25,9,10,5,9,14,12,2,1,1,1,1
51,N1,20/09/2019,19:00,Twente,Heracles,2,3,A,1,2,A,9,7,2,5,13,13,5,4,2,1,0,0
52,N1,21/09/2019,17:30,Sparta Rotterdam,Waalwijk,4,0,H,2,0,H,19,15,8,4,14,9,4,8,1,2,0,0
53,N1,21/09/2019,18:45,Groningen,Zwolle,2,0,H,1,0,H,18,5,7,1,15,6,7,3,1,0,0,0
54,N1,21/09/2019,18:45,Willem II,VVV Venlo,1,0,H,1,0,H,20,8,6,1,17,14,8,2,1,1,0,0
55,N1,21/09/2019,19:45,Vitesse,For Sittard,4,2,H,0,1,A,20,12,9,4,14,10,9,6,4,1,0,0
56,N1,22/09/2019,11:15,Heerenveen,Utrecht,1,1,D,1,1,D,22,9,4,4,7,7,4,2,3,2,0,0
57,N1,22/09/2019,13:30,FC Emmen,Feyenoord,3,3,D,2,2,D,10,20,5,7,20,11,4,7,2,1,1,0
58,N1,22/09/2019,15:45,Den Haag,AZ Alkmaar,0,1,A,0,0,D,8,11,1,3,14,13,1,2,0,0,0,0
59,N1,22/09/2019,15:45,PSV Eindhoven,Ajax,1,1,D,0,0,D,16,20,3,6,8,7,4,10,1,2,0,0
60,N1,25/09/2019,17:30,PSV Eindhoven,Groningen,3,1,H,2,0,H,10,6,4,1,10,9,4,3,0,2,0,0
61,N1,25/09/2019,19:45,Ajax,For Sittard,5,0,H,0,0,D,25,4,13,0,8,6,5,2,1,1,0,0
62,N1,26/09/2019,19:00,Feyenoord,AZ Alkmaar,0,3,A,0,1,A,12,11,5,6,15,11,3,2,2,1,0,0
63,N1,27/09/2019,19:00,FC Emmen,Den Haag,3,0,H,1,0,H,16,19,5,5,18,10,5,4,4,4,0,0
64,N1,28/09/2019,17:30,VVV Venlo,Heerenveen,0,3,A,0,2,A,9,10,2,4,13,16,10,4,2,1,0,0
65,N1,28/09/2019,18:45,Ajax,Groningen,2,0,H,0,0,D,32,6,9,2,7,11,8,2,1,4,0,1
66,N1,28/09/2019,19:45,For Sittard,Sparta Rotterdam,0,0,D,0,0,D,13,14,2,2,11,21,10,3,3,5,0,1
67,N1,29/09/2019,11:15,Waalwijk,Vitesse,1,2,A,0,1,A,10,11,5,3,13,6,2,5,2,0,0,1
68,N1,29/09/2019,13:30,Utrecht,Willem II,2,0,H,0,0,D,11,9,6,3,11,11,3,3,1,4,1,0
69,N1,29/09/2019,13:30,Zwolle,PSV Eindhoven,0,4,A,0,1,A,14,25,4,15,10,11,5,6,1,3,0,0
70,N1,29/09/2019,15:45,AZ Alkmaar,Heracles,2,0,H,0,0,D,16,9,9,3,16,11,8,4,2,3,0,0
71,N1,29/09/2019,15:45,Feyenoord,Twente,5,1,H,2,1,H,18,6,11,1,12,6,7,2,1,2,0,0
72,N1,04/10/2019,19:00,Groningen,Waalwijk,3,0,H,2,0,H,11,8,5,3,16,18,4,4,3,3,0,0
73,N1,05/10/2019,17:30,Heracles,FC Emmen,2,0,H,1,0,H,15,8,4,0,10,13,5,0,0,3,0,0
74,N1,05/10/2019,18:45,Sparta Rotterdam,Twente,2,1,H,0,0,D,14,15,9,5,9,10,5,3,1,3,0,1
75,N1,05/10/2019,18:45,Vitesse,Utrecht,2,1,H,1,1,D,13,16,4,6,11,6,3,4,1,1,0,0
76,N1,05/10/2019,19:45,Heerenveen,Zwolle,1,0,H,1,0,H,18,9,5,2,9,11,10,10,0,1,0,0
77,N1,06/10/2019,11:15,Den Haag,Ajax,0,2,A,0,1,A,9,17,1,7,9,15,5,6,3,2,0,0
78,N1,06/10/2019,13:30,For Sittard,Feyenoord,4,2,H,3,1,H,11,20,8,6,9,10,2,12,3,2,0,0
79,N1,06/10/2019,15:45,PSV Eindhoven,VVV Venlo,4,1,H,0,0,D,20,10,6,3,8,10,5,5,0,1,0,0
80,N1,06/10/2019,15:45,Willem II,AZ Alkmaar,1,1,D,1,1,D,16,18,4,7,10,10,5,8,0,6,0,1
81,N1,19/10/2019,17:30,AZ Alkmaar,Heerenveen,2,4,A,1,3,A,17,12,8,8,7,9,9,4,2,1,0,0
82,N1,19/10/2019,17:30,Waalwijk,Ajax,1,2,A,0,0,D,14,19,5,7,8,10,4,6,1,0,0,0
83,N1,19/10/2019,18:45,Twente,Willem II,0,1,A,0,1,A,11,11,3,4,13,11,9,4,2,5,0,0
84,N1,19/10/2019,19:45,Utrecht,PSV Eindhoven,3,0,H,0,0,D,17,6,4,1,10,11,6,2,0,1,0,2
85,N1,19/10/2019,19:45,VVV Venlo,Vitesse,0,4,A,0,3,A,15,15,4,7,9,12,6,3,2,0,0,0
86,N1,20/10/2019,11:15,Zwolle,Den Haag,3,1,H,1,1,D,13,14,4,1,16,15,1,8,4,2,0,0
87,N1,20/10/2019,13:30,FC Emmen,For Sittard,2,1,H,0,1,A,14,17,3,8,12,12,2,7,2,4,0,0
88,N1,20/10/2019,13:30,Groningen,Sparta Rotterdam,2,0,H,0,0,D,15,10,4,4,9,11,4,5,0,3,0,1
89,N1,20/10/2019,15:45,Feyenoord,Heracles,1,1,D,1,0,H,17,7,6,2,11,10,7,6,3,3,0,0
90,N1,25/10/2019,19:00,Twente,FC Emmen,4,1,H,3,0,H,17,10,8,3,17,13,3,2,0,3,0,0
91,N1,26/10/2019,17:30,Willem II,Waalwijk,2,1,H,2,1,H,19,10,5,1,5,13,4,3,0,1,0,0
92,N1,26/10/2019,18:45,For Sittard,VVV Venlo,4,1,H,2,0,H,10,17,5,6,10,12,1,13,0,3,0,0
93,N1,26/10/2019,18:45,Vitesse,Den Haag,0,2,A,0,2,A,27,7,6,4,12,7,2,4,3,1,0,0
94,N1,26/10/2019,19:45,Heracles,Zwolle,4,0,H,1,0,H,22,17,12,6,17,12,7,7,0,1,0,0
95,N1,27/10/2019,11:15,Heerenveen,Groningen,1,1,D,1,0,H,14,8,4,3,12,12,6,1,0,0,0,0
96,N1,27/10/2019,13:30,PSV Eindhoven,AZ Alkmaar,0,4,A,0,2,A,6,16,0,6,9,11,1,3,0,1,1,0
97,N1,27/10/2019,13:30,Sparta Rotterdam,Utrecht,1,2,A,1,2,A,15,10,1,3,11,8,7,4,2,1,0,0
98,N1,27/10/2019,15:45,Ajax,Feyenoord,4,0,H,4,0,H,19,4,12,0,9,15,6,4,0,0,0,0
99,N1,01/11/2019,19:00,Zwolle,Ajax,2,4,A,1,3,A,11,20,5,7,10,13,2,4,3,1,0,0
100,N1,02/11/2019,17:30,Waalwijk,Heracles,2,0,H,1,0,H,21,12,8,5,18,14,7,2,5,3,0,0
101,N1,02/11/2019,18:45,Sparta Rotterdam,PSV Eindhoven,2,2,D,1,0,H,10,24,7,7,7,6,6,6,0,0,0,0
102,N1,02/11/2019,19:45,AZ Alkmaar,Twente,3,0,H,1,0,H,33,3,11,2,8,6,13,0,0,1,0,1
103,N1,03/11/2019,11:15,FC Emmen,Vitesse,2,1,H,2,1,H,21,13,7,3,8,11,8,6,1,2,0,0
104,N1,03/11/2019,13:30,Groningen,Willem II,2,0,H,1,0,H,16,5,10,0,7,14,5,2,2,2,0,0
105,N1,03/11/2019,13:30,Utrecht,For Sittard,6,0,H,3,0,H,15,2,8,1,8,15,8,1,0,2,0,0
106,N1,03/11/2019,13:30,VVV Venlo,Feyenoord,0,3,A,0,2,A,10,12,0,6,14,9,2,5,3,1,1,0
107,N1,03/11/2019,15:45,Den Haag,Heerenveen,1,1,D,0,0,D,7,17,2,4,13,7,4,8,3,0,0,0
108,N1,08/11/2019,19:00,Vitesse,Groningen,1,2,A,0,2,A,31,13,8,6,11,12,9,2,1,2,0,0
109,N1,09/11/2019,17:30,Heerenveen,Sparta Rotterdam,2,1,H,0,1,A,17,13,4,3,6,14,6,6,0,1,0,0
110,N1,09/11/2019,18:45,For Sittard,Den Haag,1,0,H,1,0,H,15,13,8,6,14,14,8,3,1,6,0,0
111,N1,09/11/2019,19:45,Heracles,VVV Venlo,6,1,H,2,0,H,24,9,12,3,10,10,9,1,2,2,0,0
112,N1,10/11/2019,11:15,Ajax,Utrecht,4,0,H,3,0,H,22,4,15,0,8,9,9,2,0,0,0,0
113,N1,10/11/2019,13:30,Twente,Zwolle,2,1,H,2,0,H,10,12,6,4,17,5,7,6,0,3,0,0
114,N1,10/11/2019,13:30,Willem II,PSV Eindhoven,2,1,H,1,0,H,13,14,5,6,15,13,3,4,1,5,0,0
115,N1,10/11/2019,15:45,Feyenoord,Waalwijk,3,2,H,2,2,D,24,10,9,4,12,14,5,4,3,3,0,1
116,N1,10/11/2019,19:00,AZ Alkmaar,FC Emmen,3,0,H,2,0,H,20,8,11,2,10,9,8,0,0,2,0,0
117,N1,23/11/2019,17:30,Utrecht,AZ Alkmaar,0,3,A,0,2,A,17,9,1,7,8,17,4,1,1,2,0,0
118,N1,23/11/2019,18:45,Ajax,Heracles,4,1,H,1,0,H,25,10,10,7,13,9,7,2,0,0,0,0
119,N1,23/11/2019,18:45,Zwolle,For Sittard,3,1,H,1,0,H,16,15,7,6,15,7,12,5,2,1,1,1
120,N1,23/11/2019,19:45,Den Haag,Willem II,3,3,D,0,2,A,20,20,9,10,10,14,3,6,1,2,0,0
121,N1,24/11/2019,11:15,Groningen,Feyenoord,1,1,D,0,1,A,16,12,1,6,11,15,8,5,2,1,0,0
122,N1,24/11/2019,13:30,PSV Eindhoven,Heerenveen,2,1,H,2,0,H,18,14,9,5,6,12,7,4,1,2,0,0
123,N1,24/11/2019,13:30,Waalwijk,FC Emmen,1,1,D,0,1,A,19,9,4,3,7,11,10,0,2,0,1,0
124,N1,24/11/2019,15:45,Sparta Rotterdam,Vitesse,2,0,H,1,0,H,15,13,5,6,13,7,2,5,2,0,0,0
125,N1,24/11/2019,15:45,VVV Venlo,Twente,2,1,H,2,1,H,12,15,7,5,10,16,2,5,2,1,0,0
126,N1,29/11/2019,19:00,Heerenveen,Vitesse,3,2,H,1,2,A,17,19,8,9,13,11,8,5,2,2,0,0
127,N1,30/11/2019,17:30,Willem II,Sparta Rotterdam,4,0,H,3,0,H,12,10,7,3,4,16,6,4,0,2,0,0
128,N1,30/11/2019,18:45,For Sittard,Groningen,1,0,H,0,0,D,10,11,4,2,10,10,0,6,1,1,0,0
129,N1,30/11/2019,19:45,Heracles,Den Haag,4,0,H,2,0,H,12,7,4,2,11,8,3,1,2,0,0,0
130,N1,01/12/2019,11:15,Twente,Ajax,2,5,A,2,1,H,9,18,3,10,12,14,1,4,3,3,0,0
131,N1,01/12/2019,13:30,Utrecht,Waalwijk,0,1,A,0,0,D,13,11,4,3,8,15,4,9,3,1,0,0
132,N1,01/12/2019,15:45,AZ Alkmaar,VVV Venlo,1,0,H,1,0,H,25,4,8,1,11,7,10,0,2,0,0,0
133,N1,01/12/2019,15:45,Feyenoord,Zwolle,1,0,H,1,0,H,20,20,7,8,6,8,7,5,0,0,0,0
134,N1,01/12/2019,19:00,FC Emmen,PSV Eindhoven,1,1,D,0,1,A,12,13,2,4,18,11,1,7,3,4,1,0
135,N1,06/12/2019,19:15,Ajax,Willem II,0,2,A,0,1,A,29,9,6,4,9,6,12,3,1,1,0,0
136,N1,07/12/2019,17:30,Den Haag,Twente,0,0,D,0,0,D,9,8,3,2,19,13,8,7,2,2,0,0
137,N1,07/12/2019,18:45,PSV Eindhoven,For Sittard,5,0,H,3,0,H,28,4,10,0,11,14,13,0,0,4,0,0
138,N1,07/12/2019,18:45,VVV Venlo,FC Emmen,2,0,H,1,0,H,19,12,6,3,17,13,5,3,3,1,0,1
139,N1,07/12/2019,19:45,Zwolle,AZ Alkmaar,0,3,A,0,2,A,15,14,7,8,13,12,6,4,0,0,0,0
140,N1,08/12/2019,11:15,Vitesse,Feyenoord,0,0,D,0,0,D,15,21,3,4,7,11,4,3,3,3,0,0
141,N1,08/12/2019,13:30,Groningen,Utrecht,0,1,A,0,0,D,19,10,3,4,6,13,5,1,2,1,0,0
142,N1,08/12/2019,13:30,Waalwijk,Heerenveen,1,3,A,0,1,A,14,21,4,10,6,7,4,7,1,0,0,0
143,N1,08/12/2019,15:45,Sparta Rotterdam,Heracles,0,0,D,0,0,D,10,12,3,2,14,11,8,13,3,3,0,1
144,N1,13/12/2019,19:00,Heerenveen,Willem II,1,2,A,1,2,A,21,4,9,2,9,6,4,0,1,4,0,0
145,N1,14/12/2019,17:30,Den Haag,Groningen,1,1,D,1,1,D,10,11,2,4,17,13,2,7,3,2,1,1
146,N1,14/12/2019,18:45,For Sittard,Waalwijk,3,2,H,2,2,D,21,11,13,3,11,18,5,4,4,3,0,1
147,N1,14/12/2019,18:45,VVV Venlo,Zwolle,1,2,A,0,2,A,12,22,7,8,8,15,8,7,0,2,0,0
148,N1,14/12/2019,19:45,Twente,Vitesse,0,3,A,0,0,D,11,14,2,8,11,7,8,5,1,2,0,0
149,N1,15/12/2019,11:15,FC Emmen,Sparta Rotterdam,2,0,H,2,0,H,20,11,8,2,3,23,6,7,1,2,0,0
150,N1,15/12/2019,13:30,Feyenoord,PSV Eindhoven,3,1,H,2,0,H,10,20,6,8,11,11,4,8,3,4,0,0
151,N1,15/12/2019,15:45,AZ Alkmaar,Ajax,1,0,H,0,0,D,15,11,2,3,13,17,8,6,3,2,0,0
152,N1,15/12/2019,15:45,Heracles,Utrecht,1,3,A,1,0,H,13,16,4,7,14,15,7,4,2,1,0,0
153,N1,20/12/2019,19:00,Waalwijk,Twente,3,0,H,1,0,H,16,11,7,4,19,15,3,3,1,0,0,1
154,N1,21/12/2019,17:30,Heerenveen,Heracles,1,1,D,0,0,D,14,8,6,2,8,10,4,6,1,1,0,0
155,N1,21/12/2019,18:45,PSV Eindhoven,Zwolle,4,1,H,2,1,H,22,12,10,6,7,8,7,3,1,4,0,0
156,N1,21/12/2019,18:45,Sparta Rotterdam,AZ Alkmaar,3,0,H,2,0,H,11,10,5,2,12,7,4,7,4,2,0,1
157,N1,21/12/2019,19:45,Willem II,For Sittard,0,0,D,0,0,D,6,10,3,1,7,10,4,3,0,1,0,0
158,N1,22/12/2019,11:15,Ajax,Den Haag,6,1,H,4,0,H,28,6,13,5,9,11,6,5,3,5,0,1
159,N1,22/12/2019,13:30,Groningen,FC Emmen,2,0,H,0,0,D,19,13,4,6,10,13,11,3,1,4,0,1
160,N1,22/12/2019,13:30,Utrecht,Feyenoord,1,2,A,1,1,D,15,13,3,7,12,9,8,3,3,1,1,0
161,N1,22/12/2019,15:45,Vitesse,VVV Venlo,3,0,H,2,0,H,16,4,6,2,11,11,6,2,2,2,0,0
162,N1,17/01/2020,19:00,Zwolle,Utrecht,3,3,D,1,1,D,13,16,7,6,14,17,5,5,2,4,0,0
163,N1,18/01/2020,17:30,For Sittard,Vitesse,1,3,A,0,2,A,10,19,2,9,9,12,3,5,2,2,0,0
164,N1,18/01/2020,18:45,Feyenoord,Heerenveen,3,1,H,3,1,H,15,14,9,5,8,7,6,3,2,2,0,0
165,N1,18/01/2020,18:45,Twente,Groningen,0,0,D,0,0,D,9,10,3,4,16,15,5,1,3,2,0,0
166,N1,18/01/2020,19:45,AZ Alkmaar,Willem II,1,3,A,1,0,H,16,14,3,7,11,6,5,3,2,1,0,0
167,N1,19/01/2020,11:15,VVV Venlo,PSV Eindhoven,1,1,D,0,0,D,12,14,3,5,7,10,4,8,0,0,0,0
168,N1,19/01/2020,13:30,Ajax,Sparta Rotterdam,2,1,H,1,0,H,23,19,8,7,9,16,9,4,1,1,0,0
169,N1,19/01/2020,13:30,FC Emmen,Heracles,1,0,H,1,0,H,13,8,6,1,13,14,5,3,3,1,0,0
170,N1,19/01/2020,15:45,Den Haag,Waalwijk,2,0,H,1,0,H,6,6,3,2,9,11,2,5,1,0,0,1
171,N1,24/01/2020,19:00,Utrecht,Den Haag,4,0,H,1,0,H,14,4,4,2,3,3,11,6,0,3,0,0
172,N1,25/01/2020,17:30,Heerenveen,AZ Alkmaar,1,2,A,0,1,A,10,17,2,7,9,9,2,8,1,1,0,0
173,N1,25/01/2020,18:45,Heracles,Feyenoord,2,3,A,1,0,H,13,14,7,6,15,10,7,9,1,0,0,0
174,N1,25/01/2020,18:45,Waalwijk,VVV Venlo,1,2,A,1,0,H,12,13,4,6,11,10,3,5,3,2,0,0
175,N1,25/01/2020,19:45,Sparta Rotterdam,For Sittard,1,1,D,0,1,A,21,12,5,3,18,10,11,1,1,3,0,0
176,N1,26/01/2020,11:15,Vitesse,FC Emmen,1,1,D,1,0,H,19,11,5,3,16,8,9,3,2,2,0,0
177,N1,26/01/2020,13:30,Groningen,Ajax,2,1,H,1,0,H,9,14,5,3,13,11,4,5,2,3,0,0
178,N1,26/01/2020,13:30,Willem II,Zwolle,0,0,D,0,0,D,13,16,2,5,17,16,6,4,3,2,0,1
179,N1,26/01/2020,15:45,PSV Eindhoven,Twente,1,1,D,0,0,D,17,11,7,3,11,13,5,6,4,2,1,0
180,N1,31/01/2020,19:00,AZ Alkmaar,Waalwijk,4,0,H,2,0,H,20,11,7,2,6,8,3,1,0,1,0,0
181,N1,01/02/2020,17:30,Den Haag,Vitesse,0,0,D,0,0,D,12,15,6,1,18,17,5,5,2,4,0,0
182,N1,01/02/2020,18:45,Feyenoord,FC Emmen,3,0,H,1,0,H,13,10,7,4,9,10,6,5,2,1,0,0
183,N1,01/02/2020,18:45,Twente,Sparta Rotterdam,2,0,H,0,0,D,8,11,3,3,11,8,5,7,3,4,0,1
184,N1,01/02/2020,19:45,Zwolle,Groningen,1,0,H,1,0,H,6,15,3,3,7,5,2,12,2,3,0,0
185,N1,02/02/2020,11:15,Willem II,Heracles,1,0,H,1,0,H,12,12,6,1,14,17,3,6,0,2,0,0
186,N1,02/02/2020,13:30,For Sittard,Heerenveen,2,1,H,1,1,D,11,7,3,3,8,12,2,5,3,2,0,0
187,N1,02/02/2020,13:30,VVV Venlo,Utrecht,1,1,D,0,0,D,9,13,4,3,9,10,5,8,1,0,0,0
188,N1,02/02/2020,15:45,Ajax,PSV Eindhoven,1,0,H,1,0,H,28,7,7,1,12,8,7,3,1,1,0,0
189,N1,07/02/2020,19:00,Heracles,For Sittard,2,0,H,1,0,H,13,13,7,5,13,8,6,2,2,1,0,1
190,N1,08/02/2020,17:30,Groningen,Vitesse,1,0,H,1,0,H,15,16,3,2,9,12,7,7,0,1,0,0
191,N1,08/02/2020,18:45,Heerenveen,VVV Venlo,1,1,D,0,0,D,30,5,9,2,12,17,10,0,1,2,0,0
192,N1,08/02/2020,18:45,PSV Eindhoven,Willem II,3,0,H,1,0,H,20,11,5,1,9,8,6,4,1,1,0,0
193,N1,08/02/2020,19:45,Waalwijk,Zwolle,0,0,D,0,0,D,12,8,1,1,11,11,2,4,3,3,0,0
194,N1,11/02/2020,17:30,FC Emmen,Twente,2,0,H,1,0,H,15,5,5,2,11,22,5,1,1,5,0,0
195,N1,11/02/2020,19:45,Sparta Rotterdam,Den Haag,4,2,H,3,1,H,21,7,8,4,18,7,8,2,2,0,0,0
196,N1,14/02/2020,19:00,VVV Venlo,Heracles,1,0,H,1,0,H,11,11,1,6,10,16,1,5,1,3,0,0
197,N1,15/02/2020,17:30,Twente,AZ Alkmaar,2,0,H,2,0,H,10,5,6,2,17,18,7,2,1,1,0,0
198,N1,15/02/2020,18:45,Den Haag,PSV Eindhoven,0,3,A,0,1,A,7,27,4,14,11,5,3,12,1,0,0,0
199,N1,15/02/2020,19:45,For Sittard,FC Emmen,0,0,D,0,0,D,10,7,2,0,13,20,1,3,4,2,1,0
200,N1,16/02/2020,11:15,Vitesse,Heerenveen,4,2,H,2,2,D,19,12,8,7,11,5,8,3,0,0,0,0
201,N1,16/02/2020,13:30,Ajax,Waalwijk,3,0,H,1,0,H,18,11,6,3,11,9,6,3,1,2,0,0
202,N1,16/02/2020,13:30,Sparta Rotterdam,Groningen,1,2,A,0,2,A,9,7,2,3,12,10,5,6,2,1,0,0
203,N1,16/02/2020,15:45,Willem II,Utrecht,1,1,D,0,1,A,11,18,5,9,9,10,13,5,1,1,0,0
204,N1,16/02/2020,15:45,Zwolle,Feyenoord,3,4,A,2,1,H,9,20,3,10,15,7,2,5,3,2,0,0
205,N1,21/02/2020,19:00,Waalwijk,Sparta Rotterdam,0,1,A,0,1,A,8,18,2,4,15,13,2,4,2,1,0,0
206,N1,22/02/2020,17:30,FC Emmen,Willem II,4,2,H,1,0,H,14,12,7,4,13,13,3,6,1,1,0,0
207,N1,22/02/2020,18:45,Feyenoord,For Sittard,2,1,H,0,0,D,22,8,6,4,9,10,9,2,0,0,0,0
208,N1,22/02/2020,18:45,Heerenveen,Den Haag,2,2,D,1,2,A,38,4,9,1,11,11,15,4,2,3,0,0
209,N1,22/02/2020,19:45,Groningen,VVV Venlo,0,1,A,0,0,D,12,9,3,1,11,11,5,4,2,0,0,0
210,N1,23/02/2020,11:15,Utrecht,Twente,2,1,H,0,0,D,13,13,4,2,12,8,7,2,2,2,0,0
