,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,18/08/00,Sparta,Roda JC,2,2,D,1,1,D
1,N1,19/08/00,Graafschap,PSV Eindhoven,2,0,H,0,0,D
2,N1,19/08/00,Feyenoord,AZ Alkmaar,2,0,H,1,0,H
3,N1,19/08/00,NAC Breda,Waalwijk,0,1,A,0,0,D
4,N1,20/08/00,Groningen,Willem II,1,1,D,0,0,D
5,N1,20/08/00,Roosendaal,Nijmegen,2,3,A,1,2,A
6,N1,20/08/00,Utrecht,Heerenveen,2,0,H,1,0,H
7,N1,20/08/00,Vitesse,Twente,3,1,H,1,1,D
8,N1,22/08/00,Ajax,For Sittard,5,0,H,1,0,H
9,N1,23/08/00,Groningen,Nijmegen,4,4,D,2,2,D
10,N1,26/08/00,AZ Alkmaar,Roosendaal,3,0,H,1,0,H
11,N1,26/08/00,Graafschap,Roda JC,1,3,A,0,2,A
12,N1,26/08/00,For Sittard,Heerenveen,0,2,A,0,1,A
13,N1,26/08/00,NAC Breda,Groningen,5,1,H,1,1,D
14,N1,26/08/00,Willem II,Waalwijk,2,0,H,0,0,D
15,N1,27/08/00,Nijmegen,Vitesse,4,1,H,2,0,H
16,N1,27/08/00,Sparta,Ajax,3,0,H,0,0,D
17,N1,27/08/00,Twente,Feyenoord,1,2,A,1,1,D
18,N1,27/08/00,Utrecht,PSV Eindhoven,1,3,A,1,0,H
19,N1,03/09/00,Waalwijk,Roosendaal,2,1,H,1,0,H
20,N1,05/09/00,PSV Eindhoven,Willem II,2,2,D,1,0,H
21,N1,06/09/00,Ajax,Nijmegen,0,0,D,0,0,D
22,N1,06/09/00,Groningen,Graafschap,1,0,H,0,0,D
23,N1,06/09/00,NAC Breda,Roda JC,1,1,D,1,0,H
24,N1,06/09/00,Waalwijk,AZ Alkmaar,3,0,H,1,0,H
25,N1,06/09/00,Twente,Heerenveen,2,2,D,1,0,H
26,N1,06/09/00,Vitesse,Sparta,5,1,H,2,0,H
27,N1,08/09/00,For Sittard,PSV Eindhoven,0,3,A,0,2,A
28,N1,09/09/00,Ajax,Groningen,3,1,H,1,1,D
29,N1,09/09/00,Graafschap,AZ Alkmaar,4,2,H,2,0,H
30,N1,09/09/00,Feyenoord,Waalwijk,3,1,H,2,0,H
31,N1,09/09/00,Heerenveen,NAC Breda,2,1,H,0,1,A
32,N1,09/09/00,Roda JC,Twente,2,2,D,1,1,D
33,N1,09/09/00,Willem II,Vitesse,2,2,D,1,2,A
34,N1,10/09/00,Nijmegen,Utrecht,1,1,D,0,0,D
35,N1,10/09/00,Sparta,Roosendaal,3,5,A,3,2,H
36,N1,13/09/00,NAC Breda,Roosendaal,2,1,H,1,1,D
37,N1,16/09/00,NAC Breda,Graafschap,3,0,H,2,0,H
38,N1,16/09/00,PSV Eindhoven,Sparta,2,1,H,2,0,H
39,N1,17/09/00,AZ Alkmaar,Ajax,3,2,H,2,1,H
40,N1,17/09/00,Nijmegen,For Sittard,1,1,D,1,0,H
41,N1,17/09/00,Roosendaal,Groningen,0,2,A,0,1,A
42,N1,17/09/00,Utrecht,Twente,1,2,A,0,1,A
43,N1,17/09/00,Vitesse,Waalwijk,1,0,H,1,0,H
44,N1,22/09/00,Ajax,Roosendaal,2,0,H,0,0,D
45,N1,23/09/00,For Sittard,Vitesse,1,4,A,0,4,A
46,N1,24/09/00,Groningen,Utrecht,1,3,A,1,1,D
47,N1,24/09/00,NAC Breda,Willem II,2,0,H,1,0,H
48,N1,24/09/00,Waalwijk,Nijmegen,0,0,D,0,0,D
49,N1,24/09/00,Twente,Graafschap,3,1,H,2,0,H
50,N1,01/10/00,Graafschap,Feyenoord,2,3,A,2,1,H
51,N1,01/10/00,Groningen,PSV Eindhoven,0,1,A,0,0,D
52,N1,01/10/00,Waalwijk,Twente,1,1,D,0,1,A
53,N1,01/10/00,Roda JC,AZ Alkmaar,4,2,H,1,0,H
54,N1,01/10/00,Sparta,Willem II,1,2,A,0,0,D
55,N1,01/10/00,Vitesse,Utrecht,2,1,H,0,1,A
56,N1,02/10/00,Heerenveen,Ajax,2,2,D,1,0,H
57,N1,13/10/00,AZ Alkmaar,NAC Breda,3,1,H,2,0,H
58,N1,14/10/00,Heerenveen,Waalwijk,1,1,D,1,0,H
59,N1,14/10/00,PSV Eindhoven,Nijmegen,0,0,D,0,0,D
60,N1,14/10/00,Roda JC,Groningen,2,0,H,1,0,H
61,N1,14/10/00,Twente,For Sittard,1,1,D,1,0,H
62,N1,14/10/00,Willem II,Utrecht,6,2,H,2,0,H
63,N1,15/10/00,Roosendaal,Graafschap,2,4,A,2,3,A
64,N1,15/10/00,Sparta,Feyenoord,1,4,A,1,1,D
65,N1,15/10/00,Vitesse,Ajax,3,2,H,1,1,D
66,N1,20/10/00,Ajax,Roda JC,4,2,H,2,0,H
67,N1,21/10/00,Graafschap,Willem II,1,1,D,0,0,D
68,N1,21/10/00,Feyenoord,Heerenveen,2,0,H,1,0,H
69,N1,21/10/00,Twente,Sparta,3,1,H,1,1,D
70,N1,22/10/00,AZ Alkmaar,Vitesse,0,2,A,0,1,A
71,N1,22/10/00,Groningen,For Sittard,4,0,H,1,0,H
72,N1,22/10/00,Utrecht,Roosendaal,5,3,H,3,2,H
73,N1,27/10/00,AZ Alkmaar,Twente,5,0,H,2,0,H
74,N1,27/10/00,For Sittard,NAC Breda,1,2,A,0,2,A
75,N1,28/10/00,Heerenveen,Graafschap,1,0,H,0,0,D
76,N1,29/10/00,Nijmegen,Willem II,3,0,H,1,0,H
77,N1,29/10/00,PSV Eindhoven,Ajax,1,1,D,0,1,A
78,N1,29/10/00,Roda JC,Waalwijk,0,1,A,0,1,A
79,N1,29/10/00,Sparta,Groningen,2,0,H,1,0,H
80,N1,29/10/00,Utrecht,Feyenoord,1,1,D,0,1,A
81,N1,01/11/00,Heerenveen,Sparta,1,1,D,1,0,H
82,N1,01/11/00,Nijmegen,Graafschap,2,1,H,0,0,D
83,N1,01/11/00,PSV Eindhoven,Vitesse,2,0,H,1,0,H
84,N1,01/11/00,Waalwijk,Utrecht,4,1,H,2,0,H
85,N1,01/11/00,Roda JC,For Sittard,1,0,H,1,0,H
86,N1,02/11/00,Feyenoord,Roosendaal,5,1,H,2,0,H
87,N1,04/11/00,NAC Breda,Nijmegen,2,2,D,2,1,H
88,N1,04/11/00,Twente,PSV Eindhoven,0,2,A,0,1,A
89,N1,05/11/00,Graafschap,Vitesse,1,2,A,0,2,A
90,N1,05/11/00,Feyenoord,Roda JC,4,2,H,3,1,H
91,N1,05/11/00,Groningen,AZ Alkmaar,1,2,A,1,1,D
92,N1,05/11/00,Roosendaal,For Sittard,3,1,H,2,1,H
93,N1,05/11/00,Utrecht,Sparta,1,1,D,0,0,D
94,N1,05/11/00,Willem II,Ajax,0,1,A,0,1,A
95,N1,10/11/00,Roosendaal,Willem II,2,1,H,0,0,D
