,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
208,N1,27/02/2021,19:00,Vitesse,VVV Venlo,4,1,H,1,1,D,23,5,8,2,12,14,3,2,0,0,0,0
209,N1,27/02/2021,20:00,Heracles,Twente,2,2,D,1,1,D,9,7,6,3,9,13,3,1,0,0,0,0
210,N1,28/02/2021,11:15,Sparta Rotterdam,Willem II,0,2,A,0,0,D,13,13,2,4,12,11,3,1,1,0,1,0
211,N1,28/02/2021,13:30,Groningen,For Sittard,1,0,H,0,0,D,4,5,1,1,12,12,4,6,3,0,0,0
212,N1,28/02/2021,13:30,PSV Eindhoven,Ajax,1,1,D,1,0,H,9,17,5,3,18,10,5,2,5,1,0,0
213,N1,28/02/2021,15:45,AZ Alkmaar,Feyenoord,4,2,H,2,2,D,9,9,7,5,16,10,3,5,1,4,0,0
214,N1,05/03/2021,19:00,FC Emmen,Sparta Rotterdam,1,1,D,0,1,A,15,14,5,5,7,15,7,2,2,1,0,0
215,N1,06/03/2021,15:30,Feyenoord,VVV Venlo,6,0,H,3,0,H,21,5,10,0,9,3,11,1,0,0,0,0
216,N1,06/03/2021,17:45,Twente,Willem II,1,1,D,0,0,D,12,9,5,2,6,3,3,1,2,0,0,0
217,N1,06/03/2021,19:00,Heerenveen,Den Haag,3,0,H,1,0,H,18,12,7,3,12,7,5,2,2,1,0,0
218,N1,06/03/2021,20:00,Waalwijk,Utrecht,1,2,A,0,1,A,13,17,6,5,10,10,4,11,2,1,0,0
219,N1,07/03/2021,11:15,Ajax,Groningen,3,1,H,1,0,H,21,9,8,4,10,8,5,3,2,1,0,0
220,N1,07/03/2021,13:30,For Sittard,PSV Eindhoven,1,3,A,0,2,A,11,12,4,6,12,10,9,1,0,2,0,0
221,N1,07/03/2021,13:30,Heracles,Zwolle,2,1,H,0,0,D,18,8,8,3,5,7,6,6,0,0,0,0
222,N1,07/03/2021,15:45,Vitesse,AZ Alkmaar,2,1,H,1,0,H,10,13,4,4,14,14,4,6,3,1,1,0
223,N1,09/03/2021,17:45,VVV Venlo,Sparta Rotterdam,0,1,A,0,0,D,8,12,3,5,13,16,3,9,0,1,0,0
224,N1,13/03/2021,15:30,Willem II,Heerenveen,3,1,H,1,0,H,17,14,8,4,5,3,5,6,0,1,0,0
225,N1,13/03/2021,17:45,Den Haag,Heracles,1,2,A,0,0,D,9,10,2,4,17,11,5,4,6,1,0,0
226,N1,13/03/2021,19:00,AZ Alkmaar,Twente,4,1,H,3,1,H,11,11,4,4,8,11,2,3,1,2,0,0
227,N1,13/03/2021,19:00,Groningen,FC Emmen,1,1,D,0,1,A,8,15,3,4,10,11,3,4,1,1,0,0
228,N1,13/03/2021,20:00,Sparta Rotterdam,Waalwijk,2,0,H,0,0,D,16,4,3,0,12,8,5,1,0,0,0,0
229,N1,14/03/2021,11:15,VVV Venlo,For Sittard,1,3,A,0,1,A,9,10,3,5,13,12,0,0,3,1,0,0
230,N1,14/03/2021,13:30,PSV Eindhoven,Feyenoord,1,1,D,1,1,D,12,10,7,3,7,13,5,2,1,3,0,0
231,N1,14/03/2021,13:30,Utrecht,Vitesse,1,3,A,1,1,D,15,10,3,5,15,11,9,2,4,6,0,1
232,N1,14/03/2021,15:45,Zwolle,Ajax,0,2,A,0,2,A,1,21,1,6,9,12,2,7,1,1,0,0
233,N1,19/03/2021,19:00,Heerenveen,Twente,0,0,D,0,0,D,11,13,4,1,9,2,1,3,1,1,0,0
234,N1,20/03/2021,15:30,For Sittard,Utrecht,0,1,A,0,0,D,9,16,1,7,6,10,5,5,0,0,0,0
235,N1,20/03/2021,19:00,Feyenoord,FC Emmen,1,1,D,1,0,H,19,10,6,5,8,8,6,3,1,1,0,0
236,N1,20/03/2021,20:00,Waalwijk,Groningen,3,1,H,2,1,H,17,19,10,6,14,10,3,5,1,2,0,0
237,N1,21/03/2021,11:15,Zwolle,VVV Venlo,2,1,H,0,0,D,19,12,5,4,8,14,11,5,1,1,0,0
238,N1,21/03/2021,13:30,AZ Alkmaar,PSV Eindhoven,2,0,H,1,0,H,9,15,5,4,11,12,2,10,0,1,0,0
239,N1,21/03/2021,13:30,Vitesse,Willem II,0,0,D,0,0,D,12,10,4,4,11,15,5,2,2,1,0,0
240,N1,21/03/2021,15:45,Heracles,Sparta Rotterdam,1,1,D,0,0,D,7,13,1,4,10,10,2,6,1,1,0,0
241,N1,21/03/2021,19:00,Ajax,Den Haag,5,0,H,4,0,H,18,2,10,0,7,9,6,3,0,0,0,0
242,N1,03/04/2021,17:45,VVV Venlo,Groningen,0,1,A,0,0,D,9,8,2,3,11,10,3,0,0,3,0,1
243,N1,03/04/2021,19:00,Twente,Vitesse,1,2,A,1,1,D,2,20,1,6,26,12,1,5,2,1,0,0
244,N1,03/04/2021,19:00,Willem II,AZ Alkmaar,0,1,A,0,0,D,12,5,2,2,11,6,6,2,2,1,0,1
245,N1,03/04/2021,20:00,Sparta Rotterdam,Zwolle,3,2,H,1,0,H,18,18,5,6,12,12,4,11,1,1,0,0
246,N1,04/04/2021,11:15,Feyenoord,For Sittard,2,0,H,0,0,D,18,8,7,3,10,9,4,2,0,0,0,0
247,N1,04/04/2021,13:30,Den Haag,Utrecht,1,4,A,0,3,A,8,22,1,8,14,14,4,2,2,0,0,0
248,N1,04/04/2021,13:30,PSV Eindhoven,Heracles,3,0,H,2,0,H,15,5,7,2,6,16,3,3,1,2,0,0
249,N1,04/04/2021,15:45,FC Emmen,Waalwijk,3,1,H,3,0,H,18,7,11,2,11,18,3,6,1,2,0,0
250,N1,04/04/2021,15:45,Heerenveen,Ajax,1,2,A,1,1,D,8,18,1,6,13,14,2,9,0,1,0,0
251,N1,09/04/2021,19:00,Vitesse,Den Haag,0,0,D,0,0,D,21,6,4,2,12,22,15,2,2,6,0,0
252,N1,10/04/2021,17:45,Heracles,Willem II,4,0,H,2,0,H,10,9,5,1,8,5,3,4,0,1,0,0
253,N1,10/04/2021,19:00,AZ Alkmaar,Sparta Rotterdam,2,0,H,1,0,H,20,5,10,3,6,6,9,2,0,1,0,0
254,N1,10/04/2021,19:00,For Sittard,FC Emmen,1,3,A,0,0,D,6,18,4,9,18,15,0,6,2,0,1,0
255,N1,10/04/2021,20:00,Zwolle,Twente,1,0,H,1,0,H,7,18,5,4,10,9,2,10,0,0,0,0
256,N1,11/04/2021,11:15,Utrecht,Feyenoord,1,2,A,1,1,D,12,7,7,2,9,11,7,2,0,1,0,0
257,N1,11/04/2021,13:30,Groningen,Heerenveen,0,2,A,0,0,D,11,15,3,10,12,8,5,3,1,0,0,0
258,N1,11/04/2021,13:30,VVV Venlo,PSV Eindhoven,0,2,A,0,1,A,4,14,1,5,8,8,5,4,1,0,0,0
259,N1,11/04/2021,15:45,Waalwijk,Ajax,0,1,A,0,1,A,3,13,0,4,8,10,4,7,0,2,0,0
260,N1,22/04/2021,17:45,Ajax,Utrecht,1,1,D,0,1,A,21,6,8,1,12,11,9,2,2,0,0,0
261,N1,23/04/2021,17:45,Willem II,Waalwijk,1,0,H,0,0,D,20,6,9,3,10,12,6,5,1,1,0,0
262,N1,24/04/2021,15:30,Heerenveen,Zwolle,0,2,A,0,1,A,11,4,3,3,14,11,5,1,1,2,0,0
263,N1,24/04/2021,17:45,PSV Eindhoven,Groningen,1,0,H,0,0,D,13,8,5,1,15,12,4,4,1,3,0,0
264,N1,24/04/2021,17:45,Sparta Rotterdam,VVV Venlo,2,0,H,1,0,H,19,10,7,3,11,9,5,3,2,4,0,0
265,N1,25/04/2021,11:15,FC Emmen,Heracles,3,1,H,0,0,D,15,8,5,4,9,7,7,5,1,1,0,0
266,N1,25/04/2021,13:30,Ajax,AZ Alkmaar,2,0,H,0,0,D,21,8,10,3,10,8,9,3,0,1,0,0
267,N1,25/04/2021,13:30,Den Haag,For Sittard,0,3,A,0,1,A,18,19,3,6,6,6,8,4,1,1,0,0
268,N1,25/04/2021,15:45,Feyenoord,Vitesse,0,0,D,0,0,D,14,19,2,7,21,14,6,3,2,4,1,0
269,N1,25/04/2021,15:45,Twente,Utrecht,1,2,A,1,0,H,9,12,4,5,12,8,5,5,3,3,0,0
270,N1,01/05/2021,15:30,Heracles,VVV Venlo,4,0,H,2,0,H,17,16,10,5,10,6,10,5,1,1,0,0
271,N1,01/05/2021,17:45,For Sittard,Twente,3,0,H,1,0,H,21,4,10,1,15,9,10,0,0,2,0,0
272,N1,01/05/2021,19:00,Vitesse,Zwolle,2,1,H,1,0,H,20,12,5,6,12,8,6,7,3,0,0,0
273,N1,01/05/2021,19:00,Waalwijk,AZ Alkmaar,1,3,A,1,1,D,5,20,2,7,10,11,1,8,0,2,1,0
274,N1,01/05/2021,20:00,Utrecht,Willem II,3,2,H,2,0,H,10,8,2,4,7,10,2,3,2,2,0,0
275,N1,02/05/2021,11:15,Den Haag,Feyenoord,3,2,H,2,1,H,9,14,5,4,17,12,5,4,3,5,0,1
276,N1,02/05/2021,13:30,Ajax,FC Emmen,4,0,H,1,0,H,15,4,6,0,15,8,9,3,2,2,0,0
277,N1,02/05/2021,13:30,Groningen,Sparta Rotterdam,1,2,A,0,1,A,11,11,3,4,9,8,2,5,1,1,0,0
278,N1,02/05/2021,15:45,PSV Eindhoven,Heerenveen,2,2,D,0,1,A,16,9,7,5,11,8,9,3,2,3,0,0
279,N1,07/05/2021,19:00,Sparta Rotterdam,Vitesse,3,0,H,1,0,H,13,13,6,1,12,5,3,8,0,0,0,0
280,N1,08/05/2021,15:30,Twente,Heracles,1,1,D,0,0,D,9,6,5,2,13,8,3,2,2,1,0,0
281,N1,08/05/2021,17:45,Heerenveen,Utrecht,0,0,D,0,0,D,9,10,2,2,11,10,6,3,1,0,0,0
282,N1,08/05/2021,19:00,AZ Alkmaar,For Sittard,1,0,H,1,0,H,8,9,5,5,8,14,6,4,3,1,1,0
283,N1,08/05/2021,20:00,VVV Venlo,Waalwijk,3,3,D,2,2,D,13,14,5,5,17,11,6,4,2,1,0,0
284,N1,09/05/2021,11:15,FC Emmen,Groningen,0,4,A,0,1,A,5,15,2,6,18,17,5,6,2,2,0,0
285,N1,09/05/2021,13:30,Feyenoord,Ajax,0,3,A,0,1,A,15,7,4,4,15,17,3,3,3,2,1,1
286,N1,09/05/2021,13:30,Zwolle,Den Haag,0,1,A,0,1,A,11,7,3,4,8,14,7,4,2,2,0,0
287,N1,09/05/2021,15:45,Willem II,PSV Eindhoven,0,2,A,0,1,A,0,11,0,5,11,13,0,5,0,1,0,0
288,N1,13/05/2021,13:30,Ajax,VVV Venlo,3,1,H,1,0,H,19,13,10,8,9,10,7,6,1,1,1,0
289,N1,13/05/2021,13:30,Den Haag,Willem II,1,4,A,0,3,A,14,16,7,9,13,11,5,2,2,2,0,0
290,N1,13/05/2021,13:30,FC Emmen,Heerenveen,3,1,H,1,0,H,25,5,7,4,6,10,9,1,0,2,0,2
291,N1,13/05/2021,13:30,For Sittard,Vitesse,3,3,D,2,2,D,10,19,4,9,20,7,1,11,1,1,0,0
292,N1,13/05/2021,13:30,Groningen,AZ Alkmaar,0,0,D,0,0,D,8,11,1,3,13,12,2,4,3,1,0,0
293,N1,13/05/2021,13:30,Heracles,Feyenoord,1,1,D,0,0,D,8,11,5,3,8,9,3,6,2,1,0,0
294,N1,13/05/2021,13:30,PSV Eindhoven,Zwolle,4,2,H,3,0,H,18,9,10,4,7,11,6,5,0,3,0,0
295,N1,13/05/2021,13:30,Sparta Rotterdam,Utrecht,0,0,D,0,0,D,11,17,2,6,12,9,3,8,3,2,0,0
296,N1,13/05/2021,13:30,Waalwijk,Twente,2,1,H,0,0,D,10,5,2,2,11,12,5,0,2,1,0,1
297,N1,16/05/2021,13:30,AZ Alkmaar,Heracles,5,0,H,1,0,H,26,4,9,2,7,13,8,3,2,2,0,0
298,N1,16/05/2021,13:30,Feyenoord,Waalwijk,3,0,H,2,0,H,14,3,6,1,7,5,6,0,0,0,0,0
299,N1,16/05/2021,13:30,Heerenveen,Sparta Rotterdam,1,2,A,0,2,A,16,13,4,4,7,6,3,6,1,1,0,0
300,N1,16/05/2021,13:30,Twente,Den Haag,3,2,H,2,2,D,23,10,9,5,17,6,9,6,2,1,0,0
301,N1,16/05/2021,13:30,Utrecht,PSV Eindhoven,1,1,D,1,0,H,8,10,5,3,4,6,3,2,0,0,0,0
302,N1,16/05/2021,13:30,Vitesse,Ajax,1,3,A,1,2,A,11,18,2,8,9,10,4,10,1,2,0,0
303,N1,16/05/2021,13:30,VVV Venlo,FC Emmen,0,4,A,0,1,A,12,16,2,8,10,12,4,4,2,2,0,0
304,N1,16/05/2021,13:30,Willem II,For Sittard,2,1,H,1,0,H,18,10,7,2,8,12,6,5,2,1,0,0
305,N1,16/05/2021,13:30,Zwolle,Groningen,1,0,H,0,0,D,13,11,4,1,14,11,4,0,0,0,0,0
