,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,05/08/16,Nijmegen,Zwolle,1,1,D,0,1,A
1,N1,06/08/16,Den Haag,Go Ahead Eagles,3,0,H,1,0,H
2,N1,06/08/16,Twente,Excelsior,1,2,A,0,1,A
3,N1,06/08/16,Utrecht,PSV Eindhoven,1,2,A,1,0,H
4,N1,06/08/16,Willem II,Vitesse,1,4,A,0,4,A
5,N1,07/08/16,AZ Alkmaar,Heerenveen,2,2,D,1,1,D
6,N1,07/08/16,Groningen,Feyenoord,0,5,A,0,3,A
7,N1,07/08/16,Roda,Heracles,1,1,D,0,1,A
8,N1,07/08/16,Sparta Rotterdam,Ajax,1,3,A,1,1,D
9,N1,12/08/16,Heerenveen,Utrecht,2,2,D,1,2,A
10,N1,13/08/16,Ajax,Roda,2,2,D,2,1,H
11,N1,13/08/16,Excelsior,Groningen,2,0,H,1,0,H
12,N1,13/08/16,Vitesse,Den Haag,1,2,A,1,1,D
13,N1,13/08/16,Zwolle,Sparta Rotterdam,0,3,A,0,1,A
14,N1,14/08/16,Feyenoord,Twente,2,0,H,1,0,H
15,N1,14/08/16,Go Ahead Eagles,Nijmegen,2,2,D,0,1,A
16,N1,14/08/16,Heracles,Willem II,3,1,H,1,0,H
17,N1,14/08/16,PSV Eindhoven,AZ Alkmaar,1,0,H,0,0,D
18,N1,19/08/16,Excelsior,Den Haag,1,2,A,1,1,D
19,N1,20/08/16,Ajax,Willem II,1,2,A,1,2,A
20,N1,20/08/16,Nijmegen,Heerenveen,2,1,H,1,1,D
21,N1,20/08/16,Roda,Vitesse,0,1,A,0,1,A
22,N1,20/08/16,Zwolle,PSV Eindhoven,0,4,A,0,2,A
23,N1,21/08/16,Groningen,Twente,3,4,A,0,3,A
24,N1,21/08/16,Heracles,Feyenoord,0,1,A,0,1,A
25,N1,21/08/16,Sparta Rotterdam,Go Ahead Eagles,1,0,H,0,0,D
26,N1,21/08/16,Utrecht,AZ Alkmaar,1,2,A,0,1,A
27,N1,26/08/16,Vitesse,Utrecht,1,1,D,1,0,H
28,N1,27/08/16,Feyenoord,Excelsior,4,1,H,1,1,D
29,N1,27/08/16,Heerenveen,Zwolle,1,0,H,0,0,D
30,N1,27/08/16,Twente,Sparta Rotterdam,3,1,H,2,0,H
31,N1,27/08/16,Willem II,Roda,0,0,D,0,0,D
32,N1,28/08/16,AZ Alkmaar,Nijmegen,2,0,H,1,0,H
33,N1,28/08/16,Den Haag,Heracles,1,1,D,1,1,D
34,N1,28/08/16,Go Ahead Eagles,Ajax,0,3,A,0,2,A
35,N1,28/08/16,PSV Eindhoven,Groningen,0,0,D,0,0,D
36,N1,10/09/16,AZ Alkmaar,Willem II,2,0,H,1,0,H
37,N1,10/09/16,Excelsior,Heracles,3,1,H,3,0,H
38,N1,10/09/16,Heerenveen,Twente,3,1,H,1,0,H
39,N1,10/09/16,Nijmegen,PSV Eindhoven,0,4,A,0,4,A
40,N1,10/09/16,Zwolle,Utrecht,1,1,D,1,0,H
41,N1,11/09/16,Ajax,Vitesse,1,0,H,0,0,D
42,N1,11/09/16,Feyenoord,Den Haag,3,1,H,2,0,H
43,N1,11/09/16,Go Ahead Eagles,Roda,2,0,H,1,0,H
44,N1,11/09/16,Groningen,Sparta Rotterdam,1,1,D,1,1,D
45,N1,16/09/16,Utrecht,Groningen,1,5,A,0,2,A
46,N1,17/09/16,Roda,Heerenveen,0,3,A,0,1,A
47,N1,17/09/16,Twente,Den Haag,4,1,H,2,0,H
48,N1,17/09/16,Vitesse,Go Ahead Eagles,2,0,H,0,0,D
49,N1,17/09/16,Willem II,Excelsior,1,1,D,1,0,H
50,N1,18/09/16,Heracles,Ajax,0,2,A,0,0,D
