,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
20,N1,25/08/2018,Graafschap,Groningen,0,1,A,0,1,A,10,12,4,3,10,13,7,3,2,3,0,0
21,N1,25/08/2018,NAC Breda,Excelsior,0,2,A,0,1,A,12,10,3,3,7,13,3,3,3,2,0,0
22,N1,25/08/2018,Zwolle,PSV Eindhoven,1,2,A,0,1,A,18,15,5,6,11,8,6,6,1,2,0,0
23,N1,26/08/2018,AZ Alkmaar,Vitesse,0,0,D,0,0,D,18,13,3,3,13,14,6,4,3,3,0,0
24,N1,26/08/2018,Heerenveen,Feyenoord,3,5,A,0,3,A,13,13,5,6,8,8,5,4,0,0,0,0
25,N1,26/08/2018,Utrecht,VVV Venlo,1,1,D,1,0,H,21,11,4,2,12,10,3,0,1,1,0,0
26,N1,26/08/2018,Willem II,Heracles,5,0,H,3,0,H,13,6,7,3,11,14,4,4,2,1,0,0
27,N1,31/08/2018,FC Emmen,Graafschap,1,1,D,0,0,D,26,13,11,6,9,12,13,1,1,3,0,0
28,N1,01/09/2018,Excelsior,Den Haag,2,4,A,0,2,A,13,16,4,7,12,14,4,6,1,3,0,0
29,N1,01/09/2018,For Sittard,Utrecht,1,1,D,0,0,D,9,14,2,5,13,14,6,6,2,0,0,0
30,N1,01/09/2018,PSV Eindhoven,Willem II,6,1,H,4,0,H,16,6,10,2,8,11,2,3,0,4,0,0
31,N1,01/09/2018,VVV Venlo,Heerenveen,1,1,D,0,1,A,19,8,4,4,9,15,4,2,1,1,0,0
32,N1,02/09/2018,Feyenoord,NAC Breda,4,2,H,1,1,D,20,7,8,4,6,12,14,2,1,1,0,0
33,N1,02/09/2018,Groningen,Zwolle,0,1,A,0,0,D,14,9,2,6,9,19,6,4,3,4,0,0
34,N1,02/09/2018,Heracles,AZ Alkmaar,3,2,H,1,1,D,23,17,14,8,16,12,5,2,4,2,0,0
35,N1,02/09/2018,Vitesse,Ajax,0,4,A,0,3,A,21,16,7,8,14,15,7,5,3,0,0,0
36,N1,15/09/2018,Ajax,Groningen,3,0,H,1,0,H,17,7,5,2,6,16,4,2,2,0,0,0
37,N1,15/09/2018,Den Haag,PSV Eindhoven,0,7,A,0,2,A,5,27,2,10,14,9,3,5,2,0,0,0
38,N1,15/09/2018,Graafschap,VVV Venlo,1,2,A,0,2,A,14,12,2,6,12,18,6,3,2,2,0,0
39,N1,15/09/2018,Willem II,Excelsior,2,2,D,0,1,A,21,16,6,4,9,9,13,9,3,3,0,0
40,N1,16/09/2018,AZ Alkmaar,Feyenoord,1,1,D,1,1,D,11,9,3,3,8,10,4,10,1,1,0,0
41,N1,16/09/2018,Heerenveen,Heracles,3,5,A,1,1,D,11,10,6,7,15,14,4,3,1,2,0,0
42,N1,16/09/2018,NAC Breda,For Sittard,2,3,A,1,1,D,14,12,4,4,15,9,6,2,2,2,0,0
43,N1,16/09/2018,Utrecht,FC Emmen,1,2,A,1,0,H,15,10,4,2,10,17,4,4,1,4,1,0
44,N1,16/09/2018,Zwolle,Vitesse,0,2,A,0,2,A,12,9,6,4,14,14,6,6,1,3,0,0
45,N1,21/09/2018,Heracles,Graafschap,4,0,H,1,0,H,27,13,10,4,14,15,11,3,2,1,0,1
46,N1,22/09/2018,Excelsior,Heerenveen,3,3,D,2,0,H,12,10,8,5,4,11,6,7,0,1,0,0
47,N1,22/09/2018,For Sittard,Willem II,4,4,D,2,2,D,10,12,7,6,10,14,2,10,2,4,0,0
48,N1,22/09/2018,Vitesse,Den Haag,1,1,D,1,0,H,15,11,4,3,12,14,3,6,1,2,1,0
49,N1,22/09/2018,VVV Venlo,NAC Breda,3,0,H,2,0,H,14,6,5,1,9,16,3,2,0,4,0,1
50,N1,23/09/2018,FC Emmen,Zwolle,0,1,A,0,1,A,9,12,3,4,14,18,7,7,2,3,0,0
51,N1,23/09/2018,Feyenoord,Utrecht,1,0,H,0,0,D,23,12,9,1,20,11,4,2,1,0,0,0
52,N1,23/09/2018,Groningen,AZ Alkmaar,1,3,A,1,1,D,8,21,3,11,8,11,3,7,4,3,2,0
53,N1,23/09/2018,PSV Eindhoven,Ajax,3,0,H,3,0,H,14,15,8,4,18,12,1,6,3,2,0,0
54,N1,29/09/2018,Excelsior,VVV Venlo,1,0,H,1,0,H,9,14,2,4,12,10,3,9,2,1,1,0
55,N1,29/09/2018,For Sittard,Ajax,0,2,A,0,0,D,15,17,5,4,12,12,3,8,2,2,0,0
56,N1,29/09/2018,Heerenveen,Den Haag,1,1,D,1,1,D,11,8,1,2,17,14,2,3,1,3,0,0
57,N1,29/09/2018,NAC Breda,PSV Eindhoven,0,2,A,0,0,D,10,12,2,4,8,11,4,9,3,4,0,0
58,N1,30/09/2018,AZ Alkmaar,Zwolle,2,2,D,1,1,D,15,9,3,3,11,18,9,0,1,3,0,0
59,N1,30/09/2018,Feyenoord,Vitesse,2,1,H,0,1,A,19,11,7,5,14,8,9,1,0,2,1,2
60,N1,30/09/2018,Graafschap,Willem II,2,1,H,1,0,H,24,10,7,4,12,19,10,3,1,5,0,2
61,N1,30/09/2018,Groningen,Utrecht,1,1,D,0,1,A,15,7,6,2,13,9,4,3,1,3,0,1
62,N1,30/09/2018,Heracles,FC Emmen,2,1,H,2,0,H,15,16,6,8,12,10,2,7,2,2,0,0
63,N1,05/10/2018,Utrecht,NAC Breda,2,1,H,1,0,H,18,9,5,3,6,9,11,2,0,2,0,0
64,N1,06/10/2018,Den Haag,Groningen,1,0,H,1,0,H,9,8,3,3,11,18,6,5,1,2,0,0
65,N1,06/10/2018,Graafschap,Heerenveen,0,5,A,0,4,A,8,24,1,14,12,8,1,6,0,0,1,0
66,N1,06/10/2018,PSV Eindhoven,VVV Venlo,4,0,H,1,0,H,24,3,8,0,7,15,6,1,0,2,0,0
67,N1,06/10/2018,Zwolle,Excelsior,2,0,H,1,0,H,22,5,4,2,11,12,5,5,1,3,0,0
68,N1,07/10/2018,Ajax,AZ Alkmaar,5,0,H,1,0,H,22,5,11,3,11,14,6,4,2,3,0,0
69,N1,07/10/2018,FC Emmen,For Sittard,3,3,D,1,0,H,12,12,4,6,17,16,3,3,4,1,0,0
70,N1,07/10/2018,Vitesse,Heracles,4,0,H,2,0,H,19,4,6,2,11,16,5,5,1,3,0,0
71,N1,07/10/2018,Willem II,Feyenoord,1,1,D,0,0,D,12,9,4,7,12,9,2,8,4,2,0,0
72,N1,20/10/2018,Excelsior,Vitesse,2,0,H,1,0,H,6,24,1,7,11,12,9,13,0,0,1,0
73,N1,20/10/2018,Heerenveen,Ajax,0,4,A,0,2,A,13,17,4,10,9,12,5,10,2,1,0,0
74,N1,20/10/2018,PSV Eindhoven,FC Emmen,6,0,H,4,0,H,29,8,15,4,7,9,10,1,3,3,0,0
75,N1,20/10/2018,Utrecht,AZ Alkmaar,2,1,H,1,1,D,15,13,6,8,7,12,7,4,1,2,0,0
76,N1,21/10/2018,Feyenoord,Zwolle,3,0,H,2,0,H,17,17,11,5,9,9,7,3,1,0,0,0
77,N1,21/10/2018,For Sittard,Graafschap,3,1,H,1,0,H,22,11,11,3,12,10,4,2,2,2,0,0
78,N1,21/10/2018,Heracles,Groningen,4,1,H,1,1,D,13,11,8,4,6,12,3,1,0,2,0,0
79,N1,21/10/2018,NAC Breda,Willem II,2,2,D,1,2,A,6,8,3,3,15,17,1,6,0,0,0,0
80,N1,21/10/2018,VVV Venlo,Den Haag,2,0,H,1,0,H,22,12,7,2,13,20,4,3,2,3,0,0
81,N1,26/10/2018,FC Emmen,VVV Venlo,1,1,D,0,1,A,28,5,8,2,13,11,9,0,1,2,0,1
82,N1,27/10/2018,Den Haag,NAC Breda,1,1,D,1,1,D,17,7,4,3,7,14,5,1,0,2,0,0
83,N1,27/10/2018,Graafschap,Excelsior,4,1,H,1,1,D,13,14,6,4,19,11,3,3,1,2,0,1
84,N1,27/10/2018,Groningen,PSV Eindhoven,1,2,A,1,1,D,14,19,3,5,14,9,2,6,3,0,0,0
85,N1,27/10/2018,Zwolle,Heracles,1,1,D,0,1,A,24,8,6,3,10,14,6,6,2,3,0,0
86,N1,28/10/2018,Ajax,Feyenoord,3,0,H,2,0,H,28,8,10,2,8,10,13,6,1,2,0,1
87,N1,28/10/2018,AZ Alkmaar,Heerenveen,2,3,A,1,1,D,15,11,7,6,12,12,6,1,2,3,0,0
88,N1,28/10/2018,Vitesse,For Sittard,2,1,H,1,1,D,12,10,6,2,13,12,2,7,3,2,0,0
89,N1,28/10/2018,Willem II,Utrecht,0,1,A,0,0,D,8,19,0,8,21,10,9,6,2,2,0,0
90,N1,02/11/2018,Excelsior,Groningen,2,4,A,1,2,A,10,15,4,8,8,10,3,5,1,0,0,0
91,N1,03/11/2018,Ajax,Willem II,2,0,H,2,0,H,21,3,10,0,7,10,5,1,0,1,0,0
92,N1,03/11/2018,AZ Alkmaar,Graafschap,1,0,H,0,0,D,18,3,6,0,9,9,7,1,1,0,0,0
93,N1,03/11/2018,NAC Breda,Heracles,2,1,H,1,0,H,9,21,2,5,10,8,6,4,1,2,0,0
94,N1,03/11/2018,PSV Eindhoven,Vitesse,1,0,H,0,0,D,14,7,6,1,17,10,7,2,2,2,0,1
95,N1,04/11/2018,For Sittard,Zwolle,3,0,H,1,0,H,17,10,6,4,11,12,12,3,1,2,0,0
96,N1,04/11/2018,Heerenveen,FC Emmen,1,1,D,1,0,H,17,17,6,6,11,13,3,2,2,1,0,0
97,N1,04/11/2018,Utrecht,Den Haag,3,0,H,1,0,H,14,11,5,5,15,9,5,6,3,2,0,0
98,N1,09/11/2018,Zwolle,Willem II,2,3,A,0,2,A,20,5,7,3,14,12,7,1,2,1,0,0
99,N1,10/11/2018,FC Emmen,NAC Breda,2,0,H,0,0,D,19,7,8,3,9,16,9,1,1,2,0,0
100,N1,10/11/2018,Graafschap,PSV Eindhoven,1,4,A,1,2,A,10,22,2,7,9,7,5,5,1,0,0,0
101,N1,10/11/2018,Vitesse,Utrecht,2,1,H,0,0,D,17,13,5,7,7,14,5,7,1,3,0,0
102,N1,10/11/2018,VVV Venlo,For Sittard,3,2,H,2,1,H,11,17,6,5,22,9,2,7,2,1,0,0
103,N1,11/11/2018,Den Haag,AZ Alkmaar,0,1,A,0,0,D,6,8,0,2,13,10,7,3,3,1,0,0
104,N1,11/11/2018,Excelsior,Ajax,1,7,A,0,2,A,13,29,3,12,5,4,2,15,3,0,0,0
105,N1,11/11/2018,Groningen,Heerenveen,2,0,H,2,0,H,11,4,5,2,10,12,3,1,1,2,0,0
106,N1,11/11/2018,Heracles,Feyenoord,0,2,A,0,0,D,15,16,3,7,8,12,5,6,2,1,0,0
107,N1,24/11/2018,For Sittard,Heracles,3,0,H,2,0,H,15,14,9,3,10,8,3,4,0,0,0,0
108,N1,24/11/2018,NAC Breda,Ajax,0,3,A,0,1,A,5,16,3,5,7,6,2,7,4,1,0,0
109,N1,24/11/2018,PSV Eindhoven,Heerenveen,3,0,H,1,0,H,28,4,11,0,8,9,6,2,0,2,0,1
110,N1,24/11/2018,Zwolle,Den Haag,2,3,A,2,2,D,13,14,4,8,13,8,7,6,1,2,0,0
111,N1,25/11/2018,FC Emmen,Excelsior,1,2,A,0,0,D,17,9,3,3,14,8,10,6,1,1,0,0
112,N1,25/11/2018,Feyenoord,Groningen,1,0,H,1,0,H,14,10,7,3,12,10,12,2,1,2,0,0
113,N1,25/11/2018,Utrecht,Graafschap,5,0,H,3,0,H,22,5,6,2,14,16,4,1,0,2,0,0
114,N1,25/11/2018,VVV Venlo,AZ Alkmaar,2,2,D,1,2,A,9,17,3,7,10,13,8,9,4,0,1,0
115,N1,25/11/2018,Willem II,Vitesse,1,3,A,0,3,A,8,11,4,7,8,8,0,5,2,2,0,0
116,N1,30/11/2018,Excelsior,Utrecht,3,3,D,3,0,H,11,22,4,9,10,14,2,6,1,5,0,1
117,N1,01/12/2018,AZ Alkmaar,Willem II,0,2,A,0,2,A,16,8,7,4,8,14,7,1,2,2,0,0
118,N1,01/12/2018,Graafschap,Zwolle,0,2,A,0,1,A,4,26,0,9,15,8,3,7,4,3,1,0
119,N1,01/12/2018,Heerenveen,For Sittard,3,1,H,1,0,H,18,15,9,5,10,14,7,1,1,3,0,0
120,N1,01/12/2018,Vitesse,FC Emmen,1,1,D,1,0,H,24,7,8,4,12,15,10,1,1,5,0,0
121,N1,02/12/2018,Ajax,Den Haag,5,1,H,3,1,H,31,8,12,3,11,10,19,3,0,0,0,0
122,N1,02/12/2018,Feyenoord,PSV Eindhoven,2,1,H,2,0,H,14,12,5,5,17,12,6,4,2,2,0,0
123,N1,02/12/2018,Groningen,NAC Breda,5,2,H,1,1,D,19,6,9,3,7,13,5,1,1,0,0,0
124,N1,02/12/2018,Heracles,VVV Venlo,4,1,H,1,0,H,22,9,8,4,4,10,14,1,0,0,0,0
125,N1,06/12/2018,Feyenoord,VVV Venlo,4,1,H,2,0,H,27,3,9,1,5,8,13,0,0,0,0,0
126,N1,07/12/2018,For Sittard,AZ Alkmaar,0,3,A,0,1,A,15,8,4,6,13,11,5,7,4,2,0,0
127,N1,07/12/2018,PSV Eindhoven,Excelsior,6,0,H,2,0,H,23,2,8,0,10,11,8,1,1,3,0,0
128,N1,08/12/2018,Den Haag,Graafschap,0,0,D,0,0,D,16,9,3,5,10,13,4,3,1,2,0,0
129,N1,08/12/2018,Willem II,Heerenveen,1,5,A,1,2,A,5,20,1,11,9,13,0,14,2,2,1,0
130,N1,08/12/2018,Zwolle,Ajax,1,4,A,1,2,A,16,14,7,6,14,7,4,7,2,3,0,0
131,N1,09/12/2018,FC Emmen,Feyenoord,1,4,A,0,0,D,12,32,6,12,12,8,4,10,3,0,0,0
132,N1,09/12/2018,NAC Breda,Vitesse,2,1,H,1,0,H,11,15,4,4,9,13,4,9,1,2,0,1
133,N1,09/12/2018,Utrecht,Heracles,3,1,H,3,0,H,12,14,5,3,11,12,4,4,1,2,0,0
134,N1,09/12/2018,VVV Venlo,Groningen,0,0,D,0,0,D,12,10,6,4,10,19,4,6,2,1,0,0
135,N1,14/12/2018,Willem II,Den Haag,0,3,A,0,1,A,8,7,3,4,7,18,2,1,2,3,0,0
136,N1,15/12/2018,AZ Alkmaar,Excelsior,2,1,H,1,1,D,29,7,12,3,9,6,23,3,1,1,0,0
137,N1,15/12/2018,Heracles,PSV Eindhoven,0,4,A,0,2,A,12,16,1,8,14,14,2,3,4,1,2,0
138,N1,15/12/2018,Vitesse,VVV Venlo,2,1,H,1,0,H,17,11,4,1,10,19,13,2,3,2,0,0
139,N1,15/12/2018,Zwolle,NAC Breda,0,0,D,0,0,D,16,13,5,3,7,15,4,7,2,2,0,0
140,N1,16/12/2018,Ajax,Graafschap,8,0,H,3,0,H,35,3,17,2,3,11,14,2,0,1,0,0
141,N1,16/12/2018,Feyenoord,For Sittard,0,2,A,0,0,D,26,11,8,4,9,12,9,4,1,0,0,0
142,N1,16/12/2018,Groningen,FC Emmen,1,2,A,0,0,D,11,13,5,3,7,6,5,6,1,1,0,0
143,N1,16/12/2018,Heerenveen,Utrecht,2,3,A,0,3,A,10,9,6,3,14,8,5,7,0,2,0,0
144,N1,21/12/2018,VVV Venlo,Zwolle,2,0,H,1,0,H,19,8,6,1,13,12,5,6,2,1,0,1
145,N1,22/12/2018,Excelsior,Heracles,0,3,A,0,2,A,13,22,4,6,12,9,2,5,1,1,0,0
146,N1,22/12/2018,For Sittard,Groningen,0,0,D,0,0,D,13,15,4,5,7,15,6,7,1,2,1,0
147,N1,22/12/2018,NAC Breda,Heerenveen,4,2,H,1,2,A,32,8,12,4,11,7,8,1,2,2,0,2
148,N1,22/12/2018,PSV Eindhoven,AZ Alkmaar,3,1,H,1,1,D,14,11,8,4,8,14,4,8,4,5,0,0
149,N1,23/12/2018,Den Haag,Feyenoord,2,2,D,1,1,D,13,14,5,6,6,10,9,9,1,3,0,1
150,N1,23/12/2018,FC Emmen,Willem II,0,2,A,0,1,A,11,10,2,3,13,8,6,3,0,0,0,0
151,N1,23/12/2018,Graafschap,Vitesse,2,2,D,1,1,D,14,21,5,7,15,10,6,4,2,4,0,0
152,N1,23/12/2018,Utrecht,Ajax,1,3,A,0,1,A,8,17,2,7,12,8,5,9,2,2,0,0
153,N1,18/01/2019,Vitesse,Excelsior,3,2,H,2,0,H,16,9,9,2,11,9,7,3,2,1,0,0
154,N1,19/01/2019,AZ Alkmaar,Utrecht,3,0,H,2,0,H,10,14,3,4,21,8,4,5,0,3,0,0
155,N1,19/01/2019,Den Haag,VVV Venlo,2,4,A,1,1,D,20,16,8,8,10,12,11,7,0,1,1,0
156,N1,19/01/2019,Groningen,Heracles,3,0,H,1,0,H,18,7,6,2,17,19,5,1,2,1,0,0
157,N1,19/01/2019,Zwolle,Feyenoord,3,1,H,1,1,D,15,13,7,6,11,8,9,4,1,2,0,0
158,N1,20/01/2019,Ajax,Heerenveen,4,4,D,3,1,H,27,12,9,9,7,12,11,4,0,1,0,0
159,N1,20/01/2019,FC Emmen,PSV Eindhoven,2,2,D,0,1,A,6,14,2,4,18,9,2,7,1,3,0,0
160,N1,20/01/2019,Graafschap,For Sittard,5,1,H,3,0,H,18,7,9,3,10,21,8,2,1,5,0,0
161,N1,20/01/2019,Willem II,NAC Breda,2,0,H,1,0,H,11,4,4,0,7,14,8,3,1,0,0,1
162,N1,25/01/2019,NAC Breda,Den Haag,1,1,D,0,1,A,20,8,4,2,12,8,8,4,0,0,0,0
163,N1,26/01/2019,Excelsior,Graafschap,2,0,H,0,0,D,7,13,2,3,8,13,0,10,1,2,0,0
164,N1,26/01/2019,Heracles,Zwolle,0,2,A,0,1,A,15,9,4,4,11,17,8,5,3,4,0,0
165,N1,26/01/2019,PSV Eindhoven,Groningen,2,1,H,2,1,H,12,5,6,1,6,12,8,5,1,4,0,0
166,N1,26/01/2019,VVV Venlo,FC Emmen,2,3,A,1,1,D,16,11,7,5,14,15,6,0,2,2,0,0
167,N1,27/01/2019,Feyenoord,Ajax,6,2,H,3,2,H,20,15,9,7,11,14,4,5,0,0,0,0
168,N1,27/01/2019,For Sittard,Vitesse,2,1,H,0,1,A,16,11,6,5,11,16,5,10,4,2,0,0
169,N1,27/01/2019,Heerenveen,AZ Alkmaar,0,2,A,0,0,D,5,21,0,8,18,7,3,8,3,2,0,0
170,N1,27/01/2019,Utrecht,Willem II,0,1,A,0,0,D,18,7,5,2,8,11,8,2,0,2,0,0
171,N1,01/02/2019,Graafschap,NAC Breda,3,0,H,1,0,H,23,10,11,2,9,15,8,4,0,0,0,0
172,N1,02/02/2019,Ajax,VVV Venlo,6,0,H,1,0,H,23,4,11,1,7,13,4,0,0,1,0,0
173,N1,02/02/2019,AZ Alkmaar,FC Emmen,5,0,H,3,0,H,20,3,9,0,9,12,9,6,0,1,0,0
174,N1,02/02/2019,Vitesse,Heerenveen,2,2,D,1,1,D,13,14,3,6,9,8,4,4,3,0,0,0
175,N1,02/02/2019,Willem II,Groningen,1,2,A,0,2,A,13,12,4,5,7,15,11,5,1,3,0,0
176,N1,03/02/2019,Den Haag,Heracles,2,0,H,0,0,D,14,11,7,3,14,12,6,7,3,2,0,0
177,N1,03/02/2019,Excelsior,Feyenoord,2,1,H,0,0,D,10,13,5,5,7,14,3,8,2,1,0,0
178,N1,03/02/2019,PSV Eindhoven,For Sittard,5,0,H,1,0,H,20,7,11,0,19,10,10,6,2,4,0,1
179,N1,03/02/2019,Zwolle,Utrecht,4,3,H,1,1,D,19,10,5,4,14,9,7,3,3,4,0,2
180,N1,08/02/2019,NAC Breda,AZ Alkmaar,0,3,A,0,1,A,10,16,3,8,10,11,1,5,2,1,0,0
181,N1,09/02/2019,Feyenoord,Graafschap,4,0,H,1,0,H,28,13,16,2,6,7,2,4,0,1,0,0
182,N1,09/02/2019,Heerenveen,Zwolle,1,1,D,1,1,D,8,14,4,6,13,13,3,9,0,0,0,0
183,N1,09/02/2019,Heracles,Ajax,1,0,H,1,0,H,8,22,2,7,19,12,8,10,1,1,0,0
184,N1,09/02/2019,VVV Venlo,Willem II,2,1,H,1,0,H,15,10,6,5,16,11,2,6,3,1,0,0
185,N1,10/02/2019,FC Emmen,Den Haag,3,2,H,2,0,H,15,12,6,3,15,9,3,5,1,2,0,0
186,N1,10/02/2019,For Sittard,Excelsior,4,1,H,2,0,H,12,18,6,7,15,16,3,7,2,2,0,0
187,N1,10/02/2019,Groningen,Vitesse,2,1,H,1,1,D,8,7,3,1,9,5,4,4,1,0,0,0
188,N1,10/02/2019,Utrecht,PSV Eindhoven,2,2,D,2,0,H,6,23,3,4,11,2,2,11,1,1,0,0
189,N1,15/02/2019,Den Haag,Zwolle,1,0,H,1,0,H,4,12,2,4,10,8,2,4,1,3,0,1
190,N1,16/02/2019,AZ Alkmaar,VVV Venlo,3,0,H,2,0,H,19,12,10,2,10,10,9,3,2,1,0,0
191,N1,16/02/2019,Heerenveen,PSV Eindhoven,2,2,D,2,0,H,10,24,3,7,14,9,2,7,2,0,0,0
192,N1,16/02/2019,Heracles,For Sittard,6,0,H,1,0,H,22,11,12,5,12,7,4,3,3,0,0,0
193,N1,16/02/2019,Vitesse,Willem II,3,2,H,1,0,H,20,13,9,5,14,12,5,9,3,3,0,0
194,N1,17/02/2019,Ajax,NAC Breda,5,0,H,1,0,H,33,6,11,2,9,15,13,2,1,3,0,0
195,N1,17/02/2019,Excelsior,FC Emmen,2,1,H,0,0,D,12,14,6,5,7,16,4,7,0,0,0,0
196,N1,17/02/2019,Graafschap,Utrecht,0,1,A,0,0,D,14,9,3,3,15,10,6,5,1,0,0,0
197,N1,17/02/2019,Groningen,Feyenoord,1,0,H,1,0,H,21,4,7,1,11,8,5,3,0,1,0,0
198,N1,22/02/2019,VVV Venlo,Heracles,0,1,A,0,0,D,28,6,6,3,12,16,7,3,2,4,0,0
199,N1,23/02/2019,For Sittard,Heerenveen,2,4,A,2,1,H,12,22,4,12,8,12,2,10,4,1,1,0
200,N1,23/02/2019,NAC Breda,Groningen,0,0,D,0,0,D,13,13,2,3,7,13,4,7,1,1,0,0
201,N1,23/02/2019,Utrecht,Excelsior,0,0,D,0,0,D,29,3,8,2,9,12,9,1,1,3,0,0
202,N1,23/02/2019,Zwolle,Graafschap,0,3,A,0,1,A,12,11,3,5,8,13,9,2,1,1,0,1
203,N1,24/02/2019,Den Haag,Ajax,1,5,A,1,2,A,10,17,1,11,10,14,3,8,1,1,0,0
204,N1,24/02/2019,FC Emmen,Vitesse,0,3,A,0,1,A,4,18,1,7,16,12,8,5,3,2,0,0
205,N1,24/02/2019,PSV Eindhoven,Feyenoord,1,1,D,0,0,D,20,14,10,6,9,15,6,7,0,4,0,1
206,N1,24/02/2019,Willem II,AZ Alkmaar,2,1,H,2,0,H,13,10,6,5,12,10,7,5,0,3,0,0
207,N1,01/03/2019,Graafschap,Den Haag,1,1,D,0,1,A,14,14,2,3,6,10,8,4,0,2,0,0
208,N1,02/03/2019,Excelsior,PSV Eindhoven,0,2,A,0,1,A,7,18,1,6,5,9,3,7,0,1,0,0
209,N1,02/03/2019,Heracles,Utrecht,1,5,A,0,1,A,8,16,3,8,12,12,5,4,2,0,1,0
210,N1,02/03/2019,Vitesse,NAC Breda,4,1,H,0,1,A,21,6,8,4,12,13,11,2,1,3,0,1
211,N1,03/03/2019,AZ Alkmaar,For Sittard,4,2,H,1,2,A,21,10,6,6,9,8,9,4,0,1,0,0
212,N1,03/03/2019,Feyenoord,FC Emmen,4,0,H,1,0,H,23,11,11,3,8,13,8,2,0,1,0,0
213,N1,03/03/2019,Groningen,VVV Venlo,3,2,H,2,1,H,18,8,7,2,10,14,6,3,2,1,1,1
214,N1,03/03/2019,Heerenveen,Willem II,4,2,H,3,0,H,11,14,5,5,11,10,10,3,0,1,0,1
215,N1,08/03/2019,Utrecht,Groningen,0,0,D,0,0,D,15,11,3,3,9,10,9,7,1,4,0,0
216,N1,09/03/2019,Den Haag,Heerenveen,2,3,A,0,1,A,19,16,7,9,10,10,8,4,2,1,0,0
217,N1,09/03/2019,PSV Eindhoven,NAC Breda,2,0,H,1,0,H,20,5,7,0,10,11,8,4,2,0,0,0
218,N1,09/03/2019,VVV Venlo,Excelsior,1,0,H,1,0,H,16,13,6,3,15,13,7,5,3,4,0,0
219,N1,09/03/2019,Willem II,Graafschap,3,2,H,2,1,H,18,6,9,2,11,24,9,6,1,4,0,0
220,N1,10/03/2019,Ajax,For Sittard,4,0,H,2,0,H,21,9,8,2,15,12,7,0,0,0,0,0
221,N1,10/03/2019,FC Emmen,Heracles,1,1,D,0,1,A,14,2,5,1,10,16,9,5,2,3,0,1
222,N1,10/03/2019,Vitesse,Feyenoord,1,1,D,0,1,A,19,19,7,7,9,8,6,6,1,1,0,0
223,N1,10/03/2019,Zwolle,AZ Alkmaar,0,0,D,0,0,D,11,14,4,5,11,12,7,6,0,0,0,0
224,N1,13/03/2019,Ajax,Zwolle,2,1,H,1,0,H,17,7,7,3,9,13,7,4,2,3,0,1
225,N1,15/03/2019,For Sittard,FC Emmen,3,1,H,3,0,H,12,12,5,4,9,10,9,3,2,0,0,1
