,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,08/08/15,Feyenoord,Utrecht,3,2,H,1,0,H
1,N1,08/08/15,Roda,Heracles,3,1,H,1,1,D
2,N1,09/08/15,AZ Alkmaar,Ajax,0,3,A,0,3,A
3,N1,09/08/15,Willem II,Vitesse,1,1,D,0,0,D
4,N1,11/08/15,Den Haag,PSV Eindhoven,2,2,D,1,1,D
5,N1,11/08/15,Heerenveen,Graafschap,3,1,H,2,0,H
6,N1,12/08/15,Groningen,Twente,1,1,D,0,1,A
7,N1,12/08/15,Nijmegen,Excelsior,1,0,H,0,0,D
8,N1,12/08/15,Zwolle,Cambuur,2,2,D,2,0,H
9,N1,14/08/15,Vitesse,Roda,3,0,H,1,0,H
10,N1,15/08/15,Ajax,Willem II,3,0,H,1,0,H
11,N1,15/08/15,Excelsior,AZ Alkmaar,2,2,D,2,1,H
12,N1,15/08/15,Graafschap,Zwolle,0,3,A,0,0,D
13,N1,15/08/15,Twente,Den Haag,1,4,A,0,2,A
14,N1,16/08/15,Cambuur,Feyenoord,0,2,A,0,0,D
15,N1,16/08/15,Heracles,Nijmegen,3,0,H,1,0,H
16,N1,16/08/15,PSV Eindhoven,Groningen,2,0,H,1,0,H
17,N1,16/08/15,Utrecht,Heerenveen,1,1,D,1,0,H
18,N1,21/08/15,Groningen,Excelsior,2,0,H,0,0,D
19,N1,22/08/15,Cambuur,Heracles,1,6,A,0,4,A
20,N1,22/08/15,Heerenveen,PSV Eindhoven,1,1,D,0,0,D
21,N1,22/08/15,Roda,Graafschap,1,0,H,1,0,H
22,N1,23/08/15,AZ Alkmaar,Willem II,0,0,D,0,0,D
23,N1,23/08/15,Den Haag,Utrecht,1,1,D,0,1,A
24,N1,23/08/15,Feyenoord,Vitesse,2,0,H,0,0,D
25,N1,23/08/15,Nijmegen,Ajax,0,2,A,0,0,D
26,N1,23/08/15,Zwolle,Twente,2,1,H,1,0,H
27,N1,28/08/15,Willem II,Nijmegen,0,1,A,0,0,D
28,N1,29/08/15,Excelsior,Graafschap,3,0,H,0,0,D
29,N1,29/08/15,Heerenveen,Zwolle,1,1,D,1,0,H
30,N1,29/08/15,Heracles,Twente,2,0,H,1,0,H
31,N1,29/08/15,Utrecht,Groningen,2,0,H,1,0,H
32,N1,30/08/15,Ajax,Den Haag,4,0,H,2,0,H
33,N1,30/08/15,AZ Alkmaar,Roda,0,1,A,0,1,A
34,N1,30/08/15,PSV Eindhoven,Feyenoord,3,1,H,1,1,D
35,N1,30/08/15,Vitesse,Cambuur,4,1,H,2,1,H
36,N1,12/09/15,Cambuur,PSV Eindhoven,0,6,A,0,3,A
37,N1,12/09/15,Graafschap,AZ Alkmaar,1,3,A,1,1,D
38,N1,12/09/15,Roda,Nijmegen,0,0,D,0,0,D
39,N1,12/09/15,Twente,Ajax,2,2,D,1,0,H
40,N1,12/09/15,Zwolle,Excelsior,3,0,H,2,0,H
41,N1,13/09/15,Den Haag,Heracles,0,1,A,0,1,A
42,N1,13/09/15,Feyenoord,Willem II,1,0,H,0,0,D
43,N1,13/09/15,Groningen,Heerenveen,3,1,H,2,0,H
44,N1,13/09/15,Utrecht,Vitesse,2,1,H,1,1,D
45,N1,18/09/15,Nijmegen,Heerenveen,2,0,H,1,0,H
46,N1,19/09/15,Cambuur,Twente,0,0,D,0,0,D
47,N1,19/09/15,Heracles,PSV Eindhoven,2,1,H,2,1,H
48,N1,19/09/15,Willem II,Utrecht,3,1,H,1,0,H
49,N1,19/09/15,Zwolle,Den Haag,2,1,H,0,1,A
50,N1,20/09/15,Excelsior,Ajax,0,2,A,0,2,A
51,N1,20/09/15,Groningen,AZ Alkmaar,2,0,H,1,0,H
52,N1,20/09/15,Roda,Feyenoord,1,1,D,1,1,D
53,N1,20/09/15,Vitesse,Graafschap,3,0,H,2,0,H
54,N1,26/09/15,Ajax,Groningen,2,0,H,1,0,H
55,N1,26/09/15,AZ Alkmaar,Heracles,3,1,H,2,0,H
56,N1,26/09/15,Heerenveen,Vitesse,0,0,D,0,0,D
57,N1,26/09/15,PSV Eindhoven,Nijmegen,2,1,H,1,0,H
58,N1,26/09/15,Utrecht,Cambuur,3,3,D,0,1,A
59,N1,27/09/15,Den Haag,Excelsior,3,3,D,1,1,D
60,N1,27/09/15,Feyenoord,Zwolle,2,0,H,0,0,D
61,N1,27/09/15,Graafschap,Willem II,2,2,D,0,2,A
62,N1,27/09/15,Twente,Roda,2,1,H,2,0,H
63,N1,02/10/15,Heracles,Heerenveen,2,0,H,1,0,H
64,N1,03/10/15,Excelsior,Utrecht,1,0,H,0,0,D
65,N1,03/10/15,Nijmegen,Den Haag,4,1,H,1,1,D
66,N1,03/10/15,Roda,Cambuur,1,1,D,0,1,A
67,N1,03/10/15,Willem II,Zwolle,0,1,A,0,1,A
68,N1,04/10/15,Ajax,PSV Eindhoven,1,2,A,1,1,D
69,N1,04/10/15,AZ Alkmaar,Twente,3,1,H,0,0,D
70,N1,04/10/15,Graafschap,Feyenoord,1,2,A,1,0,H
71,N1,04/10/15,Vitesse,Groningen,5,0,H,1,0,H
72,N1,17/10/15,Cambuur,AZ Alkmaar,1,1,D,0,1,A
73,N1,17/10/15,Groningen,Willem II,2,1,H,1,0,H
74,N1,17/10/15,Heracles,Ajax,0,2,A,0,2,A
75,N1,17/10/15,PSV Eindhoven,Excelsior,1,1,D,0,0,D
76,N1,17/10/15,Utrecht,Roda,1,1,D,1,1,D
77,N1,18/10/15,Den Haag,Graafschap,1,1,D,1,1,D
78,N1,18/10/15,Heerenveen,Feyenoord,2,5,A,0,5,A
79,N1,18/10/15,Twente,Nijmegen,1,0,H,0,0,D
80,N1,18/10/15,Zwolle,Vitesse,1,5,A,1,3,A
81,N1,23/10/15,Zwolle,Utrecht,1,2,A,1,1,D
82,N1,24/10/15,Graafschap,Heracles,0,1,A,0,0,D
83,N1,24/10/15,Roda,Excelsior,1,2,A,1,1,D
84,N1,24/10/15,Twente,PSV Eindhoven,1,3,A,0,0,D
85,N1,24/10/15,Willem II,Heerenveen,2,2,D,1,0,H
86,N1,25/10/15,Cambuur,Den Haag,1,1,D,0,0,D
87,N1,25/10/15,Feyenoord,AZ Alkmaar,3,1,H,1,1,D
88,N1,25/10/15,Nijmegen,Groningen,1,1,D,0,1,A
89,N1,25/10/15,Vitesse,Ajax,1,3,A,0,0,D
90,N1,30/10/15,Heracles,Willem II,2,1,H,2,0,H
91,N1,31/10/15,Ajax,Roda,6,0,H,3,0,H
92,N1,31/10/15,Excelsior,Vitesse,0,3,A,0,1,A
93,N1,31/10/15,Graafschap,PSV Eindhoven,3,6,A,1,3,A
94,N1,31/10/15,Groningen,Zwolle,2,0,H,2,0,H
95,N1,01/11/15,AZ Alkmaar,Nijmegen,2,4,A,1,2,A
96,N1,01/11/15,Den Haag,Feyenoord,1,0,H,0,0,D
97,N1,01/11/15,Heerenveen,Cambuur,2,0,H,2,0,H
98,N1,01/11/15,Utrecht,Twente,4,2,H,2,2,D
99,N1,06/11/15,Roda,Den Haag,1,1,D,1,1,D
100,N1,07/11/15,Nijmegen,Graafschap,2,0,H,1,0,H
101,N1,07/11/15,Twente,Heerenveen,1,4,A,0,2,A
102,N1,07/11/15,Willem II,Excelsior,2,3,A,2,2,D
103,N1,07/11/15,Zwolle,Heracles,1,1,D,0,1,A
104,N1,08/11/15,Cambuur,Groningen,2,2,D,2,0,H
105,N1,08/11/15,Feyenoord,Ajax,1,1,D,1,0,H
