,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,N1,29/08/08,Vitesse,Groningen,0,4,A,0,1,A
1,N1,30/08/08,Nijmegen,Graafschap,2,0,H,0,0,D
2,N1,30/08/08,Roda JC,Twente,1,1,D,0,0,D
3,N1,30/08/08,Utrecht,PSV Eindhoven,1,5,A,0,3,A
4,N1,30/08/08,Willem II,Ajax,2,1,H,0,1,A
5,N1,31/08/08,AZ Alkmaar,NAC Breda,1,2,A,1,1,D
6,N1,31/08/08,Heracles,Feyenoord,3,1,H,1,1,D
7,N1,31/08/08,Sparta,Den Haag,2,5,A,1,3,A
8,N1,31/08/08,Volendam,Heerenveen,2,3,A,0,1,A
9,N1,12/09/08,Heerenveen,Heracles,2,2,D,2,1,H
10,N1,13/09/08,Den Haag,AZ Alkmaar,3,0,H,0,0,D
11,N1,13/09/08,Feyenoord,Volendam,5,0,H,2,0,H
12,N1,13/09/08,PSV Eindhoven,Sparta,1,0,H,0,0,D
13,N1,13/09/08,Twente,Nijmegen,1,1,D,1,0,H
14,N1,14/09/08,Ajax,Roda JC,1,0,H,0,0,D
15,N1,14/09/08,Graafschap,Vitesse,1,0,H,1,0,H
16,N1,14/09/08,Groningen,Utrecht,2,0,H,1,0,H
17,N1,14/09/08,NAC Breda,Willem II,1,3,A,0,0,D
18,N1,19/09/08,Utrecht,Willem II,1,0,H,1,0,H
19,N1,20/09/08,AZ Alkmaar,PSV Eindhoven,1,0,H,0,0,D
20,N1,20/09/08,Heracles,Groningen,1,1,D,0,0,D
21,N1,20/09/08,Vitesse,Sparta,1,1,D,0,0,D
22,N1,21/09/08,Feyenoord,Ajax,2,2,D,0,1,A
23,N1,21/09/08,Graafschap,Den Haag,2,0,H,1,0,H
24,N1,21/09/08,Heerenveen,Nijmegen,2,1,H,0,0,D
25,N1,21/09/08,Roda JC,NAC Breda,0,3,A,0,0,D
26,N1,21/09/08,Volendam,Twente,1,2,A,0,0,D
27,N1,27/09/08,NAC Breda,Heerenveen,4,2,H,4,1,H
28,N1,27/09/08,PSV Eindhoven,Volendam,1,0,H,0,0,D
29,N1,27/09/08,Twente,Graafschap,3,0,H,1,0,H
30,N1,27/09/08,Willem II,AZ Alkmaar,2,5,A,1,5,A
31,N1,28/09/08,Ajax,Vitesse,3,0,H,0,0,D
32,N1,28/09/08,Den Haag,Utrecht,0,0,D,0,0,D
33,N1,28/09/08,Groningen,Feyenoord,3,1,H,1,0,H
34,N1,28/09/08,Nijmegen,Heracles,1,1,D,0,0,D
35,N1,28/09/08,Sparta,Roda JC,2,2,D,1,0,H
