,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,G1,25/08/12,AEK,Asteras Tripolis,0.0,1.0,A,0.0,0.0,D
1,G1,25/08/12,Giannina,Platanias,0.0,0.0,D,0.0,0.0,D
2,G1,25/08/12,Levadeiakos,Panathinaikos,0.0,1.0,A,0.0,1.0,A
3,G1,26/08/12,Kerkyra,Atromitos,0.0,2.0,A,0.0,2.0,A
4,G1,26/08/12,OFI,Xanthi,0.0,0.0,D,0.0,0.0,D
5,G1,26/08/12,PAOK,Panthrakikos,1.0,0.0,H,0.0,0.0,D
6,G1,26/08/12,Veria,Olympiakos,1.0,2.0,A,1.0,2.0,A
7,G1,27/08/12,Panionios,Aris,1.0,0.0,H,1.0,0.0,H
8,G1,31/08/12,Panathinaikos,Giannina,1.0,1.0,D,1.0,1.0,D
9,G1,01/09/12,Platanias,Panthrakikos,2.0,0.0,H,2.0,0.0,H
10,G1,01/09/12,Veria,Panionios,0.0,1.0,A,0.0,0.0,D
11,G1,01/09/12,Xanthi,AEK,1.0,0.0,H,0.0,0.0,D
12,G1,02/09/12,Aris,OFI,0.0,0.0,D,0.0,0.0,D
13,G1,02/09/12,Asteras Tripolis,Kerkyra,3.0,0.0,H,0.0,0.0,D
14,G1,02/09/12,Olympiakos,Levadeiakos,4.0,0.0,H,2.0,0.0,H
15,G1,03/09/12,Atromitos,PAOK,1.0,0.0,H,0.0,0.0,D
16,G1,15/09/12,Giannina,Olympiakos,1.0,2.0,A,0.0,0.0,D
17,G1,15/09/12,Levadeiakos,Veria,0.0,0.0,D,0.0,0.0,D
18,G1,15/09/12,Panthrakikos,Panathinaikos,1.0,0.0,H,0.0,0.0,D
19,G1,16/09/12,AEK,Aris,1.0,1.0,D,0.0,0.0,D
20,G1,16/09/12,Kerkyra,Xanthi,1.0,1.0,D,0.0,0.0,D
21,G1,16/09/12,PAOK,Asteras Tripolis,2.0,1.0,H,0.0,1.0,A
22,G1,16/09/12,Platanias,Atromitos,0.0,0.0,D,0.0,0.0,D
23,G1,17/09/12,Panionios,OFI,2.0,1.0,H,1.0,0.0,H
24,G1,22/09/12,Asteras Tripolis,Platanias,2.0,1.0,H,1.0,0.0,H
25,G1,22/09/12,Levadeiakos,Panionios,3.0,0.0,H,3.0,0.0,H
26,G1,22/09/12,Xanthi,PAOK,0.0,3.0,A,0.0,1.0,A
27,G1,23/09/12,Aris,Kerkyra,1.0,0.0,H,0.0,0.0,D
28,G1,23/09/12,OFI,AEK,2.0,1.0,H,2.0,1.0,H
