,Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
18,G1,15/09/2019,17:15,AEK,Lamia,2,0,H,2,0,H,16,2,10,1,11,19,10,1,2,1,0,0
19,G1,15/09/2019,17:15,Panionios,Larisa,1,0,H,0,0,D,5,8,2,5,18,26,3,6,5,6,0,1
20,G1,15/09/2019,19:30,Aris,Panathinaikos,4,0,H,2,0,H,14,10,10,4,13,12,3,3,1,4,0,0
21,G1,21/09/2019,15:15,Volos NFC,OFI Crete,1,0,H,0,0,D,14,19,6,6,12,12,3,10,1,5,0,0
22,G1,21/09/2019,17:30,Asteras Tripolis,Atromitos,2,1,H,2,0,H,6,10,3,2,14,16,6,6,2,3,0,0
23,G1,21/09/2019,18:00,Panetolikos,AEK,0,1,A,0,0,D,8,16,3,7,17,21,2,3,0,2,0,0
24,G1,22/09/2019,13:00,Larisa,Xanthi,3,0,H,1,0,H,8,2,3,1,21,21,7,0,2,4,0,1
25,G1,22/09/2019,16:30,PAOK,Aris,2,2,D,1,1,D,8,3,3,2,22,18,8,3,4,7,1,1
26,G1,22/09/2019,17:30,Lamia,Panionios,1,1,D,0,0,D,13,5,6,2,16,17,4,0,3,2,0,0
27,G1,22/09/2019,18:30,Panathinaikos,Olympiakos,1,1,D,0,1,A,6,5,4,2,14,13,3,5,5,2,0,0
28,G1,28/09/2019,15:15,Aris,Larisa,2,3,A,2,2,D,17,7,10,4,18,14,15,5,2,5,0,0
29,G1,28/09/2019,17:00,Atromitos,Panetolikos,2,0,H,1,0,H,8,7,4,2,18,13,6,2,3,5,0,1
30,G1,28/09/2019,17:30,Olympiakos,Lamia,2,0,H,0,0,D,13,2,6,2,5,21,6,1,0,2,0,0
31,G1,29/09/2019,13:00,OFI Crete,Asteras Tripolis,3,1,H,0,0,D,19,6,11,3,14,24,8,3,3,4,0,1
32,G1,29/09/2019,15:00,Xanthi,Volos NFC,3,1,H,1,0,H,13,4,9,1,19,16,4,3,2,2,0,0
33,G1,29/09/2019,15:15,Panionios,Panathinaikos,0,1,A,0,1,A,3,11,1,7,13,26,4,4,3,3,0,0
34,G1,29/09/2019,17:30,AEK,PAOK,2,2,D,0,1,A,10,11,4,5,13,12,3,4,2,2,0,0
35,G1,05/10/2019,15:15,Panathinaikos,Xanthi,0,1,A,0,0,D,12,4,5,1,8,18,7,1,1,1,0,0
36,G1,05/10/2019,17:30,Larisa,AEK,0,0,D,0,0,D,3,5,1,1,15,22,6,4,3,4,0,0
37,G1,06/10/2019,13:00,Volos NFC,Atromitos,2,3,A,2,2,D,8,9,2,3,16,13,4,6,3,3,0,0
38,G1,06/10/2019,15:15,Asteras Tripolis,PAOK,1,2,A,0,1,A,6,8,4,1,9,20,5,5,2,3,0,0
39,G1,06/10/2019,15:15,OFI Crete,Panionios,4,1,H,1,1,D,10,4,5,2,13,15,10,2,2,5,0,0
40,G1,06/10/2019,17:30,Aris,Olympiakos,1,2,A,1,2,A,5,7,2,3,23,16,3,3,4,5,0,0
41,G1,07/10/2019,18:00,Lamia,Panetolikos,0,0,D,0,0,D,14,2,7,1,17,15,3,7,3,5,0,0
42,G1,19/10/2019,17:30,Olympiakos,OFI Crete,2,1,H,1,1,D,11,7,5,5,17,18,5,0,2,2,0,0
43,G1,19/10/2019,18:00,Panetolikos,Larisa,2,2,D,1,1,D,9,7,4,2,22,15,4,4,4,1,0,0
44,G1,20/10/2019,15:00,Xanthi,Aris,0,1,A,0,1,A,6,7,2,3,11,18,3,4,3,3,0,0
45,G1,20/10/2019,15:15,Panionios,Asteras Tripolis,0,1,A,0,1,A,10,4,6,2,11,25,9,4,4,3,1,0
46,G1,20/10/2019,16:00,PAOK,Lamia,3,0,H,3,0,H,16,2,7,0,14,16,5,2,3,4,0,0
47,G1,20/10/2019,17:30,AEK,Volos NFC,3,2,H,1,1,D,12,4,7,2,13,20,10,3,2,5,0,1
48,G1,20/10/2019,17:30,Atromitos,Panathinaikos,0,1,A,0,1,A,4,10,1,5,17,20,3,3,1,5,0,0
49,G1,26/10/2019,15:15,OFI Crete,Xanthi,2,0,H,0,0,D,11,4,5,2,12,12,2,4,3,5,0,0
50,G1,26/10/2019,17:30,Volos NFC,PAOK,0,2,A,0,1,A,10,9,3,5,15,17,2,8,2,0,0,0
51,G1,27/10/2019,13:00,Panathinaikos,Larisa,1,2,A,0,1,A,11,6,1,2,13,23,6,0,2,4,0,0
52,G1,27/10/2019,15:00,Atromitos,Panionios,4,0,H,3,0,H,14,12,6,6,12,9,3,9,2,1,0,0
53,G1,27/10/2019,15:15,Aris,Panetolikos,2,0,H,2,0,H,7,4,3,1,17,18,2,3,4,3,0,1
54,G1,27/10/2019,17:30,Olympiakos,AEK,2,0,H,1,0,H,10,8,6,2,11,22,7,6,2,3,0,0
55,G1,28/10/2019,17:30,Asteras Tripolis,Lamia,4,1,H,2,1,H,9,3,4,3,13,19,5,1,4,4,0,1
56,G1,02/11/2019,17:30,Panionios,Aris,1,1,D,0,0,D,5,12,4,5,20,13,3,4,5,2,1,0
57,G1,02/11/2019,18:00,Xanthi,Olympiakos,0,0,D,0,0,D,0,13,0,5,8,16,2,13,2,3,0,0
58,G1,03/11/2019,13:00,Larisa,OFI Crete,3,2,H,1,2,A,6,8,2,3,12,11,5,5,3,3,0,0
59,G1,03/11/2019,15:00,Panetolikos,Asteras Tripolis,1,1,D,1,1,D,5,5,2,2,19,25,7,1,3,3,0,0
60,G1,03/11/2019,17:30,AEK,Atromitos,3,2,H,0,1,A,16,6,8,4,13,13,7,5,1,5,0,0
61,G1,03/11/2019,18:00,PAOK,Panathinaikos,2,2,D,0,1,A,11,2,7,2,18,19,3,1,3,5,0,0
62,G1,04/11/2019,18:00,Lamia,Volos NFC,1,0,H,0,0,D,14,4,8,1,19,18,10,3,4,2,0,0
63,G1,09/11/2019,15:15,Volos NFC,Panetolikos,3,2,H,0,1,A,8,7,5,5,14,18,6,6,4,4,0,1
64,G1,09/11/2019,17:30,OFI Crete,PAOK,0,1,A,0,0,D,4,12,2,9,19,17,7,5,4,4,0,0
65,G1,10/11/2019,13:00,Aris,Asteras Tripolis,2,1,H,2,1,H,4,5,3,3,20,23,3,5,2,3,1,0
66,G1,10/11/2019,15:00,Xanthi,Panionios,1,2,A,0,0,D,8,12,3,8,12,14,6,2,4,2,1,0
67,G1,10/11/2019,15:15,Olympiakos,Atromitos,2,0,H,0,0,D,11,3,7,1,11,15,11,1,2,4,1,0
68,G1,10/11/2019,17:30,Panathinaikos,AEK,3,2,H,0,2,A,11,13,6,8,16,22,9,2,4,1,0,0
69,G1,11/11/2019,17:30,Larisa,Lamia,0,3,A,0,1,A,12,6,5,4,10,19,8,1,2,1,0,0
70,G1,23/11/2019,17:30,Panionios,Olympiakos,1,1,D,0,0,D,7,21,6,8,9,12,1,14,1,1,0,0
71,G1,23/11/2019,18:00,Lamia,Xanthi,1,0,H,0,0,D,11,4,8,3,13,11,9,2,5,2,0,0
72,G1,24/11/2019,15:00,Atromitos,OFI Crete,2,1,H,1,1,D,13,9,9,5,17,17,6,4,4,2,0,0
73,G1,24/11/2019,15:15,Asteras Tripolis,Volos NFC,0,0,D,0,0,D,7,5,2,1,11,15,7,1,5,3,1,0
74,G1,24/11/2019,16:00,PAOK,Larisa,1,0,H,1,0,H,15,4,6,1,18,23,7,4,0,6,0,1
75,G1,24/11/2019,17:30,AEK,Aris,1,1,D,0,0,D,11,6,4,4,18,13,6,2,4,4,0,1
76,G1,24/11/2019,17:30,Panetolikos,Panathinaikos,0,0,D,0,0,D,7,8,3,4,22,17,3,5,3,4,0,0
77,G1,30/11/2019,15:15,Larisa,Volos NFC,2,1,H,0,1,A,17,11,9,3,14,17,5,2,4,5,0,0
78,G1,30/11/2019,15:15,Panionios,Panetolikos,3,0,H,1,0,H,6,6,4,1,17,11,3,4,1,5,0,0
79,G1,30/11/2019,17:30,OFI Crete,AEK,1,0,H,0,0,D,9,5,3,2,16,21,3,4,2,3,0,1
80,G1,01/12/2019,13:00,Panathinaikos,Asteras Tripolis,1,0,H,1,0,H,9,10,3,4,16,16,2,1,2,3,0,0
81,G1,01/12/2019,15:15,Aris,Lamia,1,1,D,1,1,D,18,5,8,2,14,19,9,2,1,1,0,0
82,G1,01/12/2019,15:15,Xanthi,Atromitos,1,0,H,0,0,D,5,7,4,3,16,15,3,7,4,2,0,0
83,G1,01/12/2019,17:30,Olympiakos,PAOK,1,1,D,0,1,A,14,5,5,2,22,18,9,2,2,5,0,0
84,G1,07/12/2019,16:00,PAOK,Xanthi,2,0,H,0,0,D,18,4,11,2,11,7,15,0,2,2,0,0
85,G1,07/12/2019,17:30,AEK,Panionios,5,0,H,2,0,H,14,7,7,4,14,9,10,4,1,2,0,0
86,G1,07/12/2019,18:00,Panetolikos,Olympiakos,0,3,A,0,3,A,10,11,5,6,15,32,3,4,0,4,0,0
87,G1,08/12/2019,13:00,Lamia,OFI Crete,2,1,H,1,1,D,11,6,3,4,22,17,3,2,2,4,0,0
88,G1,08/12/2019,15:15,Asteras Tripolis,Larisa,1,1,D,1,0,H,14,7,5,3,15,17,5,1,1,5,0,0
89,G1,08/12/2019,17:30,Atromitos,Aris,2,2,D,1,1,D,8,9,3,5,12,15,4,7,1,1,0,0
90,G1,08/12/2019,17:30,Volos NFC,Panathinaikos,1,1,D,1,1,D,8,13,4,6,18,20,2,5,4,2,0,0
91,G1,14/12/2019,15:15,OFI Crete,Aris,3,1,H,1,1,D,13,7,9,4,18,11,4,10,3,1,0,0
92,G1,14/12/2019,17:30,Panathinaikos,Lamia,2,0,H,1,0,H,10,8,4,4,19,12,10,2,2,4,0,1
93,G1,14/12/2019,18:00,Xanthi,AEK,0,1,A,0,0,D,3,5,0,5,13,15,2,5,6,1,1,0
94,G1,15/12/2019,13:00,Larisa,Atromitos,1,2,A,1,2,A,16,3,8,2,15,23,8,2,4,3,0,0
95,G1,15/12/2019,15:15,Volos NFC,Panionios,2,1,H,0,1,A,12,4,6,4,14,15,6,11,3,5,0,1
96,G1,15/12/2019,17:30,Asteras Tripolis,Olympiakos,0,5,A,0,4,A,7,16,2,9,9,17,2,4,1,0,1,0
97,G1,15/12/2019,17:30,Panetolikos,PAOK,0,3,A,0,1,A,3,12,1,8,15,14,2,8,3,2,0,0
98,G1,18/12/2019,15:00,Xanthi,Panetolikos,0,0,D,0,0,D,7,2,1,1,21,15,7,2,4,5,0,1
99,G1,18/12/2019,15:15,OFI Crete,Panathinaikos,1,1,D,0,0,D,7,11,1,5,21,21,6,3,3,3,0,1
100,G1,18/12/2019,15:15,Olympiakos,Larisa,4,1,H,4,0,H,17,2,8,1,22,12,3,2,1,0,0,0
101,G1,18/12/2019,17:30,AEK,Asteras Tripolis,2,1,H,1,0,H,8,9,5,3,22,13,5,4,2,2,0,0
102,G1,18/12/2019,17:30,Atromitos,Lamia,1,1,D,0,0,D,5,11,2,2,14,12,3,2,1,2,0,0
103,G1,19/12/2019,15:15,Aris,Volos NFC,4,0,H,3,0,H,10,10,5,3,14,16,11,6,0,2,0,0
104,G1,19/12/2019,17:30,Panionios,PAOK,0,2,A,0,0,D,5,12,3,8,9,17,3,11,3,2,0,0
105,G1,21/12/2019,17:30,Asteras Tripolis,Xanthi,5,0,H,2,0,H,11,2,8,2,18,18,4,1,0,3,0,1
106,G1,21/12/2019,18:00,Lamia,AEK,0,0,D,0,0,D,6,8,3,4,19,28,5,6,1,5,0,0
107,G1,22/12/2019,13:00,Larisa,Panionios,2,0,H,2,0,H,9,3,4,1,19,17,8,5,5,1,0,1
108,G1,22/12/2019,15:00,Panetolikos,OFI Crete,2,0,H,0,0,D,7,9,4,2,13,15,3,7,1,4,0,0
109,G1,22/12/2019,15:15,Volos NFC,Olympiakos,0,0,D,0,0,D,4,16,1,4,11,8,4,10,3,0,0,0
110,G1,22/12/2019,17:30,Panathinaikos,Aris,0,0,D,0,0,D,5,8,2,5,17,9,10,7,1,0,0,0
111,G1,23/12/2019,16:00,PAOK,Atromitos,5,1,H,3,0,H,13,6,10,2,19,18,9,1,0,3,0,0
112,G1,04/01/2020,15:15,OFI Crete,Volos NFC,1,2,A,0,1,A,12,4,7,3,14,21,6,2,1,3,0,0
113,G1,04/01/2020,17:30,Aris,PAOK,4,2,H,2,1,H,5,12,5,5,19,21,3,5,1,2,0,0
114,G1,04/01/2020,18:00,Atromitos,Asteras Tripolis,2,1,H,0,0,D,7,8,3,4,14,19,4,1,4,2,0,0
115,G1,05/01/2020,13:00,AEK,Panetolikos,3,1,H,1,1,D,14,7,9,3,24,18,8,1,4,4,0,0
116,G1,05/01/2020,15:15,Panionios,Lamia,0,1,A,0,1,A,11,4,3,2,11,14,8,2,3,4,0,1
117,G1,05/01/2020,15:15,Xanthi,Larisa,2,1,H,0,0,D,8,7,5,4,15,16,7,9,3,3,0,0
118,G1,05/01/2020,17:30,Olympiakos,Panathinaikos,1,0,H,0,0,D,13,7,5,4,16,13,5,3,2,4,0,0
119,G1,11/01/2020,15:15,Volos NFC,Xanthi,1,3,A,0,1,A,10,7,3,3,15,20,2,2,3,2,1,0
120,G1,11/01/2020,17:30,Larisa,Aris,0,0,D,0,0,D,7,5,4,0,16,18,6,4,2,3,0,0
121,G1,11/01/2020,18:00,Panetolikos,Atromitos,0,1,A,0,0,D,6,8,2,5,13,18,4,4,1,2,0,0
122,G1,12/01/2020,13:00,Asteras Tripolis,OFI Crete,2,0,H,1,0,H,9,4,5,0,18,12,8,3,2,3,0,0
123,G1,12/01/2020,15:15,Lamia,Olympiakos,0,4,A,0,1,A,2,15,0,8,16,13,2,10,2,3,1,0
124,G1,12/01/2020,17:30,Panathinaikos,Panionios,3,0,H,2,0,H,10,4,8,2,11,6,6,2,1,2,0,0
125,G1,12/01/2020,17:30,PAOK,AEK,1,0,H,0,0,D,6,4,3,0,20,24,9,4,2,3,0,2
126,G1,18/01/2020,17:30,Panionios,OFI Crete,1,2,A,0,1,A,7,13,2,6,27,13,6,6,5,3,0,0
127,G1,18/01/2020,18:00,Panetolikos,Lamia,1,1,D,0,1,A,12,4,6,2,15,20,10,1,2,1,0,0
128,G1,19/01/2020,13:00,Xanthi,Panathinaikos,0,1,A,0,0,D,4,9,3,7,15,21,2,8,4,7,1,0
129,G1,19/01/2020,15:15,AEK,Larisa,3,0,H,1,0,H,10,4,4,0,22,11,11,3,1,2,0,0
130,G1,19/01/2020,15:15,Atromitos,Volos NFC,0,0,D,0,0,D,8,1,1,0,17,19,11,4,1,2,0,0
131,G1,19/01/2020,16:00,PAOK,Asteras Tripolis,3,1,H,1,0,H,9,3,4,1,18,12,6,3,1,2,0,1
132,G1,19/01/2020,17:30,Olympiakos,Aris,4,2,H,3,1,H,9,10,8,6,18,14,5,3,2,4,0,0
133,G1,22/01/2020,13:00,Larisa,Panetolikos,2,2,D,0,1,A,9,4,5,4,24,16,8,5,4,5,0,1
134,G1,22/01/2020,15:15,OFI Crete,Olympiakos,0,1,A,0,1,A,4,5,1,3,10,31,5,4,2,4,0,1
135,G1,22/01/2020,15:15,Volos NFC,AEK,1,3,A,0,2,A,3,12,2,5,18,13,3,5,4,2,0,0
136,G1,22/01/2020,17:30,Panathinaikos,Atromitos,3,0,H,1,0,H,14,4,9,0,15,13,9,3,0,1,0,1
137,G1,23/01/2020,15:15,Asteras Tripolis,Panionios,2,0,H,1,0,H,7,4,4,2,21,8,7,5,6,1,1,0
138,G1,23/01/2020,17:00,Lamia,PAOK,0,1,A,0,1,A,5,7,3,4,17,20,3,1,3,4,0,0
139,G1,23/01/2020,17:30,Aris,Xanthi,1,0,H,0,0,D,12,3,7,1,15,23,4,2,3,4,0,0
140,G1,25/01/2020,17:30,Larisa,Panathinaikos,0,2,A,0,1,A,5,10,1,5,17,17,1,5,5,1,0,0
141,G1,26/01/2020,13:00,Panionios,Atromitos,1,0,H,0,0,D,10,4,6,1,23,16,9,0,4,3,0,0
142,G1,26/01/2020,13:00,Xanthi,OFI Crete,2,2,D,0,1,A,7,7,4,3,22,22,1,2,5,5,0,0
143,G1,26/01/2020,15:15,Panetolikos,Aris,2,0,H,0,0,D,6,10,5,6,15,22,7,6,1,2,0,0
144,G1,26/01/2020,17:30,AEK,Olympiakos,0,0,D,0,0,D,9,7,1,4,18,17,3,8,2,1,1,0
145,G1,27/01/2020,16:00,PAOK,Volos NFC,1,0,H,0,0,D,13,5,3,0,15,10,9,4,1,0,0,0
146,G1,27/01/2020,18:00,Lamia,Asteras Tripolis,1,1,D,0,0,D,4,8,3,2,20,17,0,4,5,8,0,1
147,G1,01/02/2020,15:15,OFI Crete,Larisa,0,0,D,0,0,D,14,3,5,0,15,19,9,3,4,4,0,0
148,G1,01/02/2020,15:15,Volos NFC,Lamia,1,0,H,0,0,D,14,7,4,4,14,22,3,5,4,2,0,0
149,G1,01/02/2020,17:30,Olympiakos,Xanthi,3,1,H,2,0,H,10,4,6,3,17,17,3,1,2,3,0,0
150,G1,02/02/2020,13:00,Aris,Panionios,2,0,H,2,0,H,21,4,11,2,12,14,9,2,1,4,0,1
151,G1,02/02/2020,15:15,Asteras Tripolis,Panetolikos,2,1,H,0,0,D,16,7,4,3,16,17,5,4,2,2,0,0
152,G1,02/02/2020,15:15,Atromitos,AEK,0,1,A,0,0,D,4,7,2,4,16,27,3,4,3,9,0,1
153,G1,02/02/2020,17:30,Panathinaikos,PAOK,2,0,H,0,0,D,5,7,4,4,18,14,3,3,1,1,0,0
154,G1,08/02/2020,17:30,Panionios,Xanthi,0,0,D,0,0,D,7,8,3,4,16,23,2,5,3,4,0,0
155,G1,08/02/2020,18:00,Lamia,Larisa,0,0,D,0,0,D,8,9,1,5,18,18,3,1,2,4,0,0
156,G1,09/02/2020,13:00,Asteras Tripolis,Aris,1,1,D,1,1,D,6,5,2,3,21,9,5,10,3,2,0,0
157,G1,09/02/2020,15:15,Atromitos,Olympiakos,0,1,A,0,0,D,6,12,1,4,18,11,2,10,2,5,0,1
158,G1,09/02/2020,16:00,PAOK,OFI Crete,4,0,H,0,0,D,10,6,6,2,19,11,5,0,2,1,0,0
159,G1,09/02/2020,17:30,AEK,Panathinaikos,1,0,H,1,0,H,5,5,3,2,22,13,4,2,4,2,0,0
160,G1,10/02/2020,16:00,Panetolikos,Volos NFC,1,1,D,1,0,H,7,10,5,3,13,11,8,2,2,1,1,1
161,G1,15/02/2020,15:15,Larisa,PAOK,1,2,A,0,2,A,5,8,3,2,21,18,4,1,2,1,0,0
162,G1,15/02/2020,17:30,Olympiakos,Panionios,4,0,H,4,0,H,18,9,9,1,7,7,6,5,0,1,0,0
163,G1,16/02/2020,13:00,Panathinaikos,Panetolikos,3,1,H,2,0,H,9,7,5,5,16,9,8,3,1,2,0,0
164,G1,16/02/2020,15:15,Volos NFC,Asteras Tripolis,0,1,A,0,0,D,5,11,2,5,17,16,1,4,4,5,0,0
165,G1,16/02/2020,15:15,Xanthi,Lamia,0,0,D,0,0,D,10,4,3,2,19,16,10,1,3,4,0,0
166,G1,16/02/2020,17:30,Aris,AEK,0,1,A,0,1,A,7,4,1,1,11,36,5,2,1,4,0,0
167,G1,17/02/2020,17:30,OFI Crete,Atromitos,1,0,H,0,0,D,9,5,3,3,17,23,5,1,1,5,0,0
168,G1,22/02/2020,17:30,Asteras Tripolis,Panathinaikos,1,1,D,0,0,D,6,5,4,3,13,16,7,0,6,4,0,1
169,G1,22/02/2020,18:00,Lamia,Aris,2,2,D,1,0,H,11,8,4,4,18,20,6,0,3,3,0,0
170,G1,23/02/2020,13:00,Panetolikos,Panionios,1,0,H,0,0,D,9,4,7,1,18,27,7,0,4,6,0,1
171,G1,23/02/2020,15:15,Atromitos,Xanthi,1,0,H,1,0,H,9,4,5,0,25,24,7,4,4,3,0,0
172,G1,23/02/2020,15:15,Volos NFC,Larisa,0,0,D,0,0,D,3,4,0,1,22,9,9,2,5,1,0,1
173,G1,23/02/2020,17:30,AEK,OFI Crete,3,0,H,3,0,H,12,4,7,2,21,11,5,1,2,1,1,0
174,G1,23/02/2020,17:30,PAOK,Olympiakos,0,1,A,0,0,D,10,4,2,1,14,26,12,3,0,2,0,0
175,G1,01/03/2020,17:00,Aris,Atromitos,1,2,A,0,0,D,8,6,3,1,4,17,5,3,2,7,0,0
176,G1,01/03/2020,17:00,Larisa,Asteras Tripolis,3,0,H,3,0,H,4,2,3,2,19,12,3,4,5,3,0,0
177,G1,01/03/2020,17:00,OFI Crete,Lamia,3,0,H,3,0,H,8,2,5,0,13,16,4,4,1,2,0,0
178,G1,01/03/2020,17:00,Olympiakos,Panetolikos,2,0,H,0,0,D,12,0,6,0,14,16,7,0,2,5,0,0
179,G1,01/03/2020,17:00,Panathinaikos,Volos NFC,4,1,H,2,0,H,8,5,6,1,13,19,6,4,3,4,0,1
180,G1,01/03/2020,17:00,Panionios,AEK,1,1,D,1,0,H,8,21,5,12,8,14,7,11,2,2,0,0
181,G1,01/03/2020,17:00,Xanthi,PAOK,1,1,D,1,1,D,4,11,1,3,25,15,5,6,3,5,0,0
182,G1,06/06/2020,17:15,Panionios,Volos NFC,1,0,H,0,0,D,6,9,3,3,11,15,4,7,1,3,0,0
183,G1,06/06/2020,19:30,Aris,OFI Crete,3,1,H,1,1,D,8,9,4,3,16,17,3,6,1,3,0,0
184,G1,07/06/2020,17:15,Larisa,Asteras Tripolis,1,2,A,1,1,D,7,9,4,6,13,15,4,7,2,3,0,0
185,G1,07/06/2020,17:30,PAOK,Olympiakos,0,1,A,0,1,A,5,4,2,3,24,15,4,4,1,4,0,0
186,G1,07/06/2020,19:30,AEK,Panathinaikos,1,1,D,0,0,D,10,5,2,4,13,18,1,1,2,2,0,0
187,G1,08/06/2020,18:00,Lamia,Panetolikos,2,0,H,1,0,H,6,10,3,4,19,16,3,7,2,2,0,0
188,G1,13/06/2020,17:15,Volos NFC,Xanthi,1,0,H,1,0,H,9,8,5,3,16,20,2,5,1,3,0,0
189,G1,13/06/2020,17:30,Atromitos,Lamia,1,1,D,1,1,D,5,2,3,1,17,26,5,3,2,3,0,0
190,G1,13/06/2020,19:30,Panathinaikos,PAOK,0,0,D,0,0,D,3,12,0,9,16,14,1,5,4,6,0,0
191,G1,14/06/2020,17:15,OFI Crete,AEK,0,2,A,0,1,A,4,11,3,6,21,27,2,3,3,7,0,0
192,G1,14/06/2020,19:30,Olympiakos,Aris,3,1,H,3,0,H,9,7,6,4,14,15,5,1,1,1,0,0
193,G1,15/06/2020,17:30,Asteras Tripolis,Panionios,0,0,D,0,0,D,13,12,9,6,13,13,3,3,4,2,0,0
194,G1,15/06/2020,18:00,Panetolikos,Larisa,3,0,H,0,0,D,9,4,0,3,11,22,4,3,2,2,0,0
195,G1,20/06/2020,18:30,PAOK,OFI Crete,3,1,H,0,0,D,14,4,8,2,19,22,7,1,2,4,0,0
196,G1,20/06/2020,19:30,AEK,Aris,2,2,D,0,0,D,12,6,7,4,13,11,4,4,3,2,0,0
197,G1,21/06/2020,17:15,Asteras Tripolis,Atromitos,1,1,D,1,1,D,9,8,4,1,23,20,4,2,2,6,0,0
198,G1,21/06/2020,17:30,Xanthi,Panetolikos,1,1,D,0,0,D,11,3,5,2,21,13,9,3,2,3,1,0
199,G1,21/06/2020,19:30,Olympiakos,Panathinaikos,3,0,H,2,0,H,6,9,4,3,10,11,2,4,2,5,0,0
200,G1,22/06/2020,17:30,Larisa,Volos NFC,3,1,H,1,1,D,12,8,5,2,16,20,4,3,5,6,1,2
201,G1,22/06/2020,18:00,Lamia,Panionios,0,1,A,0,1,A,5,2,1,1,20,18,5,2,4,4,1,0
202,G1,24/06/2020,18:00,Xanthi,Atromitos,1,0,H,0,0,D,3,4,2,2,20,18,4,4,4,4,0,0
203,G1,27/06/2020,17:15,Panionios,Xanthi,2,1,H,1,0,H,6,15,3,8,12,14,4,6,4,4,0,0
204,G1,27/06/2020,19:30,OFI Crete,Panathinaikos,0,0,D,0,0,D,11,5,2,2,16,23,2,1,4,2,0,0
205,G1,28/06/2020,17:15,Aris,PAOK,0,2,A,0,2,A,7,12,5,8,13,24,9,4,4,4,1,0
206,G1,28/06/2020,17:30,Panetolikos,Asteras Tripolis,1,1,D,1,1,D,12,6,2,5,14,16,5,3,4,6,0,0
207,G1,28/06/2020,19:30,AEK,Olympiakos,1,2,A,0,2,A,4,11,2,5,23,20,7,6,1,2,0,0
208,G1,29/06/2020,17:30,Volos NFC,Lamia,0,0,D,0,0,D,8,5,3,3,16,20,4,0,1,5,0,0
209,G1,29/06/2020,18:00,Atromitos,Larisa,3,0,H,1,0,H,19,4,10,3,18,10,6,1,1,1,0,0
210,G1,01/07/2020,17:15,Panathinaikos,Aris,2,0,H,1,0,H,7,4,3,1,23,13,3,4,2,3,0,0
211,G1,01/07/2020,19:00,PAOK,AEK,0,2,A,0,1,A,5,7,1,4,23,18,4,8,3,2,0,0
212,G1,01/07/2020,19:30,Olympiakos,OFI Crete,2,1,H,1,1,D,13,7,5,2,21,11,5,3,2,1,0,0
213,G1,04/07/2020,17:15,Asteras Tripolis,Volos NFC,4,0,H,2,0,H,8,8,6,3,18,14,3,1,4,3,0,0
