,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,G1,10/09/16,Kerkyra,Platanias,0,1,A,0,1,A
1,G1,10/09/16,Levadeiakos,Panathinaikos,0,3,A,0,2,A
2,G1,10/09/16,Panionios,Asteras Tripolis,3,0,H,1,0,H
3,G1,11/09/16,AEK,Xanthi,4,1,H,3,1,H
4,G1,11/09/16,Giannina,Atromitos,3,0,H,2,0,H
5,G1,11/09/16,Olympiakos,Veria,6,1,H,3,0,H
6,G1,11/09/16,PAOK,Panetolikos,2,1,H,2,0,H
7,G1,12/09/16,Larisa,Iraklis,2,2,D,1,1,D
8,G1,17/09/16,Platanias,Levadeiakos,3,2,H,3,1,H
9,G1,17/09/16,Veria,AEK,0,2,A,0,1,A
10,G1,17/09/16,Xanthi,Panionios,0,2,A,0,2,A
11,G1,18/09/16,Atromitos,Panetolikos,0,2,A,0,1,A
12,G1,18/09/16,Iraklis,Olympiakos,1,2,A,1,0,H
13,G1,18/09/16,Kerkyra,Larisa,2,0,H,2,0,H
14,G1,18/09/16,Panathinaikos,Giannina,4,0,H,1,0,H
15,G1,19/09/16,Asteras Tripolis,PAOK,1,2,A,0,2,A
16,G1,24/09/16,Giannina,Platanias,0,0,D,0,0,D
17,G1,24/09/16,Panetolikos,Panathinaikos,0,0,D,0,0,D
18,G1,24/09/16,Panionios,Veria,1,2,A,0,2,A
19,G1,25/09/16,Atromitos,Asteras Tripolis,1,0,H,1,0,H
20,G1,25/09/16,Larisa,Olympiakos,1,0,H,0,0,D
21,G1,25/09/16,Levadeiakos,Kerkyra,2,1,H,2,0,H
22,G1,25/09/16,PAOK,Xanthi,0,0,D,0,0,D
23,G1,26/09/16,AEK,Iraklis,0,0,D,0,0,D
24,G1,01/10/16,Iraklis,Panionios,1,2,A,0,1,A
25,G1,01/10/16,Kerkyra,Giannina,0,1,A,0,0,D
26,G1,01/10/16,Levadeiakos,Larisa,1,1,D,0,0,D
27,G1,02/10/16,Olympiakos,AEK,3,0,H,1,0,H
28,G1,02/10/16,Panathinaikos,Asteras Tripolis,3,1,H,2,0,H
29,G1,02/10/16,Platanias,Panetolikos,0,0,D,0,0,D
30,G1,02/10/16,Veria,PAOK,0,0,D,0,0,D
31,G1,03/10/16,Xanthi,Atromitos,0,0,D,0,0,D
32,G1,15/10/16,Asteras Tripolis,Platanias,2,0,H,0,0,D
33,G1,15/10/16,Panetolikos,Kerkyra,4,0,H,2,0,H
34,G1,15/10/16,Panionios,Olympiakos,0,2,A,0,1,A
35,G1,16/10/16,Atromitos,Veria,1,0,H,1,0,H
36,G1,16/10/16,Panathinaikos,Xanthi,1,2,A,0,1,A
37,G1,16/10/16,PAOK,Iraklis,1,0,H,1,0,H
38,G1,17/10/16,Larisa,AEK,1,2,A,1,2,A
39,G1,22/10/16,AEK,Panionios,0,0,D,0,0,D
40,G1,22/10/16,Kerkyra,Asteras Tripolis,2,0,H,2,0,H
41,G1,22/10/16,Platanias,Xanthi,0,1,A,0,1,A
42,G1,23/10/16,Giannina,Larisa,4,0,H,2,0,H
43,G1,23/10/16,Iraklis,Atromitos,1,2,A,0,0,D
44,G1,23/10/16,Levadeiakos,Panetolikos,2,1,H,1,0,H
45,G1,23/10/16,Olympiakos,PAOK,2,1,H,1,1,D
46,G1,24/10/16,Veria,Panathinaikos,1,1,D,0,1,A
47,G1,29/10/16,Atromitos,Olympiakos,0,1,A,0,0,D
48,G1,29/10/16,Larisa,Panionios,2,0,H,1,0,H
49,G1,29/10/16,Xanthi,Kerkyra,0,0,D,0,0,D
50,G1,30/10/16,Asteras Tripolis,Levadeiakos,1,0,H,1,0,H
51,G1,30/10/16,Panathinaikos,Iraklis,2,0,H,0,0,D
52,G1,30/10/16,PAOK,AEK,1,0,H,0,0,D
