,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,G1,27/08/05,Kallithea,Egaleo,1,1,D,0,1,A
1,G1,27/08/05,Xanthi,PAOK,1,0,H,1,0,H
2,G1,28/08/05,Akratitos,Iraklis,3,1,H,1,0,H
3,G1,28/08/05,Kalamaria,OFI,2,1,H,1,1,D
4,G1,28/08/05,Panathinaikos,Olympiakos,0,2,A,0,1,A
5,G1,28/08/05,Panionios,Larisa,1,1,D,0,0,D
6,G1,29/08/05,Atromitos,AEK,0,0,D,0,0,D
7,G1,04/09/05,Levadeiakos,Ionikos,1,1,D,0,1,A
8,G1,10/09/05,Olympiakos,Panionios,5,0,H,1,0,H
9,G1,10/09/05,PAOK,Atromitos,2,2,D,2,0,H
10,G1,11/09/05,AEK,Iraklis,2,0,H,2,0,H
11,G1,11/09/05,Egaleo,Akratitos,1,0,H,1,0,H
12,G1,11/09/05,Ionikos,Panathinaikos,1,1,D,1,0,H
13,G1,11/09/05,Kalamaria,Levadeiakos,1,1,D,0,0,D
14,G1,11/09/05,OFI,Xanthi,1,1,D,0,1,A
15,G1,12/09/05,Larisa,Kallithea,2,0,H,2,0,H
16,G1,17/09/05,Akratitos,Larisa,0,0,D,0,0,D
17,G1,17/09/05,Kallithea,Olympiakos,0,3,A,0,0,D
18,G1,18/09/05,AEK,Egaleo,1,1,D,0,0,D
19,G1,18/09/05,Atromitos,OFI,4,0,H,1,0,H
20,G1,18/09/05,Levadeiakos,Panathinaikos,0,0,D,0,0,D
21,G1,18/09/05,Panionios,Ionikos,3,3,D,2,2,D
22,G1,18/09/05,Xanthi,Kalamaria,2,0,H,2,0,H
23,G1,19/09/05,Iraklis,PAOK,0,0,D,0,0,D
24,G1,24/09/05,Olympiakos,Akratitos,2,0,H,2,0,H
25,G1,24/09/05,Panathinaikos,Panionios,3,0,H,3,0,H
26,G1,25/09/05,Ionikos,Kallithea,2,1,H,2,0,H
27,G1,25/09/05,Larisa,AEK,0,1,A,0,0,D
